File: ,C:\Users\LeiaWindows\Documents\FLIR\Images\20180501\02_3D255.jpg

Frame 1,22.805,22.805,22.817,22.856,22.894,22.945,22.958,22.996,22.996,23.034,23.085,23.123,23.161,23.212,23.276,23.365,23.466,23.593,23.758,23.884,23.985,24.112,24.313,24.414,24.489,24.64,24.741,24.866,25.104,25.229,25.329,25.478,25.615,25.702,25.802,25.876,25.914,25.951,26,26.062,26.137,26.174,26.186,26.149,26.112,26.149,26.075,26.062,26.062,26.1,26.112,26.137,26.174,26.186,26.199,26.211,26.186,26.112,26.124,26.124,26.137,26.211,26.186,26.186,26.199,26.199,26.199,26.174,26.186,26.174,26.162,26.162,26.137,26.124,26.149,26.162,26.174,26.162,26.124,26.075,26.124,26.1,26.075,26.124,26.1,26.1,26.1,26.1,26.087,26.087,26.087,26.075,26.025,26,25.976,25.951,25.938,25.976,26.013,26.025,26.075,26.075,26.062,26.062,26.038,26,26,26,25.963,26,25.963,25.951,25.951,25.951,25.976,25.951,25.926,25.889,25.889,25.876,25.901,25.926,25.963,25.926,25.938,25.926,25.926,25.926,25.938,25.951,25.938,25.963,25.938,25.914,25.889,25.827,25.802,25.814,25.827,25.852,25.876,25.864,25.876,25.889,25.889,25.901,25.901,25.926,25.914,25.914,25.914,25.876,25.876,25.864,25.852,25.864,25.852,25.864,25.864,25.852,25.852,25.839,25.864,25.876,25.914,25.889,25.901,25.901,25.876,25.864,25.827,25.814,25.802,25.789,25.802,25.789,25.802,25.802,25.814,25.777,25.74,25.715,25.765,25.752,25.765,25.802,25.802,25.852,25.864,25.864,25.827,25.802,25.777,25.765,25.777,25.802,25.827,25.814,25.814,25.827,25.864,25.864,25.876,25.876,25.864,25.864,25.864,25.876,25.889,25.852,25.839,25.839,25.827,25.839,25.827,25.827,25.876,25.852,25.802,25.802,25.839,25.876,25.914,25.926,25.951,25.963,25.951,25.938,25.938,25.926,25.901,25.864,25.852,25.852,25.901,25.926,25.938,25.963,25.988,26,26.025,26.05,26.05,26.025,26.025,26.013,25.988,26.013,26.025,26.013,25.976,26.013,25.963,25.976,25.976,25.976,25.988,26,26,26.025,26.025,25.988,25.976,25.926,25.951,25.938,25.938,25.963,25.976,25.976,25.951,25.988,26.025,26.025,26.038,26.062,26.075,26.025,25.976,25.963,25.901,25.914,25.926,25.963,25.976,25.988,25.976,25.951,25.852,25.827,25.765,25.789,25.665,25.565,25.416,25.266,25.204,25.079,24.979,24.853,24.653,24.414,24.313,24.124,23.973,23.91,23.808,23.732,23.618,23.428,23.39,23.352,23.301,23.263,23.25,23.225,23.161,23.11,23.047,22.97
,22.843,22.856,22.856,22.868,22.881,22.932,22.945,22.996,23.034,23.06,23.098,23.136,23.161,23.225,23.301,23.365,23.517,23.669,23.796,23.884,23.973,24.074,24.212,24.414,24.54,24.703,24.766,24.954,25.141,25.254,25.366,25.541,25.64,25.752,25.814,25.864,25.914,25.976,26.013,26.062,26.137,26.199,26.186,26.211,26.162,26.162,26.075,26.1,26.087,26.137,26.149,26.174,26.199,26.211,26.224,26.236,26.224,26.186,26.186,26.149,26.149,26.174,26.211,26.236,26.236,26.224,26.211,26.199,26.199,26.186,26.162,26.162,26.162,26.137,26.174,26.224,26.211,26.236,26.149,26.112,26.137,26.124,26.124,26.149,26.124,26.124,26.124,26.112,26.1,26.087,26.062,26.05,26.05,26.038,26.013,26.025,26.05,26.025,26.013,26.062,26.087,26.1,26.062,26.075,26.05,26,26,25.976,25.976,25.988,25.988,25.988,25.988,25.988,26,25.988,25.951,25.926,25.901,25.876,25.914,25.926,25.951,25.951,25.976,25.951,25.963,25.976,25.963,25.963,25.951,25.938,25.914,25.914,25.914,25.864,25.864,25.864,25.876,25.901,25.876,25.876,25.889,25.901,25.914,25.938,25.951,25.963,25.963,25.951,25.914,25.889,25.876,25.864,25.852,25.889,25.901,25.914,25.889,25.876,25.889,25.852,25.839,25.852,25.876,25.901,25.864,25.938,25.901,25.864,25.889,25.876,25.827,25.802,25.752,25.802,25.864,25.814,25.814,25.802,25.765,25.715,25.765,25.74,25.814,25.852,25.827,25.852,25.876,25.864,25.814,25.827,25.777,25.777,25.827,25.827,25.852,25.814,25.827,25.852,25.876,25.876,25.876,25.889,25.864,25.852,25.852,25.876,25.901,25.889,25.864,25.852,25.827,25.827,25.839,25.839,25.852,25.852,25.814,25.827,25.876,25.926,25.963,26,25.988,26,25.988,25.963,25.963,25.914,25.901,25.852,25.876,25.914,25.951,25.963,25.976,26,26.025,26.05,26.075,26.075,26.062,26.05,26.013,26.038,26.025,26.038,26.05,26.025,26.013,26,25.988,25.988,26,26.013,26.05,26.038,26,26.013,26.038,26.013,26.013,26.013,25.926,25.988,25.963,25.951,26.013,26,25.988,26.025,26.075,26.087,26.075,26.087,26.087,26.075,26.038,26.025,25.951,25.976,25.988,25.988,26,26.025,26.038,25.963,25.901,25.889,25.814,25.702,25.64,25.553,25.416,25.279,25.179,25.066,24.979,24.791,24.665,24.439,24.313,24.212,24.086,23.935,23.834,23.732,23.618,23.441,23.377,23.314,23.263,23.238,23.225,23.2,23.123,23.123,23.047,22.983
,22.817,22.805,22.856,22.907,22.894,22.945,22.958,22.983,23.034,23.072,23.098,23.136,23.174,23.212,23.314,23.416,23.492,23.631,23.77,23.884,24.011,24.175,24.301,24.426,24.54,24.703,24.791,25.004,25.179,25.266,25.391,25.553,25.665,25.752,25.852,25.889,25.976,26.013,26.062,26.124,26.174,26.174,26.174,26.211,26.211,26.186,26.162,26.137,26.174,26.186,26.186,26.211,26.236,26.248,26.261,26.248,26.248,26.236,26.199,26.224,26.224,26.199,26.248,26.248,26.236,26.236,26.248,26.248,26.236,26.211,26.199,26.199,26.174,26.149,26.186,26.273,26.236,26.236,26.211,26.199,26.174,26.186,26.174,26.174,26.162,26.137,26.137,26.124,26.124,26.112,26.087,26.062,26.05,26.05,26.05,26.05,26.075,26.075,26.062,26.087,26.087,26.112,26.087,26.087,26.075,26.013,25.988,26.013,26,26.013,26,26.025,26.025,26.025,26.025,26.013,25.963,25.963,25.938,25.926,25.951,25.951,25.963,26,26.013,26.013,26,26,26.013,26.013,25.988,25.951,25.951,25.926,25.914,25.926,25.926,25.914,25.901,25.914,25.926,25.938,25.938,25.938,25.963,25.976,25.988,26,25.988,25.963,25.901,25.864,25.864,25.876,25.889,25.926,25.938,25.951,25.938,25.889,25.876,25.876,25.852,25.852,25.876,25.976,25.938,25.988,25.938,25.901,25.938,25.901,25.864,25.876,25.827,25.852,25.889,25.852,25.839,25.839,25.802,25.789,25.802,25.802,25.852,25.864,25.864,25.852,25.889,25.876,25.814,25.839,25.802,25.839,25.889,25.864,25.876,25.839,25.876,25.889,25.901,25.901,25.889,25.889,25.889,25.864,25.914,25.938,25.938,25.938,25.901,25.864,25.839,25.827,25.839,25.864,25.914,25.901,25.889,25.864,25.889,25.976,26,26.025,26.038,26.025,26,26,25.988,25.914,25.889,25.876,25.914,25.963,26,26.025,26.05,26.062,26.05,26.062,26.075,26.062,26.062,26.062,26.05,26.062,26.062,26.05,26.1,26.075,26.025,26.038,26.075,26.062,26.062,26.062,26.087,26.087,26.05,26.038,26.025,26.013,26.038,26.05,25.963,25.988,26.025,26,26.062,26.087,26.038,26.05,26.112,26.124,26.1,26.087,26.075,26.075,26.075,26.075,25.988,26.013,26.05,26.05,26.025,26.038,26.025,25.963,25.938,25.864,25.74,25.727,25.64,25.565,25.441,25.304,25.166,25.066,24.966,24.766,24.665,24.452,24.326,24.2,24.048,23.91,23.808,23.745,23.644,23.466,23.428,23.289,23.263,23.25,23.212,23.174,23.11,23.098,23.06,23.021
,22.792,22.817,22.843,22.868,22.907,22.932,22.932,22.983,23.034,23.085,23.123,23.136,23.174,23.212,23.301,23.339,23.428,23.555,23.758,23.96,24.112,24.175,24.301,24.477,24.602,24.741,24.853,25.029,25.204,25.291,25.391,25.541,25.702,25.765,25.852,25.852,25.988,26.038,26.062,26.087,26.137,26.211,26.224,26.211,26.211,26.162,26.224,26.199,26.236,26.224,26.236,26.261,26.273,26.285,26.298,26.285,26.261,26.248,26.211,26.236,26.199,26.298,26.261,26.236,26.248,26.261,26.261,26.273,26.248,26.224,26.224,26.211,26.186,26.174,26.211,26.261,26.236,26.285,26.31,26.273,26.248,26.224,26.211,26.211,26.186,26.174,26.174,26.149,26.149,26.137,26.124,26.1,26.075,26.087,26.087,26.075,26.087,26.087,26.1,26.124,26.087,26.124,26.1,26.1,26.087,26.05,26.025,26.013,26.025,26.05,26.05,26.062,26.075,26.075,26.062,26.038,26,25.988,25.976,25.976,25.988,26,26.013,26.025,26.038,26.05,26.025,26.013,26.025,26.025,26.013,25.988,25.976,25.938,25.938,25.963,25.938,25.938,25.938,25.951,25.976,25.976,25.988,26,26.013,26.025,26.038,26.013,26,25.963,25.938,25.963,25.938,25.951,25.951,25.976,25.988,25.988,25.976,25.926,25.901,25.839,25.839,25.889,25.926,26.038,26,25.976,25.901,25.876,25.914,25.889,25.889,25.876,25.926,25.864,25.889,25.914,25.864,25.889,25.814,25.827,25.827,25.839,25.852,25.864,25.876,25.864,25.901,25.889,25.864,25.864,25.889,25.914,25.926,25.926,25.889,25.864,25.926,25.938,25.938,25.914,25.914,25.901,25.889,25.889,25.926,25.938,25.951,25.926,25.914,25.889,25.852,25.864,25.864,25.889,25.901,25.901,25.926,25.926,25.951,26,26.038,26.05,26.062,26.05,26,26.013,25.976,25.938,25.926,25.938,25.951,26,26.05,26.087,26.112,26.087,26.075,26.075,26.062,26.05,26.05,26.062,26.075,26.087,26.112,26.124,26.112,26.1,26.087,26.075,26.112,26.1,26.112,26.1,26.124,26.124,26.075,26.075,26.087,26.05,26.038,26.05,26.013,26,26.087,26.062,26.062,26.112,26.112,26.124,26.137,26.149,26.137,26.112,26.112,26.1,26.05,26.1,26.013,26.05,26.112,26.112,26.062,26.038,26,25.938,25.914,25.876,25.789,25.765,25.665,25.565,25.416,25.279,25.154,25.091,24.991,24.816,24.665,24.489,24.389,24.187,24.023,23.922,23.821,23.682,23.542,23.403,23.352,23.263,23.25,23.212,23.161,23.149,23.123,23.047,23.072,23.021
,22.779,22.792,22.83,22.817,22.868,22.881,22.894,22.97,23.034,23.085,23.136,23.149,23.161,23.238,23.263,23.365,23.454,23.53,23.72,23.985,24.124,24.212,24.313,24.464,24.628,24.791,24.916,25.054,25.204,25.316,25.391,25.541,25.715,25.765,25.876,25.889,25.988,26.025,26.05,26.1,26.112,26.186,26.199,26.186,26.224,26.211,26.224,26.261,26.248,26.236,26.248,26.285,26.31,26.323,26.347,26.323,26.273,26.236,26.199,26.199,26.211,26.261,26.236,26.261,26.285,26.273,26.273,26.273,26.248,26.236,26.224,26.224,26.199,26.199,26.236,26.248,26.273,26.372,26.323,26.298,26.285,26.273,26.236,26.236,26.211,26.186,26.211,26.186,26.149,26.149,26.149,26.124,26.124,26.1,26.112,26.137,26.124,26.124,26.124,26.137,26.137,26.149,26.124,26.112,26.1,26.075,26.062,26.05,26.062,26.087,26.1,26.112,26.112,26.1,26.087,26.062,26.05,26.025,26,26,26,26,26.025,26.038,26.05,26.05,26.062,26.075,26.062,26.05,26.038,26.025,26.013,25.988,25.988,25.988,26.013,26.025,26,26,26.013,25.988,26.013,26.05,26.038,26.062,26.062,26.05,26.038,26.013,26.013,26,26,26,26,26.013,26.013,26.013,25.988,25.926,25.914,25.901,25.901,25.914,25.963,26,26,26,26,25.976,25.976,25.951,25.938,25.938,25.926,25.938,25.914,25.901,25.938,25.876,25.876,25.852,25.864,25.914,25.876,25.914,25.938,25.914,25.926,25.914,25.889,25.901,25.926,25.938,25.963,25.951,25.901,25.901,25.926,25.951,25.951,25.926,25.938,25.938,25.938,25.938,25.938,25.951,25.963,25.951,25.938,25.914,25.901,25.901,25.901,25.926,25.914,25.901,25.951,25.963,25.951,25.976,26.025,26.05,26.087,26.075,26.025,26.013,25.988,25.988,25.963,25.963,26.013,26.038,26.062,26.112,26.137,26.124,26.112,26.087,26.05,26.05,26.05,26.062,26.1,26.124,26.124,26.137,26.149,26.112,26.112,26.112,26.112,26.112,26.124,26.149,26.149,26.124,26.1,26.112,26.149,26.112,26.075,26.112,26.1,26.062,26.124,26.124,26.186,26.174,26.174,26.149,26.162,26.149,26.137,26.149,26.162,26.112,26.075,26.124,26.087,26.112,26.137,26.124,26.087,26.05,26.013,25.951,25.901,25.864,25.889,25.752,25.752,25.59,25.516,25.329,25.191,25.104,24.954,24.791,24.628,24.54,24.439,24.212,24.061,23.935,23.808,23.694,23.542,23.403,23.301,23.263,23.238,23.2,23.161,23.149,23.123,23.06,23.085,22.983
,22.83,22.779,22.817,22.83,22.843,22.843,22.894,22.958,23.021,23.085,23.149,23.149,23.161,23.225,23.289,23.289,23.377,23.555,23.732,23.91,24.137,24.238,24.301,24.464,24.64,24.816,24.954,25.066,25.179,25.304,25.416,25.491,25.727,25.74,25.876,25.938,25.976,26.025,26.087,26.137,26.137,26.174,26.211,26.211,26.273,26.261,26.261,26.285,26.261,26.248,26.236,26.273,26.323,26.36,26.36,26.347,26.285,26.298,26.248,26.211,26.199,26.273,26.285,26.298,26.31,26.298,26.298,26.285,26.261,26.248,26.236,26.236,26.236,26.236,26.261,26.273,26.298,26.347,26.347,26.323,26.347,26.323,26.285,26.273,26.261,26.236,26.224,26.199,26.174,26.186,26.186,26.186,26.186,26.149,26.162,26.149,26.149,26.149,26.162,26.162,26.149,26.162,26.149,26.137,26.124,26.112,26.1,26.124,26.1,26.137,26.137,26.137,26.149,26.137,26.124,26.1,26.087,26.062,26.038,26.038,26.025,26.025,26.05,26.062,26.062,26.062,26.062,26.075,26.087,26.075,26.062,26.062,26.05,26.013,26.013,26.025,26.025,26.038,26.025,26.025,26.05,26.075,26.062,26.087,26.112,26.1,26.087,26.075,26.05,26.05,26.062,26.025,26.013,26.025,26.025,26.013,26.013,26.013,26.025,26,25.963,25.938,25.926,25.963,25.988,26,25.976,26.025,26.025,26.013,25.976,26.038,25.988,25.976,25.938,25.926,25.951,25.914,25.963,25.901,25.938,25.926,25.938,25.938,25.938,25.951,25.963,25.938,25.901,25.938,25.901,25.938,25.951,25.963,25.988,25.976,25.951,25.938,25.938,25.951,25.963,25.963,25.963,25.976,25.988,25.988,25.988,25.988,25.988,25.976,25.951,25.926,25.938,25.938,25.938,25.951,25.963,25.951,25.951,25.963,25.951,25.988,26.025,26.075,26.1,26.1,26.062,26.062,26.013,25.988,25.988,25.988,26.025,26.062,26.1,26.149,26.174,26.162,26.137,26.1,26.062,26.062,26.075,26.087,26.124,26.149,26.149,26.162,26.149,26.162,26.149,26.137,26.112,26.1,26.162,26.174,26.162,26.162,26.137,26.124,26.149,26.149,26.124,26.162,26.149,26.137,26.162,26.149,26.162,26.162,26.162,26.124,26.137,26.162,26.149,26.149,26.137,26.1,26.05,26.087,26.137,26.075,26.124,26.124,26.087,26.075,26.038,25.963,25.901,25.901,25.889,25.777,25.74,25.665,25.541,25.354,25.241,25.116,24.929,24.791,24.653,24.514,24.401,24.275,24.112,23.947,23.821,23.694,23.542,23.403,23.327,23.301,23.276,23.212,23.187,23.136,23.072,23.085,23.047,22.945
,22.881,22.83,22.83,22.843,22.83,22.856,22.919,22.97,23.009,23.06,23.098,23.136,23.174,23.238,23.225,23.301,23.441,23.631,23.808,23.96,24.187,24.25,24.326,24.477,24.64,24.816,24.954,25.054,25.179,25.316,25.416,25.516,25.578,25.727,25.901,25.926,25.988,26.05,26.087,26.124,26.137,26.224,26.261,26.236,26.298,26.285,26.273,26.285,26.273,26.273,26.273,26.31,26.347,26.372,26.372,26.36,26.347,26.298,26.261,26.211,26.211,26.236,26.261,26.31,26.335,26.335,26.323,26.31,26.285,26.261,26.248,26.261,26.273,26.285,26.285,26.273,26.323,26.347,26.372,26.335,26.347,26.36,26.335,26.335,26.323,26.285,26.273,26.248,26.236,26.236,26.224,26.224,26.236,26.199,26.186,26.174,26.174,26.174,26.186,26.174,26.162,26.174,26.162,26.162,26.149,26.149,26.162,26.162,26.162,26.186,26.186,26.174,26.186,26.186,26.162,26.137,26.112,26.087,26.062,26.062,26.062,26.062,26.062,26.05,26.05,26.062,26.075,26.075,26.075,26.075,26.087,26.087,26.05,26.05,26.038,26.013,26.025,26.05,26.087,26.1,26.1,26.087,26.112,26.1,26.062,26.087,26.075,26.087,26.075,26.062,26.075,26.062,26.05,26.062,26.05,26.062,26.062,26.05,26.05,26.038,26.013,26.013,26.013,26.038,26.025,26.025,26.038,26.025,26.038,26.025,26.013,26.038,26.038,26.013,25.988,25.963,25.976,25.951,26,25.951,26,25.988,25.963,25.988,25.988,26,26.025,25.988,25.951,25.963,25.926,25.951,25.988,25.988,26,26.013,25.976,25.976,25.976,25.963,25.976,25.988,26.013,26.013,26.025,26.025,26.025,26.013,26,25.988,25.963,25.963,25.951,25.951,25.976,26,26.013,25.988,25.976,25.976,25.988,26.025,26.062,26.1,26.1,26.1,26.1,26.087,26.05,26.075,26.038,26.025,26.038,26.075,26.149,26.174,26.199,26.186,26.149,26.124,26.075,26.075,26.1,26.112,26.137,26.174,26.186,26.174,26.199,26.199,26.186,26.186,26.124,26.174,26.137,26.162,26.186,26.211,26.186,26.174,26.199,26.186,26.149,26.149,26.149,26.174,26.186,26.186,26.162,26.186,26.174,26.162,26.174,26.199,26.199,26.199,26.186,26.149,26.062,26.1,26.075,26.075,26.137,26.124,26.112,26.1,26.05,25.988,25.951,25.926,25.889,25.752,25.702,25.727,25.528,25.354,25.254,25.129,25.004,24.841,24.665,24.489,24.351,24.288,24.124,24.011,23.884,23.732,23.568,23.428,23.365,23.327,23.301,23.276,23.238,23.174,23.123,23.072,22.996,22.97
,22.919,22.881,22.868,22.843,22.817,22.843,22.932,22.958,23.021,23.098,23.136,23.161,23.149,23.212,23.225,23.276,23.441,23.682,23.872,23.935,24.124,24.225,24.364,24.502,24.628,24.778,24.929,25.041,25.166,25.291,25.354,25.516,25.628,25.702,25.864,25.926,25.988,26.062,26.1,26.149,26.211,26.273,26.298,26.285,26.285,26.31,26.273,26.273,26.285,26.285,26.298,26.323,26.36,26.36,26.372,26.347,26.36,26.347,26.285,26.298,26.323,26.31,26.31,26.323,26.36,26.372,26.347,26.323,26.298,26.273,26.273,26.298,26.298,26.31,26.323,26.31,26.347,26.36,26.384,26.384,26.384,26.397,26.36,26.384,26.372,26.335,26.323,26.298,26.273,26.285,26.273,26.261,26.261,26.236,26.224,26.224,26.199,26.199,26.199,26.186,26.199,26.186,26.174,26.174,26.186,26.186,26.199,26.199,26.224,26.224,26.236,26.224,26.211,26.199,26.174,26.137,26.112,26.1,26.075,26.087,26.087,26.087,26.075,26.05,26.05,26.062,26.075,26.087,26.1,26.112,26.124,26.112,26.087,26.087,26.062,26.038,26.062,26.075,26.1,26.124,26.137,26.124,26.112,26.137,26.137,26.137,26.112,26.112,26.087,26.075,26.087,26.087,26.1,26.075,26.075,26.1,26.087,26.1,26.062,26.087,26.062,26.025,26.05,26.062,26.087,26.075,26.075,26.062,26.038,26.025,26.075,26.062,26.062,26.05,26.025,25.976,25.963,25.951,25.963,26.025,26,25.976,26.05,26.025,26.025,26.025,26.075,26.013,25.976,25.963,25.951,25.976,25.988,25.988,26.025,25.988,25.976,26,25.988,25.988,25.988,26,26.038,26.05,26.062,26.062,26.038,26.025,26.025,26,25.963,25.963,25.951,25.976,26,26.013,26.025,26.013,26,26,26.025,26.038,26.062,26.087,26.124,26.1,26.124,26.124,26.124,26.1,26.087,26.075,26.075,26.124,26.174,26.186,26.199,26.199,26.186,26.149,26.112,26.1,26.124,26.137,26.149,26.186,26.199,26.211,26.224,26.236,26.224,26.224,26.186,26.186,26.199,26.199,26.224,26.211,26.211,26.211,26.186,26.186,26.199,26.174,26.186,26.199,26.211,26.211,26.211,26.211,26.199,26.199,26.211,26.224,26.211,26.186,26.186,26.162,26.112,26.087,26.1,26.1,26.137,26.149,26.137,26.137,26.087,26.05,26,25.938,25.876,25.777,25.752,25.677,25.503,25.403,25.316,25.204,25.004,24.791,24.715,24.552,24.351,24.238,24.162,24.074,23.96,23.77,23.542,23.454,23.377,23.327,23.301,23.25,23.238,23.187,23.136,23.11,23.072,23.009
,22.945,22.932,22.894,22.894,22.868,22.894,22.945,22.996,23.047,23.11,23.136,23.161,23.2,23.238,23.301,23.377,23.479,23.656,23.859,23.935,24.011,24.175,24.376,24.527,24.64,24.778,24.954,25.104,25.166,25.329,25.366,25.541,25.677,25.752,25.852,25.951,26.038,26.087,26.124,26.211,26.273,26.31,26.335,26.36,26.31,26.335,26.335,26.323,26.335,26.31,26.285,26.31,26.323,26.36,26.372,26.384,26.36,26.347,26.36,26.36,26.36,26.347,26.372,26.397,26.409,26.409,26.384,26.335,26.323,26.31,26.31,26.335,26.347,26.347,26.384,26.384,26.409,26.409,26.409,26.421,26.446,26.421,26.372,26.397,26.421,26.434,26.397,26.36,26.347,26.335,26.323,26.31,26.323,26.323,26.298,26.273,26.224,26.224,26.224,26.199,26.224,26.211,26.211,26.211,26.224,26.224,26.224,26.248,26.261,26.248,26.273,26.261,26.236,26.236,26.211,26.186,26.137,26.112,26.112,26.137,26.137,26.112,26.075,26.062,26.075,26.075,26.075,26.087,26.124,26.149,26.149,26.137,26.087,26.075,26.087,26.075,26.087,26.087,26.112,26.124,26.124,26.149,26.162,26.162,26.162,26.162,26.162,26.124,26.112,26.112,26.112,26.112,26.1,26.1,26.112,26.149,26.137,26.112,26.1,26.087,26.1,26.075,26.112,26.124,26.137,26.124,26.124,26.062,26.05,26.05,26.05,26.087,26.087,26.075,26.062,26.025,26.025,26.013,26.013,26.025,26.075,26.075,26.05,26.05,26.075,26.05,26.087,26.075,26.038,25.988,25.976,25.988,26.013,25.988,26.013,25.988,26,26.013,26,26.013,26,26.025,26.038,26.062,26.075,26.075,26.038,26.05,26.062,26,25.963,25.951,25.951,25.988,26.013,26.025,26.05,26.025,26.013,26.038,26.062,26.062,26.075,26.112,26.112,26.1,26.137,26.149,26.112,26.1,26.075,26.149,26.124,26.149,26.174,26.199,26.186,26.199,26.199,26.174,26.149,26.149,26.149,26.149,26.174,26.211,26.224,26.236,26.248,26.261,26.273,26.261,26.236,26.236,26.224,26.236,26.236,26.224,26.236,26.224,26.186,26.162,26.186,26.224,26.236,26.224,26.224,26.236,26.224,26.236,26.211,26.224,26.248,26.261,26.273,26.224,26.174,26.162,26.124,26.1,26.075,26.1,26.149,26.137,26.149,26.162,26.137,26.1,26.025,25.938,25.889,25.827,25.765,25.665,25.565,25.416,25.304,25.154,25.054,24.903,24.665,24.602,24.376,24.288,24.225,24.099,23.973,23.758,23.568,23.479,23.454,23.339,23.314,23.276,23.25,23.225,23.174,23.085,23.06,23.047
,22.945,22.958,22.958,22.945,22.958,22.983,22.996,23.021,23.06,23.11,23.136,23.149,23.2,23.263,23.327,23.403,23.555,23.745,23.872,23.998,24.061,24.149,24.389,24.552,24.665,24.778,24.903,25.054,25.254,25.403,25.466,25.541,25.715,25.789,25.914,25.988,26.05,26.137,26.186,26.273,26.335,26.36,26.421,26.421,26.409,26.397,26.372,26.384,26.421,26.397,26.36,26.347,26.335,26.347,26.384,26.384,26.347,26.36,26.372,26.384,26.397,26.397,26.421,26.434,26.446,26.446,26.409,26.36,26.36,26.36,26.372,26.372,26.409,26.421,26.434,26.459,26.409,26.446,26.496,26.471,26.434,26.421,26.409,26.421,26.434,26.446,26.434,26.397,26.372,26.372,26.36,26.347,26.36,26.372,26.323,26.323,26.261,26.236,26.236,26.236,26.248,26.261,26.248,26.248,26.248,26.248,26.248,26.261,26.285,26.31,26.298,26.335,26.285,26.236,26.248,26.199,26.137,26.112,26.137,26.162,26.149,26.124,26.137,26.124,26.087,26.062,26.062,26.1,26.124,26.174,26.199,26.174,26.137,26.112,26.087,26.075,26.1,26.137,26.162,26.162,26.186,26.186,26.211,26.199,26.174,26.174,26.162,26.137,26.124,26.137,26.124,26.124,26.124,26.112,26.137,26.149,26.149,26.124,26.149,26.112,26.112,26.112,26.124,26.137,26.149,26.149,26.112,26.087,26.062,26.075,26.05,26.087,26.112,26.087,26.1,26.062,26.062,26.05,26.038,26.075,26.137,26.075,26.062,26.087,26.124,26.112,26.137,26.112,26.075,26.062,26.038,26.05,25.976,25.963,25.976,26,26.05,26.05,26.038,26.038,26.05,26.062,26.05,26.075,26.087,26.1,26.1,26.075,26.075,26.038,25.988,25.963,25.963,26,26.025,26.038,26.05,26.038,26.038,26.075,26.1,26.112,26.124,26.1,26.1,26.124,26.186,26.174,26.186,26.137,26.174,26.137,26.137,26.149,26.149,26.162,26.224,26.199,26.224,26.211,26.186,26.174,26.162,26.162,26.199,26.224,26.248,26.285,26.298,26.298,26.298,26.285,26.248,26.248,26.248,26.248,26.261,26.273,26.248,26.285,26.273,26.236,26.248,26.248,26.224,26.236,26.236,26.261,26.248,26.248,26.236,26.261,26.273,26.31,26.298,26.273,26.224,26.149,26.1,26.1,26.137,26.149,26.174,26.162,26.186,26.137,26.137,26.075,25.988,25.938,25.914,25.852,25.777,25.727,25.603,25.441,25.341,25.266,25.129,24.941,24.778,24.628,24.439,24.326,24.212,24.162,23.998,23.808,23.618,23.504,23.479,23.339,23.352,23.301,23.25,23.212,23.187,23.161,23.098,23.11
