Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/25/2018,10:01:42 AM,540,12.973,28.26124191,31.44178963,28.33422089,28.18821526,28.20038986,27.61458015
4/25/2018,10:01:42 AM,810,13.243,28.38284874,31.5719738,28.39500237,28.29773712,28.30989838,27.72464561
4/25/2018,10:01:43 AM,81,13.514,28.4193058,31.61927795,28.44360352,28.33422089,28.34638023,27.74909019
4/25/2018,10:01:43 AM,351,13.784,28.45575142,31.58380127,28.49218559,28.37069321,28.34638023,27.81018066
4/25/2018,10:01:43 AM,891,14.324,28.45575142,31.70201492,28.4800415,28.38284874,28.44360352,27.7979641
4/25/2018,10:01:43 AM,891,14.324,28.45575142,31.70201492,28.4800415,28.38284874,28.44360352,27.7979641
4/25/2018,10:01:44 AM,162,14.595,28.46789742,31.6901989,28.52860832,28.37069321,28.38284874,27.77353096
4/25/2018,10:01:44 AM,432,14.865,28.54074669,31.74926949,28.56501961,28.45575142,28.46789742,27.84681892
4/25/2018,10:01:44 AM,972,15.405,28.60141945,31.79650307,28.68630791,28.46789742,28.4800415,27.85902786
4/25/2018,10:01:45 AM,243,15.676,28.62567902,31.8319149,28.7226696,28.45575142,28.50432777,27.8712368
4/25/2018,10:01:45 AM,513,15.946,28.68630791,31.914505,28.75901985,28.51646805,28.57715416,27.88344574
4/25/2018,10:01:45 AM,783,16.216,28.7226696,31.93809128,28.7832489,28.54074669,28.52860832,27.98106003
4/25/2018,10:01:46 AM,54,16.487,28.7226696,31.92630005,28.79536057,28.55288315,28.55288315,27.93226242
4/25/2018,10:01:46 AM,324,16.757,28.75901985,31.97346306,28.86800385,28.61355019,28.54074669,28.0054493
4/25/2018,10:01:46 AM,594,17.027,28.80747032,32.00882339,28.81958008,28.68630791,28.56501961,27.98106003
4/25/2018,10:01:46 AM,864,17.297,28.88010788,32.06773376,28.94060326,28.69843102,28.64993477,28.06640434
4/25/2018,10:01:47 AM,405,17.838,28.84379387,32.04417419,28.90431023,28.66205978,28.57715416,27.96886253
4/25/2018,10:01:47 AM,675,18.108,28.94060326,32.15016174,28.90431023,28.7226696,28.66205978,28.09077644
4/25/2018,10:01:47 AM,945,18.378,28.94060326,32.18547058,28.95269775,28.6741848,28.64993477,28.01764297
4/25/2018,10:01:48 AM,216,18.649,29.0735836,32.27957535,29.01315689,28.83168793,28.80747032,28.11514473
4/25/2018,10:01:48 AM,756,19.189,29.00106812,32.29133224,29.0977459,28.79536057,28.83168793,28.11514473
4/25/2018,10:01:49 AM,26,19.459,29.08566475,32.37360382,29.18227386,28.86800385,28.86800385,28.20038986
4/25/2018,10:01:49 AM,297,19.73,29.0735836,32.39710236,29.23054695,28.84379387,28.8922081,28.23690414
4/25/2018,10:01:49 AM,567,20,29.1339798,32.51451492,29.23054695,28.95269775,28.91640854,28.21256256
4/25/2018,10:01:50 AM,108,20.541,29.29086113,32.56144714,29.3270359,29.03733063,28.96479225,28.28557205
4/25/2018,10:01:50 AM,378,20.811,29.25467682,32.57317734,29.31497955,29.03733063,28.97688484,28.37069321
4/25/2018,10:01:50 AM,648,21.081,29.3029213,32.51451492,29.37524986,29.03733063,29.01315689,28.34638023
4/25/2018,10:01:50 AM,918,21.351,29.29086113,32.63180923,29.35114479,29.06150055,29.0735836,28.39500237
4/25/2018,10:01:51 AM,459,21.892,29.33909035,32.67869568,29.43548965,29.03733063,29.02524567,28.37069321
4/25/2018,10:01:51 AM,729,22.162,29.23054695,32.58490372,29.36319733,28.96479225,28.94060326,28.28557205
4/25/2018,10:01:51 AM,999,22.432,29.31497955,32.69041443,29.39934921,29.03733063,29.00106812,28.29773712
4/25/2018,10:01:52 AM,270,22.703,29.37524986,32.74899292,29.38730049,29.08566475,29.03733063,28.40715408
4/25/2018,10:01:52 AM,540,22.973,29.43548965,32.81924438,29.50773621,29.12190247,29.0735836,28.39500237
4/25/2018,10:01:52 AM,810,23.243,29.42344284,32.80754089,29.51977348,29.12190247,29.17020226,28.44360352
4/25/2018,10:01:53 AM,351,23.784,29.50773621,32.86605835,29.50773621,29.21848106,29.19434357,28.39500237
4/25/2018,10:01:53 AM,621,24.054,29.56790733,32.90115738,29.64007187,29.21848106,29.23054695,28.45575142
4/25/2018,10:01:53 AM,891,24.324,29.50773621,32.98301315,29.65209579,29.24261284,29.23054695,28.45575142
4/25/2018,10:01:54 AM,162,24.595,29.51977348,33.00638962,29.59196663,29.17020226,29.24261284,28.43145561
4/25/2018,10:01:54 AM,432,24.865,29.54384232,32.99470139,29.65209579,29.25467682,29.3029213,28.55288315
4/25/2018,10:01:54 AM,702,25.135,29.56790733,33.00638962,29.65209579,29.20641327,29.24261284,28.4800415
4/25/2018,10:01:54 AM,972,25.405,29.57993698,33.00638962,29.68815804,29.18227386,29.29086113,28.45575142
4/25/2018,10:01:55 AM,513,25.946,29.59196663,33.09985352,29.66411781,29.25467682,29.3270359,28.4800415
4/25/2018,10:01:55 AM,783,26.216,29.66411781,33.09985352,29.65209579,29.3270359,29.35114479,28.52860832
4/25/2018,10:01:56 AM,54,26.487,29.73622322,33.22824478,29.76024818,29.35114479,29.47161865,28.63780785
4/25/2018,10:01:56 AM,324,26.757,29.70017624,33.22824478,29.76024818,29.39934921,29.45957565,28.63780785
4/25/2018,10:01:56 AM,594,27.027,29.65209579,33.1699028,29.77225876,29.3270359,29.41139793,28.56501961
4/25/2018,10:01:57 AM,135,27.568,29.65209579,33.18157196,29.77225876,29.31497955,29.38730049,28.51646805
4/25/2018,10:01:57 AM,405,27.838,29.62804794,33.22824478,29.86830139,29.3029213,29.42344284,28.55288315
4/25/2018,10:01:57 AM,675,28.108,29.77225876,33.23991013,29.80828476,29.36319733,29.47161865,28.60141945
4/25/2018,10:01:57 AM,945,28.378,29.72420883,33.29822159,29.94028091,29.36319733,29.48365784,28.61355019
4/25/2018,10:01:58 AM,216,28.649,29.78426933,33.263237,29.95227432,29.41139793,29.49569702,28.62567902
4/25/2018,10:01:58 AM,486,28.919,29.79627609,33.34484863,29.97625542,29.41139793,29.54384232,28.66205978
4/25/2018,10:01:59 AM,26,29.459,29.86830139,33.34484863,30.03618622,29.43548965,29.54384232,28.75901985
4/25/2018,10:01:59 AM,297,29.73,29.86830139,33.46133804,30.06015015,29.53180885,29.64007187,28.77113533
4/25/2018,10:01:59 AM,567,30,29.96426582,33.4962616,30.0960865,29.65209579,29.71219254,28.80747032
4/25/2018,10:01:59 AM,837,30.27,29.97625542,33.51953888,30.13201332,29.61602211,29.67613792,28.83168793
4/25/2018,10:02:00 AM,108,30.541,30.08410835,33.64748764,30.16792679,29.65209579,29.77225876,28.8922081
4/25/2018,10:02:00 AM,378,30.811,30.01221657,33.62423325,30.14398575,29.61602211,29.73622322,28.86800385
4/25/2018,10:02:00 AM,648,31.081,30.17989731,33.68235779,30.28756523,29.71219254,29.82028961,28.94060326
4/25/2018,10:02:01 AM,189,31.622,30.17989731,33.75207138,30.31147766,29.66411781,29.84429741,29.02524567
4/25/2018,10:02:01 AM,459,31.892,30.15595818,33.77529907,30.35928917,29.68815804,29.83229446,28.96479225
4/25/2018,10:02:01 AM,729,32.162,30.15595818,33.82174301,30.43096924,29.73622322,29.90429688,29.0494175
4/25/2018,10:02:01 AM,999,32.432,30.16792679,33.75207138,30.28756523,29.65209579,29.80828476,28.92850685
4/25/2018,10:02:02 AM,270,32.703,30.16792679,33.74045563,30.37123871,29.64007187,29.84429741,28.95269775
4/25/2018,10:02:02 AM,810,33.243,30.13201332,33.78691101,30.34733772,29.65209579,29.79627609,28.8922081
4/25/2018,10:02:03 AM,81,33.514,30.22776222,33.87977219,30.37123871,29.80828476,29.90429688,28.96479225
4/25/2018,10:02:03 AM,351,33.784,30.32343102,33.8913765,30.51453972,29.85630035,29.97625542,29.0977459
4/25/2018,10:02:03 AM,621,34.054,30.38318634,33.90297699,30.50260544,29.79627609,29.94028091,28.98897743
4/25/2018,10:02:03 AM,891,34.324,30.38318634,33.94937134,30.59805298,29.85630035,30.00023079,29.08566475
4/25/2018,10:02:04 AM,162,34.595,30.53840637,33.98415756,30.64574814,29.83229446,30.06015015,29.18227386
4/25/2018,10:02:04 AM,702,35.135,30.51453972,34.03052139,30.6338253,29.82028961,30.04816818,29.12190247
4/25/2018,10:02:04 AM,972,35.405,30.51453972,34.04211044,30.62190247,29.83229446,30.06015015,29.12190247
4/25/2018,10:02:05 AM,243,35.676,30.45485115,34.05369568,30.65766907,29.86830139,30.00023079,29.17020226
4/25/2018,10:02:05 AM,513,35.946,30.53840637,34.11161423,30.66958809,29.84429741,30.06015015,29.19434357
4/25/2018,10:02:05 AM,783,36.216,30.62190247,34.12319565,30.72916794,29.83229446,30.0721302,29.24261284
4/25/2018,10:02:06 AM,324,36.757,30.60997772,34.15792847,30.64574814,29.80828476,30.08410835,29.21848106
4/25/2018,10:02:06 AM,594,37.027,30.60997772,34.21579742,30.6815052,29.9882431,30.14398575,29.25467682
4/25/2018,10:02:06 AM,864,37.297,30.6338253,34.21579742,30.77680969,29.96426582,30.12003899,29.31497955
4/25/2018,10:02:07 AM,135,37.568,30.6338253,34.28520584,30.86013603,29.95227432,30.10806274,29.27880096
4/25/2018,10:02:07 AM,405,37.838,30.65766907,34.29676819,30.82443237,29.97625542,30.13201332,29.25467682
4/25/2018,10:02:07 AM,675,38.108,30.70533943,34.36612701,30.86013603,29.96426582,30.14398575,29.3029213
4/25/2018,10:02:08 AM,216,38.649,30.69342232,34.33145523,30.86013603,30.00023079,30.12003899,29.29086113
4/25/2018,10:02:08 AM,486,38.919,30.72916794,34.38924026,30.94340515,30.04816818,30.21579742,29.33909035
4/25/2018,10:02:08 AM,756,39.189,30.71725273,34.45854568,30.95529556,30.0960865,30.2995224,29.33909035
4/25/2018,10:02:09 AM,26,39.459,30.82443237,34.50473022,31.01473045,30.13201332,30.35928917,29.49569702
4/25/2018,10:02:09 AM,297,39.73,30.84823608,34.53935623,30.97907257,30.0960865,30.28756523,29.39934921
4/25/2018,10:02:09 AM,567,40,30.86013603,34.55089569,31.06225777,30.08410835,30.31147766,29.37524986
4/25/2018,10:02:10 AM,108,40.541,30.78871727,34.55089569,31.06225777,30.15595818,30.34733772,29.50773621
4/25/2018,10:02:10 AM,378,40.811,30.84823608,34.60857773,31.10976601,30.19186401,30.37123871,29.43548965
4/25/2018,10:02:10 AM,378,40.811,30.84823608,34.60857773,31.10976601,30.19186401,30.37123871,29.43548965
4/25/2018,10:02:10 AM,648,41.081,30.84823608,34.67776108,31.18099213,30.27560616,30.45485115,29.49569702
4/25/2018,10:02:10 AM,918,41.351,30.93151283,34.68928909,31.21658897,30.2995224,30.526474,29.61602211
4/25/2018,10:02:11 AM,459,41.892,31.08601379,34.76994324,31.29960823,30.38318634,30.65766907,29.73622322
4/25/2018,10:02:11 AM,729,42.162,30.96718597,34.76994324,31.24031448,30.32343102,30.57419777,29.62804794
4/25/2018,10:02:11 AM,999,42.432,31.01473045,34.75842285,31.18099213,30.33538437,30.53840637,29.64007187
4/25/2018,10:02:12 AM,270,42.703,31.07413673,34.79298019,31.20472527,30.4070797,30.62190247,29.67613792
4/25/2018,10:02:12 AM,540,42.973,31.06225777,34.79298019,31.19285965,30.33538437,30.53840637,29.59196663
4/25/2018,10:02:12 AM,810,43.243,31.1335125,34.88507462,31.28775215,30.41902542,30.65766907,29.72420883
4/25/2018,10:02:13 AM,81,43.514,31.22845268,34.91959381,31.32331657,30.56226921,30.71725273,29.86830139
4/25/2018,10:02:13 AM,621,44.054,31.28775215,34.98859787,31.3944149,30.6338253,30.75299072,29.92828751
4/25/2018,10:02:13 AM,891,44.324,31.3470211,34.97710037,31.37071991,30.57419777,30.6815052,29.84429741
4/25/2018,10:02:14 AM,162,44.595,31.29960823,35.0575676,31.47730827,30.60997772,30.75299072,29.85630035
4/25/2018,10:02:14 AM,432,44.865,31.29960823,35.01159286,31.42994881,30.53840637,30.75299072,29.86830139
4/25/2018,10:02:14 AM,972,45.405,31.35887146,35.14946365,31.51281738,30.62190247,30.87203598,29.89229965
4/25/2018,10:02:15 AM,243,45.676,31.3944149,35.17242432,31.54831505,30.66958809,30.84823608,29.95227432
4/25/2018,10:02:15 AM,513,45.946,31.45363045,35.19538498,31.52465057,30.65766907,30.80062294,29.90429688
4/25/2018,10:02:15 AM,783,46.216,31.38256836,35.2068634,31.58380127,30.70533943,30.87203598,29.92828751
4/25/2018,10:02:16 AM,54,46.487,31.3944149,35.19538498,31.5719738,30.65766907,30.83633423,29.91629219
4/25/2018,10:02:16 AM,594,47.027,31.44178963,35.21834183,31.64292336,30.71725273,30.88393402,30.02420235
4/25/2018,10:02:16 AM,864,47.297,31.44178963,35.19538498,31.6074543,30.69342232,30.91962051,30.00023079
4/25/2018,10:02:17 AM,135,47.568,31.42994881,35.16094589,31.56014442,30.57419777,30.77680969,29.90429688
4/25/2018,10:02:17 AM,405,47.838,31.47730827,35.27570724,31.6547451,30.66958809,30.91962051,29.92828751
4/25/2018,10:02:17 AM,675,48.108,31.53648376,35.26423645,31.70201492,30.64574814,30.86013603,30.00023079
4/25/2018,10:02:17 AM,945,48.378,31.53648376,35.29864883,31.67838287,30.6815052,30.91962051,29.94028091
4/25/2018,10:02:18 AM,216,48.649,31.64292336,35.35597992,31.78469658,30.84823608,30.94340515,30.02420235
4/25/2018,10:02:18 AM,756,49.189,31.56014442,35.41328049,31.74926949,30.75299072,31.00284576,30.03618622
4/25/2018,10:02:19 AM,26,49.459,31.52465057,35.39036179,31.78469658,30.71725273,30.93151283,30.04816818
4/25/2018,10:02:19 AM,297,49.73,31.54831505,35.45910645,31.79650307,30.78871727,30.95529556,30.06015015
4/25/2018,10:02:19 AM,567,50,31.63110161,35.48200989,31.79650307,30.80062294,31.01473045,30.0721302
4/25/2018,10:02:19 AM,837,50.27,31.59562874,35.44765091,31.78469658,30.80062294,30.97907257,30.13201332
4/25/2018,10:02:20 AM,108,50.541,31.6074543,35.45910645,31.70201492,30.83633423,31.08601379,30.06015015
4/25/2018,10:02:20 AM,648,51.081,31.63110161,35.42473984,31.82011223,30.83633423,31.07413673,30.0960865
4/25/2018,10:02:20 AM,918,51.351,31.6547451,35.49346161,31.84371758,30.81252861,31.08601379,30.12003899
4/25/2018,10:02:21 AM,189,51.622,31.73745728,35.50491333,31.86731911,30.94340515,31.15725517,30.16792679
4/25/2018,10:02:21 AM,459,51.892,31.71383095,35.52780914,31.85551834,30.88393402,31.10976601,30.20383072
4/25/2018,10:02:21 AM,729,52.162,31.72564507,35.61935425,31.86731911,30.94340515,31.26403618,30.26364708
4/25/2018,10:02:21 AM,999,52.432,31.86731911,35.65366364,31.94988441,31.01473045,31.26403618,30.37123871
4/25/2018,10:02:22 AM,270,52.703,31.67838287,35.49346161,31.82011223,30.75299072,31.06225777,30.0721302
4/25/2018,10:02:22 AM,810,53.243,31.74926949,35.53925705,31.87911606,30.78871727,31.09789085,30.10806274
4/25/2018,10:02:23 AM,81,53.514,31.74926949,35.51636124,31.82011223,30.78871727,31.08601379,30.15595818
4/25/2018,10:02:23 AM,351,53.784,31.70201492,35.56214523,31.84371758,30.77680969,31.12163925,30.15595818
4/25/2018,10:02:23 AM,621,54.054,31.73745728,35.57358932,31.94988441,30.81252861,31.10976601,30.13201332
4/25/2018,10:02:23 AM,891,54.324,31.82011223,35.60791397,31.99703789,30.88393402,31.20472527,30.17989731
4/25/2018,10:02:24 AM,162,54.595,31.80830765,35.64222717,31.97346306,30.90772629,31.18099213,30.20383072
4/25/2018,10:02:24 AM,432,54.865,31.84371758,35.58503342,31.90270996,30.99096107,31.19285965,30.2516861
4/25/2018,10:02:24 AM,972,55.405,31.85551834,35.69939804,31.99703789,30.95529556,31.25217628,30.2516861
4/25/2018,10:02:25 AM,243,55.676,31.89091492,35.71083069,31.94988441,30.96718597,31.26403618,30.33538437
4/25/2018,10:02:25 AM,513,55.946,31.87911606,35.6651001,31.89091492,30.88393402,31.1691246,30.23972511
4/25/2018,10:02:25 AM,783,56.216,31.96167374,35.74511719,31.92630005,30.97907257,31.21658897,30.26364708
4/25/2018,10:02:26 AM,54,56.487,31.93809128,35.76796722,31.96167374,30.99096107,31.32331657,30.2995224
4/25/2018,10:02:26 AM,324,56.757,32.05595398,35.77939224,31.98525047,31.00284576,31.25217628,30.2995224
4/25/2018,10:02:26 AM,594,57.027,32.00882339,35.79081726,32.02060699,30.96718597,31.21658897,30.34733772
4/25/2018,10:02:27 AM,135,57.568,32.02060699,35.79081726,32.04417419,31.01473045,31.25217628,30.2516861
4/25/2018,10:02:27 AM,405,57.838,31.92630005,35.76796722,31.96167374,31.02661514,31.26403618,30.2516861
4/25/2018,10:02:27 AM,675,58.108,31.86731911,35.65366364,31.90270996,30.86013603,31.1335125,30.14398575
4/25/2018,10:02:27 AM,945,58.378,31.86731911,35.67653275,31.89091492,30.83633423,31.15725517,30.16792679
4/25/2018,10:02:28 AM,486,58.919,31.914505,35.71083069,31.86731911,30.83633423,31.09789085,30.12003899
4/25/2018,10:02:28 AM,756,59.189,31.85551834,35.74511719,31.87911606,30.88393402,31.18099213,30.19186401
4/25/2018,10:02:29 AM,26,59.459,31.8319149,35.77939224,31.90270996,30.91962051,31.12163925,30.22776222
4/25/2018,10:02:29 AM,297,59.73,31.93809128,35.79081726,31.97346306,30.97907257,31.22845268,30.26364708
4/25/2018,10:02:29 AM,567,60,32.04417419,35.83649826,32.07951355,31.06225777,31.29960823,30.32343102
4/25/2018,10:02:29 AM,837,60.27,31.99703789,35.82508087,32.06773376,31.02661514,31.22845268,30.27560616
4/25/2018,10:02:30 AM,108,60.541,31.93809128,35.83649826,32.07951355,30.97907257,31.22845268,30.35928917
4/25/2018,10:02:30 AM,648,61.081,31.93809128,35.80223846,32.04417419,31.1335125,31.25217628,30.27560616
4/25/2018,10:02:30 AM,918,61.351,31.93809128,35.82508087,31.98525047,31.00284576,31.19285965,30.28756523
4/25/2018,10:02:31 AM,189,61.622,32.02060699,35.882164,32.04417419,31.00284576,31.32331657,30.28756523
4/25/2018,10:02:31 AM,459,61.892,31.99703789,35.93922424,31.92630005,31.1335125,31.3470211,30.32343102
4/25/2018,10:02:31 AM,729,62.162,32.10306931,35.92781448,32.10306931,31.10976601,31.28775215,30.34733772
4/25/2018,10:02:32 AM,270,62.703,32.00882339,35.87075043,32.10306931,31.15725517,31.37071991,30.38318634
4/25/2018,10:02:32 AM,540,62.973,32.07951355,35.93922424,32.12661743,31.15725517,31.28775215,30.31147766
4/25/2018,10:02:32 AM,810,63.243,32.07951355,35.92781448,32.11484146,31.06225777,31.29960823,30.35928917
4/25/2018,10:02:33 AM,81,63.514,32.06773376,35.93922424,32.12661743,31.08601379,31.35887146,30.33538437
4/25/2018,10:02:33 AM,351,63.784,32.15016174,36.01906204,32.17370224,31.1691246,31.40625954,30.43096924
4/25/2018,10:02:33 AM,621,64.054,32.11484146,35.99625778,32.18547058,31.09789085,31.37071991,30.4070797
4/25/2018,10:02:34 AM,162,64.595,32.12661743,36.01906204,32.12661743,31.06225777,31.42994881,30.38318634
4/25/2018,10:02:34 AM,432,64.865,32.18547058,36.11024094,32.2325325,31.12163925,31.48914528,30.45485115
4/25/2018,10:02:34 AM,702,65.135,32.22076797,36.12163544,32.2325325,31.14538383,31.47730827,30.49066925
4/25/2018,10:02:34 AM,972,65.405,32.20900345,36.1558075,32.32659912,31.22845268,31.52465057,30.50260544
4/25/2018,10:02:35 AM,513,65.946,32.09128952,36.09884644,32.31484604,31.29960823,31.50098228,30.49066925
4/25/2018,10:02:35 AM,783,66.216,32.1619339,36.20135498,32.37360382,31.3114624,31.56014442,30.53840637
4/25/2018,10:02:36 AM,54,66.487,32.19723892,36.25826645,32.27957535,31.33516884,31.6547451,30.53840637
4/25/2018,10:02:36 AM,324,66.757,32.26781464,36.32652283,32.44408035,31.3470211,31.67838287,30.66958809
4/25/2018,10:02:36 AM,594,67.027,32.38535309,36.41747665,32.43233871,31.45363045,31.73745728,30.65766907
4/25/2018,10:02:36 AM,864,67.297,32.40884781,36.37200928,32.42059326,31.41810417,31.6901989,30.70533943
4/25/2018,10:02:37 AM,135,67.568,32.25605392,36.28102112,32.30308914,31.3114624,31.59562874,30.58612633
4/25/2018,10:02:37 AM,405,67.838,32.20900345,36.26964569,32.31484604,31.29960823,31.56014442,30.50260544
4/25/2018,10:02:37 AM,945,68.378,32.27957535,36.31515121,32.38535309,31.3470211,31.61927795,30.57419777
4/25/2018,10:02:38 AM,216,68.649,32.53798294,36.41747665,32.51451492,31.50098228,31.84371758,30.76490021
4/25/2018,10:02:38 AM,486,68.919,32.45582199,36.42884064,32.54971313,31.51281738,31.77288818,30.75299072
4/25/2018,10:02:38 AM,756,69.189,32.47930145,36.44020462,32.49103928,31.53648376,31.74926949,30.66958809
4/25/2018,10:02:39 AM,26,69.459,32.46756363,36.54242706,32.53798294,31.51281738,31.74926949,30.76490021
4/25/2018,10:02:39 AM,297,69.73,32.58490372,36.48564911,32.63180923,31.50098228,31.70201492,30.76490021
4/25/2018,10:02:39 AM,837,70.27,32.53798294,36.48564911,32.56144714,31.50098228,31.71383095,30.74107933
4/25/2018,10:02:40 AM,108,70.541,32.47930145,36.42884064,32.62008667,31.47730827,31.76107788,30.75299072
4/25/2018,10:02:40 AM,378,70.811,32.57317734,36.4515686,32.53798294,31.52465057,31.77288818,30.78871727
4/25/2018,10:02:40 AM,648,71.081,32.5027771,36.51971817,32.46756363,31.46547127,31.80830765,30.82443237
4/25/2018,10:02:40 AM,918,71.351,32.53798294,36.53107452,32.53798294,31.54831505,31.80830765,30.80062294
4/25/2018,10:02:41 AM,189,71.622,32.5027771,36.55378342,32.6435318,31.5719738,31.8319149,30.80062294
4/25/2018,10:02:41 AM,459,71.892,32.69041443,36.61053085,32.6435318,31.52465057,31.8319149,30.86013603
4/25/2018,10:02:41 AM,999,72.432,32.73727798,36.6672554,32.76070404,31.59562874,31.85551834,30.91962051
4/25/2018,10:02:42 AM,270,72.703,32.67869568,36.63322449,32.71384811,31.6074543,31.84371758,30.94340515
4/25/2018,10:02:42 AM,540,72.973,32.62008667,36.63322449,32.76070404,31.53648376,31.86731911,30.84823608
4/25/2018,10:02:42 AM,810,73.243,32.60836029,36.59918213,32.66697693,31.56014442,31.82011223,30.83633423
