Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939,21.9999939
Location X,,,,27,28,23,282,283,283
Location Y,,,,61,119,173,64,116,172
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/25/2018,9:36:16 AM,594,13.513,24.92853355,27.29566956,24.77814674,24.50191689,24.40130234,24.08629227
4/25/2018,9:36:16 AM,864,13.783,24.916008,27.39375305,24.76560593,24.53962517,24.40130234,24.12413979
4/25/2018,9:36:17 AM,135,14.054,24.92853355,27.36924171,24.74052048,24.5773201,24.37613297,24.12413979
4/25/2018,9:36:17 AM,405,14.324,24.85336494,27.32019997,24.69033051,24.56475639,24.33837128,24.06105423
4/25/2018,9:36:17 AM,675,14.594,24.9410553,27.41826248,24.70287895,24.56475639,24.43904305,24.0484314
4/25/2018,9:36:17 AM,945,14.864,24.916008,27.35698318,24.67777824,24.50191689,24.38871765,24.03580856
4/25/2018,9:36:18 AM,486,15.405,25.07871819,27.55296135,24.89095497,24.72797394,24.62756157,24.30059433
4/25/2018,9:36:18 AM,756,15.675,25.09122467,27.63859749,24.97861671,24.81576347,24.65267181,24.32578087
4/25/2018,9:36:19 AM,27,15.946,25.22870255,27.66305351,25.00365067,24.87842751,24.67777824,24.36354637
4/25/2018,9:36:19 AM,567,16.486,24.99113464,27.47950745,24.80322647,24.66522598,24.52705765,24.12413979
4/25/2018,9:36:19 AM,837,16.756,24.85336494,27.35698318,24.70287895,24.56475639,24.41388321,24.06105423
4/25/2018,9:36:20 AM,108,17.027,24.87842751,27.39375305,24.76560593,24.56475639,24.41388321,24.07367325
4/25/2018,9:36:20 AM,378,17.297,24.89095497,27.46726227,24.7530632,24.6024437,24.41388321,24.06105423
4/25/2018,9:36:20 AM,648,17.567,24.80322647,27.35698318,24.67777824,24.51448822,24.41388321,24.03580856
4/25/2018,9:36:20 AM,918,17.837,24.82829857,27.38149834,24.70287895,24.52705765,24.38871765,24.07367325
4/25/2018,9:36:21 AM,189,18.108,24.86589622,27.45501328,24.74052048,24.65267181,24.41388321,24.08629227
4/25/2018,9:36:21 AM,729,18.648,24.87842751,27.45501328,24.77814674,24.62756157,24.52705765,24.16197586
4/25/2018,9:36:21 AM,999,18.918,24.92853355,27.49175453,24.76560593,24.64011765,24.50191689,24.14936447
4/25/2018,9:36:22 AM,270,19.189,24.92853355,27.46726227,24.74052048,24.72797394,24.50191689,24.09890938
4/25/2018,9:36:22 AM,540,19.459,24.95357704,27.5039978,24.79068756,24.72797394,24.50191689,24.19979858
4/25/2018,9:36:22 AM,810,19.729,25.04118919,27.58967018,24.79068756,24.7530632,24.55219078,24.18719101
4/25/2018,9:36:23 AM,81,20,25.01616478,27.55296135,24.82829857,24.7530632,24.5773201,24.2502079
4/25/2018,9:36:23 AM,351,20.27,25.00365067,27.5039978,24.79068756,24.74052048,24.55219078,24.2250061
4/25/2018,9:36:23 AM,621,20.54,24.96609688,27.51624107,24.81576347,24.69033051,24.5773201,24.2250061
4/25/2018,9:36:24 AM,162,21.081,25.10372925,27.66305351,24.96609688,24.82829857,24.66522598,24.32578087
4/25/2018,9:36:24 AM,432,21.351,25.14123535,27.67527962,24.9410553,24.87842751,24.7154274,24.36354637
4/25/2018,9:36:24 AM,702,21.621,24.84083176,27.41826248,24.70287895,24.62756157,24.38871765,24.11152649
4/25/2018,9:36:24 AM,972,21.891,24.79068756,27.36924171,24.67777824,24.52705765,24.41388321,24.12413979
4/25/2018,9:36:25 AM,243,22.162,24.90348244,27.43051338,24.67777824,24.64011765,24.46419716,24.13675308
4/25/2018,9:36:25 AM,513,22.432,24.89095497,27.45501328,24.66522598,24.64011765,24.4516201,24.12413979
4/25/2018,9:36:25 AM,783,22.702,24.79068756,27.44276428,24.65267181,24.56475639,24.47677231,24.13675308
4/25/2018,9:36:26 AM,324,23.243,24.86589622,27.45501328,24.7154274,24.62756157,24.43904305,24.09890938
4/25/2018,9:36:26 AM,594,23.513,24.82829857,27.38149834,24.62756157,24.5773201,24.38871765,24.07367325
4/25/2018,9:36:26 AM,864,23.783,24.76560593,27.41826248,24.65267181,24.55219078,24.38871765,24.07367325
4/25/2018,9:36:27 AM,135,24.054,24.81576347,27.39375305,24.56475639,24.55219078,24.33837128,24.01055908
4/25/2018,9:36:27 AM,405,24.324,24.85336494,27.45501328,24.62756157,24.6024437,24.43904305,24.11152649
4/25/2018,9:36:27 AM,405,24.324,24.85336494,27.45501328,24.62756157,24.6024437,24.43904305,24.11152649
4/25/2018,9:36:27 AM,405,24.324,24.85336494,27.45501328,24.62756157,24.6024437,24.43904305,24.11152649
4/25/2018,9:36:29 AM,27,25.946,25.30361938,27.84630585,25.07871819,25.09122467,24.79068756,24.50191689
4/25/2018,9:36:29 AM,297,26.216,25.31610107,27.80967903,25.07871819,25.14123535,24.85336494,24.53962517
4/25/2018,9:36:29 AM,567,26.486,25.31610107,27.85851097,25.10372925,25.10372925,24.86589622,24.55219078
4/25/2018,9:36:29 AM,837,26.756,25.35353661,27.95611763,25.11623192,25.16623306,24.87842751,24.55219078
4/25/2018,9:36:30 AM,108,27.027,25.40343285,27.94392014,25.14123535,25.20371819,24.89095497,24.61500359
4/25/2018,9:36:30 AM,378,27.297,25.40343285,27.90732384,25.15373421,25.17873001,24.95357704,24.65267181
4/25/2018,9:36:30 AM,918,27.837,25.25368118,27.78525352,24.97861671,25.06620979,24.74052048,24.4516201
4/25/2018,9:36:31 AM,189,28.108,25.24119186,27.79746628,24.99113464,25.07871819,24.79068756,24.51448822
4/25/2018,9:36:31 AM,459,28.378,25.24119186,27.83409691,25.0537014,25.11623192,24.81576347,24.52705765
4/25/2018,9:36:31 AM,729,28.648,25.22870255,27.82188797,25.01616478,25.14123535,24.86589622,24.52705765
4/25/2018,9:36:31 AM,999,28.918,25.25368118,27.80967903,25.01616478,25.12873459,24.80322647,24.48934555
4/25/2018,9:36:32 AM,270,29.189,25.2911377,27.88292122,25.04118919,25.16623306,24.90348244,24.55219078
4/25/2018,9:36:32 AM,540,29.459,25.40343285,27.99269867,25.16623306,25.24119186,25.02867889,24.65267181
4/25/2018,9:36:33 AM,81,30,25.59034538,28.11454964,25.32858086,25.47823524,25.14123535,24.86589622
4/25/2018,9:36:33 AM,351,30.27,25.57789421,28.18759918,25.40343285,25.46577072,25.17873001,24.916008
4/25/2018,9:36:33 AM,621,30.54,25.61524391,28.17542839,25.37848854,25.50315857,25.14123535,24.84083176
4/25/2018,9:36:33 AM,891,30.81,25.64013672,28.18759918,25.42837334,25.49069786,25.20371819,24.89095497
4/25/2018,9:36:34 AM,162,31.081,25.65258026,28.19976997,25.37848854,25.51561737,25.16623306,24.89095497
4/25/2018,9:36:34 AM,702,31.621,25.71478271,28.23627472,25.44083977,25.56544113,25.24119186,24.9410553
4/25/2018,9:36:34 AM,972,31.891,25.65258026,28.22410774,25.39096069,25.51561737,25.21621132,24.89095497
4/25/2018,9:36:35 AM,243,32.162,25.62769127,28.18759918,25.34106064,25.46577072,25.19122505,24.92853355
4/25/2018,9:36:35 AM,513,32.432,25.6650238,28.26060295,25.40343285,25.56544113,25.25368118,24.95357704
4/25/2018,9:36:35 AM,783,32.702,25.71478271,28.27276611,25.41590309,25.64013672,25.27865219,25.02867889
4/25/2018,9:36:36 AM,54,32.973,25.35353661,27.95611763,25.15373421,25.27865219,24.9410553,24.69033051
4/25/2018,9:36:36 AM,324,33.243,25.36601257,27.96831131,25.14123535,25.2911377,24.92853355,24.66522598
4/25/2018,9:36:36 AM,864,33.783,25.42837334,28.02926636,25.21621132,25.26616669,24.9410553,24.65267181
4/25/2018,9:36:37 AM,135,34.054,25.44083977,28.00488853,25.20371819,25.32858086,25.00365067,24.69033051
4/25/2018,9:36:37 AM,405,34.324,25.39096069,28.0170784,25.20371819,25.31610107,24.99113464,24.72797394
4/25/2018,9:36:37 AM,675,34.594,25.46577072,28.06582451,25.20371819,25.37848854,25.0537014,24.7530632
4/25/2018,9:36:37 AM,945,34.864,25.41590309,28.05364037,25.19122505,25.30361938,25.02867889,24.76560593
4/25/2018,9:36:38 AM,486,35.405,25.37848854,27.96831131,25.10372925,25.26616669,24.916008,24.65267181
4/25/2018,9:36:38 AM,756,35.675,25.31610107,27.96831131,25.06620979,25.24119186,24.92853355,24.64011765
4/25/2018,9:36:39 AM,27,35.946,25.32858086,27.96831131,25.11623192,25.22870255,24.92853355,24.70287895
4/25/2018,9:36:39 AM,297,36.216,25.42837334,28.0170784,25.15373421,25.34106064,25.00365067,24.7154274
4/25/2018,9:36:39 AM,567,36.486,25.34106064,27.99269867,25.14123535,25.27865219,25.0537014,24.7530632
4/25/2018,9:36:40 AM,108,37.027,25.39096069,28.04145432,25.20371819,25.35353661,25.07871819,24.81576347
4/25/2018,9:36:40 AM,378,37.297,25.27865219,27.95611763,25.06620979,25.22870255,24.96609688,24.62756157
4/25/2018,9:36:40 AM,648,37.567,25.20371819,27.84630585,24.96609688,25.11623192,24.82829857,24.51448822
4/25/2018,9:36:40 AM,918,37.837,25.22870255,27.88292122,25.06620979,25.17873001,24.87842751,24.62756157
4/25/2018,9:36:41 AM,459,38.378,25.21621132,27.89512253,25.04118919,25.15373421,24.85336494,24.6024437
4/25/2018,9:36:41 AM,729,38.648,25.30361938,27.91952515,25.11623192,25.22870255,24.89095497,24.66522598
4/25/2018,9:36:41 AM,999,38.918,25.2911377,27.95611763,25.07871819,25.20371819,24.916008,24.66522598
4/25/2018,9:36:42 AM,270,39.189,25.30361938,27.93172264,25.07871819,25.21621132,24.87842751,24.66522598
4/25/2018,9:36:42 AM,540,39.459,25.37848854,28.0170784,25.10372925,25.27865219,24.97861671,24.69033051
4/25/2018,9:36:42 AM,810,39.729,25.36601257,28.02926636,25.09122467,25.2911377,24.99113464,24.7154274
4/25/2018,9:36:43 AM,81,40,25.44083977,28.07800865,25.16623306,25.35353661,25.06620979,24.79068756
4/25/2018,9:36:43 AM,351,40.27,25.36601257,28.06582451,25.19122505,25.36601257,25.07871819,24.80322647
4/25/2018,9:36:43 AM,621,40.54,25.37848854,28.0170784,25.12873459,25.37848854,25.04118919,24.79068756
4/25/2018,9:36:44 AM,162,41.081,25.4533062,28.07800865,25.16623306,25.37848854,25.07871819,24.84083176
4/25/2018,9:36:44 AM,432,41.351,25.55298805,28.21193886,25.25368118,25.4533062,25.16623306,24.89095497
4/25/2018,9:36:44 AM,702,41.621,25.59034538,28.27276611,25.34106064,25.49069786,25.27865219,24.95357704
4/25/2018,9:36:44 AM,972,41.891,25.57789421,28.23627472,25.32858086,25.56544113,25.26616669,25.00365067
4/25/2018,9:36:45 AM,243,42.162,25.62769127,28.26060295,25.36601257,25.57789421,25.34106064,25.06620979
4/25/2018,9:36:45 AM,513,42.432,25.46577072,28.10237122,25.19122505,25.37848854,25.07871819,24.84083176
4/25/2018,9:36:46 AM,54,42.973,25.32858086,28.04145432,25.15373421,25.32858086,25.00365067,24.72797394
4/25/2018,9:36:46 AM,324,43.243,25.42837334,28.02926636,25.21621132,25.37848854,25.02867889,24.82829857
4/25/2018,9:36:46 AM,594,43.513,25.49069786,28.09018898,25.20371819,25.39096069,25.12873459,24.89095497
4/25/2018,9:36:46 AM,864,43.783,25.40343285,28.07800865,25.19122505,25.35353661,25.09122467,24.81576347
4/25/2018,9:36:47 AM,135,44.054,25.50315857,28.13890457,25.26616669,25.4533062,25.12873459,24.85336494
4/25/2018,9:36:47 AM,405,44.324,25.47823524,28.16325569,25.24119186,25.4533062,25.15373421,24.9410553
4/25/2018,9:36:47 AM,675,44.594,25.52807617,28.23627472,25.2911377,25.47823524,25.20371819,24.95357704
4/25/2018,9:36:47 AM,945,44.864,25.49069786,28.18759918,25.27865219,25.4533062,25.19122505,24.9410553
4/25/2018,9:36:48 AM,486,45.405,25.50315857,28.19976997,25.2911377,25.4533062,25.20371819,24.95357704
4/25/2018,9:36:48 AM,756,45.675,25.51561737,28.16325569,25.27865219,25.50315857,25.20371819,24.97861671
4/25/2018,9:36:49 AM,27,45.946,25.50315857,28.19976997,25.31610107,25.46577072,25.21621132,24.99113464
4/25/2018,9:36:49 AM,297,46.216,25.51561737,28.21193886,25.2911377,25.47823524,25.20371819,24.92853355
4/25/2018,9:36:49 AM,567,46.486,25.46577072,28.13890457,25.27865219,25.44083977,25.15373421,24.86589622
4/25/2018,9:36:49 AM,837,46.756,25.44083977,28.17542839,25.2911377,25.44083977,25.16623306,24.87842751
4/25/2018,9:36:50 AM,108,47.027,25.54053307,28.24843979,25.27865219,25.50315857,25.24119186,24.95357704
4/25/2018,9:36:50 AM,378,47.297,25.55298805,28.16325569,25.30361938,25.50315857,25.19122505,24.97861671
4/25/2018,9:36:50 AM,918,47.837,25.10372925,27.85851097,24.92853355,25.0537014,24.77814674,24.51448822
4/25/2018,9:36:51 AM,189,48.108,25.09122467,27.79746628,24.86589622,25.01616478,24.74052048,24.4516201
4/25/2018,9:36:51 AM,459,48.378,25.10372925,27.83409691,24.86589622,25.0537014,24.76560593,24.48934555
4/25/2018,9:36:51 AM,729,48.648,25.11623192,27.83409691,24.90348244,25.09122467,24.79068756,24.55219078
4/25/2018,9:36:52 AM,270,49.189,25.15373421,27.88292122,24.97861671,25.10372925,24.80322647,24.53962517
4/25/2018,9:36:52 AM,540,49.459,25.12873459,27.94392014,24.97861671,25.06620979,24.81576347,24.56475639
4/25/2018,9:36:52 AM,810,49.729,25.11623192,27.91952515,24.96609688,25.12873459,24.82829857,24.5773201
4/25/2018,9:36:53 AM,81,50,25.21621132,27.91952515,24.99113464,25.15373421,24.89095497,24.6024437
4/25/2018,9:36:53 AM,621,50.54,25.22870255,27.94392014,25.04118919,25.16623306,24.916008,24.62756157
4/25/2018,9:36:53 AM,891,50.81,25.21621132,27.90732384,24.99113464,25.22870255,24.90348244,24.61500359
4/25/2018,9:36:54 AM,162,51.081,25.17873001,27.89512253,24.97861671,25.12873459,24.86589622,24.5898819
4/25/2018,9:36:54 AM,432,51.351,25.20371819,27.98050499,25.06620979,25.24119186,24.95357704,24.69033051
4/25/2018,9:36:54 AM,702,51.621,25.22870255,27.94392014,25.01616478,25.20371819,24.96609688,24.69033051
4/25/2018,9:36:54 AM,972,51.891,25.32858086,27.99269867,25.09122467,25.25368118,24.9410553,24.7154274
4/25/2018,9:36:55 AM,243,52.162,25.31610107,28.07800865,25.09122467,25.26616669,25.01616478,24.74052048
4/25/2018,9:36:55 AM,513,52.432,25.34106064,28.09018898,25.14123535,25.2911377,25.01616478,24.76560593
4/25/2018,9:36:55 AM,783,52.702,25.34106064,28.09018898,25.10372925,25.31610107,25.01616478,24.77814674
4/25/2018,9:36:56 AM,324,53.243,25.12873459,27.91952515,25.00365067,25.10372925,24.81576347,24.5898819
4/25/2018,9:36:56 AM,594,53.513,25.09122467,27.85851097,24.97861671,25.11623192,24.77814674,24.52705765
4/25/2018,9:36:56 AM,864,53.783,25.09122467,27.84630585,24.9410553,25.00365067,24.74052048,24.47677231
4/25/2018,9:36:57 AM,135,54.054,25.24119186,27.99269867,25.04118919,25.12873459,24.85336494,24.5773201
4/25/2018,9:36:57 AM,405,54.324,25.17873001,27.95611763,25.00365067,25.10372925,24.82829857,24.5898819
4/25/2018,9:36:57 AM,675,54.594,25.15373421,27.90732384,25.02867889,25.10372925,24.82829857,24.55219078
4/25/2018,9:36:58 AM,216,55.135,25.12873459,27.88292122,24.99113464,25.06620979,24.82829857,24.53962517
4/25/2018,9:36:58 AM,486,55.405,25.16623306,27.87071609,24.92853355,25.09122467,24.81576347,24.56475639
