Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,27,27,23,282,283,283
Location Y,,,,61,115,173,64,116,172
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/25/2018,9:27:48 AM,756,47.297,26.09967041,26.07487869,26.05008125,26.55735588,26.248312,25.81423378
4/25/2018,9:27:49 AM,27,47.568,25.88876534,26.03767967,26.02527809,26.55735588,26.2111702,25.77694893
4/25/2018,9:27:49 AM,297,47.838,25.88876534,26.02527809,26.08727646,26.2359314,26.2359314,25.88876534
4/25/2018,9:27:49 AM,567,48.108,25.88876534,26.09967041,25.60279465,26.248312,26.28544044,26.05008125
4/25/2018,9:27:50 AM,108,48.649,25.98806381,26.09967041,25.55298805,26.32255936,26.35966301,26.03767967
4/25/2018,9:27:50 AM,378,48.919,26.08727646,26.17401505,25.57789421,26.37203026,26.45855331,26.03767967
4/25/2018,9:27:50 AM,648,49.189,26.14923859,26.19878578,25.62769127,26.37203026,26.11206627,26.06248093
4/25/2018,9:27:50 AM,918,49.459,26.09967041,26.2359314,25.62769127,26.42148018,26.11206627,26.07487869
4/25/2018,9:27:51 AM,459,50,26.12445831,26.27306557,25.34106064,26.40911865,26.03767967,26.12445831
4/25/2018,9:27:51 AM,729,50.27,26.19878578,26.31018639,25.32858086,26.55735588,26.03767967,26.17401505
4/25/2018,9:27:51 AM,999,50.54,26.2111702,26.29781532,25.41590309,26.61906433,26.05008125,26.248312
4/25/2018,9:27:52 AM,270,50.811,26.248312,25.87634659,25.46577072,26.28544044,26.14923859,26.28544044
4/25/2018,9:27:52 AM,540,51.081,26.31018639,25.72721863,25.42837334,26.28544044,26.2359314,25.73965263
4/25/2018,9:27:52 AM,810,51.351,26.28544044,25.75208664,25.4533062,26.18640137,26.2359314,25.71478271
4/25/2018,9:27:53 AM,81,51.622,26.34729767,25.82665825,25.47823524,26.2111702,26.28544044,25.72721863
4/25/2018,9:27:53 AM,621,52.162,26.33492851,25.82665825,25.59034538,26.2111702,26.27306557,25.86392593
4/25/2018,9:27:53 AM,891,52.432,26.38439369,25.55298805,25.59034538,26.31018639,26.31018639,25.95083618
4/25/2018,9:27:54 AM,162,52.703,25.91359711,25.56544113,25.36601257,26.39675713,26.37203026,25.98806381
4/25/2018,9:27:54 AM,432,52.973,25.75208664,25.64013672,25.36601257,26.39675713,26.40911865,26.06248093
4/25/2018,9:27:54 AM,702,53.243,25.83908272,25.72721863,25.27865219,26.4461956,26.52031517,26.13685036
4/25/2018,9:27:55 AM,243,53.784,25.87634659,25.71478271,25.26616669,26.4461956,26.55735588,26.11206627
4/25/2018,9:27:55 AM,243,53.784,25.87634659,25.72721863,25.22870255,26.47090721,25.95083618,26.18640137
4/25/2018,9:27:56 AM,324,54.865,25.59034538,25.71478271,25.32858086,26.50796509,25.97565651,26.14923859
4/25/2018,9:27:56 AM,594,55.135,25.57789421,25.76451874,25.42837334,26.59438515,25.97565651,26.248312
4/25/2018,9:27:56 AM,864,55.405,25.61524391,25.86392593,25.46577072,26.64373779,26.12445831,26.2359314
4/25/2018,9:27:57 AM,405,55.946,25.70234489,25.59034538,25.49069786,26.66840744,26.16162872,26.33492851
4/25/2018,9:27:57 AM,675,56.216,25.73965263,25.59034538,25.47823524,26.09967041,26.248312,26.43383789
4/25/2018,9:27:57 AM,945,56.486,25.75208664,25.47823524,25.52807617,26.11206627,26.26068878,26.47090721
4/25/2018,9:27:58 AM,216,56.757,25.76451874,25.50315857,25.54053307,26.17401505,26.34729767,26.0128746
4/25/2018,9:27:58 AM,486,57.027,25.90118217,25.50315857,25.56544113,26.28544044,26.35966301,25.90118217
4/25/2018,9:27:58 AM,756,57.297,25.90118217,25.59034538,25.6650238,26.34729767,26.38439369,25.9632473
4/25/2018,9:27:59 AM,27,57.568,25.60279465,25.70234489,25.67746544,26.39675713,26.4461956,26.02527809
4/25/2018,9:27:59 AM,27,57.568,25.60279465,25.67746544,25.26616669,26.42148018,26.47090721,26.03767967
4/25/2018,9:27:59 AM,567,58.108,25.54053307,25.73965263,25.24119186,26.49561501,26.48326111,26.06248093
4/25/2018,9:27:59 AM,837,58.378,25.54053307,25.70234489,25.24119186,26.52031517,26.55735588,26.07487869
4/25/2018,9:28:00 AM,108,58.649,25.51561737,25.75208664,25.36601257,26.52031517,26.66840744,26.13685036
4/25/2018,9:28:00 AM,378,58.919,25.65258026,25.75208664,25.44083977,26.56970024,26.69307137,26.2359314
4/25/2018,9:28:00 AM,648,59.189,25.71478271,25.86392593,25.4533062,26.61906433,26.248312,26.18640137
4/25/2018,9:28:00 AM,918,59.459,25.68990517,25.93842506,25.4533062,26.68074036,26.12445831,26.17401505
4/25/2018,9:28:01 AM,189,59.73,25.73965263,25.97565651,25.55298805,26.69307137,26.17401505,26.2359314
4/25/2018,9:28:01 AM,459,60,25.68990517,25.46577072,25.56544113,26.79167175,26.16162872,26.26068878
4/25/2018,9:28:01 AM,999,60.54,25.76451874,25.49069786,25.56544113,26.85325432,26.2359314,26.38439369
4/25/2018,9:28:02 AM,270,60.811,25.85150528,25.42837334,25.57789421,26.40911865,26.32255936,26.40911865
4/25/2018,9:28:02 AM,540,61.081,25.86392593,25.57789421,25.60279465,26.29781532,26.29781532,26.47090721
4/25/2018,9:28:02 AM,810,61.351,25.9632473,25.60279465,25.60279465,26.34729767,26.33492851,26.48326111
4/25/2018,9:28:03 AM,81,61.622,26.02527809,25.67746544,25.72721863,26.37203026,26.4461956,25.98806381
4/25/2018,9:28:03 AM,621,62.162,25.4533062,25.67746544,25.78937912,26.42148018,26.35966301,26.00046921
4/25/2018,9:28:03 AM,891,62.432,25.49069786,25.76451874,25.76451874,26.40911865,26.38439369,25.98806381
4/25/2018,9:28:04 AM,162,62.703,25.47823524,25.77694893,25.4533062,26.48326111,26.48326111,26.0128746
4/25/2018,9:28:04 AM,432,62.973,25.59034538,25.8018074,25.36601257,26.50796509,26.49561501,26.06248093
4/25/2018,9:28:04 AM,702,63.243,25.65258026,25.8018074,25.41590309,26.55735588,26.61906433,26.12445831
4/25/2018,9:28:05 AM,243,63.784,25.72721863,25.86392593,25.47823524,26.54500961,26.68074036,26.16162872
4/25/2018,9:28:05 AM,513,64.054,25.73965263,25.90118217,25.50315857,26.58204269,26.71772957,26.19878578
4/25/2018,9:28:05 AM,783,64.324,25.81423378,25.95083618,25.51561737,26.65607452,26.73005676,26.2235508
4/25/2018,9:28:06 AM,324,64.865,25.83908272,26.06248093,25.56544113,26.64373779,26.2359314,26.27306557
4/25/2018,9:28:06 AM,594,65.135,25.86392593,26.08727646,25.60279465,26.76702881,26.2111702,26.28544044
4/25/2018,9:28:06 AM,864,65.405,25.85150528,25.71478271,25.65258026,26.81630898,26.18640137,26.28544044
4/25/2018,9:28:07 AM,135,65.676,25.90118217,25.57789421,25.60279465,26.85325432,26.2359314,26.33492851
4/25/2018,9:28:07 AM,405,65.946,26.00046921,25.65258026,25.59034538,26.86556625,26.248312,26.40911865
4/25/2018,9:28:07 AM,675,66.216,26.03767967,25.67746544,25.60279465,26.42148018,26.39675713,26.39675713
4/25/2018,9:28:08 AM,216,66.757,26.12445831,25.70234489,25.65258026,26.33492851,26.33492851,26.53266335
4/25/2018,9:28:08 AM,486,67.027,26.18640137,25.73965263,25.75208664,26.38439369,26.40911865,26.52031517
4/25/2018,9:28:08 AM,756,67.297,25.76451874,25.78937912,25.78937912,26.37203026,26.39675713,25.85150528
4/25/2018,9:28:09 AM,27,67.568,25.64013672,25.77694893,25.91359711,26.42148018,26.49561501,25.82665825
4/25/2018,9:28:09 AM,297,67.838,25.68990517,25.88876534,25.88876534,26.53266335,26.50796509,25.83908272
4/25/2018,9:28:09 AM,567,68.108,25.71478271,25.83908272,25.50315857,26.50796509,26.48326111,25.90118217
4/25/2018,9:28:09 AM,837,68.378,25.73965263,25.83908272,25.47823524,26.53266335,26.50796509,25.95083618
4/25/2018,9:28:10 AM,378,68.919,25.76451874,25.87634659,25.49069786,26.59438515,26.59438515,25.9632473
4/25/2018,9:28:10 AM,648,69.189,25.81423378,25.91359711,25.54053307,26.63140297,26.63140297,26.00046921
4/25/2018,9:28:10 AM,918,69.459,25.83908272,25.97565651,25.55298805,26.66840744,26.74238205,26.09967041
4/25/2018,9:28:11 AM,189,69.73,25.87634659,26.07487869,25.62769127,26.61906433,26.71772957,26.11206627
4/25/2018,9:28:11 AM,459,70,25.85150528,26.12445831,25.64013672,26.65607452,26.06248093,26.07487869
4/25/2018,9:28:11 AM,729,70.27,25.88876534,26.12445831,25.59034538,26.74238205,26.02527809,26.07487869
4/25/2018,9:28:11 AM,999,70.54,25.92601204,25.67746544,25.59034538,26.75470543,26.07487869,26.07487869
4/25/2018,9:28:12 AM,540,71.081,25.91359711,25.65258026,25.75208664,26.80399132,26.06248093,26.07487869
4/25/2018,9:28:12 AM,810,71.351,26.06248093,25.70234489,25.76451874,26.86556625,26.09967041,25.64013672
4/25/2018,9:28:13 AM,81,71.622,26.14923859,25.70234489,25.72721863,26.2235508,26.14923859,25.6650238
4/25/2018,9:28:13 AM,351,71.892,26.248312,25.76451874,25.77694893,26.18640137,26.2235508,25.77694893
4/25/2018,9:28:13 AM,621,72.162,26.2359314,25.88876534,25.83908272,26.2111702,26.27306557,25.77694893
4/25/2018,9:28:13 AM,891,72.432,25.76451874,25.81423378,25.81423378,26.26068878,26.28544044,25.2911377
4/25/2018,9:28:14 AM,162,72.703,25.72721863,25.82665825,25.93842506,26.31018639,26.31018639,25.24119186
4/25/2018,9:28:14 AM,702,73.243,25.76451874,25.86392593,25.95083618,26.33492851,26.31018639,25.2911377
4/25/2018,9:28:14 AM,972,73.513,25.78937912,25.93842506,25.4533062,26.38439369,26.31018639,25.36601257
4/25/2018,9:28:15 AM,243,73.784,25.85150528,25.95083618,25.41590309,26.45855331,26.31018639,25.34106064
4/25/2018,9:28:15 AM,513,74.054,25.92601204,25.91359711,25.40343285,26.47090721,25.88876534,25.40343285
4/25/2018,9:28:15 AM,783,74.324,25.88876534,25.97565651,25.4533062,26.4461956,25.88876534,25.36601257
4/25/2018,9:28:16 AM,54,74.595,25.90118217,26.05008125,25.4533062,26.4461956,25.93842506,25.4533062
4/25/2018,9:28:16 AM,324,74.865,25.97565651,26.05008125,25.52807617,26.4461956,26.03767967,25.47823524
4/25/2018,9:28:16 AM,864,75.405,26.02527809,26.13685036,25.55298805,26.4461956,25.54053307,25.52807617
4/25/2018,9:28:17 AM,135,75.676,26.0128746,26.14923859,25.59034538,25.9632473,25.49069786,25.65258026
4/25/2018,9:28:17 AM,405,75.946,25.98806381,25.59034538,25.59034538,25.93842506,25.51561737,25.68990517
4/25/2018,9:28:17 AM,675,76.216,26.05008125,25.54053307,25.57789421,26.05008125,25.55298805,25.72721863
4/25/2018,9:28:17 AM,945,76.486,26.16162872,25.60279465,25.57789421,26.11206627,25.61524391,25.68990517
4/25/2018,9:28:18 AM,216,76.757,26.16162872,25.57789421,25.57789421,25.6650238,25.61524391,25.64013672
4/25/2018,9:28:18 AM,486,77.027,26.2111702,25.61524391,25.57789421,25.57789421,25.60279465,25.71478271
4/25/2018,9:28:18 AM,756,77.297,26.2359314,25.65258026,25.21621132,25.61524391,25.6650238,25.78937912
4/25/2018,9:28:19 AM,27,77.568,25.65258026,25.70234489,25.22870255,25.68990517,25.73965263,25.14123535
4/25/2018,9:28:19 AM,567,78.108,25.61524391,25.77694893,25.2911377,25.6650238,25.73965263,25.21621132
4/25/2018,9:28:19 AM,837,78.378,25.67746544,25.75208664,25.30361938,25.73965263,25.85150528,25.19122505
4/25/2018,9:28:20 AM,108,78.649,25.67746544,25.75208664,24.92853355,25.75208664,25.95083618,25.24119186
4/25/2018,9:28:20 AM,378,78.919,25.70234489,25.75208664,24.89095497,25.78937912,25.92601204,25.22870255
4/25/2018,9:28:20 AM,648,79.189,25.72721863,25.75208664,24.87842751,25.82665825,25.93842506,25.35353661
4/25/2018,9:28:20 AM,918,79.459,25.77694893,25.75208664,24.95357704,25.87634659,25.91359711,25.2911377
4/25/2018,9:28:21 AM,459,80,25.78937912,25.37848854,24.92853355,26.0128746,25.97565651,25.37848854
4/25/2018,9:28:21 AM,729,80.27,25.86392593,25.36601257,24.97861671,26.02527809,26.05008125,25.4533062
4/25/2018,9:28:21 AM,999,80.54,25.82665825,25.40343285,24.95357704,26.05008125,25.41590309,25.42837334
4/25/2018,9:28:21 AM,999,80.54,25.82665825,25.4533062,24.97861671,26.03767967,25.42837334,25.52807617
4/25/2018,9:28:21 AM,999,80.54,25.82665825,24.99113464,25.01616478,26.03767967,25.47823524,25.56544113
4/25/2018,9:28:21 AM,999,80.54,25.82665825,24.96609688,25.02867889,26.07487869,25.47823524,25.62769127
4/25/2018,9:28:23 AM,621,82.162,25.34106064,24.97861671,25.14123535,26.12445831,25.50315857,25.12873459
4/25/2018,9:28:23 AM,891,82.432,25.32858086,25.02867889,25.16623306,25.49069786,25.55298805,25.06620979
4/25/2018,9:28:24 AM,162,82.703,25.40343285,25.06620979,25.22870255,25.51561737,25.57789421,25.11623192
4/25/2018,9:28:24 AM,702,83.243,25.49069786,25.07871819,25.21621132,25.55298805,25.64013672,25.10372925
4/25/2018,9:28:24 AM,972,83.513,25.04118919,25.06620979,25.14123535,25.59034538,25.70234489,25.17873001
4/25/2018,9:28:25 AM,243,83.784,24.9410553,25.12873459,25.21621132,25.61524391,25.75208664,25.27865219
4/25/2018,9:28:25 AM,513,84.054,24.96609688,25.16623306,25.27865219,25.67746544,25.78937912,25.24119186
4/25/2018,9:28:25 AM,783,84.324,25.06620979,25.19122505,24.72797394,25.68990517,25.83908272,25.2911377
4/25/2018,9:28:26 AM,54,84.595,25.09122467,25.27865219,24.79068756,25.70234489,25.88876534,25.2911377
4/25/2018,9:28:26 AM,594,85.135,25.15373421,25.2911377,24.79068756,25.73965263,25.37848854,25.31610107
4/25/2018,9:28:26 AM,864,85.405,25.07871819,25.32858086,24.80322647,25.8018074,25.35353661,25.37848854
4/25/2018,9:28:27 AM,135,85.676,25.11623192,25.35353661,24.81576347,25.87634659,25.31610107,25.41590309
4/25/2018,9:28:27 AM,675,86.216,25.16623306,25.30361938,24.89095497,25.92601204,25.39096069,25.4533062
4/25/2018,9:28:27 AM,945,86.486,25.19122505,25.36601257,24.85336494,25.98806381,25.46577072,25.50315857
4/25/2018,9:28:28 AM,216,86.757,25.30361938,25.41590309,24.9410553,25.47823524,25.51561737,25.56544113
4/25/2018,9:28:28 AM,486,87.027,25.27865219,24.80322647,25.01616478,25.42837334,25.52807617,25.57789421
4/25/2018,9:28:28 AM,756,87.297,25.34106064,24.80322647,25.00365067,25.44083977,25.55298805,25.46577072
4/25/2018,9:28:29 AM,297,87.838,25.34106064,24.86589622,25.02867889,25.47823524,25.52807617,25.07871819
4/25/2018,9:28:29 AM,567,88.108,25.31610107,24.90348244,25.07871819,25.51561737,25.60279465,25.15373421
4/25/2018,9:28:29 AM,837,88.378,25.40343285,24.9410553,25.14123535,25.60279465,25.65258026,25.20371819
4/25/2018,9:28:30 AM,108,88.649,25.42837334,25.00365067,24.72797394,25.57789421,25.71478271,25.19122505
4/25/2018,9:28:30 AM,378,88.919,24.82829857,24.99113464,24.66522598,25.64013672,25.68990517,25.19122505
4/25/2018,9:28:30 AM,648,89.189,24.82829857,25.0537014,24.66522598,25.67746544,25.77694893,25.20371819
4/25/2018,9:28:30 AM,918,89.459,24.84083176,25.10372925,24.67777824,25.70234489,25.82665825,25.22870255
4/25/2018,9:28:31 AM,189,89.73,24.89095497,25.14123535,24.7530632,25.73965263,25.86392593,25.31610107
4/25/2018,9:28:31 AM,459,90,24.92853355,25.15373421,24.77814674,25.77694893,25.82665825,25.35353661
4/25/2018,9:28:31 AM,999,90.54,25.00365067,25.20371819,24.81576347,25.76451874,25.34106064,25.39096069
4/25/2018,9:28:32 AM,270,90.811,24.99113464,25.27865219,24.81576347,25.86392593,25.42837334,25.39096069
4/25/2018,9:28:32 AM,540,91.081,25.02867889,24.82829857,24.81576347,25.88876534,25.47823524,25.49069786
4/25/2018,9:28:32 AM,810,91.351,25.07871819,24.76560593,24.82829857,25.9632473,25.44083977,25.46577072
4/25/2018,9:28:33 AM,351,91.892,25.12873459,24.74052048,24.86589622,25.90118217,25.44083977,25.46577072
4/25/2018,9:28:33 AM,621,92.162,25.16623306,24.77814674,24.95357704,25.44083977,25.50315857,25.46577072
4/25/2018,9:28:33 AM,891,92.432,25.20371819,24.84083176,25.00365067,25.44083977,25.55298805,25.61524391
4/25/2018,9:28:34 AM,162,92.703,25.31610107,24.87842751,25.00365067,25.60279465,25.59034538,25.61524391
4/25/2018,9:28:34 AM,432,92.973,24.74052048,24.90348244,25.0537014,25.57789421,25.60279465,25.68990517
4/25/2018,9:28:34 AM,702,93.243,24.70287895,24.90348244,25.0537014,25.57789421,25.62769127,25.14123535
4/25/2018,9:28:34 AM,972,93.513,24.70287895,24.916008,24.96609688,25.64013672,25.68990517,25.14123535
4/25/2018,9:28:35 AM,513,94.054,24.70287895,24.99113464,24.70287895,25.62769127,25.72721863,25.14123535
4/25/2018,9:28:35 AM,783,94.324,24.79068756,25.01616478,24.74052048,25.68990517,25.68990517,25.14123535
4/25/2018,9:28:36 AM,54,94.595,24.86589622,25.10372925,24.80322647,25.73965263,25.71478271,25.17873001
4/25/2018,9:28:36 AM,324,94.865,24.86589622,25.10372925,24.81576347,25.71478271,25.71478271,25.25368118
4/25/2018,9:28:36 AM,594,95.135,24.87842751,25.15373421,24.81576347,25.75208664,25.77694893,25.31610107
4/25/2018,9:28:37 AM,135,95.676,24.9410553,25.16623306,24.80322647,25.8018074,25.82665825,25.31610107
4/25/2018,9:28:37 AM,405,95.946,24.96609688,25.20371819,24.86589622,25.83908272,25.92601204,25.31610107
4/25/2018,9:28:37 AM,675,96.216,25.01616478,25.21621132,24.89095497,25.78937912,25.41590309,25.34106064
4/25/2018,9:28:37 AM,945,96.486,25.02867889,24.79068756,24.916008,25.78937912,25.35353661,25.39096069
4/25/2018,9:28:38 AM,216,96.757,25.07871819,24.81576347,24.916008,25.92601204,25.35353661,25.37848854
4/25/2018,9:28:38 AM,486,97.027,25.15373421,24.89095497,24.95357704,25.9632473,25.34106064,25.46577072
4/25/2018,9:28:38 AM,756,97.297,25.15373421,24.85336494,25.00365067,26.00046921,25.41590309,25.49069786
4/25/2018,9:28:39 AM,297,97.838,25.16623306,24.85336494,24.97861671,25.49069786,25.50315857,25.49069786
4/25/2018,9:28:39 AM,567,98.108,25.15373421,24.87842751,25.02867889,25.50315857,25.52807617,25.49069786
4/25/2018,9:28:39 AM,837,98.378,24.7154274,24.92853355,25.02867889,25.54053307,25.55298805,25.49069786
4/25/2018,9:28:40 AM,108,98.649,24.72797394,24.97861671,25.10372925,25.4533062,25.60279465,25.50315857
4/25/2018,9:28:40 AM,378,98.919,24.82829857,25.01616478,25.06620979,25.51561737,25.57789421,25.50315857
4/25/2018,9:28:40 AM,918,99.459,24.81576347,25.01616478,25.17873001,25.60279465,25.64013672,25.6650238
4/25/2018,9:28:40 AM,918,99.459,24.81576347,25.10372925,24.76560593,25.67746544,25.65258026,25.64013672
4/25/2018,9:28:41 AM,189,99.73,24.81576347,25.12873459,24.70287895,25.60279465,25.6650238,25.75208664
4/25/2018,9:28:41 AM,459,100,24.86589622,25.11623192,24.70287895,25.70234489,25.68990517,25.75208664
4/25/2018,9:28:41 AM,729,100.27,24.95357704,25.14123535,24.7154274,25.68990517,25.75208664,25.82665825
4/25/2018,9:28:41 AM,999,100.54,24.95357704,25.14123535,24.81576347,25.75208664,25.75208664,25.8018074
4/25/2018,9:28:42 AM,270,100.811,24.99113464,25.22870255,24.85336494,25.72721863,25.75208664,25.81423378
4/25/2018,9:28:42 AM,810,101.351,25.09122467,25.24119186,24.87842751,25.73965263,25.68990517,25.82665825
4/25/2018,9:28:43 AM,81,101.622,25.09122467,25.2911377,24.89095497,25.8018074,25.72721863,25.85150528
4/25/2018,9:28:43 AM,351,101.892,25.14123535,24.85336494,24.90348244,25.82665825,25.82665825,25.95083618
4/25/2018,9:28:43 AM,621,102.162,25.07871819,24.76560593,24.87842751,25.82665825,25.83908272,26.02527809
4/25/2018,9:28:43 AM,621,102.162,25.07871819,24.76560593,24.95357704,25.82665825,25.90118217,26.02527809
4/25/2018,9:28:43 AM,891,102.432,25.17873001,24.80322647,24.92853355,25.86392593,25.93842506,25.59034538
4/25/2018,9:28:44 AM,162,102.703,25.19122505,24.916008,24.97861671,25.81423378,26.00046921,25.35353661
4/25/2018,9:28:44 AM,702,103.243,25.26616669,24.9410553,24.99113464,25.87634659,25.95083618,25.39096069
4/25/2018,9:28:44 AM,972,103.513,24.81576347,24.95357704,25.01616478,25.97565651,25.97565651,25.42837334
4/25/2018,9:28:45 AM,243,103.784,24.72797394,24.96609688,25.01616478,26.02527809,26.02527809,25.41590309
4/25/2018,9:28:45 AM,513,104.054,24.80322647,25.00365067,25.01616478,26.06248093,26.0128746,25.46577072
4/25/2018,9:28:46 AM,54,104.595,24.80322647,24.96609688,25.07871819,26.11206627,26.11206627,25.44083977
4/25/2018,9:28:46 AM,324,104.865,24.85336494,25.07871819,25.06620979,26.05008125,26.19878578,25.54053307
4/25/2018,9:28:46 AM,594,105.135,24.90348244,25.04118919,25.15373421,26.08727646,26.16162872,25.61524391
4/25/2018,9:28:46 AM,864,105.405,24.96609688,25.01616478,25.17873001,26.14923859,25.72721863,25.64013672
4/25/2018,9:28:47 AM,135,105.676,24.95357704,25.07871819,25.24119186,26.13685036,25.57789421,25.67746544
4/25/2018,9:28:47 AM,405,105.946,24.95357704,25.12873459,25.24119186,26.2235508,25.56544113,25.70234489
4/25/2018,9:28:47 AM,675,106.216,25.00365067,25.12873459,25.2911377,26.31018639,25.61524391,25.76451874
4/25/2018,9:28:47 AM,945,106.486,25.07871819,25.12873459,25.27865219,26.27306557,25.59034538,25.9632473
4/25/2018,9:28:48 AM,216,106.757,25.04118919,25.19122505,25.31610107,25.82665825,25.59034538,25.95083618
4/25/2018,9:28:48 AM,756,107.297,25.02867889,25.20371819,25.32858086,25.6650238,25.65258026,26.06248093
4/25/2018,9:28:49 AM,27,107.568,25.0537014,25.25368118,25.34106064,25.71478271,25.71478271,26.19878578
4/25/2018,9:28:49 AM,297,107.838,25.14123535,25.30361938,25.44083977,25.75208664,25.73965263,25.60279465
4/25/2018,9:28:49 AM,297,107.838,25.14123535,25.36601257,25.51561737,25.75208664,25.8018074,25.55298805
4/25/2018,9:28:49 AM,297,107.838,25.14123535,25.37848854,25.42837334,25.76451874,25.85150528,25.61524391
4/25/2018,9:28:50 AM,918,109.459,25.22870255,25.42837334,25.02867889,25.78937912,25.90118217,25.64013672
4/25/2018,9:28:51 AM,189,109.73,25.21621132,25.4533062,24.92853355,25.86392593,25.97565651,25.68990517
4/25/2018,9:28:51 AM,459,110,25.27865219,25.4533062,24.96609688,25.92601204,26.16162872,25.70234489
4/25/2018,9:28:51 AM,729,110.27,25.34106064,25.50315857,24.99113464,25.92601204,26.18640137,25.78937912
4/25/2018,9:28:52 AM,270,110.811,25.41590309,25.50315857,24.96609688,26.00046921,26.2359314,25.83908272
4/25/2018,9:28:52 AM,540,111.081,25.4533062,25.60279465,24.97861671,26.05008125,26.33492851,25.85150528
4/25/2018,9:28:52 AM,810,111.351,25.46577072,25.67746544,25.01616478,26.08727646,25.86392593,25.82665825
4/25/2018,9:28:53 AM,81,111.622,25.42837334,25.64013672,25.09122467,26.33492851,25.82665825,25.87634659
4/25/2018,9:28:53 AM,351,111.892,25.49069786,25.20371819,25.14123535,26.32255936,25.8018074,25.90118217
4/25/2018,9:28:53 AM,621,112.162,25.56544113,25.09122467,25.15373421,26.38439369,25.83908272,25.93842506
4/25/2018,9:28:53 AM,891,112.432,25.55298805,25.07871819,25.20371819,26.43383789,25.92601204,25.91359711
4/25/2018,9:28:54 AM,162,112.703,25.62769127,25.09122467,25.17873001,26.0128746,25.91359711,26.0128746
4/25/2018,9:28:54 AM,432,112.973,25.71478271,25.11623192,25.2911377,25.97565651,25.98806381,26.00046921
4/25/2018,9:28:54 AM,972,113.513,25.65258026,25.09122467,25.46577072,25.93842506,25.98806381,25.47823524
4/25/2018,9:28:55 AM,243,113.784,25.20371819,25.15373421,25.50315857,26.00046921,26.00046921,25.44083977
4/25/2018,9:28:55 AM,513,114.054,25.04118919,25.26616669,25.54053307,26.0128746,26.0128746,25.51561737
4/25/2018,9:28:55 AM,783,114.324,25.09122467,25.24119186,25.62769127,26.03767967,26.07487869,25.51561737
4/25/2018,9:28:56 AM,54,114.595,25.10372925,25.2911377,25.15373421,26.08727646,26.08727646,25.59034538
4/25/2018,9:28:56 AM,324,114.865,25.11623192,25.31610107,25.07871819,26.16162872,26.16162872,25.61524391
4/25/2018,9:28:56 AM,594,115.135,25.11623192,25.35353661,25.11623192,26.16162872,26.09967041,25.71478271
4/25/2018,9:28:57 AM,135,115.676,25.15373421,25.49069786,25.12873459,26.14923859,26.2235508,25.75208664
4/25/2018,9:28:57 AM,405,115.946,25.26616669,25.64013672,25.20371819,26.2359314,26.18640137,25.81423378
4/25/2018,9:28:57 AM,675,116.216,25.32858086,25.67746544,25.22870255,26.26068878,25.71478271,25.81423378
4/25/2018,9:28:58 AM,216,116.757,25.32858086,25.71478271,25.2911377,26.29781532,25.64013672,25.82665825
4/25/2018,9:28:58 AM,486,117.027,25.36601257,25.77694893,25.36601257,26.26068878,25.65258026,25.92601204
4/25/2018,9:28:58 AM,756,117.297,25.39096069,25.31610107,25.32858086,26.32255936,25.72721863,25.88876534
4/25/2018,9:28:59 AM,27,117.568,25.52807617,25.25368118,25.30361938,26.31018639,25.75208664,25.92601204
4/25/2018,9:28:59 AM,297,117.838,25.70234489,25.2911377,25.37848854,25.77694893,25.82665825,25.97565651
4/25/2018,9:28:59 AM,567,118.108,25.70234489,25.30361938,25.41590309,25.8018074,25.87634659,26.00046921
4/25/2018,9:28:59 AM,837,118.378,25.73965263,25.34106064,25.42837334,25.8018074,25.95083618,25.9632473
4/25/2018,9:29:00 AM,108,118.649,25.81423378,25.35353661,25.36601257,25.83908272,25.9632473,25.37848854
4/25/2018,9:29:00 AM,378,118.919,25.32858086,25.44083977,25.46577072,25.87634659,25.93842506,25.31610107
4/25/2018,9:29:00 AM,918,119.459,25.32858086,25.4533062,25.4533062,25.93842506,25.97565651,25.35353661
4/25/2018,9:29:01 AM,189,119.73,25.2911377,25.51561737,25.09122467,26.03767967,26.06248093,25.47823524
4/25/2018,9:29:01 AM,459,120,25.35353661,25.47823524,24.97861671,26.11206627,26.05008125,25.4533062
4/25/2018,9:29:01 AM,999,120.54,25.44083977,25.51561737,25.02867889,26.13685036,26.08727646,25.50315857
4/25/2018,9:29:02 AM,270,120.811,25.47823524,25.57789421,25.10372925,26.12445831,26.13685036,25.52807617
4/25/2018,9:29:02 AM,540,121.081,25.54053307,25.59034538,25.11623192,26.11206627,26.16162872,25.59034538
4/25/2018,9:29:02 AM,810,121.351,25.55298805,25.57789421,25.10372925,26.2235508,26.16162872,25.64013672
4/25/2018,9:29:03 AM,81,121.622,25.51561737,25.65258026,25.20371819,26.2111702,25.55298805,25.61524391
