Plot 2 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,32,284,285,165,29,114
Location Y,,,,117,60,115,118,58,118
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/20/2018,5:06:34 PM,108,39.19,24.95357704,25.56544113,25.36601257,26.00046921,24.86589622,24.32578087
4/20/2018,5:06:34 PM,378,39.46,24.99113464,25.56544113,25.35353661,26.07487869,24.85336494,24.37613297
4/20/2018,5:06:34 PM,918,40,24.99113464,25.64013672,25.39096069,26.09967041,24.96609688,24.41388321
4/20/2018,5:06:35 PM,189,40.271,25.07871819,25.67746544,25.39096069,26.07487869,24.9410553,24.38871765
4/20/2018,5:06:35 PM,459,40.541,25.01616478,25.60279465,25.39096069,26.06248093,24.95357704,24.37613297
4/20/2018,5:06:35 PM,729,40.811,25.02867889,25.55298805,25.37848854,26.06248093,24.95357704,24.37613297
4/20/2018,5:06:35 PM,999,41.081,24.99113464,25.55298805,25.32858086,26.0128746,24.89095497,24.41388321
4/20/2018,5:06:36 PM,270,41.352,24.87842751,25.39096069,25.26616669,25.92601204,24.84083176,24.32578087
4/20/2018,5:06:36 PM,540,41.622,24.9410553,25.54053307,25.31610107,26.00046921,24.85336494,24.32578087
4/20/2018,5:06:37 PM,81,42.163,24.916008,25.50315857,25.25368118,26.00046921,24.82829857,24.33837128
4/20/2018,5:06:37 PM,351,42.433,24.87842751,25.46577072,25.24119186,25.92601204,24.84083176,24.28800011
4/20/2018,5:06:37 PM,621,42.703,24.97861671,25.52807617,25.31610107,26.02527809,24.81576347,24.35095978
4/20/2018,5:06:37 PM,891,42.973,25.0537014,25.61524391,25.35353661,26.05008125,24.96609688,24.43904305
4/20/2018,5:06:38 PM,162,43.244,25.02867889,25.56544113,25.32858086,26.06248093,24.9410553,24.37613297
4/20/2018,5:06:38 PM,432,43.514,25.00365067,25.57789421,25.30361938,26.00046921,24.89095497,24.35095978
4/20/2018,5:06:38 PM,702,43.784,25.00365067,25.60279465,25.2911377,26.05008125,24.92853355,24.35095978
4/20/2018,5:06:38 PM,972,44.054,25.04118919,25.59034538,25.34106064,26.11206627,24.96609688,24.38871765
4/20/2018,5:06:39 PM,513,44.595,24.92853355,25.54053307,25.2911377,26.02527809,24.87842751,24.35095978
4/20/2018,5:06:39 PM,783,44.865,25.02867889,25.61524391,25.40343285,26.08727646,24.86589622,24.42646408
4/20/2018,5:06:40 PM,53,45.135,24.89095497,25.55298805,25.27865219,26.02527809,24.81576347,24.32578087
4/20/2018,5:06:40 PM,324,45.406,24.92853355,25.54053307,25.27865219,26.02527809,24.86589622,24.30059433
4/20/2018,5:06:40 PM,594,45.676,24.916008,25.60279465,25.2911377,25.98806381,24.84083176,24.35095978
4/20/2018,5:06:40 PM,864,45.946,24.90348244,25.47823524,25.27865219,25.9632473,24.82829857,24.30059433
4/20/2018,5:06:41 PM,405,46.487,24.84083176,25.4533062,25.21621132,25.95083618,24.81576347,24.27540398
4/20/2018,5:06:41 PM,675,46.757,24.92853355,25.55298805,25.30361938,26.02527809,24.9410553,24.32578087
4/20/2018,5:06:41 PM,945,47.027,24.82829857,25.40343285,25.15373421,25.95083618,24.80322647,24.26280594
4/20/2018,5:06:42 PM,216,47.298,24.79068756,25.39096069,25.14123535,25.90118217,24.70287895,24.2502079
4/20/2018,5:06:42 PM,486,47.568,24.76560593,25.39096069,25.16623306,25.90118217,24.64011765,24.2250061
4/20/2018,5:06:42 PM,486,47.568,24.76560593,25.39096069,25.16623306,25.90118217,24.64011765,24.2250061
4/20/2018,5:06:42 PM,486,47.568,24.76560593,25.39096069,25.16623306,25.90118217,24.64011765,24.2250061
4/20/2018,5:06:44 PM,108,49.19,24.90348244,25.54053307,25.24119186,26.03767967,24.81576347,24.38871765
4/20/2018,5:06:44 PM,378,49.46,24.95357704,25.51561737,25.22870255,26.05008125,24.87842751,24.46419716
4/20/2018,5:06:44 PM,648,49.73,24.90348244,25.44083977,25.19122505,26.07487869,24.80322647,24.36354637
4/20/2018,5:06:44 PM,918,50,24.96609688,25.54053307,25.24119186,26.08727646,24.87842751,24.43904305
4/20/2018,5:06:45 PM,459,50.541,24.95357704,25.56544113,25.22870255,26.12445831,24.89095497,24.43904305
4/20/2018,5:06:45 PM,729,50.811,24.96609688,25.50315857,25.24119186,26.05008125,24.84083176,24.41388321
4/20/2018,5:06:45 PM,999,51.081,24.97861671,25.55298805,25.27865219,26.08727646,24.87842751,24.43904305
4/20/2018,5:06:46 PM,270,51.352,24.99113464,25.56544113,25.25368118,26.09967041,24.9410553,24.43904305
4/20/2018,5:06:46 PM,540,51.622,24.95357704,25.56544113,25.24119186,26.07487869,24.90348244,24.41388321
4/20/2018,5:06:46 PM,810,51.892,24.99113464,25.52807617,25.25368118,26.11206627,24.86589622,24.42646408
4/20/2018,5:06:47 PM,81,52.163,25.02867889,25.57789421,25.2911377,26.11206627,24.90348244,24.46419716
4/20/2018,5:06:47 PM,351,52.433,25.0537014,25.62769127,25.31610107,26.14923859,24.96609688,24.50191689
4/20/2018,5:06:47 PM,891,52.973,24.89095497,25.46577072,25.19122505,26.00046921,24.76560593,24.36354637
4/20/2018,5:06:48 PM,162,53.244,24.87842751,25.46577072,25.16623306,26.00046921,24.76560593,24.36354637
4/20/2018,5:06:48 PM,432,53.514,24.85336494,25.42837334,25.14123535,26.00046921,24.74052048,24.36354637
4/20/2018,5:06:48 PM,702,53.784,24.82829857,25.40343285,25.10372925,25.9632473,24.64011765,24.27540398
4/20/2018,5:06:48 PM,972,54.054,24.76560593,25.37848854,25.07871819,25.9632473,24.70287895,24.26280594
4/20/2018,5:06:49 PM,243,54.325,24.84083176,25.44083977,25.12873459,25.97565651,24.79068756,24.33837128
4/20/2018,5:06:49 PM,513,54.595,24.90348244,25.49069786,25.21621132,26.09967041,24.85336494,24.38871765
4/20/2018,5:06:49 PM,783,54.865,24.89095497,25.44083977,25.21621132,26.06248093,24.80322647,24.36354637
4/20/2018,5:06:50 PM,53,55.135,24.84083176,25.37848854,25.12873459,26.00046921,24.74052048,24.30059433
4/20/2018,5:06:50 PM,594,55.676,24.86589622,25.44083977,25.16623306,26.02527809,24.77814674,24.33837128
4/20/2018,5:06:50 PM,864,55.946,24.92853355,25.55298805,25.21621132,26.06248093,24.82829857,24.41388321
4/20/2018,5:06:51 PM,135,56.217,24.90348244,25.52807617,25.20371819,26.07487869,24.85336494,24.41388321
4/20/2018,5:06:51 PM,405,56.487,24.86589622,25.46577072,25.15373421,26.05008125,24.76560593,24.33837128
4/20/2018,5:06:51 PM,675,56.757,24.86589622,25.47823524,25.16623306,26.02527809,24.80322647,24.36354637
4/20/2018,5:06:51 PM,945,57.027,25.16623306,25.70234489,25.39096069,26.2359314,25.09122467,24.50191689
4/20/2018,5:06:52 PM,216,57.298,25.10372925,25.68990517,25.42837334,26.26068878,25.02867889,24.56475639
4/20/2018,5:06:52 PM,486,57.568,25.09122467,25.6650238,25.39096069,26.2235508,24.99113464,24.51448822
4/20/2018,5:06:53 PM,26,58.108,25.0537014,25.62769127,25.36601257,26.2235508,24.97861671,24.55219078
4/20/2018,5:06:53 PM,297,58.379,25.06620979,25.65258026,25.36601257,26.2111702,25.01616478,24.51448822
4/20/2018,5:06:53 PM,567,58.649,25.12873459,25.67746544,25.39096069,26.2359314,24.99113464,24.55219078
4/20/2018,5:06:53 PM,837,58.919,25.07871819,25.70234489,25.42837334,26.248312,25.02867889,24.55219078
4/20/2018,5:06:54 PM,108,59.19,25.16623306,25.78937912,25.49069786,26.248312,25.10372925,24.6024437
4/20/2018,5:06:54 PM,378,59.46,25.14123535,25.70234489,25.49069786,26.26068878,25.07871819,24.5773201
4/20/2018,5:06:54 PM,648,59.73,25.11623192,25.71478271,25.44083977,26.248312,25.04118919,24.5898819
4/20/2018,5:06:54 PM,918,60,25.06620979,25.71478271,25.39096069,26.2359314,24.99113464,24.56475639
4/20/2018,5:06:55 PM,459,60.541,25.0537014,25.67746544,25.41590309,26.2359314,24.96609688,24.53962517
4/20/2018,5:06:55 PM,729,60.811,25.01616478,25.65258026,25.36601257,26.17401505,24.97861671,24.55219078
4/20/2018,5:06:55 PM,999,61.081,24.99113464,25.61524391,25.24119186,26.12445831,24.9410553,24.52705765
4/20/2018,5:06:56 PM,270,61.352,24.92853355,25.52807617,25.19122505,26.06248093,24.85336494,24.38871765
4/20/2018,5:06:56 PM,540,61.622,24.95357704,25.59034538,25.27865219,26.13685036,24.92853355,24.41388321
4/20/2018,5:06:56 PM,810,61.892,24.97861671,25.56544113,25.24119186,26.11206627,24.87842751,24.41388321
4/20/2018,5:06:57 PM,351,62.433,24.916008,25.56544113,25.22870255,26.05008125,24.87842751,24.41388321
4/20/2018,5:06:57 PM,621,62.703,24.99113464,25.59034538,25.27865219,26.09967041,24.9410553,24.43904305
4/20/2018,5:06:57 PM,891,62.973,24.95357704,25.60279465,25.25368118,26.08727646,24.90348244,24.40130234
4/20/2018,5:06:58 PM,162,63.244,25.00365067,25.54053307,25.27865219,26.12445831,24.916008,24.4516201
4/20/2018,5:06:58 PM,432,63.514,24.90348244,25.51561737,25.22870255,26.05008125,24.81576347,24.40130234
4/20/2018,5:06:58 PM,702,63.784,24.9410553,25.49069786,25.17873001,26.07487869,24.86589622,24.35095978
4/20/2018,5:06:58 PM,972,64.054,25.00365067,25.61524391,25.32858086,26.09967041,24.9410553,24.4516201
4/20/2018,5:06:59 PM,243,64.325,25.00365067,25.67746544,25.32858086,26.12445831,24.97861671,24.42646408
