Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,11:57:12 AM,918,30.27,26.74238205,24.27540398,23.98530197,24.82829857,24.40130234
4/20/2018,11:57:13 AM,189,30.541,26.73005676,24.16197586,23.99793053,24.81576347,24.35095978
4/20/2018,11:57:13 AM,459,30.811,26.77935028,24.18719101,24.01055908,24.86589622,24.38871765
4/20/2018,11:57:13 AM,999,31.351,26.77935028,24.19979858,23.96004105,24.86589622,24.33837128
4/20/2018,11:57:14 AM,270,31.622,26.77935028,24.19979858,23.96004105,24.87842751,24.36354637
4/20/2018,11:57:14 AM,540,31.892,26.80399132,24.19979858,23.89686012,24.85336494,24.36354637
4/20/2018,11:57:14 AM,810,32.162,26.84094048,24.18719101,24.01055908,24.89095497,24.36354637
4/20/2018,11:57:15 AM,81,32.433,26.82862473,24.26280594,24.02318382,24.89095497,24.40130234
4/20/2018,11:57:15 AM,351,32.703,26.76702881,24.17458534,23.90950012,24.82829857,24.31318855
4/20/2018,11:57:15 AM,621,32.973,26.75470543,24.16197586,23.90950012,24.82829857,24.32578087
4/20/2018,11:57:16 AM,162,33.514,26.75470543,24.14936447,23.92213631,24.80322647,24.30059433
4/20/2018,11:57:16 AM,432,33.784,26.79167175,24.23760796,24.01055908,24.86589622,24.35095978
4/20/2018,11:57:16 AM,702,34.054,26.84094048,24.21240234,23.97267151,24.89095497,24.40130234
4/20/2018,11:57:16 AM,972,34.324,26.65607452,24.09890938,23.78304672,24.70287895,24.2250061
4/20/2018,11:57:17 AM,243,34.595,26.69307137,24.06105423,23.80834961,24.74052048,24.21240234
4/20/2018,11:57:17 AM,513,34.865,26.70540047,24.07367325,23.89686012,24.72797394,24.17458534
4/20/2018,11:57:17 AM,783,35.135,26.66840744,24.06105423,23.82099724,24.72797394,24.18719101
4/20/2018,11:57:18 AM,324,35.676,26.65607452,24.03580856,23.77039337,24.69033051,24.13675308
4/20/2018,11:57:18 AM,594,35.946,26.64373779,24.01055908,23.77039337,24.64011765,24.09890938
4/20/2018,11:57:18 AM,864,36.216,26.64373779,24.01055908,23.70710564,24.64011765,24.14936447
4/20/2018,11:57:19 AM,135,36.487,26.58204269,24.01055908,23.74508286,24.5773201,24.09890938
4/20/2018,11:57:19 AM,405,36.757,26.63140297,24.03580856,23.75774002,24.62756157,24.11152649
4/20/2018,11:57:19 AM,675,37.027,26.60672569,24.03580856,23.71976662,24.5898819,24.16197586
4/20/2018,11:57:19 AM,945,37.297,26.61906433,24.01055908,23.71976662,24.61500359,24.12413979
4/20/2018,11:57:20 AM,486,37.838,26.65607452,24.0484314,23.77039337,24.67777824,24.09890938
4/20/2018,11:57:20 AM,756,38.108,26.63140297,24.02318382,23.70710564,24.69033051,24.11152649
4/20/2018,11:57:21 AM,26,38.378,26.61906433,24.06105423,23.78304672,24.66522598,24.14936447
4/20/2018,11:57:21 AM,297,38.649,26.70540047,24.07367325,23.78304672,24.69033051,24.13675308
4/20/2018,11:57:21 AM,567,38.919,26.66840744,24.0484314,23.77039337,24.69033051,24.13675308
4/20/2018,11:57:21 AM,837,39.189,26.73005676,24.08629227,23.87157822,24.7530632,24.26280594
4/20/2018,11:57:22 AM,108,39.46,26.79167175,24.13675308,23.87157822,24.76560593,24.28800011
4/20/2018,11:57:22 AM,648,40,26.75470543,24.03580856,23.82099724,24.7154274,24.21240234
4/20/2018,11:57:22 AM,918,40.27,26.79167175,24.11152649,23.85893631,24.76560593,24.26280594
4/20/2018,11:57:23 AM,189,40.541,26.79167175,24.16197586,23.92213631,24.80322647,24.28800011
4/20/2018,11:57:23 AM,459,40.811,26.85325432,24.19979858,23.96004105,24.82829857,24.28800011
4/20/2018,11:57:23 AM,729,41.081,26.80399132,24.14936447,23.93477249,24.7530632,24.2502079
4/20/2018,11:57:23 AM,999,41.351,26.82862473,24.16197586,23.93477249,24.76560593,24.27540398
4/20/2018,11:57:24 AM,270,41.622,26.85325432,24.16197586,23.93477249,24.76560593,24.27540398
4/20/2018,11:57:24 AM,540,41.892,26.81630898,24.11152649,23.88422012,24.74052048,24.27540398
4/20/2018,11:57:25 AM,81,42.433,26.79167175,24.12413979,23.82099724,24.69033051,24.27540398
4/20/2018,11:57:25 AM,351,42.703,26.85325432,24.13675308,23.88422012,24.77814674,24.28800011
4/20/2018,11:57:25 AM,621,42.973,26.86556625,24.16197586,23.90950012,24.82829857,24.31318855
4/20/2018,11:57:25 AM,891,43.243,26.89018631,24.19979858,23.93477249,24.82829857,24.30059433
4/20/2018,11:57:26 AM,162,43.514,26.96401787,24.27540398,24.0484314,24.85336494,24.37613297
4/20/2018,11:57:26 AM,432,43.784,26.92710876,24.2250061,23.97267151,24.80322647,24.38871765
4/20/2018,11:57:26 AM,702,44.054,26.85325432,24.17458534,23.90950012,24.76560593,24.28800011
4/20/2018,11:57:26 AM,972,44.324,26.89018631,24.19979858,23.94740677,24.80322647,24.32578087
4/20/2018,11:57:27 AM,513,44.865,26.86556625,24.2502079,23.93477249,24.80322647,24.40130234
4/20/2018,11:57:27 AM,783,45.135,26.86556625,24.14936447,23.92213631,24.80322647,24.27540398
4/20/2018,11:57:28 AM,53,45.405,26.89018631,24.27540398,23.98530197,24.81576347,24.28800011
4/20/2018,11:57:28 AM,324,45.676,26.89018631,24.2502079,24.01055908,24.82829857,24.30059433
4/20/2018,11:57:28 AM,594,45.946,26.89018631,24.19979858,23.98530197,24.79068756,24.27540398
4/20/2018,11:57:28 AM,864,46.216,26.92710876,24.23760796,23.97267151,24.81576347,24.30059433
4/20/2018,11:57:29 AM,135,46.487,26.89018631,24.23760796,23.94740677,24.82829857,24.30059433
4/20/2018,11:57:29 AM,405,46.757,26.90249634,24.2502079,23.96004105,24.84083176,24.28800011
4/20/2018,11:57:29 AM,675,47.027,26.91480255,24.2502079,23.96004105,24.81576347,24.26280594
4/20/2018,11:57:30 AM,216,47.568,26.90249634,24.18719101,23.90950012,24.84083176,24.28800011
4/20/2018,11:57:30 AM,486,47.838,26.82862473,24.21240234,23.93477249,24.80322647,24.27540398
