Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,11:08:08 AM,54,271.892,23.79569817,24.17458534,23.98530197,25.07871819,23.83364487
4/20/2018,11:08:08 AM,324,272.162,23.79569817,24.14936447,24.03580856,25.09122467,23.90950012
4/20/2018,11:08:08 AM,864,272.702,23.89686012,24.23760796,24.11152649,25.15373421,23.93477249
4/20/2018,11:08:09 AM,135,272.973,23.84629059,24.23760796,24.06105423,25.12873459,23.94740677
4/20/2018,11:08:09 AM,405,273.243,23.88422012,24.28800011,24.14936447,25.17873001,23.96004105
4/20/2018,11:08:09 AM,675,273.513,23.83364487,24.21240234,24.02318382,25.10372925,23.87157822
4/20/2018,11:08:09 AM,945,273.783,23.89686012,24.32578087,24.17458534,25.15373421,23.99793053
4/20/2018,11:08:10 AM,216,274.054,23.89686012,24.33837128,24.13675308,25.20371819,23.99793053
4/20/2018,11:08:10 AM,486,274.324,23.90950012,24.32578087,24.14936447,25.19122505,24.01055908
4/20/2018,11:08:11 AM,27,274.865,23.96004105,24.30059433,24.12413979,25.15373421,24.0484314
4/20/2018,11:08:11 AM,297,275.135,23.94740677,24.36354637,24.14936447,25.20371819,24.08629227
4/20/2018,11:08:11 AM,567,275.405,23.94740677,24.33837128,24.14936447,25.20371819,24.03580856
4/20/2018,11:08:11 AM,837,275.675,23.96004105,24.37613297,24.13675308,25.21621132,24.07367325
4/20/2018,11:08:12 AM,108,275.946,23.90950012,24.32578087,24.21240234,25.20371819,24.01055908
4/20/2018,11:08:12 AM,378,276.216,23.92213631,24.30059433,24.09890938,25.17873001,23.99793053
4/20/2018,11:08:12 AM,648,276.486,23.93477249,24.33837128,24.13675308,25.17873001,24.03580856
4/20/2018,11:08:12 AM,918,276.756,23.96004105,24.37613297,24.13675308,25.20371819,24.0484314
4/20/2018,11:08:13 AM,459,277.297,23.98530197,24.37613297,24.18719101,25.20371819,24.06105423
4/20/2018,11:08:13 AM,729,277.567,23.90950012,24.30059433,24.12413979,25.15373421,23.98530197
4/20/2018,11:08:13 AM,999,277.837,23.94740677,24.32578087,24.12413979,25.16623306,24.03580856
4/20/2018,11:08:14 AM,270,278.108,23.96004105,24.30059433,24.14936447,25.20371819,24.01055908
4/20/2018,11:08:14 AM,540,278.378,23.96004105,24.33837128,24.13675308,25.20371819,24.03580856
4/20/2018,11:08:14 AM,810,278.648,23.94740677,24.32578087,24.11152649,25.19122505,24.03580856
4/20/2018,11:08:15 AM,81,278.919,23.92213631,24.35095978,24.14936447,25.19122505,24.11152649
4/20/2018,11:08:15 AM,351,279.189,23.94740677,24.33837128,24.19979858,25.19122505,24.08629227
4/20/2018,11:08:15 AM,891,279.729,23.94740677,24.32578087,24.19979858,25.21621132,23.99793053
4/20/2018,11:08:16 AM,162,280,23.92213631,24.31318855,24.11152649,25.15373421,23.99793053
4/20/2018,11:08:16 AM,432,280.27,23.87157822,24.30059433,24.13675308,25.11623192,23.90950012
4/20/2018,11:08:16 AM,702,280.54,23.90950012,24.32578087,24.08629227,25.11623192,23.92213631
4/20/2018,11:08:16 AM,972,280.81,23.89686012,24.27540398,24.08629227,25.17873001,23.93477249
4/20/2018,11:08:17 AM,513,281.351,23.85893631,24.30059433,24.08629227,25.09122467,23.96004105
4/20/2018,11:08:17 AM,783,281.621,23.82099724,24.21240234,24.03580856,25.09122467,23.89686012
4/20/2018,11:08:18 AM,54,281.892,23.87157822,24.2502079,24.08629227,25.11623192,23.94740677
4/20/2018,11:08:18 AM,324,282.162,23.93477249,24.30059433,24.07367325,25.15373421,23.99793053
4/20/2018,11:08:18 AM,594,282.432,23.92213631,24.28800011,24.08629227,25.20371819,24.01055908
4/20/2018,11:08:19 AM,135,282.973,23.80834961,24.13675308,23.98530197,25.09122467,23.88422012
4/20/2018,11:08:19 AM,405,283.243,23.74508286,24.16197586,23.93477249,25.07871819,23.84629059
4/20/2018,11:08:19 AM,675,283.513,23.80834961,24.2250061,24.01055908,25.09122467,23.85893631
4/20/2018,11:08:19 AM,945,283.783,23.74508286,24.18719101,23.96004105,25.06620979,23.87157822
4/20/2018,11:08:20 AM,216,284.054,23.74508286,24.23760796,23.96004105,25.06620979,23.89686012
4/20/2018,11:08:20 AM,486,284.324,23.66911697,24.09890938,23.88422012,25.01616478,23.77039337
4/20/2018,11:08:20 AM,756,284.594,23.73242569,24.16197586,23.98530197,25.04118919,23.78304672
4/20/2018,11:08:21 AM,297,285.135,23.74508286,24.18719101,23.97267151,25.00365067,23.83364487
4/20/2018,11:08:21 AM,567,285.405,23.77039337,24.2250061,24.02318382,25.0537014,23.89686012
4/20/2018,11:08:21 AM,837,285.675,23.80834961,24.21240234,24.0484314,25.04118919,23.88422012
4/20/2018,11:08:22 AM,108,285.946,23.87157822,24.31318855,24.08629227,25.12873459,23.96004105
4/20/2018,11:08:22 AM,378,286.216,23.82099724,24.26280594,24.08629227,25.09122467,23.90950012
4/20/2018,11:08:22 AM,648,286.486,23.88422012,24.26280594,24.12413979,25.14123535,23.90950012
4/20/2018,11:08:23 AM,189,287.027,23.92213631,24.35095978,24.18719101,25.19122505,24.02318382
4/20/2018,11:08:23 AM,459,287.297,23.84629059,24.35095978,24.16197586,25.12873459,23.97267151
4/20/2018,11:08:23 AM,729,287.567,23.83364487,24.28800011,24.07367325,25.07871819,23.92213631
4/20/2018,11:08:23 AM,999,287.837,23.83364487,24.28800011,24.07367325,25.02867889,23.88422012
4/20/2018,11:08:24 AM,540,288.378,23.83364487,24.32578087,24.06105423,25.0537014,23.87157822
4/20/2018,11:08:24 AM,810,288.648,23.82099724,24.32578087,24.06105423,25.09122467,23.92213631
4/20/2018,11:08:25 AM,81,288.919,23.83364487,24.2502079,24.02318382,25.06620979,23.89686012
4/20/2018,11:08:25 AM,351,289.189,23.84629059,24.2502079,24.08629227,25.06620979,23.90950012
4/20/2018,11:08:25 AM,621,289.459,23.84629059,24.18719101,24.01055908,25.01616478,23.87157822
4/20/2018,11:08:25 AM,891,289.729,23.73242569,24.19979858,23.98530197,24.97861671,23.80834961
4/20/2018,11:08:26 AM,162,290,23.78304672,24.18719101,23.94740677,25.00365067,23.80834961
4/20/2018,11:08:26 AM,432,290.27,23.82099724,24.23760796,24.01055908,25.04118919,23.87157822
4/20/2018,11:08:26 AM,972,290.81,23.79569817,24.2250061,24.0484314,24.99113464,23.84629059
4/20/2018,11:08:27 AM,243,291.081,23.79569817,24.23760796,24.01055908,24.99113464,23.83364487
4/20/2018,11:08:27 AM,513,291.351,23.75774002,24.19979858,23.98530197,24.97861671,23.85893631
4/20/2018,11:08:27 AM,783,291.621,23.78304672,24.17458534,23.97267151,24.96609688,23.83364487
4/20/2018,11:08:28 AM,54,291.892,23.77039337,24.21240234,23.99793053,24.99113464,23.84629059
4/20/2018,11:08:28 AM,324,292.162,23.71976662,24.21240234,23.98530197,24.9410553,23.78304672
4/20/2018,11:08:28 AM,864,292.702,23.73242569,24.14936447,23.90950012,24.9410553,23.80834961
4/20/2018,11:08:29 AM,135,292.973,23.74508286,24.14936447,23.98530197,24.9410553,23.85893631
4/20/2018,11:08:29 AM,405,293.243,23.75774002,24.16197586,23.98530197,24.95357704,23.89686012
4/20/2018,11:08:29 AM,675,293.513,23.64378357,24.11152649,23.92213631,24.916008,23.80834961
4/20/2018,11:08:29 AM,945,293.783,23.74508286,24.11152649,23.97267151,24.95357704,23.82099724
4/20/2018,11:08:30 AM,216,294.054,23.73242569,24.11152649,23.94740677,24.99113464,23.83364487
4/20/2018,11:08:30 AM,486,294.324,23.74508286,24.13675308,23.99793053,24.9410553,23.85893631
4/20/2018,11:08:31 AM,27,294.865,23.80834961,24.16197586,24.02318382,24.99113464,23.83364487
4/20/2018,11:08:31 AM,297,295.135,23.73242569,24.13675308,23.97267151,24.99113464,23.83364487
4/20/2018,11:08:31 AM,567,295.405,23.73242569,24.13675308,23.97267151,24.96609688,23.87157822
4/20/2018,11:08:31 AM,837,295.675,23.69444466,24.09890938,23.92213631,24.9410553,23.83364487
4/20/2018,11:08:32 AM,108,295.946,23.69444466,24.11152649,23.94740677,24.916008,23.80834961
4/20/2018,11:08:32 AM,378,296.216,23.73242569,24.17458534,23.97267151,25.00365067,23.85893631
4/20/2018,11:08:32 AM,648,296.486,23.75774002,24.16197586,23.99793053,24.99113464,23.85893631
4/20/2018,11:08:32 AM,918,296.756,23.77039337,24.14936447,23.96004105,25.01616478,23.83364487
4/20/2018,11:08:33 AM,459,297.297,23.70710564,24.12413979,23.88422012,24.9410553,23.75774002
4/20/2018,11:08:33 AM,729,297.567,23.71976662,24.12413979,23.90950012,24.9410553,23.79569817
4/20/2018,11:08:33 AM,999,297.837,23.74508286,24.16197586,23.94740677,25.01616478,23.87157822
4/20/2018,11:08:34 AM,270,298.108,23.70710564,24.09890938,23.89686012,24.9410553,23.79569817
4/20/2018,11:08:34 AM,540,298.378,23.73242569,24.16197586,23.90950012,24.97861671,23.84629059
4/20/2018,11:08:34 AM,810,298.648,23.79569817,24.16197586,23.96004105,25.00365067,23.89686012
4/20/2018,11:08:35 AM,351,299.189,23.74508286,24.11152649,23.89686012,24.9410553,23.80834961
4/20/2018,11:08:35 AM,621,299.459,23.74508286,24.14936447,23.88422012,24.96609688,23.79569817
4/20/2018,11:08:35 AM,891,299.729,23.71976662,24.08629227,23.83364487,24.90348244,23.80834961
4/20/2018,11:08:36 AM,162,300,23.69444466,24.09890938,23.89686012,24.916008,23.79569817
4/20/2018,11:08:36 AM,432,300.27,23.75774002,24.07367325,23.89686012,24.97861671,23.80834961
4/20/2018,11:08:36 AM,702,300.54,23.66911697,24.07367325,23.85893631,24.87842751,23.79569817
4/20/2018,11:08:36 AM,972,300.81,23.75774002,24.19979858,23.94740677,25.00365067,23.89686012
4/20/2018,11:08:37 AM,243,301.081,23.77039337,24.18719101,23.92213631,25.00365067,23.88422012
4/20/2018,11:08:37 AM,783,301.621,23.87157822,24.17458534,24.01055908,25.0537014,23.92213631
4/20/2018,11:08:38 AM,54,301.892,23.87157822,24.19979858,24.06105423,25.07871819,23.96004105
4/20/2018,11:08:38 AM,324,302.162,23.77039337,24.12413979,23.98530197,24.99113464,23.88422012
4/20/2018,11:08:38 AM,594,302.432,23.87157822,24.21240234,24.02318382,25.04118919,23.97267151
4/20/2018,11:08:39 AM,135,302.973,23.85893631,24.19979858,23.98530197,25.06620979,23.96004105
4/20/2018,11:08:39 AM,405,303.243,23.80834961,24.17458534,23.97267151,25.04118919,23.90950012
4/20/2018,11:08:39 AM,675,303.513,23.84629059,24.18719101,23.98530197,25.04118919,23.92213631
4/20/2018,11:08:39 AM,945,303.783,23.85893631,24.18719101,23.99793053,25.07871819,23.98530197
4/20/2018,11:08:40 AM,216,304.054,23.88422012,24.2250061,24.02318382,25.10372925,23.99793053
4/20/2018,11:08:40 AM,486,304.324,23.90950012,24.28800011,24.0484314,25.10372925,24.0484314
4/20/2018,11:08:40 AM,756,304.594,23.92213631,24.14936447,24.06105423,25.11623192,23.97267151
4/20/2018,11:08:41 AM,297,305.135,23.87157822,24.2250061,24.07367325,25.07871819,23.93477249
4/20/2018,11:08:41 AM,567,305.405,23.93477249,24.35095978,24.16197586,25.17873001,24.08629227
4/20/2018,11:08:41 AM,837,305.675,23.97267151,24.36354637,24.21240234,25.25368118,24.13675308
4/20/2018,11:08:42 AM,108,305.946,24.01055908,24.37613297,24.21240234,25.17873001,24.08629227
4/20/2018,11:08:42 AM,378,306.216,23.96004105,24.35095978,24.17458534,25.15373421,24.12413979
4/20/2018,11:08:42 AM,648,306.486,23.99793053,24.38871765,24.18719101,25.19122505,24.13675308
4/20/2018,11:08:42 AM,918,306.756,23.96004105,24.33837128,24.21240234,25.17873001,24.0484314
4/20/2018,11:08:43 AM,189,307.027,23.88422012,24.30059433,24.13675308,25.12873459,24.02318382
4/20/2018,11:08:43 AM,729,307.567,23.88422012,24.36354637,24.09890938,25.12873459,24.03580856
4/20/2018,11:08:43 AM,999,307.837,23.96004105,24.35095978,24.21240234,25.14123535,24.0484314
4/20/2018,11:08:44 AM,270,308.108,23.99793053,24.33837128,24.21240234,25.19122505,24.07367325
4/20/2018,11:08:44 AM,540,308.378,23.93477249,24.35095978,24.14936447,25.14123535,24.02318382
4/20/2018,11:08:44 AM,810,308.648,23.98530197,24.36354637,24.17458534,25.17873001,24.08629227
4/20/2018,11:08:45 AM,81,308.919,23.97267151,24.33837128,24.14936447,25.15373421,24.03580856
4/20/2018,11:08:45 AM,351,309.189,23.94740677,24.23760796,24.09890938,25.14123535,24.01055908
4/20/2018,11:08:45 AM,621,309.459,23.82099724,24.14936447,23.94740677,24.99113464,23.87157822
4/20/2018,11:08:46 AM,162,310,23.85893631,24.18719101,24.02318382,25.04118919,23.93477249
4/20/2018,11:08:46 AM,432,310.27,23.79569817,24.17458534,23.99793053,25.01616478,23.92213631
4/20/2018,11:08:46 AM,702,310.54,23.83364487,24.18719101,23.97267151,25.04118919,23.93477249
4/20/2018,11:08:46 AM,972,310.81,23.79569817,24.17458534,23.98530197,25.0537014,23.87157822
4/20/2018,11:08:47 AM,243,311.081,23.85893631,24.21240234,24.06105423,25.10372925,23.96004105
4/20/2018,11:08:47 AM,783,311.621,23.85893631,24.23760796,24.07367325,25.10372925,23.92213631
4/20/2018,11:08:48 AM,54,311.892,23.97267151,24.31318855,24.16197586,25.15373421,24.0484314
4/20/2018,11:08:48 AM,324,312.162,23.88422012,24.2502079,24.07367325,25.07871819,23.90950012
4/20/2018,11:08:48 AM,594,312.432,23.93477249,24.28800011,24.13675308,25.10372925,23.97267151
4/20/2018,11:08:48 AM,864,312.702,23.87157822,24.28800011,24.07367325,25.10372925,23.96004105
4/20/2018,11:08:49 AM,405,313.243,23.90950012,24.27540398,24.13675308,25.15373421,24.02318382
4/20/2018,11:08:49 AM,675,313.513,23.94740677,24.35095978,24.14936447,25.12873459,24.02318382
4/20/2018,11:08:49 AM,945,313.783,23.92213631,24.27540398,24.08629227,25.0537014,23.96004105
4/20/2018,11:08:50 AM,216,314.054,23.78304672,24.16197586,23.96004105,25.04118919,23.87157822
4/20/2018,11:08:50 AM,486,314.324,23.75774002,24.11152649,23.89686012,24.97861671,23.83364487
4/20/2018,11:08:50 AM,756,314.594,23.74508286,24.14936447,23.92213631,25.00365067,23.84629059
4/20/2018,11:08:51 AM,27,314.865,23.82099724,24.19979858,24.0484314,25.01616478,23.88422012
4/20/2018,11:08:51 AM,567,315.405,23.70710564,24.14936447,23.98530197,24.96609688,23.83364487
4/20/2018,11:08:51 AM,837,315.675,23.83364487,24.14936447,23.99793053,25.0537014,23.88422012
4/20/2018,11:08:52 AM,108,315.946,23.79569817,24.17458534,23.97267151,24.99113464,23.87157822
4/20/2018,11:08:52 AM,378,316.216,23.80834961,24.11152649,23.94740677,24.99113464,23.80834961
4/20/2018,11:08:52 AM,648,316.486,23.73242569,24.0484314,23.92213631,24.96609688,23.79569817
4/20/2018,11:08:53 AM,189,317.027,23.74508286,24.09890938,23.89686012,24.97861671,23.83364487
4/20/2018,11:08:53 AM,459,317.297,23.73242569,24.0484314,23.84629059,24.916008,23.78304672
4/20/2018,11:08:53 AM,729,317.567,23.82099724,24.2250061,24.01055908,25.00365067,23.92213631
4/20/2018,11:08:53 AM,999,317.837,23.78304672,24.18719101,23.98530197,24.99113464,23.89686012
4/20/2018,11:08:54 AM,270,318.108,23.78304672,24.18719101,23.98530197,25.01616478,23.88422012
4/20/2018,11:08:54 AM,540,318.378,23.74508286,24.12413979,23.93477249,24.96609688,23.82099724
4/20/2018,11:08:54 AM,810,318.648,23.80834961,24.18719101,24.01055908,24.99113464,23.88422012
4/20/2018,11:08:55 AM,81,318.919,23.80834961,24.16197586,24.01055908,25.02867889,23.83364487
4/20/2018,11:08:55 AM,621,319.459,23.78304672,24.14936447,23.89686012,24.96609688,23.85893631
4/20/2018,11:08:55 AM,891,319.729,23.78304672,24.08629227,23.89686012,24.97861671,23.80834961
4/20/2018,11:08:56 AM,162,320,23.73242569,24.06105423,23.88422012,24.9410553,23.80834961
4/20/2018,11:08:56 AM,432,320.27,23.78304672,24.0484314,23.92213631,24.95357704,23.87157822
4/20/2018,11:08:56 AM,702,320.54,23.77039337,24.03580856,23.87157822,24.9410553,23.83364487
4/20/2018,11:08:56 AM,972,320.81,23.79569817,23.98530197,23.87157822,24.95357704,23.82099724
4/20/2018,11:08:57 AM,243,321.081,23.78304672,24.02318382,23.90950012,24.97861671,23.83364487
4/20/2018,11:08:57 AM,783,321.621,23.85893631,24.09890938,23.92213631,25.04118919,23.92213631
4/20/2018,11:08:58 AM,54,321.892,23.85893631,24.13675308,23.92213631,25.01616478,23.89686012
4/20/2018,11:08:58 AM,324,322.162,23.84629059,24.08629227,23.90950012,25.01616478,23.87157822
4/20/2018,11:08:58 AM,594,322.432,23.79569817,24.12413979,23.93477249,25.02867889,23.92213631
4/20/2018,11:08:59 AM,135,322.973,23.83364487,24.08629227,23.93477249,25.06620979,23.93477249
4/20/2018,11:08:59 AM,405,323.243,23.79569817,24.07367325,23.94740677,25.02867889,23.85893631
4/20/2018,11:08:59 AM,675,323.513,23.77039337,24.09890938,23.93477249,25.04118919,23.89686012
4/20/2018,11:08:59 AM,945,323.783,23.73242569,24.02318382,23.87157822,24.97861671,23.80834961
4/20/2018,11:09:00 AM,216,324.054,23.78304672,24.14936447,23.94740677,25.02867889,23.82099724
4/20/2018,11:09:00 AM,486,324.324,23.74508286,24.14936447,23.93477249,25.00365067,23.84629059
4/20/2018,11:09:00 AM,756,324.594,23.77039337,24.12413979,23.96004105,25.04118919,23.90950012
4/20/2018,11:09:01 AM,27,324.865,23.73242569,24.08629227,23.88422012,24.99113464,23.83364487
4/20/2018,11:09:01 AM,567,325.405,23.78304672,24.13675308,23.90950012,25.01616478,23.80834961
4/20/2018,11:09:01 AM,837,325.675,23.78304672,24.13675308,23.92213631,25.02867889,23.85893631
4/20/2018,11:09:02 AM,108,325.946,23.69444466,23.96004105,23.82099724,24.89095497,23.70710564
4/20/2018,11:09:02 AM,378,326.216,23.63111496,24.02318382,23.78304672,24.89095497,23.68178177
4/20/2018,11:09:02 AM,648,326.486,23.61844444,23.98530197,23.78304672,24.90348244,23.70710564
4/20/2018,11:09:02 AM,918,326.756,23.60577202,23.98530197,23.77039337,24.92853355,23.70710564
4/20/2018,11:09:03 AM,189,327.027,23.66911697,24.03580856,23.83364487,24.916008,23.70710564
4/20/2018,11:09:03 AM,459,327.297,23.65645027,24.02318382,23.85893631,24.86589622,23.73242569
4/20/2018,11:09:03 AM,729,327.567,23.68178177,23.96004105,23.78304672,24.86589622,23.69444466
4/20/2018,11:09:04 AM,270,328.108,23.61844444,24.06105423,23.84629059,24.90348244,23.71976662
4/20/2018,11:09:04 AM,540,328.378,23.66911697,24.03580856,23.79569817,24.87842751,23.75774002
4/20/2018,11:09:04 AM,810,328.648,23.71976662,24.11152649,23.87157822,24.916008,23.82099724
4/20/2018,11:09:05 AM,81,328.919,23.64378357,24.07367325,23.80834961,24.89095497,23.80834961
4/20/2018,11:09:05 AM,351,329.189,23.69444466,24.12413979,23.88422012,24.92853355,23.83364487
4/20/2018,11:09:05 AM,621,329.459,23.71976662,24.07367325,23.88422012,24.90348244,23.71976662
4/20/2018,11:09:05 AM,891,329.729,23.66911697,24.06105423,23.88422012,24.92853355,23.77039337
4/20/2018,11:09:06 AM,432,330.27,23.71976662,24.09890938,23.87157822,24.90348244,23.75774002
4/20/2018,11:09:06 AM,702,330.54,23.70710564,24.08629227,23.87157822,24.92853355,23.77039337
4/20/2018,11:09:06 AM,972,330.81,23.70710564,24.14936447,23.83364487,24.90348244,23.78304672
4/20/2018,11:09:07 AM,243,331.081,23.65645027,24.06105423,23.84629059,24.89095497,23.74508286
4/20/2018,11:09:07 AM,513,331.351,23.68178177,24.0484314,23.85893631,24.90348244,23.71976662
4/20/2018,11:09:07 AM,783,331.621,23.58042336,23.97267151,23.73242569,24.81576347,23.64378357
4/20/2018,11:09:08 AM,54,331.892,23.68178177,24.08629227,23.80834961,24.82829857,23.74508286
4/20/2018,11:09:08 AM,594,332.432,23.71976662,24.06105423,23.84629059,24.90348244,23.74508286
4/20/2018,11:09:08 AM,864,332.702,23.66911697,24.02318382,23.80834961,24.81576347,23.68178177
4/20/2018,11:09:09 AM,135,332.973,23.64378357,24.06105423,23.84629059,24.86589622,23.74508286
4/20/2018,11:09:09 AM,405,333.243,23.61844444,24.01055908,23.79569817,24.87842751,23.66911697
4/20/2018,11:09:09 AM,675,333.513,23.61844444,23.99793053,23.80834961,24.86589622,23.73242569
4/20/2018,11:09:09 AM,945,333.783,23.59309959,23.99793053,23.79569817,24.84083176,23.68178177
4/20/2018,11:09:10 AM,216,334.054,23.68178177,24.06105423,23.84629059,24.87842751,23.71976662
4/20/2018,11:09:10 AM,486,334.324,23.65645027,24.0484314,23.85893631,24.90348244,23.75774002
4/20/2018,11:09:11 AM,27,334.865,23.61844444,24.07367325,23.85893631,24.9410553,23.75774002
4/20/2018,11:09:11 AM,297,335.135,23.66911697,24.09890938,23.84629059,24.9410553,23.68178177
4/20/2018,11:09:11 AM,567,335.405,23.69444466,24.07367325,23.85893631,24.9410553,23.73242569
4/20/2018,11:09:11 AM,837,335.675,23.65645027,24.11152649,23.88422012,24.89095497,23.74508286
4/20/2018,11:09:12 AM,108,335.946,23.70710564,24.06105423,23.85893631,24.89095497,23.75774002
4/20/2018,11:09:12 AM,378,336.216,23.70710564,24.07367325,23.85893631,24.89095497,23.80834961
4/20/2018,11:09:12 AM,648,336.486,23.65645027,24.12413979,23.85893631,24.90348244,23.77039337
4/20/2018,11:09:13 AM,189,337.027,23.65645027,24.06105423,23.85893631,24.87842751,23.70710564
4/20/2018,11:09:13 AM,459,337.297,23.60577202,24.01055908,23.80834961,24.84083176,23.66911697
4/20/2018,11:09:13 AM,729,337.567,23.69444466,24.07367325,23.84629059,24.85336494,23.77039337
4/20/2018,11:09:13 AM,999,337.837,23.66911697,24.06105423,23.87157822,24.85336494,23.73242569
4/20/2018,11:09:14 AM,540,338.378,23.51702881,23.98530197,23.71976662,24.80322647,23.63111496
4/20/2018,11:09:14 AM,810,338.648,23.56774712,23.99793053,23.80834961,24.85336494,23.65645027
4/20/2018,11:09:15 AM,81,338.919,23.58042336,24.03580856,23.79569817,24.81576347,23.65645027
4/20/2018,11:09:15 AM,351,339.189,23.55507088,24.02318382,23.83364487,24.80322647,23.65645027
4/20/2018,11:09:15 AM,621,339.459,23.54239082,23.88422012,23.66911697,24.77814674,23.59309959
4/20/2018,11:09:15 AM,891,339.729,23.63111496,23.97267151,23.79569817,24.81576347,23.63111496
4/20/2018,11:09:16 AM,162,340,23.58042336,23.90950012,23.74508286,24.81576347,23.61844444
4/20/2018,11:09:16 AM,432,340.27,23.55507088,23.94740677,23.77039337,24.79068756,23.63111496
4/20/2018,11:09:16 AM,972,340.81,23.49166107,23.84629059,23.63111496,24.7154274,23.61844444
4/20/2018,11:09:17 AM,243,341.081,23.51702881,23.85893631,23.65645027,24.70287895,23.63111496
4/20/2018,11:09:17 AM,513,341.351,23.47897339,23.89686012,23.61844444,24.70287895,23.64378357
4/20/2018,11:09:17 AM,783,341.621,23.49166107,23.83364487,23.64378357,24.72797394,23.55507088
4/20/2018,11:09:18 AM,54,341.892,23.58042336,23.87157822,23.65645027,24.7154274,23.59309959
4/20/2018,11:09:18 AM,324,342.162,23.41552162,23.79569817,23.52971077,24.64011765,23.50434494
4/20/2018,11:09:18 AM,594,342.432,23.50434494,23.88422012,23.65645027,24.70287895,23.59309959
4/20/2018,11:09:19 AM,135,342.973,23.54239082,23.89686012,23.63111496,24.74052048,23.66911697
4/20/2018,11:09:19 AM,405,343.243,23.50434494,23.85893631,23.65645027,24.72797394,23.55507088
4/20/2018,11:09:19 AM,675,343.513,23.51702881,23.88422012,23.60577202,24.7154274,23.58042336
4/20/2018,11:09:19 AM,945,343.783,23.54239082,23.90950012,23.65645027,24.7154274,23.68178177
4/20/2018,11:09:20 AM,216,344.054,23.47897339,23.82099724,23.60577202,24.72797394,23.55507088
4/20/2018,11:09:20 AM,486,344.324,23.54239082,23.87157822,23.61844444,24.7154274,23.56774712
4/20/2018,11:09:20 AM,756,344.594,23.52971077,23.85893631,23.63111496,24.70287895,23.55507088
4/20/2018,11:09:21 AM,297,345.135,23.52971077,23.83364487,23.65645027,24.72797394,23.54239082
4/20/2018,11:09:21 AM,567,345.405,23.52971077,23.88422012,23.66911697,24.76560593,23.55507088
4/20/2018,11:09:21 AM,837,345.675,23.51702881,23.85893631,23.64378357,24.7154274,23.59309959
4/20/2018,11:09:22 AM,108,345.946,23.55507088,23.85893631,23.65645027,24.77814674,23.58042336
4/20/2018,11:09:22 AM,378,346.216,23.58042336,23.87157822,23.69444466,24.81576347,23.58042336
4/20/2018,11:09:22 AM,648,346.486,23.51702881,23.92213631,23.64378357,24.7530632,23.61844444
4/20/2018,11:09:22 AM,918,346.756,23.58042336,23.97267151,23.73242569,24.80322647,23.63111496
4/20/2018,11:09:23 AM,189,347.027,23.58042336,23.96004105,23.69444466,24.77814674,23.65645027
4/20/2018,11:09:23 AM,459,347.297,23.63111496,23.99793053,23.79569817,24.84083176,23.73242569
4/20/2018,11:09:23 AM,999,347.837,23.60577202,24.01055908,23.73242569,24.84083176,23.71976662
4/20/2018,11:09:24 AM,270,348.108,23.51702881,23.93477249,23.70710564,24.79068756,23.66911697
4/20/2018,11:09:24 AM,540,348.378,23.52971077,23.97267151,23.74508286,24.80322647,23.69444466
4/20/2018,11:09:24 AM,810,348.648,23.46628571,23.85893631,23.66911697,24.70287895,23.58042336
4/20/2018,11:09:25 AM,81,348.919,23.56774712,23.94740677,23.68178177,24.76560593,23.69444466
4/20/2018,11:09:25 AM,351,349.189,23.63111496,23.99793053,23.83364487,24.84083176,23.79569817
4/20/2018,11:09:25 AM,621,349.459,23.69444466,24.02318382,23.83364487,24.90348244,23.83364487
4/20/2018,11:09:26 AM,162,350,23.68178177,24.02318382,23.84629059,24.86589622,23.80834961
4/20/2018,11:09:26 AM,432,350.27,23.60577202,23.99793053,23.75774002,24.81576347,23.83364487
4/20/2018,11:09:26 AM,702,350.54,23.61844444,23.96004105,23.75774002,24.80322647,23.71976662
4/20/2018,11:09:26 AM,972,350.81,23.55507088,23.90950012,23.66911697,24.76560593,23.63111496
4/20/2018,11:09:27 AM,243,351.081,23.63111496,23.96004105,23.74508286,24.81576347,23.70710564
4/20/2018,11:09:27 AM,783,351.621,23.51702881,23.90950012,23.69444466,24.80322647,23.63111496
4/20/2018,11:09:28 AM,54,351.892,23.52971077,23.94740677,23.70710564,24.76560593,23.66911697
4/20/2018,11:09:28 AM,324,352.162,23.47897339,23.89686012,23.64378357,24.74052048,23.59309959
4/20/2018,11:09:28 AM,594,352.432,23.54239082,23.90950012,23.73242569,24.74052048,23.65645027
4/20/2018,11:09:28 AM,864,352.702,23.56774712,23.98530197,23.74508286,24.79068756,23.66911697
4/20/2018,11:09:29 AM,135,352.973,23.49166107,23.92213631,23.68178177,24.76560593,23.58042336
4/20/2018,11:09:29 AM,405,353.243,23.55507088,23.89686012,23.66911697,24.81576347,23.59309959
