Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,1:19:19 PM,945,36.756,24.5898819,25.40343285,25.02867889,24.37613297,25.0537014
4/20/2018,1:19:20 PM,486,37.297,24.5773201,25.4533062,25.01616478,24.38871765,25.0537014
4/20/2018,1:19:20 PM,756,37.567,24.6024437,25.44083977,25.00365067,24.36354637,25.00365067
4/20/2018,1:19:21 PM,26,37.837,24.62756157,25.52807617,25.02867889,24.35095978,25.0537014
4/20/2018,1:19:21 PM,297,38.108,24.65267181,25.57789421,25.0537014,24.40130234,25.15373421
4/20/2018,1:19:21 PM,567,38.378,24.61500359,25.47823524,24.99113464,24.32578087,25.06620979
4/20/2018,1:19:21 PM,837,38.648,24.62756157,25.44083977,24.97861671,24.36354637,25.06620979
4/20/2018,1:19:22 PM,107,38.918,24.5773201,25.46577072,24.99113464,24.31318855,25.01616478
4/20/2018,1:19:22 PM,378,39.189,24.64011765,25.51561737,25.00365067,24.35095978,25.09122467
4/20/2018,1:19:22 PM,918,39.729,24.62756157,25.47823524,25.01616478,24.35095978,25.07871819
4/20/2018,1:19:23 PM,189,40,24.69033051,25.49069786,25.01616478,24.40130234,25.12873459
4/20/2018,1:19:23 PM,459,40.27,24.66522598,25.4533062,24.99113464,24.33837128,25.0537014
4/20/2018,1:19:23 PM,999,40.81,24.61500359,25.42837334,24.96609688,24.33837128,25.0537014
4/20/2018,1:19:24 PM,270,41.081,24.67777824,25.47823524,25.02867889,24.36354637,25.10372925
4/20/2018,1:19:24 PM,540,41.351,24.5898819,25.44083977,24.95357704,24.32578087,24.99113464
4/20/2018,1:19:24 PM,810,41.621,24.56475639,25.47823524,24.95357704,24.33837128,25.0537014
4/20/2018,1:19:25 PM,80,41.891,24.56475639,25.40343285,24.90348244,24.30059433,25.01616478
4/20/2018,1:19:25 PM,351,42.162,24.56475639,25.40343285,24.92853355,24.33837128,25.0537014
4/20/2018,1:19:25 PM,621,42.432,24.64011765,25.39096069,24.9410553,24.38871765,25.06620979
4/20/2018,1:19:26 PM,162,42.973,24.61500359,25.39096069,24.92853355,24.33837128,25.04118919
4/20/2018,1:19:26 PM,432,43.243,24.6024437,25.40343285,24.92853355,24.32578087,25.04118919
4/20/2018,1:19:26 PM,702,43.513,24.52705765,25.39096069,24.90348244,24.30059433,24.99113464
4/20/2018,1:19:26 PM,972,43.783,24.51448822,25.44083977,24.90348244,24.35095978,25.02867889
4/20/2018,1:19:27 PM,243,44.054,24.56475639,25.39096069,24.916008,24.31318855,25.00365067
4/20/2018,1:19:27 PM,513,44.324,24.62756157,25.40343285,24.9410553,24.33837128,25.02867889
4/20/2018,1:19:27 PM,783,44.594,24.64011765,25.44083977,24.96609688,24.32578087,25.10372925
4/20/2018,1:19:28 PM,53,44.864,24.62756157,25.42837334,24.97861671,24.35095978,25.06620979
4/20/2018,1:19:28 PM,324,45.135,24.64011765,25.46577072,24.97861671,24.30059433,25.07871819
4/20/2018,1:19:28 PM,864,45.675,24.56475639,25.44083977,24.97861671,24.31318855,25.02867889
4/20/2018,1:19:29 PM,135,45.946,24.5898819,25.46577072,24.97861671,24.33837128,25.00365067
4/20/2018,1:19:29 PM,405,46.216,24.65267181,25.49069786,25.01616478,24.37613297,25.06620979
4/20/2018,1:19:29 PM,675,46.486,24.6024437,25.46577072,24.95357704,24.32578087,25.0537014
4/20/2018,1:19:29 PM,945,46.756,24.64011765,25.51561737,24.97861671,24.38871765,25.10372925
4/20/2018,1:19:30 PM,216,47.027,24.64011765,25.54053307,25.00365067,24.38871765,25.07871819
4/20/2018,1:19:30 PM,486,47.297,24.64011765,25.56544113,25.06620979,24.41388321,25.12873459
4/20/2018,1:19:31 PM,26,47.837,24.65267181,25.56544113,24.97861671,24.38871765,25.11623192
4/20/2018,1:19:31 PM,297,48.108,24.66522598,25.54053307,25.02867889,24.38871765,25.06620979
4/20/2018,1:19:31 PM,567,48.378,24.61500359,25.59034538,25.04118919,24.40130234,25.07871819
4/20/2018,1:19:31 PM,837,48.648,24.61500359,25.54053307,25.02867889,24.40130234,25.11623192
4/20/2018,1:19:32 PM,107,48.918,24.66522598,25.55298805,25.07871819,24.41388321,25.07871819
4/20/2018,1:19:32 PM,378,49.189,24.52705765,25.44083977,24.92853355,24.2502079,25.00365067
4/20/2018,1:19:32 PM,648,49.459,24.53962517,25.51561737,24.95357704,24.28800011,25.04118919
4/20/2018,1:19:32 PM,918,49.729,24.56475639,25.50315857,25.00365067,24.33837128,25.06620979
4/20/2018,1:19:33 PM,459,50.27,24.56475639,25.56544113,25.01616478,24.33837128,25.0537014
4/20/2018,1:19:33 PM,729,50.54,24.65267181,25.56544113,24.99113464,24.33837128,25.09122467
4/20/2018,1:19:33 PM,999,50.81,24.55219078,25.54053307,24.95357704,24.31318855,25.02867889
4/20/2018,1:19:34 PM,540,51.351,24.62756157,25.52807617,24.99113464,24.33837128,25.07871819
4/20/2018,1:19:34 PM,810,51.621,24.56475639,25.49069786,24.9410553,24.28800011,25.01616478
4/20/2018,1:19:35 PM,80,51.891,24.5898819,25.47823524,24.95357704,24.30059433,24.96609688
4/20/2018,1:19:35 PM,351,52.162,24.55219078,25.47823524,25.00365067,24.28800011,24.99113464
4/20/2018,1:19:35 PM,621,52.432,24.6024437,25.59034538,25.00365067,24.37613297,25.10372925
4/20/2018,1:19:35 PM,891,52.702,24.61500359,25.50315857,25.01616478,24.37613297,25.07871819
4/20/2018,1:19:36 PM,162,52.973,24.70287895,25.61524391,25.09122467,24.42646408,25.15373421
4/20/2018,1:19:36 PM,432,53.243,24.74052048,25.64013672,25.12873459,24.46419716,25.25368118
4/20/2018,1:19:36 PM,702,53.513,24.82829857,25.78937912,25.24119186,24.55219078,25.27865219
4/20/2018,1:19:37 PM,243,54.054,24.82829857,25.72721863,25.24119186,24.5773201,25.26616669
4/20/2018,1:19:37 PM,513,54.324,24.76560593,25.76451874,25.25368118,24.53962517,25.22870255
4/20/2018,1:19:37 PM,783,54.594,24.77814674,25.72721863,25.20371819,24.51448822,25.26616669
4/20/2018,1:19:38 PM,53,54.864,24.80322647,25.72721863,25.21621132,24.52705765,25.25368118
