Plot 2 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,32,284,285,165,29,114
Location Y,,,,117,60,115,118,58,118
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/20/2018,5:06:07 PM,783,12.702,25.01616478,25.19122505,24.96609688,25.76451874,24.7530632,24.11152649
4/20/2018,5:06:07 PM,54,12.973,24.9410553,25.14123535,24.89095497,25.73965263,24.7154274,24.06105423
4/20/2018,5:06:07 PM,324,13.243,25.02867889,25.16623306,24.9410553,25.72721863,24.76560593,24.09890938
4/20/2018,5:06:08 PM,594,13.513,25.01616478,25.17873001,24.96609688,25.81423378,24.74052048,24.14936447
4/20/2018,5:06:08 PM,864,13.783,25.0537014,25.24119186,24.95357704,25.8018074,24.80322647,24.12413979
4/20/2018,5:06:08 PM,135,14.054,24.96609688,25.24119186,24.92853355,25.73965263,24.7530632,24.11152649
4/20/2018,5:06:09 PM,675,14.594,24.97861671,25.16623306,24.90348244,25.73965263,24.72797394,24.09890938
4/20/2018,5:06:09 PM,945,14.864,24.95357704,25.19122505,24.97861671,25.73965263,24.74052048,24.08629227
4/20/2018,5:06:09 PM,216,15.135,25.00365067,25.21621132,24.95357704,25.8018074,24.76560593,24.12413979
4/20/2018,5:06:10 PM,486,15.405,25.02867889,25.22870255,25.01616478,25.81423378,24.7530632,24.11152649
4/20/2018,5:06:10 PM,756,15.675,24.99113464,25.26616669,25.04118919,25.81423378,24.7530632,24.11152649
4/20/2018,5:06:10 PM,27,15.946,24.99113464,25.30361938,25.04118919,25.82665825,24.79068756,24.13675308
4/20/2018,5:06:11 PM,297,16.216,24.99113464,25.2911377,24.97861671,25.78937912,24.82829857,24.13675308
4/20/2018,5:06:11 PM,567,16.486,25.04118919,25.30361938,25.02867889,25.81423378,24.81576347,24.13675308
4/20/2018,5:06:11 PM,108,17.027,25.02867889,25.32858086,25.0537014,25.81423378,24.82829857,24.13675308
4/20/2018,5:06:11 PM,378,17.297,25.00365067,25.2911377,24.99113464,25.82665825,24.82829857,24.12413979
4/20/2018,5:06:12 PM,648,17.567,25.04118919,25.32858086,25.11623192,25.83908272,24.86589622,24.17458534
4/20/2018,5:06:12 PM,918,17.837,25.00365067,25.32858086,25.07871819,25.85150528,24.80322647,24.14936447
4/20/2018,5:06:13 PM,189,18.108,24.96609688,25.35353661,25.01616478,25.8018074,24.77814674,24.09890938
4/20/2018,5:06:13 PM,459,18.378,25.04118919,25.32858086,25.04118919,25.85150528,24.84083176,24.17458534
4/20/2018,5:06:13 PM,729,18.648,25.0537014,25.34106064,25.04118919,25.85150528,24.87842751,24.21240234
4/20/2018,5:06:13 PM,270,19.189,24.99113464,25.30361938,25.00365067,25.82665825,24.77814674,24.14936447
4/20/2018,5:06:14 PM,540,19.459,24.96609688,25.21621132,24.97861671,25.81423378,24.7530632,24.13675308
4/20/2018,5:06:14 PM,810,19.729,25.04118919,25.2911377,25.02867889,25.8018074,24.81576347,24.17458534
4/20/2018,5:06:14 PM,81,20,24.95357704,25.26616669,24.97861671,25.8018074,24.80322647,24.16197586
4/20/2018,5:06:14 PM,351,20.27,24.97861671,25.35353661,25.04118919,25.83908272,24.80322647,24.18719101
4/20/2018,5:06:15 PM,621,20.54,24.95357704,25.31610107,25.01616478,25.82665825,24.79068756,24.17458534
4/20/2018,5:06:15 PM,891,20.81,24.99113464,25.22870255,25.04118919,25.85150528,24.7154274,24.14936447
4/20/2018,5:06:15 PM,162,21.081,25.02867889,25.42837334,25.12873459,25.90118217,24.82829857,24.21240234
4/20/2018,5:06:16 PM,432,21.351,25.00365067,25.32858086,25.10372925,25.83908272,24.81576347,24.21240234
4/20/2018,5:06:16 PM,972,21.891,25.00365067,25.36601257,25.07871819,25.87634659,24.85336494,24.19979858
4/20/2018,5:06:16 PM,243,22.162,24.96609688,25.31610107,25.0537014,25.88876534,24.80322647,24.18719101
4/20/2018,5:06:17 PM,513,22.432,24.96609688,25.32858086,25.04118919,25.83908272,24.85336494,24.2250061
4/20/2018,5:06:17 PM,783,22.702,25.0537014,25.4533062,25.14123535,25.93842506,24.85336494,24.30059433
4/20/2018,5:06:17 PM,54,22.973,24.97861671,25.34106064,25.0537014,25.91359711,24.84083176,24.30059433
4/20/2018,5:06:18 PM,324,23.243,25.00365067,25.40343285,25.14123535,25.91359711,24.86589622,24.2502079
4/20/2018,5:06:18 PM,594,23.513,24.916008,25.31610107,25.0537014,25.83908272,24.7154274,24.18719101
4/20/2018,5:06:18 PM,864,23.783,25.00365067,25.30361938,25.07871819,25.87634659,24.80322647,24.2250061
4/20/2018,5:06:18 PM,405,24.324,25.04118919,25.42837334,25.15373421,25.91359711,24.90348244,24.23760796
4/20/2018,5:06:19 PM,675,24.594,24.96609688,25.40343285,25.10372925,25.87634659,24.81576347,24.2250061
4/20/2018,5:06:19 PM,945,24.864,24.96609688,25.32858086,25.0537014,25.83908272,24.76560593,24.2250061
4/20/2018,5:06:20 PM,216,25.135,24.90348244,25.26616669,25.01616478,25.8018074,24.76560593,24.16197586
4/20/2018,5:06:20 PM,486,25.405,24.9410553,25.35353661,25.09122467,25.82665825,24.80322647,24.23760796
4/20/2018,5:06:20 PM,756,25.675,24.95357704,25.39096069,25.10372925,25.85150528,24.80322647,24.21240234
4/20/2018,5:06:20 PM,27,25.946,24.87842751,25.41590309,25.04118919,25.82665825,24.72797394,24.17458534
4/20/2018,5:06:21 PM,567,26.486,24.916008,25.39096069,25.10372925,25.85150528,24.7530632,24.2250061
4/20/2018,5:06:21 PM,837,26.756,24.916008,25.49069786,25.14123535,25.88876534,24.81576347,24.23760796
4/20/2018,5:06:21 PM,108,27.027,24.92853355,25.47823524,25.09122467,25.88876534,24.79068756,24.2250061
4/20/2018,5:06:21 PM,378,27.297,24.89095497,25.39096069,25.0537014,25.81423378,24.7154274,24.14936447
4/20/2018,5:06:22 PM,648,27.567,24.82829857,25.35353661,25.01616478,25.76451874,24.67777824,24.13675308
4/20/2018,5:06:22 PM,918,27.837,24.80322647,25.32858086,24.99113464,25.82665825,24.67777824,24.14936447
4/20/2018,5:06:23 PM,189,28.108,24.89095497,25.32858086,25.0537014,25.78937912,24.7154274,24.14936447
4/20/2018,5:06:23 PM,459,28.378,24.87842751,25.37848854,25.14123535,25.86392593,24.7530632,24.21240234
4/20/2018,5:06:23 PM,999,28.918,24.85336494,25.41590309,25.07871819,25.81423378,24.7154274,24.14936447
4/20/2018,5:06:23 PM,270,29.189,24.90348244,25.39096069,25.04118919,25.82665825,24.74052048,24.17458534
4/20/2018,5:06:24 PM,540,29.459,24.9410553,25.39096069,25.11623192,25.92601204,24.79068756,24.21240234
4/20/2018,5:06:24 PM,810,29.729,24.97861671,25.49069786,25.14123535,25.95083618,24.82829857,24.2250061
4/20/2018,5:06:24 PM,81,30,24.96609688,25.4533062,25.17873001,25.9632473,24.84083176,24.2502079
4/20/2018,5:06:25 PM,351,30.27,24.96609688,25.41590309,25.12873459,25.92601204,24.74052048,24.21240234
4/20/2018,5:06:25 PM,621,30.54,24.9410553,25.49069786,25.10372925,25.93842506,24.80322647,24.23760796
4/20/2018,5:06:25 PM,891,30.81,24.99113464,25.50315857,25.19122505,25.93842506,24.79068756,24.27540398
4/20/2018,5:06:25 PM,432,31.351,24.916008,25.44083977,25.12873459,25.91359711,24.80322647,24.19979858
4/20/2018,5:06:26 PM,702,31.621,24.84083176,25.40343285,25.10372925,25.81423378,24.70287895,24.19979858
4/20/2018,5:06:26 PM,972,31.891,24.916008,25.49069786,25.14123535,25.88876534,24.79068756,24.2502079
4/20/2018,5:06:26 PM,243,32.162,24.85336494,25.41590309,25.09122467,25.87634659,24.7154274,24.21240234
4/20/2018,5:06:27 PM,513,32.432,24.82829857,25.44083977,25.11623192,25.86392593,24.76560593,24.2502079
4/20/2018,5:06:27 PM,783,32.702,24.84083176,25.41590309,25.10372925,25.82665825,24.72797394,24.19979858
4/20/2018,5:06:27 PM,54,32.973,24.9410553,25.49069786,25.17873001,25.90118217,24.79068756,24.23760796
4/20/2018,5:06:28 PM,594,33.513,24.89095497,25.4533062,25.15373421,25.92601204,24.80322647,24.2502079
4/20/2018,5:06:28 PM,864,33.783,24.97861671,25.52807617,25.24119186,25.9632473,24.86589622,24.28800011
4/20/2018,5:06:28 PM,135,34.054,25.00365067,25.49069786,25.21621132,25.93842506,24.84083176,24.32578087
4/20/2018,5:06:28 PM,405,34.324,24.9410553,25.44083977,25.12873459,25.92601204,24.74052048,24.2502079
4/20/2018,5:06:29 PM,675,34.594,24.89095497,25.42837334,25.0537014,25.90118217,24.74052048,24.19979858
4/20/2018,5:06:29 PM,945,34.864,24.86589622,25.41590309,25.09122467,25.88876534,24.70287895,24.18719101
4/20/2018,5:06:29 PM,216,35.135,24.916008,25.41590309,25.12873459,25.93842506,24.77814674,24.19979858
4/20/2018,5:06:30 PM,756,35.675,24.85336494,25.40343285,25.12873459,25.92601204,24.76560593,24.23760796
4/20/2018,5:06:30 PM,27,35.946,24.86589622,25.35353661,25.09122467,25.88876534,24.67777824,24.17458534
4/20/2018,5:06:30 PM,297,36.216,24.80322647,25.2911377,25.0537014,25.83908272,24.64011765,24.16197586
4/20/2018,5:06:31 PM,567,36.486,24.80322647,25.35353661,25.09122467,25.87634659,24.7154274,24.17458534
4/20/2018,5:06:31 PM,837,36.756,24.85336494,25.32858086,25.07871819,25.85150528,24.7154274,24.18719101
4/20/2018,5:06:31 PM,108,37.027,24.80322647,25.32858086,25.06620979,25.91359711,24.7154274,24.17458534
4/20/2018,5:06:31 PM,378,37.297,24.89095497,25.39096069,25.09122467,25.91359711,24.77814674,24.19979858
4/20/2018,5:06:32 PM,648,37.567,24.87842751,25.42837334,25.16623306,25.92601204,24.79068756,24.26280594
4/20/2018,5:06:32 PM,189,38.108,24.90348244,25.40343285,25.21621132,25.95083618,24.7530632,24.2502079
4/20/2018,5:06:33 PM,459,38.378,24.89095497,25.40343285,25.15373421,25.87634659,24.67777824,24.2250061
4/20/2018,5:06:33 PM,729,38.648,24.82829857,25.37848854,25.14123535,25.82665825,24.66522598,24.18719101
4/20/2018,5:06:33 PM,999,38.918,24.90348244,25.41590309,25.21621132,25.90118217,24.72797394,24.2502079
4/20/2018,5:06:33 PM,270,39.189,24.99113464,25.54053307,25.26616669,26.00046921,24.89095497,24.33837128
4/20/2018,5:06:34 PM,540,39.459,24.95357704,25.56544113,25.36601257,26.00046921,24.86589622,24.32578087
4/20/2018,5:06:34 PM,810,39.729,24.99113464,25.56544113,25.35353661,26.07487869,24.85336494,24.37613297
4/20/2018,5:06:34 PM,81,40,24.99113464,25.64013672,25.39096069,26.09967041,24.96609688,24.41388321
4/20/2018,5:06:35 PM,621,40.54,25.07871819,25.67746544,25.39096069,26.07487869,24.9410553,24.38871765
4/20/2018,5:06:35 PM,891,40.81,25.01616478,25.60279465,25.39096069,26.06248093,24.95357704,24.37613297
4/20/2018,5:06:35 PM,162,41.081,25.02867889,25.55298805,25.37848854,26.06248093,24.95357704,24.37613297
4/20/2018,5:06:35 PM,432,41.351,24.99113464,25.55298805,25.32858086,26.0128746,24.89095497,24.41388321
4/20/2018,5:06:36 PM,702,41.621,24.87842751,25.39096069,25.26616669,25.92601204,24.84083176,24.32578087
4/20/2018,5:06:36 PM,972,41.891,24.9410553,25.54053307,25.31610107,26.00046921,24.85336494,24.32578087
4/20/2018,5:06:37 PM,243,42.162,24.916008,25.50315857,25.25368118,26.00046921,24.82829857,24.33837128
4/20/2018,5:06:37 PM,783,42.702,24.87842751,25.46577072,25.24119186,25.92601204,24.84083176,24.28800011
4/20/2018,5:06:37 PM,54,42.973,24.97861671,25.52807617,25.31610107,26.02527809,24.81576347,24.35095978
4/20/2018,5:06:37 PM,324,43.243,25.0537014,25.61524391,25.35353661,26.05008125,24.96609688,24.43904305
4/20/2018,5:06:38 PM,594,43.513,25.02867889,25.56544113,25.32858086,26.06248093,24.9410553,24.37613297
4/20/2018,5:06:38 PM,864,43.783,25.00365067,25.57789421,25.30361938,26.00046921,24.89095497,24.35095978
4/20/2018,5:06:38 PM,135,44.054,25.00365067,25.60279465,25.2911377,26.05008125,24.92853355,24.35095978
4/20/2018,5:06:38 PM,405,44.324,25.04118919,25.59034538,25.34106064,26.11206627,24.96609688,24.38871765
4/20/2018,5:06:39 PM,675,44.594,24.92853355,25.54053307,25.2911377,26.02527809,24.87842751,24.35095978
4/20/2018,5:06:39 PM,216,45.135,25.02867889,25.61524391,25.40343285,26.08727646,24.86589622,24.42646408
4/20/2018,5:06:40 PM,486,45.405,24.89095497,25.55298805,25.27865219,26.02527809,24.81576347,24.32578087
4/20/2018,5:06:40 PM,756,45.675,24.92853355,25.54053307,25.27865219,26.02527809,24.86589622,24.30059433
4/20/2018,5:06:40 PM,27,45.946,24.916008,25.60279465,25.2911377,25.98806381,24.84083176,24.35095978
4/20/2018,5:06:40 PM,297,46.216,24.90348244,25.47823524,25.27865219,25.9632473,24.82829857,24.30059433
4/20/2018,5:06:41 PM,567,46.486,24.84083176,25.4533062,25.21621132,25.95083618,24.81576347,24.27540398
4/20/2018,5:06:41 PM,837,46.756,24.92853355,25.55298805,25.30361938,26.02527809,24.9410553,24.32578087
4/20/2018,5:06:41 PM,378,47.297,24.82829857,25.40343285,25.15373421,25.95083618,24.80322647,24.26280594
4/20/2018,5:06:42 PM,648,47.567,24.79068756,25.39096069,25.14123535,25.90118217,24.70287895,24.2502079
4/20/2018,5:06:42 PM,918,47.837,24.76560593,25.39096069,25.16623306,25.90118217,24.64011765,24.2250061
4/20/2018,5:06:42 PM,189,48.108,24.76560593,25.39096069,25.16623306,25.90118217,24.64011765,24.2250061
4/20/2018,5:06:42 PM,459,48.378,24.76560593,25.39096069,25.16623306,25.90118217,24.64011765,24.2250061
4/20/2018,5:06:44 PM,729,48.648,24.90348244,25.54053307,25.24119186,26.03767967,24.81576347,24.38871765
4/20/2018,5:06:44 PM,999,48.918,24.95357704,25.51561737,25.22870255,26.05008125,24.87842751,24.46419716
4/20/2018,5:06:44 PM,270,49.189,24.90348244,25.44083977,25.19122505,26.07487869,24.80322647,24.36354637
4/20/2018,5:06:44 PM,810,49.729,24.96609688,25.54053307,25.24119186,26.08727646,24.87842751,24.43904305
4/20/2018,5:06:45 PM,81,50,24.95357704,25.56544113,25.22870255,26.12445831,24.89095497,24.43904305
4/20/2018,5:06:45 PM,351,50.27,24.96609688,25.50315857,25.24119186,26.05008125,24.84083176,24.41388321
4/20/2018,5:06:45 PM,621,50.54,24.97861671,25.55298805,25.27865219,26.08727646,24.87842751,24.43904305
4/20/2018,5:06:46 PM,891,50.81,24.99113464,25.56544113,25.25368118,26.09967041,24.9410553,24.43904305
4/20/2018,5:06:46 PM,162,51.081,24.95357704,25.56544113,25.24119186,26.07487869,24.90348244,24.41388321
4/20/2018,5:06:46 PM,702,51.621,24.99113464,25.52807617,25.25368118,26.11206627,24.86589622,24.42646408
4/20/2018,5:06:47 PM,972,51.891,25.02867889,25.57789421,25.2911377,26.11206627,24.90348244,24.46419716
4/20/2018,5:06:47 PM,243,52.162,25.0537014,25.62769127,25.31610107,26.14923859,24.96609688,24.50191689
4/20/2018,5:06:47 PM,513,52.432,24.89095497,25.46577072,25.19122505,26.00046921,24.76560593,24.36354637
4/20/2018,5:06:48 PM,783,52.702,24.87842751,25.46577072,25.16623306,26.00046921,24.76560593,24.36354637
4/20/2018,5:06:48 PM,54,52.973,24.85336494,25.42837334,25.14123535,26.00046921,24.74052048,24.36354637
4/20/2018,5:06:48 PM,594,53.513,24.82829857,25.40343285,25.10372925,25.9632473,24.64011765,24.27540398
4/20/2018,5:06:48 PM,864,53.783,24.76560593,25.37848854,25.07871819,25.9632473,24.70287895,24.26280594
4/20/2018,5:06:49 PM,135,54.054,24.84083176,25.44083977,25.12873459,25.97565651,24.79068756,24.33837128
4/20/2018,5:06:49 PM,405,54.324,24.90348244,25.49069786,25.21621132,26.09967041,24.85336494,24.38871765
4/20/2018,5:06:49 PM,675,54.594,24.89095497,25.44083977,25.21621132,26.06248093,24.80322647,24.36354637
4/20/2018,5:06:50 PM,945,54.864,24.84083176,25.37848854,25.12873459,26.00046921,24.74052048,24.30059433
4/20/2018,5:06:50 PM,216,55.135,24.86589622,25.44083977,25.16623306,26.02527809,24.77814674,24.33837128
4/20/2018,5:06:50 PM,486,55.405,24.92853355,25.55298805,25.21621132,26.06248093,24.82829857,24.41388321
4/20/2018,5:06:51 PM,27,55.946,24.90348244,25.52807617,25.20371819,26.07487869,24.85336494,24.41388321
4/20/2018,5:06:51 PM,297,56.216,24.86589622,25.46577072,25.15373421,26.05008125,24.76560593,24.33837128
4/20/2018,5:06:51 PM,567,56.486,24.86589622,25.47823524,25.16623306,26.02527809,24.80322647,24.36354637
4/20/2018,5:06:51 PM,837,56.756,25.16623306,25.70234489,25.39096069,26.2359314,25.09122467,24.50191689
4/20/2018,5:06:52 PM,108,57.027,25.10372925,25.68990517,25.42837334,26.26068878,25.02867889,24.56475639
4/20/2018,5:06:52 PM,378,57.297,25.09122467,25.6650238,25.39096069,26.2235508,24.99113464,24.51448822
4/20/2018,5:06:53 PM,918,57.837,25.0537014,25.62769127,25.36601257,26.2235508,24.97861671,24.55219078
4/20/2018,5:06:53 PM,189,58.108,25.06620979,25.65258026,25.36601257,26.2111702,25.01616478,24.51448822
4/20/2018,5:06:53 PM,459,58.378,25.12873459,25.67746544,25.39096069,26.2359314,24.99113464,24.55219078
4/20/2018,5:06:53 PM,729,58.648,25.07871819,25.70234489,25.42837334,26.248312,25.02867889,24.55219078
4/20/2018,5:06:54 PM,999,58.918,25.16623306,25.78937912,25.49069786,26.248312,25.10372925,24.6024437
4/20/2018,5:06:54 PM,270,59.189,25.14123535,25.70234489,25.49069786,26.26068878,25.07871819,24.5773201
4/20/2018,5:06:54 PM,540,59.459,25.11623192,25.71478271,25.44083977,26.248312,25.04118919,24.5898819
4/20/2018,5:06:54 PM,810,59.729,25.06620979,25.71478271,25.39096069,26.2359314,24.99113464,24.56475639
4/20/2018,5:06:55 PM,351,60.27,25.0537014,25.67746544,25.41590309,26.2359314,24.96609688,24.53962517
4/20/2018,5:06:55 PM,621,60.54,25.01616478,25.65258026,25.36601257,26.17401505,24.97861671,24.55219078
4/20/2018,5:06:55 PM,891,60.81,24.99113464,25.61524391,25.24119186,26.12445831,24.9410553,24.52705765
4/20/2018,5:06:56 PM,162,61.081,24.92853355,25.52807617,25.19122505,26.06248093,24.85336494,24.38871765
4/20/2018,5:06:56 PM,432,61.351,24.95357704,25.59034538,25.27865219,26.13685036,24.92853355,24.41388321
4/20/2018,5:06:56 PM,702,61.621,24.97861671,25.56544113,25.24119186,26.11206627,24.87842751,24.41388321
4/20/2018,5:06:57 PM,972,61.891,24.916008,25.56544113,25.22870255,26.05008125,24.87842751,24.41388321
4/20/2018,5:06:57 PM,243,62.162,24.99113464,25.59034538,25.27865219,26.09967041,24.9410553,24.43904305
4/20/2018,5:06:57 PM,783,62.702,24.95357704,25.60279465,25.25368118,26.08727646,24.90348244,24.40130234
4/20/2018,5:06:58 PM,54,62.973,25.00365067,25.54053307,25.27865219,26.12445831,24.916008,24.4516201
4/20/2018,5:06:58 PM,324,63.243,24.90348244,25.51561737,25.22870255,26.05008125,24.81576347,24.40130234
4/20/2018,5:06:58 PM,594,63.513,24.9410553,25.49069786,25.17873001,26.07487869,24.86589622,24.35095978
4/20/2018,5:06:58 PM,864,63.783,25.00365067,25.61524391,25.32858086,26.09967041,24.9410553,24.4516201
4/20/2018,5:06:59 PM,405,64.324,25.00365067,25.67746544,25.32858086,26.12445831,24.97861671,24.42646408
4/20/2018,5:06:59 PM,675,64.594,24.96609688,25.60279465,25.25368118,26.09967041,24.86589622,24.46419716
4/20/2018,5:07:00 PM,945,64.864,24.90348244,25.59034538,25.2911377,26.05008125,24.87842751,24.43904305
4/20/2018,5:07:00 PM,216,65.135,24.92853355,25.60279465,25.26616669,26.09967041,24.85336494,24.38871765
4/20/2018,5:07:00 PM,756,65.675,24.90348244,25.61524391,25.27865219,26.09967041,24.84083176,24.43904305
4/20/2018,5:07:00 PM,27,65.946,24.916008,25.61524391,25.34106064,26.11206627,24.87842751,24.41388321
4/20/2018,5:07:01 PM,297,66.216,24.96609688,25.60279465,25.31610107,26.12445831,24.82829857,24.43904305
4/20/2018,5:07:01 PM,567,66.486,24.95357704,25.60279465,25.31610107,26.07487869,24.85336494,24.43904305
4/20/2018,5:07:01 PM,837,66.756,24.916008,25.64013672,25.26616669,26.07487869,24.85336494,24.43904305
4/20/2018,5:07:01 PM,378,67.297,24.90348244,25.61524391,25.27865219,26.03767967,24.87842751,24.42646408
4/20/2018,5:07:02 PM,648,67.567,24.84083176,25.55298805,25.20371819,26.0128746,24.84083176,24.36354637
4/20/2018,5:07:02 PM,918,67.837,24.81576347,25.50315857,25.20371819,26.02527809,24.79068756,24.37613297
4/20/2018,5:07:03 PM,189,68.108,24.82829857,25.54053307,25.22870255,26.03767967,24.84083176,24.40130234
4/20/2018,5:07:03 PM,459,68.378,24.87842751,25.56544113,25.27865219,26.0128746,24.77814674,24.40130234
4/20/2018,5:07:03 PM,729,68.648,24.90348244,25.55298805,25.25368118,26.07487869,24.79068756,24.41388321
4/20/2018,5:07:03 PM,999,68.918,24.90348244,25.60279465,25.25368118,26.05008125,24.85336494,24.37613297
4/20/2018,5:07:04 PM,270,69.189,24.89095497,25.60279465,25.25368118,26.02527809,24.81576347,24.36354637
4/20/2018,5:07:04 PM,810,69.729,24.9410553,25.62769127,25.35353661,26.12445831,24.87842751,24.36354637
4/20/2018,5:07:04 PM,81,70,24.85336494,25.59034538,25.27865219,26.09967041,24.7530632,24.38871765
4/20/2018,5:07:05 PM,351,70.27,24.86589622,25.60279465,25.26616669,26.02527809,24.85336494,24.37613297
