20180426,14:37:51,05_DungeonHighGPU,39000,43,40,43,43,534,710000000
20180426,14:38:52,05_DungeonHighGPU,40000,49,41,49,49,589,710000000
20180426,14:39:52,05_DungeonHighGPU,41000,51,42,51,51,608,710000000
20180426,14:40:53,05_DungeonHighGPU,41000,52,43,52,52,618,710000000
20180426,14:41:53,05_DungeonHighGPU,42000,53,44,53,52,618,710000000
20180426,14:42:54,05_DungeonHighGPU,43000,53,44,53,53,621,710000000
20180426,14:43:55,05_DungeonHighGPU,43000,54,45,54,54,627,710000000
20180426,14:44:55,05_DungeonHighGPU,44000,54,45,54,54,631,710000000
20180426,14:45:56,05_DungeonHighGPU,44000,55,46,55,54,634,710000000
20180426,14:46:57,05_DungeonHighGPU,44000,55,46,55,55,640,710000000
20180426,14:47:57,05_DungeonHighGPU,45000,55,47,56,55,643,710000000
20180426,14:48:58,05_DungeonHighGPU,45000,56,47,56,56,647,710000000
20180426,14:49:58,05_DungeonHighGPU,46000,56,47,56,56,650,710000000
20180426,14:50:59,05_DungeonHighGPU,46000,56,47,56,56,643,710000000
20180426,14:52:00,05_DungeonHighGPU,46000,57,48,57,56,656,710000000
20180426,14:53:00,05_DungeonHighGPU,46000,57,48,57,57,659,710000000
20180426,14:54:01,05_DungeonHighGPU,47000,57,48,57,57,656,710000000
20180426,14:55:01,05_DungeonHighGPU,47000,57,48,57,57,666,710000000
20180426,14:56:02,05_DungeonHighGPU,47000,57,48,58,57,666,710000000
20180426,14:57:03,05_DungeonHighGPU,47000,58,49,58,57,666,710000000
20180426,14:58:03,05_DungeonHighGPU,47000,58,49,58,58,672,710000000
20180426,14:59:04,05_DungeonHighGPU,47000,58,49,58,58,669,710000000
20180426,15:00:05,05_DungeonHighGPU,47000,58,49,58,58,669,710000000
20180426,15:01:05,05_DungeonHighGPU,48000,58,49,58,58,669,710000000
20180426,15:02:06,05_DungeonHighGPU,48000,58,49,58,58,672,710000000
20180426,15:03:07,05_DungeonHighGPU,48000,59,50,59,58,675,710000000
20180426,15:04:07,05_DungeonHighGPU,48000,59,50,59,59,675,710000000
20180426,15:05:08,05_DungeonHighGPU,49000,59,50,59,59,682,710000000
20180426,15:06:09,05_DungeonHighGPU,49000,59,50,59,59,682,710000000
20180426,15:07:09,05_DungeonHighGPU,49000,59,50,59,59,685,710000000
20180426,15:08:10,05_DungeonHighGPU,49000,59,50,59,59,685,710000000
20180426,15:09:11,05_DungeonHighGPU,49000,59,50,60,59,685,710000000
20180426,15:10:11,05_DungeonHighGPU,49000,59,50,59,59,688,710000000
20180426,15:11:12,05_DungeonHighGPU,49000,60,50,60,59,685,710000000
20180426,15:12:12,05_DungeonHighGPU,50000,60,51,60,59,688,710000000
20180426,15:13:13,05_DungeonHighGPU,50000,60,51,60,59,688,710000000
20180426,15:14:14,05_DungeonHighGPU,50000,60,51,60,60,688,710000000
20180426,15:15:14,05_DungeonHighGPU,50000,60,51,60,60,691,710000000
20180426,15:16:15,05_DungeonHighGPU,50000,60,51,60,60,688,710000000
20180426,15:17:16,05_DungeonHighGPU,50000,60,51,60,60,695,710000000
20180426,15:18:16,05_DungeonHighGPU,50000,60,51,60,60,695,710000000
20180426,15:19:17,05_DungeonHighGPU,50000,60,51,60,60,695,710000000
20180426,15:20:18,05_DungeonHighGPU,50000,61,51,61,60,701,710000000
20180426,15:21:18,05_DungeonHighGPU,50000,61,51,61,60,698,710000000
