20180504,10:12:31,02_ThermalModule_Dungeon,27000,29,29,29,29,313,257000000,255,0
20180504,10:13:32,02_ThermalModule_Dungeon,29000,41,32,40,41,554,710000000,0,255
20180504,10:14:32,02_ThermalModule_Dungeon,30000,45,35,45,45,595,710000000,0,255
20180504,10:15:32,02_ThermalModule_Dungeon,32000,47,37,47,47,615,710000000,0,255
20180504,10:16:33,02_ThermalModule_Dungeon,33000,49,38,49,49,627,710000000,0,255
20180504,10:17:33,02_ThermalModule_Dungeon,34000,50,39,50,50,643,710000000,0,255
20180504,10:18:34,02_ThermalModule_Dungeon,35000,51,40,51,51,650,710000000,0,255
20180504,10:19:34,02_ThermalModule_Dungeon,36000,52,41,52,52,656,710000000,0,255
20180504,10:20:35,02_ThermalModule_Dungeon,36000,53,42,53,53,663,710000000,0,255
20180504,10:21:36,02_ThermalModule_Dungeon,37000,53,43,53,53,663,710000000,0,255
20180504,10:22:36,02_ThermalModule_Dungeon,38000,54,43,54,54,672,710000000,0,255
20180504,10:23:37,02_ThermalModule_Dungeon,38000,54,44,54,54,679,710000000,0,255
20180504,10:24:37,02_ThermalModule_Dungeon,39000,55,44,55,55,682,710000000,0,255
20180504,10:25:38,02_ThermalModule_Dungeon,39000,55,45,55,55,688,710000000,0,255
20180504,10:26:39,02_ThermalModule_Dungeon,40000,56,45,56,56,695,710000000,0,255
20180504,10:27:39,02_ThermalModule_Dungeon,40000,56,46,56,56,698,710000000,0,255
20180504,10:28:40,02_ThermalModule_Dungeon,41000,57,46,56,57,704,710000000,0,255
20180504,10:29:41,02_ThermalModule_Dungeon,41000,57,46,57,57,707,710000000,0,255
20180504,10:30:41,02_ThermalModule_Dungeon,41000,57,47,57,57,707,710000000,0,255
20180504,10:31:42,02_ThermalModule_Dungeon,41000,58,47,57,58,714,710000000,0,255
20180504,10:32:43,02_ThermalModule_Dungeon,42000,58,47,58,58,711,710000000,0,255
20180504,10:33:43,02_ThermalModule_Dungeon,42000,58,48,58,58,714,710000000,0,255
20180504,10:34:44,02_ThermalModule_Dungeon,43000,58,48,58,58,720,710000000,0,255
20180504,10:35:45,02_ThermalModule_Dungeon,43000,59,48,58,59,723,710000000,0,255
20180504,10:36:45,02_ThermalModule_Dungeon,43000,59,48,59,59,727,710000000,0,255
20180504,10:37:46,02_ThermalModule_Dungeon,43000,59,49,59,59,727,710000000,0,255
20180504,10:38:47,02_ThermalModule_Dungeon,44000,59,49,59,59,727,710000000,0,255
20180504,10:39:47,02_ThermalModule_Dungeon,44000,59,49,59,60,733,710000000,0,255
20180504,10:40:48,02_ThermalModule_Dungeon,44000,60,49,59,60,736,710000000,0,255
20180504,10:41:49,02_ThermalModule_Dungeon,44000,60,49,60,60,733,710000000,0,255
20180504,10:42:49,02_ThermalModule_Dungeon,44000,60,50,60,60,739,710000000,0,255
20180504,10:43:50,02_ThermalModule_Dungeon,44000,60,50,60,60,736,710000000,0,255
20180504,10:44:51,02_ThermalModule_Dungeon,44000,60,50,60,61,739,710000000,0,255
20180504,10:45:51,02_ThermalModule_Dungeon,45000,61,50,60,61,743,710000000,0,255
20180504,10:46:52,02_ThermalModule_Dungeon,45000,61,50,61,61,739,710000000,0,255
20180504,10:47:53,02_ThermalModule_Dungeon,45000,61,50,61,61,746,710000000,0,255
20180504,10:48:53,02_ThermalModule_Dungeon,46000,61,51,61,61,749,710000000,0,255
20180504,10:49:54,02_ThermalModule_Dungeon,46000,61,51,61,61,749,710000000,0,255
20180504,10:50:55,02_ThermalModule_Dungeon,46000,61,51,61,62,752,710000000,0,255
20180504,10:51:55,02_ThermalModule_Dungeon,46000,61,51,61,62,752,710000000,0,255
20180504,10:52:56,02_ThermalModule_Dungeon,45000,53,49,53,53,538,257000000,0,255
20180504,10:53:57,02_ThermalModule_Dungeon,44000,47,47,47,46,474,257000000,0,255
20180504,11:07:12,03_3D255,36000,36,38,36,36,377,257000000,0,255
20180504,11:08:12,03_3D255,36000,36,38,36,36,381,257000000,0,255
20180504,11:09:13,03_3D255,36000,36,38,36,36,377,257000000,0,255
20180504,11:10:13,03_3D255,35000,36,38,36,36,381,257000000,0,255
20180504,11:11:14,03_3D255,35000,36,38,36,36,377,257000000,0,255
20180504,11:50:09,03_3D255
