4/18/2018,3:10:23 PM,,15:10:23,42.74014664,43.85941696,43.11789703,36.68684769,,
4/18/2018,3:10:24 PM,,15:10:24,42.78337479,43.8915596,43.13945007,36.74351883,,
4/18/2018,3:10:24 PM,,15:10:24,42.79417801,43.91298676,43.1609993,36.78883743,,
4/18/2018,3:10:24 PM,,15:10:24,42.84819031,43.88084412,43.2040863,36.74351883,,
4/18/2018,3:10:25 PM,,15:10:25,42.82658768,43.88084412,43.26869202,36.75485229,,
4/18/2018,3:10:25 PM,,15:10:25,42.86978531,43.90227127,43.31174469,36.7775116,,
4/18/2018,3:10:25 PM,,15:10:25,42.9021759,43.94511795,43.36553955,36.76618195,,
4/18/2018,3:10:25 PM,,15:10:25,42.89138031,43.97724152,43.3547821,36.75485229,,
4/18/2018,3:10:26 PM,,15:10:26,42.89138031,43.92369843,43.37629318,36.72085571,,
4/18/2018,3:10:26 PM,,15:10:26,42.84819031,43.88084412,43.27945709,36.66417313,,
4/18/2018,3:10:27 PM,,15:10:27,42.94534683,43.97724152,43.40855789,36.72085571,,
4/18/2018,3:10:27 PM,,15:10:27,42.96693039,43.93440628,43.37629318,36.69818497,,
4/18/2018,3:10:27 PM,,15:10:27,42.95613861,43.93440628,43.39780426,36.69818497,,
4/18/2018,3:10:27 PM,,15:10:27,43.02086639,43.97724152,43.46231461,36.72085571,,
4/18/2018,3:10:28 PM,,15:10:28,43.08556366,43.98794556,43.48381042,36.68684769,,
4/18/2018,3:10:28 PM,,15:10:28,43.15022659,44.04146576,43.55901718,36.73218918,,
4/18/2018,3:10:28 PM,,15:10:28,43.21485519,44.06286621,43.62344742,36.78883743,,
4/18/2018,3:10:29 PM,,15:10:29,43.24716187,44.12704849,43.64491653,36.72085571,,
4/18/2018,3:10:29 PM,,15:10:29,43.1609993,44.09495926,43.54827499,36.72085571,,
4/18/2018,3:10:29 PM,,15:10:29,43.30098343,44.22326279,43.61270905,36.78883743,,
4/18/2018,3:10:29 PM,,15:10:29,43.26869202,44.26600266,43.60197449,36.75485229,,
4/18/2018,3:10:30 PM,,15:10:30,43.29021835,44.23394775,43.65564728,36.74351883,,
4/18/2018,3:10:30 PM,,15:10:30,43.31174469,44.26600266,43.70930099,36.82281494,,
4/18/2018,3:10:31 PM,,15:10:31,43.37629318,44.25531769,43.69857407,36.83414078,,
4/18/2018,3:10:31 PM,,15:10:31,43.38705063,44.26600266,43.73075867,36.83414078,,
4/18/2018,3:10:31 PM,,15:10:31,43.39780426,44.26600266,43.76293182,36.76618195,,
4/18/2018,3:10:31 PM,,15:10:31,43.37629318,44.28736496,43.7414856,36.73218918,,
4/18/2018,3:10:32 PM,,15:10:32,43.53753281,44.33008575,43.83798218,36.78883743,,
4/18/2018,3:10:32 PM,,15:10:32,43.47306061,44.29804611,43.84869766,36.78883743,,
4/18/2018,3:10:32 PM,,15:10:32,43.55901718,44.37278748,43.82726288,36.86810303,,
4/18/2018,3:10:33 PM,,15:10:33,43.61270905,44.34076309,43.87013245,36.80016327,,
4/18/2018,3:10:33 PM,,15:10:33,43.59123611,44.383461,43.8915596,36.78883743,,
4/18/2018,3:10:33 PM,,15:10:33,43.56975555,44.40480804,43.87013245,36.8454628,,
4/18/2018,3:10:34 PM,,15:10:34,43.58049774,44.40480804,43.88084412,36.81148911,,
4/18/2018,3:10:34 PM,,15:10:34,43.59123611,44.45815659,43.93440628,36.83414078,,
4/18/2018,3:10:34 PM,,15:10:34,43.61270905,44.43682098,43.95582581,36.83414078,,
4/18/2018,3:10:35 PM,,15:10:35,43.59123611,44.42615128,43.94511795,36.80016327,,
4/18/2018,3:10:35 PM,,15:10:35,43.63418198,44.51148224,43.99865341,36.78883743,,
4/18/2018,3:10:35 PM,,15:10:35,43.62344742,44.43682098,43.94511795,36.7775116,,
4/18/2018,3:10:35 PM,,15:10:35,43.61270905,44.47948837,43.98794556,36.73218918,,
4/18/2018,3:10:36 PM,,15:10:36,43.63418198,44.50082016,43.99865341,36.7775116,,
4/18/2018,3:10:36 PM,,15:10:36,43.66638184,44.50082016,43.97724152,36.70952225,,
4/18/2018,3:10:36 PM,,15:10:36,43.72003174,44.58610535,44.02006149,36.73218918,,
4/18/2018,3:10:37 PM,,15:10:37,43.73075867,44.57544708,44.04146576,36.7775116,,
4/18/2018,3:10:37 PM,,15:10:37,43.76293182,44.60741806,44.05216599,36.75485229,,
4/18/2018,3:10:37 PM,,15:10:37,43.88084412,44.7032814,44.12704849,36.81148911,,
4/18/2018,3:10:38 PM,,15:10:38,43.79510117,44.57544708,44.05216599,36.65283585,,
4/18/2018,3:10:38 PM,,15:10:38,43.70930099,44.47948837,44.00935745,36.61880875,,
4/18/2018,3:10:38 PM,,15:10:38,43.7414856,44.50082016,44.06286621,36.67551041,,
4/18/2018,3:10:39 PM,,15:10:39,43.82726288,44.60741806,44.12704849,36.66417313,,
4/18/2018,3:10:39 PM,,15:10:39,43.81654358,44.58610535,44.11635208,36.66417313,,
4/18/2018,3:10:39 PM,,15:10:39,43.80582428,44.58610535,44.13774109,36.70952225,,
4/18/2018,3:10:39 PM,,15:10:39,43.82726288,44.60741806,44.15912628,36.70952225,,
4/18/2018,3:10:40 PM,,15:10:40,43.87013245,44.67133331,44.19119644,36.70952225,,
4/18/2018,3:10:40 PM,,15:10:40,43.97724152,44.72457504,44.21257401,36.74351883,,
4/18/2018,3:10:41 PM,,15:10:41,44.03076172,44.67133331,44.25531769,36.73218918,,
4/18/2018,3:10:41 PM,,15:10:41,44.03076172,44.73521805,44.26600266,36.76618195,,
4/18/2018,3:10:41 PM,,15:10:41,44.02006149,44.66068268,44.24463272,36.68684769,,
4/18/2018,3:10:41 PM,,15:10:41,44.04146576,44.75650787,44.28736496,36.69818497,,
4/18/2018,3:10:42 PM,,15:10:42,44.08426285,44.78843307,44.34076309,36.72085571,,
4/18/2018,3:10:42 PM,,15:10:42,44.09495926,44.76715088,44.3194046,36.69818497,,
4/18/2018,3:10:42 PM,,15:10:42,44.07356644,44.76715088,44.28736496,36.69818497,,
4/18/2018,3:10:43 PM,,15:10:43,44.05216599,44.75650787,44.24463272,36.61880875,,
4/18/2018,3:10:43 PM,,15:10:43,44.13774109,44.82035446,44.27668381,36.66417313,,
4/18/2018,3:10:43 PM,,15:10:43,44.09495926,44.74586487,44.24463272,36.61880875,,
4/18/2018,3:10:44 PM,,15:10:44,44.16981888,44.83098984,44.29804611,36.66417313,,
4/18/2018,3:10:44 PM,,15:10:44,44.16981888,44.87353516,44.3194046,36.66417313,,
4/18/2018,3:10:44 PM,,15:10:44,44.09495926,44.75650787,44.29804611,36.56208038,,
4/18/2018,3:10:45 PM,,15:10:45,44.10565567,44.79907608,44.29804611,36.5280304,,
4/18/2018,3:10:45 PM,,15:10:45,44.18050766,44.8522644,44.34076309,36.63015366,,
4/18/2018,3:10:45 PM,,15:10:45,44.11635208,44.78843307,44.29804611,36.63015366,,
4/18/2018,3:10:45 PM,,15:10:45,44.21257401,44.84162903,44.33008575,36.64149475,,
4/18/2018,3:10:46 PM,,15:10:46,44.24463272,44.87353516,44.33008575,36.60746765,,
4/18/2018,3:10:46 PM,,15:10:46,44.28736496,44.88416672,44.3194046,36.64149475,,
4/18/2018,3:10:47 PM,,15:10:47,44.3194046,44.93732071,44.43682098,36.64149475,,
4/18/2018,3:10:47 PM,,15:10:47,44.33008575,44.92669296,44.42615128,36.68684769,,
4/18/2018,3:10:47 PM,,15:10:47,44.3194046,44.9160614,44.40480804,36.66417313,,
4/18/2018,3:10:47 PM,,15:10:47,44.34076309,44.96920395,44.42615128,36.68684769,,
4/18/2018,3:10:48 PM,,15:10:48,44.43682098,45.06480408,44.54346848,36.75485229,,
4/18/2018,3:10:48 PM,,15:10:48,44.43682098,45.02232361,44.45815659,36.73218918,,
4/18/2018,3:10:48 PM,,15:10:48,44.51148224,45.07542419,44.52214432,36.7775116,,
4/18/2018,3:10:49 PM,,15:10:49,44.5328064,45.14972687,44.5328064,36.78883743,,
4/18/2018,3:10:49 PM,,15:10:49,44.55413055,45.13911438,44.58610535,36.74351883,,
4/18/2018,3:10:49 PM,,15:10:49,44.56478882,45.17094803,44.57544708,36.74351883,,
4/18/2018,3:10:49 PM,,15:10:49,44.62872696,45.21338272,44.55413055,36.7775116,,
4/18/2018,3:10:50 PM,,15:10:50,44.65003204,45.27700806,44.65003204,36.85678482,,
4/18/2018,3:10:50 PM,,15:10:50,44.62872696,45.2451973,44.62872696,36.78883743,,
4/18/2018,3:10:50 PM,,15:10:50,44.65003204,45.19216919,44.63937759,36.83414078,,
4/18/2018,3:10:51 PM,,15:10:51,44.68198395,45.19216919,44.61807251,36.78883743,,
4/18/2018,3:10:51 PM,,15:10:51,44.72457504,45.2664032,44.68198395,36.81148911,,
4/18/2018,3:10:51 PM,,15:10:51,44.7032814,45.27700806,44.65003204,36.7775116,,
4/18/2018,3:10:52 PM,,15:10:52,44.71392822,45.1815567,44.68198395,36.78883743,,
4/18/2018,3:10:52 PM,,15:10:52,44.7032814,45.17094803,44.65003204,36.74351883,,
4/18/2018,3:10:52 PM,,15:10:52,44.74586487,45.16033936,44.61807251,36.75485229,,
4/18/2018,3:10:52 PM,,15:10:52,44.72457504,45.19216919,44.61807251,36.76618195,,
4/18/2018,3:10:53 PM,,15:10:53,44.74586487,45.14972687,44.61807251,36.7775116,,
4/18/2018,3:10:53 PM,,15:10:53,44.79907608,45.2451973,44.69263077,36.7775116,,
4/18/2018,3:10:54 PM,,15:10:54,44.76715088,45.2451973,44.71392822,36.74351883,,
4/18/2018,3:10:54 PM,,15:10:54,44.78843307,45.16033936,44.71392822,36.73218918,,
4/18/2018,3:10:54 PM,,15:10:54,44.75650787,45.23459244,44.71392822,36.70952225,,
4/18/2018,3:10:54 PM,,15:10:54,44.79907608,45.29821014,44.77779388,36.73218918,,
4/18/2018,3:10:55 PM,,15:10:55,44.80971527,45.21338272,44.74586487,36.70952225,,
4/18/2018,3:10:55 PM,,15:10:55,44.79907608,45.25580215,44.75650787,36.72085571,,
4/18/2018,3:10:55 PM,,15:10:55,44.75650787,45.21338272,44.69263077,36.65283585,,
4/18/2018,3:10:56 PM,,15:10:56,44.83098984,45.21338272,44.63937759,36.63015366,,
4/18/2018,3:10:56 PM,,15:10:56,44.82035446,45.20277405,44.7032814,36.61880875,,
4/18/2018,3:10:56 PM,,15:10:56,44.92669296,45.2451973,44.69263077,36.65283585,,
4/18/2018,3:10:57 PM,,15:10:57,44.90542984,45.27700806,44.75650787,36.70952225,,
4/18/2018,3:10:57 PM,,15:10:57,44.93732071,45.2876091,44.74586487,36.74351883,,
4/18/2018,3:10:57 PM,,15:10:57,44.92669296,45.2876091,44.74586487,36.69818497,,
4/18/2018,3:10:58 PM,,15:10:58,44.89479828,45.2451973,44.71392822,36.65283585,,
4/18/2018,3:10:58 PM,,15:10:58,44.93732071,45.29821014,44.78843307,36.67551041,,
4/18/2018,3:10:58 PM,,15:10:58,44.94794846,45.21338272,44.71392822,36.65283585,,
4/18/2018,3:10:59 PM,,15:10:59,44.9798317,45.3194046,44.83098984,36.70952225,,
4/18/2018,3:10:59 PM,,15:10:59,45.07542419,45.40416336,44.9160614,36.76618195,,
4/18/2018,3:10:59 PM,,15:10:59,45.03294754,45.37238693,44.89479828,36.69818497,,
4/18/2018,3:10:59 PM,,15:10:59,45.07542419,45.36179352,44.9160614,36.66417313,,
4/18/2018,3:11:00 PM,,15:11:00,45.0966568,45.36179352,44.93732071,36.73218918,,
4/18/2018,3:11:00 PM,,15:11:00,45.07542419,45.44652176,44.99045563,36.72085571,,
4/18/2018,3:11:01 PM,,15:11:01,45.16033936,45.46769714,45.03294754,36.7775116,,
4/18/2018,3:11:01 PM,,15:11:01,45.12850189,45.37238693,44.93732071,36.72085571,,
4/18/2018,3:11:01 PM,,15:11:01,45.17094803,45.44652176,44.9798317,36.78883743,,
