15:00:53,Dungeon3D102,38000,47,39,47,47,541
15:01:53,Dungeon3D102,38000,47,39,47,46,538
15:02:53,Dungeon3D102,38000,47,39,47,46,538
15:03:54,Dungeon3D102,38000,47,39,47,46,538
15:04:54,Dungeon3D102,38000,47,39,47,47,534
15:05:55,Dungeon3D102,38000,47,39,47,46,538
