20180503,10:04:18,02_Dungeon,27000,33,28,33,34,449,710000000,0,255
20180503,10:05:18,02_Dungeon,29000,38,31,38,39,491,710000000,0,255
20180503,10:06:19,02_Dungeon,30000,40,33,40,42,517,710000000,0,255
20180503,10:07:19,02_Dungeon,32000,42,34,42,44,536,710000000,0,255
20180503,10:08:20,02_Dungeon,34000,44,36,44,45,555,710000000,0,255
20180503,10:09:20,02_Dungeon,35000,45,37,45,46,555,670000000,0,255
20180503,10:10:21,02_Dungeon,36000,46,38,46,47,565,670000000,0,255
20180503,10:11:21,02_Dungeon,37000,47,39,47,48,578,670000000,0,225
20180503,10:12:22,02_Dungeon,38000,47,40,47,48,555,515000000,0,225
20180503,10:13:22,02_Dungeon,39000,48,40,48,49,581,515000000,0,225
20180503,10:14:23,02_Dungeon,39000,47,40,47,48,549,515000000,0,225
20180503,10:15:23,02_Dungeon,39000,47,41,47,48,549,515000000,0,225
20180503,10:16:24,02_Dungeon,40000,47,41,47,48,549,515000000,0,225
20180503,10:17:24,02_Dungeon,40000,47,41,47,48,555,515000000,0,225
20180503,10:18:25,02_Dungeon,40000,47,42,47,48,559,515000000,0,185
20180503,10:19:25,02_Dungeon,41000,48,42,48,49,559,515000000,0,185
20180503,10:20:26,02_Dungeon,41000,48,42,48,49,559,515000000,0,185
20180503,10:21:26,02_Dungeon,41000,48,42,48,49,562,515000000,0,185
20180503,10:22:27,02_Dungeon,41000,48,42,48,49,562,515000000,0,185
20180503,10:23:27,02_Dungeon,41000,48,42,48,49,562,515000000,0,185
20180503,10:24:28,02_Dungeon,41000,48,42,48,49,565,515000000,0,185
20180503,10:25:28,02_Dungeon,41000,48,42,48,49,565,515000000,0,185
20180503,10:26:29,02_Dungeon,41000,48,42,48,49,565,515000000,0,185
20180503,10:27:29,02_Dungeon,41000,48,42,48,49,559,515000000,0,185
20180503,10:28:30,02_Dungeon,41000,48,42,48,49,562,515000000,0,185
20180503,10:29:31,02_Dungeon,41000,48,42,48,49,555,515000000,0,185
20180503,10:30:31,02_Dungeon,41000,48,42,48,49,562,515000000,0,185
20180503,10:31:32,02_Dungeon,41000,48,42,48,49,565,515000000,0,185
20180503,10:32:32,02_Dungeon,42000,48,42,48,49,565,515000000,0,185
20180503,10:33:33,02_Dungeon,42000,48,42,48,49,565,515000000,0,185
20180503,10:34:33,02_Dungeon,41000,42,40,42,43,440,257000000,0,0
20180503,10:35:34,02_Dungeon,41000,46,40,46,47,565,670000000,0,225
20180503,10:36:34,02_Dungeon,41000,47,41,47,48,555,515000000,0,185
20180503,10:37:35,02_Dungeon,41000,47,41,47,48,559,515000000,0,185
20180503,10:38:35,02_Dungeon,41000,48,42,48,49,555,515000000,0,185
20180503,10:39:36,02_Dungeon,41000,48,42,48,49,562,515000000,0,185
20180503,10:40:37,02_Dungeon,41000,48,42,48,49,565,515000000,0,185
20180503,10:41:37,02_Dungeon,41000,48,42,48,49,565,515000000,0,185
20180503,10:42:38,02_Dungeon,41000,48,42,48,49,568,515000000,0,185
20180503,10:43:38,02_Dungeon,41000,48,42,48,49,562,515000000,0,185
20180503,10:44:39,02_Dungeon,41000,48,42,48,49,559,515000000,0,185
20180503,10:45:39,02_Dungeon,42000,49,42,49,50,572,515000000,0,185
20180503,10:46:40,02_Dungeon,42000,49,43,49,50,568,515000000,0,185
20180503,10:47:40,02_Dungeon,42000,49,43,49,50,568,515000000,0,185
20180503,10:48:41,02_Dungeon,42000,49,43,49,50,572,515000000,0,185
20180503,10:49:42,02_Dungeon,42000,49,43,49,50,568,515000000,0,185
20180503,10:50:42,02_Dungeon,42000,49,43,49,50,575,515000000,0,185
20180503,10:51:43,02_Dungeon,42000,49,43,49,50,575,515000000,0,185
20180503,10:52:43,02_Dungeon,42000,49,43,49,50,572,515000000,0,185
20180503,10:53:44,02_Dungeon,42000,49,43,49,50,575,515000000,0,185
20180503,10:54:44,02_Dungeon,42000,49,43,49,50,572,515000000,0,185
20180503,10:55:45,02_Dungeon,42000,49,43,49,50,575,515000000,0,185
20180503,10:56:46,02_Dungeon,43000,49,43,49,50,575,515000000,0,185
20180503,10:57:46,02_Dungeon,43000,49,43,49,50,572,515000000,0,185
20180503,10:58:47,02_Dungeon,43000,49,43,49,50,572,515000000,0,185
20180503,10:59:47,02_Dungeon,43000,49,43,49,50,578,515000000,0,185
20180503,11:00:48,02_Dungeon,43000,49,43,49,50,572,515000000,0,185
