Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,25,23,23,267,269,269,116,232,234,236
Location Y,,,,63,119,174,61,113,176,118,62,115,173
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
5/6/2018,9:25:43 PM,540,13.514,28.47933769,31.45204544,28.3578701,27.58967018,27.49175453,27.29566956,25.39096069,26.53266335,26.248312,26.2235508
5/6/2018,9:25:43 PM,810,13.784,28.49147797,31.46388245,28.38217354,27.62636757,27.49175453,27.33246231,25.36601257,26.49561501,26.2111702,26.2235508
5/6/2018,9:25:44 PM,81,14.055,28.5157547,31.45204544,28.40647316,27.62636757,27.47950745,27.29566956,25.37848854,26.50796509,26.2359314,26.2235508
5/6/2018,9:25:44 PM,351,14.325,28.49147797,31.41653061,28.34571648,27.61413574,27.5039978,27.2834034,25.37848854,26.49561501,26.248312,26.19878578
5/6/2018,9:25:44 PM,621,14.595,28.49147797,31.42836952,28.38217354,27.60190392,27.5039978,27.33246231,25.39096069,26.54500961,26.27306557,26.248312
5/6/2018,9:25:44 PM,891,14.865,28.38217354,31.3691597,28.28492737,27.47950745,27.43051338,27.23432541,25.35353661,26.50796509,26.27306557,26.2235508
5/6/2018,9:25:45 PM,162,15.136,28.47933769,31.39284706,28.33356094,27.55296135,27.51624107,27.33246231,25.40343285,26.55735588,26.31018639,26.2359314
5/6/2018,9:25:45 PM,702,15.676,28.45505524,31.3691597,28.37002182,27.55296135,27.54072189,27.38149834,25.41590309,26.58204269,26.28544044,26.26068878
5/6/2018,9:25:45 PM,972,15.946,28.47933769,31.40468979,28.3214035,27.62636757,27.5651989,27.39375305,25.47823524,26.61906433,26.35966301,26.31018639
5/6/2018,9:25:46 PM,243,16.217,28.38217354,31.30991936,28.21193886,27.55296135,27.49175453,27.29566956,25.41590309,26.56970024,26.33492851,26.27306557
5/6/2018,9:25:46 PM,513,16.487,28.3578701,31.27436066,28.15108109,27.5039978,27.38149834,27.20977783,25.32858086,26.48326111,26.248312,26.2111702
5/6/2018,9:25:46 PM,783,16.757,28.33356094,31.25065041,28.22410774,27.5039978,27.43051338,27.19750214,25.36601257,26.48326111,26.26068878,26.26068878
5/6/2018,9:25:47 PM,324,17.298,28.33356094,31.29806709,28.17542839,27.5039978,27.43051338,27.24659729,25.36601257,26.54500961,26.31018639,26.2359314
5/6/2018,9:25:47 PM,594,17.568,28.23627472,31.23879242,28.15108109,27.41826248,27.39375305,27.20977783,25.32858086,26.45855331,26.248312,26.2235508
5/6/2018,9:25:47 PM,864,17.838,28.22410774,31.22693443,28.11454964,27.39375305,27.34472275,27.11153793,25.31610107,26.45855331,26.248312,26.18640137
5/6/2018,9:25:48 PM,135,18.109,28.26060295,31.22693443,28.12672806,27.44276428,27.32019997,27.16066933,25.31610107,26.47090721,26.26068878,26.2235508
5/6/2018,9:25:48 PM,405,18.379,28.24843979,31.20321274,28.09018898,27.44276428,27.32019997,27.16066933,25.34106064,26.47090721,26.2359314,26.2111702
5/6/2018,9:25:48 PM,675,18.649,28.17542839,31.19135094,28.09018898,27.40600777,27.33246231,27.11153793,25.31610107,26.45855331,26.2235508,26.16162872
5/6/2018,9:25:48 PM,945,18.919,28.15108109,31.1557579,28.04145432,27.36924171,27.27113724,27.06238556,25.30361938,26.43383789,26.16162872,26.13685036
5/6/2018,9:25:49 PM,486,19.46,28.12672806,31.12015343,27.99269867,27.38149834,27.29566956,27.11153793,25.27865219,26.42148018,26.18640137,26.17401505
5/6/2018,9:25:49 PM,756,19.73,28.19976997,31.1557579,28.07800865,27.40600777,27.32019997,27.13610649,25.30361938,26.45855331,26.26068878,26.2111702
5/6/2018,9:25:50 PM,26,20,28.21193886,31.09641075,28.04145432,27.40600777,27.29566956,27.14838791,25.2911377,26.47090721,26.19878578,26.14923859
5/6/2018,9:25:50 PM,297,20.271,28.16325569,31.0607872,28.0170784,27.38149834,27.29566956,27.13610649,25.30361938,26.48326111,26.2235508,26.19878578
5/6/2018,9:25:50 PM,567,20.541,28.21193886,31.14389038,28.07800865,27.49175453,27.35698318,27.20977783,25.36601257,26.53266335,26.29781532,26.27306557
5/6/2018,9:25:50 PM,837,20.811,28.22410774,31.17948723,28.06582451,27.52848244,27.40600777,27.23432541,25.4533062,26.56970024,26.34729767,26.28544044
5/6/2018,9:25:51 PM,108,21.082,28.17542839,31.10828209,28.00488853,27.46726227,27.38149834,27.16066933,25.39096069,26.55735588,26.32255936,26.29781532
5/6/2018,9:25:51 PM,648,21.622,28.12672806,31.07266235,27.98050499,27.34472275,27.30793571,27.11153793,25.39096069,26.48326111,26.26068878,26.2111702
5/6/2018,9:25:51 PM,918,21.892,28.18759918,31.16762352,28.06582451,27.40600777,27.34472275,27.18522644,25.42837334,26.54500961,26.31018639,26.28544044
5/6/2018,9:25:52 PM,189,22.163,28.19976997,31.13202095,28.02926636,27.39375305,27.34472275,27.19750214,25.44083977,26.52031517,26.29781532,26.27306557
5/6/2018,9:25:52 PM,459,22.433,28.17542839,31.13202095,28.05364037,27.45501328,27.36924171,27.19750214,25.4533062,26.56970024,26.37203026,26.31018639
5/6/2018,9:25:52 PM,729,22.703,28.18759918,31.10828209,27.99269867,27.39375305,27.29566956,27.11153793,25.37848854,26.52031517,26.31018639,26.2359314
5/6/2018,9:25:52 PM,999,22.973,28.13890457,31.08453751,27.99269867,27.38149834,27.30793571,27.13610649,25.39096069,26.54500961,26.31018639,26.27306557
5/6/2018,9:25:53 PM,540,23.514,28.19976997,31.09641075,27.98050499,27.40600777,27.33246231,27.16066933,25.44083977,26.53266335,26.32255936,26.32255936
5/6/2018,9:25:53 PM,810,23.784,28.11454964,31.02515411,27.98050499,27.39375305,27.35698318,27.12382317,25.41590309,26.50796509,26.28544044,26.2359314
5/6/2018,9:25:54 PM,81,24.055,28.19976997,31.09641075,27.99269867,27.40600777,27.43051338,27.18522644,25.47823524,26.58204269,26.39675713,26.34729767
5/6/2018,9:25:54 PM,351,24.325,28.16325569,31.07266235,27.99269867,27.36924171,27.32019997,27.16066933,25.47823524,26.58204269,26.35966301,26.35966301
5/6/2018,9:25:54 PM,891,24.865,28.10237122,30.98951149,27.88292122,27.35698318,27.29566956,27.09925079,25.44083977,26.54500961,26.32255936,26.31018639
5/6/2018,9:25:55 PM,162,25.136,27.98050499,30.94196892,27.84630585,27.32019997,27.25886726,27.07467461,25.36601257,26.43383789,26.29781532,26.2359314
5/6/2018,9:25:55 PM,432,25.406,28.02926636,30.94196892,27.84630585,27.30793571,27.25886726,27.07467461,25.32858086,26.48326111,26.28544044,26.27306557
5/6/2018,9:25:55 PM,702,25.676,27.99269867,30.94196892,27.83409691,27.27113724,27.20977783,27.0500946,25.32858086,26.42148018,26.29781532,26.27306557
5/6/2018,9:25:55 PM,972,25.946,27.99269867,30.9063015,27.83409691,27.33246231,27.13610649,27.03780174,25.32858086,26.48326111,26.27306557,26.27306557
5/6/2018,9:25:56 PM,243,26.217,27.96831131,30.89440918,27.85851097,27.2834034,27.18522644,27.03780174,25.32858086,26.4461956,26.29781532,26.28544044
5/6/2018,9:25:56 PM,513,26.487,28.05364037,30.96574211,27.85851097,27.36924171,27.19750214,27.08696365,25.35353661,26.47090721,26.34729767,26.29781532
5/6/2018,9:25:56 PM,783,26.757,27.96831131,30.87062073,27.78525352,27.35698318,27.17294884,27.06238556,25.32858086,26.52031517,26.34729767,26.31018639
5/6/2018,9:25:57 PM,324,27.298,28.0170784,30.89440918,27.83409691,27.30793571,27.20977783,27.0132122,25.36601257,26.48326111,26.35966301,26.31018639
5/6/2018,9:25:57 PM,594,27.568,28.06582451,30.9776268,27.84630585,27.46726227,27.35698318,27.14838791,25.46577072,26.63140297,26.43383789,26.35966301
5/6/2018,9:25:57 PM,864,27.838,27.94392014,30.85872459,27.82188797,27.34472275,27.25886726,27.07467461,25.42837334,26.53266335,26.34729767,26.27306557
5/6/2018,9:25:58 PM,135,28.109,27.99269867,30.93008041,27.80967903,27.34472275,27.24659729,27.08696365,25.41590309,26.49561501,26.29781532,26.26068878
5/6/2018,9:25:58 PM,405,28.379,28.00488853,30.88251495,27.80967903,27.35698318,27.27113724,27.12382317,25.42837334,26.40911865,26.26068878,26.2235508
5/6/2018,9:25:58 PM,675,28.649,27.94392014,30.87062073,27.78525352,27.39375305,27.20977783,27.09925079,25.44083977,26.52031517,26.33492851,26.27306557
5/6/2018,9:25:58 PM,945,28.919,27.94392014,30.84682846,27.78525352,27.34472275,27.22205353,27.06238556,25.41590309,26.50796509,26.32255936,26.27306557
5/6/2018,9:25:59 PM,486,29.46,27.90732384,30.84682846,27.7608242,27.30793571,27.18522644,27.02550697,25.39096069,26.49561501,26.33492851,26.28544044
5/6/2018,9:25:59 PM,756,29.73,27.93172264,30.85872459,27.77303886,27.30793571,27.20977783,27.0500946,25.42837334,26.53266335,26.32255936,26.2359314
5/6/2018,9:26:00 PM,26,30,27.90732384,30.87062073,27.78525352,27.27113724,27.20977783,27.0500946,25.44083977,26.53266335,26.34729767,26.248312
5/6/2018,9:26:00 PM,297,30.271,27.94392014,30.89440918,27.79746628,27.35698318,27.23432541,27.08696365,25.50315857,26.55735588,26.37203026,26.29781532
5/6/2018,9:26:00 PM,567,30.541,28.0170784,30.93008041,27.87071609,27.38149834,27.2834034,27.16066933,25.52807617,26.58204269,26.4461956,26.39675713
5/6/2018,9:26:00 PM,837,30.811,28.02926636,30.94196892,27.88292122,27.41826248,27.32019997,27.19750214,25.59034538,26.69307137,26.52031517,26.40911865
5/6/2018,9:26:01 PM,108,31.082,28.00488853,30.87062073,27.87071609,27.41826248,27.29566956,27.13610649,25.51561737,26.68074036,26.47090721,26.40911865
5/6/2018,9:26:01 PM,648,31.622,28.0170784,30.96574211,27.83409691,27.38149834,27.34472275,27.17294884,25.60279465,26.65607452,26.53266335,26.42148018
5/6/2018,9:26:01 PM,918,31.892,28.04145432,30.95385742,27.85851097,27.49175453,27.35698318,27.20977783,25.55298805,26.68074036,26.50796509,26.47090721
5/6/2018,9:26:02 PM,189,32.163,28.02926636,30.93008041,27.89512253,27.34472275,27.33246231,27.17294884,25.59034538,26.63140297,26.49561501,26.38439369
5/6/2018,9:26:02 PM,459,32.433,27.99269867,30.87062073,27.80967903,27.35698318,27.2834034,27.14838791,25.55298805,26.61906433,26.4461956,26.35966301
5/6/2018,9:26:02 PM,729,32.703,27.99269867,30.87062073,27.83409691,27.33246231,27.24659729,27.12382317,25.54053307,26.59438515,26.47090721,26.38439369
5/6/2018,9:26:03 PM,270,33.244,27.93172264,30.79922867,27.72416878,27.2834034,27.17294884,27.07467461,25.47823524,26.52031517,26.39675713,26.29781532
5/6/2018,9:26:03 PM,540,33.514,27.95611763,30.84682846,27.7608242,27.33246231,27.25886726,27.08696365,25.52807617,26.56970024,26.45855331,26.35966301
5/6/2018,9:26:03 PM,810,33.784,27.90732384,30.78732681,27.79746628,27.27113724,27.17294884,27.08696365,25.50315857,26.55735588,26.42148018,26.38439369
5/6/2018,9:26:04 PM,81,34.055,27.90732384,30.78732681,27.82188797,27.24659729,27.18522644,27.06238556,25.56544113,26.56970024,26.42148018,26.40911865
5/6/2018,9:26:04 PM,351,34.325,27.94392014,30.79922867,27.87071609,27.33246231,27.23432541,27.09925079,25.57789421,26.61906433,26.45855331,26.42148018
5/6/2018,9:26:04 PM,891,34.865,27.93172264,30.79922867,27.78525352,27.2834034,27.22205353,27.06238556,25.55298805,26.61906433,26.4461956,26.40911865
