Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,25,23,29,268,267,268,116,234,234,237
Location Y,,,,63,119,176,54,114,180,114,55,115,183
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
5/6/2018,8:04:07 PM,666,7.2,26.2235508,30.07095146,26.03767967,25.40343285,25.40343285,25.15373421,25.41590309,25.68990517,25.01616478,24.99113464
5/6/2018,8:04:07 PM,733,7.267,26.248312,30.05897522,26.12445831,25.39096069,25.40343285,25.11623192,25.36601257,25.34106064,25.04118919,25.00365067
5/6/2018,8:04:07 PM,933,7.467,26.28544044,30.03501892,26.19878578,25.41590309,25.40343285,25.10372925,25.39096069,25.39096069,25.06620979,25.04118919
5/6/2018,8:04:08 PM,66,7.6,26.28544044,30.0829277,26.2359314,25.36601257,25.41590309,25.10372925,25.41590309,25.35353661,25.12873459,25.02867889
5/6/2018,8:04:08 PM,133,7.667,26.26068878,30.09490204,26.27306557,25.41590309,25.46577072,25.17873001,25.42837334,25.49069786,25.0537014,25.02867889
5/6/2018,8:04:08 PM,266,7.8,26.31018639,30.0829277,26.2235508,25.4533062,25.47823524,25.16623306,25.41590309,25.46577072,25.06620979,25.07871819
5/6/2018,8:04:08 PM,333,7.867,26.33492851,30.02303886,26.2359314,25.42837334,25.4533062,25.16623306,25.42837334,25.46577072,25.06620979,25.02867889
5/6/2018,8:04:08 PM,466,8,26.34729767,29.93914223,26.2359314,25.41590309,25.2911377,25.14123535,25.39096069,25.49069786,25.0537014,25.0537014
5/6/2018,8:04:08 PM,666,8.2,26.32255936,29.90316772,26.2111702,25.41590309,25.20371819,25.12873459,25.40343285,25.50315857,25.11623192,25.00365067
5/6/2018,8:04:08 PM,800,8.334,26.32255936,29.97510529,26.2235508,25.44083977,25.17873001,25.12873459,25.41590309,25.25368118,25.06620979,25.04118919
5/6/2018,8:04:08 PM,866,8.4,26.34729767,29.95113182,26.2235508,25.49069786,25.21621132,25.19122505,25.41590309,25.21621132,24.95357704,25.10372925
5/6/2018,8:04:09 PM,0,8.534,26.34729767,29.97510529,26.27306557,25.46577072,25.20371819,25.19122505,25.4533062,25.17873001,24.95357704,24.86589622
5/6/2018,8:04:09 PM,133,8.667,26.37203026,29.91516113,26.28544044,25.40343285,25.20371819,25.17873001,25.46577072,25.24119186,25.00365067,24.70287895
5/6/2018,8:04:09 PM,333,8.867,26.31018639,29.91516113,26.28544044,25.41590309,25.21621132,25.21621132,25.4533062,25.30361938,25.06620979,24.70287895
