Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,25,23,29,267,269,269,116,232,234,236
Location Y,,,,63,119,176,61,113,176,118,62,115,173
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
5/6/2018,9:04:12 PM,999,145.405,47.23443985,52.90285873,44.90542984,41.99220657,40.75786972,40.74689484,33.65688705,36.61880875,35.65087128,35.19272232
5/6/2018,9:04:13 PM,540,145.946,47.18219376,52.94295502,44.84162903,41.9595871,40.8237114,40.8237114,33.71497726,36.60746765,35.68516159,35.21566772
5/6/2018,9:04:13 PM,810,146.216,47.25533295,52.97301865,44.89479828,42.10087204,40.9114418,40.83467865,33.74982071,36.68684769,35.76514053,35.20419693
5/6/2018,9:04:14 PM,81,146.487,47.43279266,53.13325119,45.04356766,42.18773651,40.98815918,40.90047836,33.81947327,36.7775116,35.84506607,35.33034515
5/6/2018,9:04:14 PM,351,146.757,47.35974884,53.03312683,45.04356766,42.16602707,40.94432831,40.93336868,33.80786514,36.70952225,35.73086929,35.21566772
5/6/2018,9:04:14 PM,621,147.027,47.37018585,53.08319855,45.02232361,42.14431381,40.93336868,40.94432831,33.80786514,36.80016327,35.77656174,35.34180832
5/6/2018,9:04:14 PM,891,147.297,47.47451401,53.12324142,44.99045563,42.16602707,41.02102661,41.0100708,33.83107758,36.82281494,35.87930679,35.36472702
5/6/2018,9:04:15 PM,432,147.838,47.34931183,53.09320831,45.00107956,42.23115158,40.94432831,40.96624374,33.78465271,36.80016327,35.82223511,35.35326767
5/6/2018,9:04:15 PM,702,148.108,47.338871,53.04314041,44.86289978,42.09000778,40.93336868,40.94432831,33.79626083,36.74351883,35.79940033,35.2730217
5/6/2018,9:04:15 PM,972,148.378,47.38062286,53.05315781,44.92669296,42.1768837,40.98815918,40.85661697,33.85428238,36.83414078,35.85647964,35.30741882
5/6/2018,9:04:16 PM,243,148.649,47.46408463,53.06317139,45.07542419,42.24200058,41.0100708,40.99911499,33.86588287,36.89074326,35.87930679,35.37618637
5/6/2018,9:04:16 PM,513,148.919,47.37018585,53.06317139,44.9798317,42.24200058,41.03197861,41.02102661,33.83107758,36.82281494,35.85647964,35.33034515
5/6/2018,9:04:17 PM,54,149.46,47.41192627,53.06317139,45.03294754,42.26369858,41.0100708,41.0100708,33.88908386,36.89074326,35.89071655,35.34180832
5/6/2018,9:04:17 PM,324,149.73,47.43279266,53.10322189,45.06480408,42.27454758,41.0429306,41.06483078,33.90068054,36.8454628,35.87930679,35.39910126
5/6/2018,9:04:17 PM,594,150,47.39105606,53.10322189,45.06480408,42.29623795,41.08672714,41.13051224,33.98183823,36.91337585,35.89071655,35.43346405
5/6/2018,9:04:17 PM,864,150.27,47.52664566,53.07318497,44.9798317,42.30708313,41.08672714,41.08672714,33.9238739,36.91337585,35.92494202,35.43346405
5/6/2018,9:04:18 PM,405,150.811,47.48493958,53.01309204,45.02232361,42.25284958,41.07577896,41.07577896,33.9238739,36.93600845,35.90212631,35.35326767
5/6/2018,9:04:18 PM,675,151.081,47.47451401,53.07318497,45.14972687,42.28539276,41.0538826,41.0429306,33.88908386,36.91337585,35.91353607,35.39910126
5/6/2018,9:04:18 PM,945,151.351,47.43279266,53.03312683,45.02232361,42.24200058,41.03197861,40.97720337,33.84268188,36.8454628,35.89071655,35.36472702
5/6/2018,9:04:19 PM,216,151.622,47.44322205,53.02310944,44.9798317,42.31792831,41.0429306,41.03197861,33.87748337,36.82281494,35.87930679,35.38764191
5/6/2018,9:04:19 PM,756,152.162,47.52664566,53.08319855,45.05418777,42.30708313,41.07577896,41.02102661,33.90068054,36.90206146,35.93634796,35.41055679
5/6/2018,9:04:20 PM,26,152.432,47.45365524,53.02310944,45.07542419,42.25284958,41.07577896,41.0429306,33.88908386,36.89074326,35.91353607,35.36472702
5/6/2018,9:04:20 PM,297,152.703,47.41192627,53.00307465,45.1178894,42.3287735,41.09767532,41.08672714,33.90068054,36.94732285,35.97056198,35.41055679
5/6/2018,9:04:20 PM,567,152.973,47.44322205,53.00307465,45.06480408,42.33961487,41.0100708,41.03197861,33.85428238,36.95863342,35.93634796,35.36472702
5/6/2018,9:04:20 PM,837,153.243,47.37018585,52.99305725,44.9798317,42.22029877,40.98815918,41.03197861,33.76143265,36.8454628,35.87930679,35.30741882
5/6/2018,9:04:21 PM,108,153.514,47.42235947,53.00307465,45.04356766,42.27454758,41.0538826,40.96624374,33.83107758,36.89074326,35.90212631,35.34180832
5/6/2018,9:04:21 PM,648,154.054,47.44322205,53.04314041,45.03294754,42.29623795,41.07577896,41.06483078,33.85428238,36.92469406,35.92494202,35.39910126
5/6/2018,9:04:21 PM,918,154.324,47.42235947,53.04314041,45.07542419,42.26369858,41.11956787,41.0538826,33.86588287,36.91337585,35.94775391,35.41055679
5/6/2018,9:04:22 PM,189,154.595,47.52664566,53.07318497,45.1178894,42.27454758,41.13051224,41.0538826,33.85428238,36.94732285,35.94775391,35.38764191
5/6/2018,9:04:22 PM,459,154.865,47.46408463,52.98303986,45.07542419,42.27454758,41.0429306,40.97720337,33.87748337,36.90206146,35.86789322,35.31888199
5/6/2018,9:04:22 PM,729,155.135,47.46408463,53.00307465,45.1072731,42.24200058,41.08672714,41.02102661,33.84268188,36.87942505,35.90212631,35.33034515
5/6/2018,9:04:22 PM,999,155.405,47.41192627,53.01309204,45.1072731,42.23115158,41.06483078,41.02102661,33.85428238,36.86810303,35.93634796,35.37618637
5/6/2018,9:04:23 PM,270,155.676,47.44322205,53.04314041,44.9798317,42.27454758,41.18522263,41.0538826,33.91228104,36.93600845,35.95915604,35.41055679
5/6/2018,9:04:23 PM,540,155.946,47.41192627,53.05315781,45.01170349,42.33961487,41.13051224,41.03197861,33.95865631,36.94732285,35.95915604,35.39910126
5/6/2018,9:04:24 PM,81,156.487,47.43279266,53.02310944,45.00107956,42.26369858,41.11956787,41.0538826,33.93547058,36.94732285,35.98196411,35.41055679
5/6/2018,9:04:24 PM,351,156.757,47.50579453,53.04314041,45.05418777,42.33961487,41.16334152,41.02102661,33.93547058,36.93600845,35.94775391,35.36472702
5/6/2018,9:04:24 PM,621,157.027,47.42235947,53.03312683,45.01170349,42.30708313,41.13051224,41.09767532,33.95865631,36.95863342,35.95915604,35.39910126
5/6/2018,9:04:24 PM,891,157.297,47.43279266,53.03312683,45.02232361,42.36129761,41.16334152,41.06483078,33.93547058,37.00387192,35.99336624,35.36472702
5/6/2018,9:04:25 PM,162,157.568,47.45365524,53.03312683,45.04356766,42.35045624,41.13051224,41.06483078,33.90068054,36.94732285,35.94775391,35.39910126
5/6/2018,9:04:25 PM,432,157.838,47.40149307,52.97301865,45.04356766,42.30708313,41.11956787,41.03197861,33.88908386,36.86810303,35.91353607,35.41055679
5/6/2018,9:04:25 PM,702,158.108,47.47451401,53.02310944,44.9798317,42.38297653,41.1414566,41.09767532,33.87748337,36.969944,35.91353607,35.41055679
5/6/2018,9:04:25 PM,972,158.378,47.40149307,52.97301865,45.01170349,42.35045624,41.11956787,41.02102661,33.87748337,36.93600845,35.94775391,35.36472702
5/6/2018,9:04:26 PM,513,158.919,47.51622009,53.04314041,45.07542419,42.43715668,41.22897339,41.11956787,33.93547058,37.00387192,36.01616287,35.43346405
5/6/2018,9:04:26 PM,783,159.189,47.42235947,53.02310944,44.99045563,42.33961487,41.21803665,41.08672714,33.88908386,36.92469406,35.93634796,35.41055679
5/6/2018,9:04:27 PM,54,159.46,47.35974884,52.97301865,45.03294754,42.30708313,41.19615936,41.07577896,33.85428238,36.89074326,35.89071655,35.30741882
5/6/2018,9:04:27 PM,324,159.73,47.39105606,52.99305725,45.06480408,42.3287735,41.19615936,41.0100708,33.87748337,36.89074326,35.93634796,35.38764191
5/6/2018,9:04:27 PM,594,160,47.35974884,53.02310944,45.02232361,42.3287735,41.22897339,41.09767532,33.88908386,36.91337585,35.98196411,35.38764191
5/6/2018,9:04:27 PM,864,160.27,47.41192627,52.99305725,45.07542419,42.29623795,41.16334152,41.0538826,33.88908386,36.90206146,35.91353607,35.42200851
5/6/2018,9:04:28 PM,135,160.541,47.47451401,53.08319855,45.07542419,42.40465164,41.20709991,41.13051224,33.9238739,36.93600845,35.94775391,35.45636749
5/6/2018,9:04:28 PM,405,160.811,47.39105606,53.06317139,45.16033936,42.33961487,41.20709991,41.07577896,33.90068054,36.89074326,35.92494202,35.45636749
5/6/2018,9:04:28 PM,675,161.081,47.41192627,53.07318497,45.07542419,42.35045624,41.25084305,41.11956787,33.90068054,36.95863342,35.98196411,35.47926331
5/6/2018,9:04:29 PM,216,161.622,47.39105606,53.05315781,45.05418777,42.51296997,41.30550003,41.16334152,33.94706345,37.00387192,36.0617485,35.49071121
5/6/2018,9:04:29 PM,486,161.892,47.44322205,53.01309204,45.0860405,42.44799042,41.23990631,41.17428207,33.90068054,36.98125458,36.00476456,35.47926331
5/6/2018,9:04:29 PM,756,162.162,47.48493958,53.07318497,45.13911438,42.48048401,41.26177597,41.1414566,33.91228104,36.98125458,36.01616287,35.47926331
5/6/2018,9:04:30 PM,26,162.432,47.40149307,53.10322189,45.12850189,42.39381409,41.283638,41.1414566,33.9238739,37.01517868,36.08453369,35.47926331
5/6/2018,9:04:30 PM,297,162.703,47.50579453,53.10322189,45.16033936,42.46965408,41.34920883,41.19615936,33.97024918,37.00387192,36.09592819,35.53649139
5/6/2018,9:04:30 PM,567,162.973,47.46408463,53.03312683,45.21338272,42.49131393,41.33828354,41.21803665,33.98183823,37.083004,36.08453369,35.49071121
5/6/2018,9:04:30 PM,837,163.243,47.47451401,53.09320831,45.17094803,42.57791901,41.36013412,41.283638,34.05135727,37.09430313,36.10731888,35.49071121
5/6/2018,9:04:31 PM,378,163.784,47.50579453,53.09320831,45.21338272,42.48048401,41.31642914,41.23990631,33.97024918,37.0603981,36.0389595,35.45636749
5/6/2018,9:04:31 PM,648,164.054,47.58917999,53.17327881,45.1178894,42.53462219,41.37105942,41.19615936,34.03977203,37.09430313,36.11870575,35.51360321
5/6/2018,9:04:31 PM,918,164.324,47.64126587,53.13325119,45.21338272,42.5887413,41.39290237,41.27270889,34.06293869,37.17337418,36.17564011,35.57081604
5/6/2018,9:04:32 PM,189,164.595,47.53707123,53.07318497,45.17094803,42.61038208,41.32735443,41.20709991,33.99342728,37.13949203,36.09592819,35.57081604
5/6/2018,9:04:32 PM,459,164.865,47.61001587,53.14325714,45.27700806,42.61038208,41.3819809,41.283638,34.06293869,37.16208267,36.09592819,35.57081604
5/6/2018,9:04:32 PM,729,165.135,47.63085175,53.19329071,45.25580215,42.65365219,41.4802475,41.36013412,34.10926056,37.24111176,36.23254395,35.63943863
5/6/2018,9:04:32 PM,999,165.405,47.66209793,53.20329285,45.30880737,42.64283371,41.42566681,41.32735443,34.07452011,37.18466568,36.20978546,35.63943863
5/6/2018,9:04:33 PM,270,165.676,47.59959793,53.16327286,45.21338272,42.53462219,41.40382385,41.29457092,34.07452011,37.15078735,36.11870575,35.61656952
5/6/2018,9:04:33 PM,810,166.216,47.62043381,53.17327881,45.27700806,42.67528152,41.40382385,41.34920883,34.13241196,37.24111176,36.2211647,35.65087128
5/6/2018,9:04:34 PM,81,166.487,47.67251205,53.20329285,45.25580215,42.64283371,41.43658447,41.31642914,34.08610153,37.20724869,36.16425323,35.61656952
5/6/2018,9:04:34 PM,351,166.757,47.59959793,53.19329071,45.2451973,42.63201904,41.44750214,41.31642914,34.07452011,37.19595718,36.18702316,35.57081604
5/6/2018,9:04:34 PM,621,167.027,47.65168381,53.29330063,45.2451973,42.68609238,41.49116135,41.39290237,34.13241196,37.25239563,36.19840622,35.66230392
5/6/2018,9:04:34 PM,891,167.297,47.57875824,53.20329285,45.1178894,42.63201904,41.45841599,41.34920883,34.06293869,37.21853638,36.17564011,35.61656952
5/6/2018,9:04:35 PM,162,167.568,47.55791473,53.18328476,45.12850189,42.59955978,41.52389908,41.36013412,34.08610153,37.17337418,36.16425323,35.57081604
5/6/2018,9:04:35 PM,702,168.108,47.61001587,53.13325119,45.20277405,42.66446686,41.51298904,41.33828354,34.06293869,37.18466568,36.13009644,35.61656952
5/6/2018,9:04:35 PM,972,168.378,47.62043381,53.23330307,45.25580215,42.75095749,41.5020752,41.37105942,34.09768295,37.19595718,36.13009644,35.65087128
5/6/2018,9:04:36 PM,243,168.649,47.69333649,53.23330307,45.20277405,42.68609238,41.51298904,41.41474533,34.13241196,37.22982407,36.2211647,35.61656952
5/6/2018,9:04:36 PM,513,168.919,47.78701019,53.27330399,45.17094803,42.76176453,41.55662537,41.43658447,34.16713333,37.25239563,36.25529861,35.68516159
5/6/2018,9:04:36 PM,513,168.919,47.78701019,53.27330399,45.17094803,42.76176453,41.55662537,41.43658447,34.16713333,37.25239563,36.25529861,35.68516159
5/6/2018,9:04:36 PM,513,168.919,47.78701019,53.27330399,45.17094803,42.76176453,41.55662537,41.43658447,34.16713333,37.25239563,36.25529861,35.68516159
5/6/2018,9:04:37 PM,864,170.27,47.55791473,53.15326691,44.99045563,42.55627441,41.34920883,41.25084305,34.00501633,37.22982407,36.13009644,35.54793549
5/6/2018,9:04:38 PM,405,170.811,47.58917999,53.15326691,45.05418777,42.56709671,41.37105942,41.25084305,34.05135727,37.25239563,36.16425323,35.58225632
5/6/2018,9:04:38 PM,675,171.081,47.55791473,53.09320831,45.14972687,42.5454483,41.32735443,41.19615936,33.99342728,37.25239563,36.11870575,35.59369659
5/6/2018,9:04:38 PM,945,171.351,47.65168381,53.11323166,45.05418777,42.57791901,41.3819809,41.29457092,34.0281868,37.28624725,36.17564011,35.61656952
5/6/2018,9:04:39 PM,216,171.622,47.58917999,53.15326691,45.19216919,42.5887413,41.3819809,41.32735443,34.03977203,37.24111176,36.2211647,35.59369659
5/6/2018,9:04:39 PM,486,171.892,47.52664566,53.16327286,45.16033936,42.5887413,41.42566681,41.27270889,34.0281868,37.25239563,36.18702316,35.62800217
5/6/2018,9:04:39 PM,756,172.162,47.61001587,53.2132988,45.17094803,42.65365219,41.44750214,41.3819809,34.06293869,37.34264755,36.2211647,35.63943863
5/6/2018,9:04:40 PM,26,172.432,47.62043381,53.24330521,45.27700806,42.63201904,41.45841599,41.36013412,34.10926056,37.37647247,36.24392319,35.62800217
5/6/2018,9:04:40 PM,567,172.973,47.50579453,53.18328476,45.14972687,42.61038208,41.40382385,41.34920883,34.03977203,37.30881119,36.18702316,35.60513306
5/6/2018,9:04:40 PM,837,173.243,47.49536896,53.18328476,45.14972687,42.57791901,41.37105942,41.27270889,34.01660156,37.30881119,36.13009644,35.54793549
5/6/2018,9:04:41 PM,108,173.514,47.52664566,53.18328476,45.14972687,42.51296997,41.34920883,41.30550003,33.98183823,37.20724869,36.11870575,35.55937576
5/6/2018,9:04:41 PM,378,173.784,47.42235947,53.16327286,45.13911438,42.5454483,41.37105942,41.283638,33.97024918,37.21853638,36.10731888,35.53649139
5/6/2018,9:04:41 PM,648,174.054,47.45365524,53.12324142,45.16033936,42.62120056,41.34920883,41.25084305,33.99342728,37.28624725,36.15287018,35.57081604
5/6/2018,9:04:41 PM,918,174.324,47.46408463,53.13325119,45.0860405,42.61038208,41.34920883,41.21803665,33.94706345,37.24111176,36.10731888,35.52505112
5/6/2018,9:04:42 PM,189,174.595,47.43279266,53.11323166,45.02232361,42.5454483,41.37105942,41.23990631,33.94706345,37.21853638,36.08453369,35.4678154
5/6/2018,9:04:42 PM,729,175.135,47.44322205,53.18328476,45.06480408,42.5887413,41.3819809,41.19615936,34.00501633,37.25239563,36.13009644,35.47926331
5/6/2018,9:04:42 PM,999,175.405,47.43279266,53.12324142,45.02232361,42.53462219,41.34920883,41.20709991,34.0281868,37.27496719,36.11870575,35.53649139
5/6/2018,9:04:43 PM,270,175.676,47.42235947,53.13325119,45.0860405,42.52379608,41.37105942,41.23990631,34.05135727,37.24111176,36.17564011,35.58225632
5/6/2018,9:04:43 PM,540,175.946,47.53707123,53.19329071,45.00107956,42.61038208,41.37105942,41.22897339,34.0281868,37.33136749,36.17564011,35.60513306
5/6/2018,9:04:43 PM,810,176.216,47.54749298,53.16327286,45.12850189,42.53462219,41.34920883,41.26177597,34.0281868,37.27496719,36.14148331,35.55937576
5/6/2018,9:04:44 PM,81,176.487,47.56833649,53.15326691,45.0966568,42.59955978,41.43658447,41.25084305,34.06293869,37.29753113,36.15287018,35.52505112
5/6/2018,9:04:44 PM,621,177.027,47.62043381,53.17327881,45.1178894,42.5454483,41.39290237,41.31642914,34.03977203,37.27496719,36.16425323,35.54793549
5/6/2018,9:04:44 PM,891,177.297,47.48493958,53.10322189,45.0966568,42.50214386,41.36013412,41.18522263,34.00501633,37.25239563,36.13009644,35.51360321
5/6/2018,9:04:45 PM,162,177.568,47.52664566,53.06317139,45.12850189,42.53462219,41.36013412,41.25084305,34.0281868,37.24111176,36.11870575,35.57081604
5/6/2018,9:04:45 PM,432,177.838,47.58917999,53.04314041,45.07542419,42.62120056,41.33828354,41.26177597,34.03977203,37.26368332,36.09592819,35.55937576
5/6/2018,9:04:45 PM,972,178.378,47.48493958,53.07318497,45.29821014,42.57791901,41.32735443,41.27270889,34.00501633,37.21853638,36.0617485,35.55937576
5/6/2018,9:04:46 PM,243,178.649,47.61001587,53.06317139,45.16033936,42.63201904,41.37105942,41.23990631,34.01660156,37.29753113,36.09592819,35.52505112
5/6/2018,9:04:46 PM,513,178.919,47.59959793,53.11323166,45.14972687,42.61038208,41.39290237,41.23990631,34.05135727,37.34264755,36.17564011,35.59369659
5/6/2018,9:04:46 PM,783,179.189,47.55791473,53.13325119,45.17094803,42.63201904,41.41474533,41.283638,34.06293869,37.33136749,36.16425323,35.57081604
5/6/2018,9:04:47 PM,324,179.73,47.56833649,53.13325119,45.14972687,42.64283371,41.39290237,41.283638,34.06293869,37.34264755,36.17564011,35.59369659
5/6/2018,9:04:47 PM,594,180,47.61001587,53.25330353,45.21338272,42.68609238,41.4802475,41.31642914,34.12083817,37.3539238,36.23254395,35.61656952
5/6/2018,9:04:47 PM,864,180.27,47.61001587,53.2132988,45.2451973,42.79417801,41.49116135,41.39290237,34.09768295,37.37647247,36.20978546,35.65087128
5/6/2018,9:04:48 PM,135,180.541,47.57875824,53.18328476,45.1815567,42.69690704,41.49116135,41.33828354,34.09768295,37.37647247,36.17564011,35.62800217
5/6/2018,9:04:48 PM,405,180.811,47.52664566,53.15326691,45.1178894,42.62120056,41.39290237,41.30550003,34.07452011,37.33136749,36.15287018,35.59369659
5/6/2018,9:04:48 PM,675,181.081,47.47451401,53.11323166,45.20277405,42.64283371,41.40382385,41.283638,34.06293869,37.36520004,36.11870575,35.57081604
5/6/2018,9:04:48 PM,945,181.351,47.51622009,53.15326691,45.14972687,42.64283371,41.40382385,41.27270889,34.08610153,37.32009125,36.17564011,35.59369659
5/6/2018,9:04:49 PM,216,181.622,47.54749298,53.19329071,45.16033936,42.62120056,41.41474533,41.34920883,34.03977203,37.3539238,36.20978546,35.58225632
5/6/2018,9:04:49 PM,486,181.892,47.50579453,53.11323166,45.17094803,42.62120056,41.3819809,41.26177597,34.03977203,37.33136749,36.16425323,35.55937576
5/6/2018,9:04:50 PM,26,182.432,47.56833649,53.13325119,45.19216919,42.67528152,41.43658447,41.29457092,34.03977203,37.36520004,36.14148331,35.52505112
5/6/2018,9:04:50 PM,297,182.703,47.54749298,53.10322189,45.16033936,42.68609238,41.44750214,41.37105942,34.03977203,37.33136749,36.15287018,35.55937576
5/6/2018,9:04:50 PM,567,182.973,47.56833649,53.14325714,45.20277405,42.74014664,41.44750214,41.31642914,34.03977203,37.3877449,36.17564011,35.59369659
5/6/2018,9:04:50 PM,837,183.243,47.53707123,53.18328476,45.14972687,42.71852875,41.49116135,41.34920883,34.06293869,37.43283081,36.19840622,35.66230392
5/6/2018,9:04:51 PM,108,183.514,47.49536896,53.14325714,45.1178894,42.65365219,41.43658447,41.37105942,34.03977203,37.32009125,36.18702316,35.60513306
5/6/2018,9:04:51 PM,378,183.784,47.49536896,53.08319855,45.0860405,42.7293396,41.40382385,41.36013412,34.03977203,37.34264755,36.19840622,35.60513306
5/6/2018,9:04:51 PM,918,184.324,47.57875824,53.14325714,45.0966568,42.77257156,41.4802475,41.33828354,34.08610153,37.41028976,36.24392319,35.68516159
5/6/2018,9:04:52 PM,189,184.595,47.55791473,53.15326691,45.13911438,42.79417801,41.45841599,41.30550003,34.08610153,37.46663284,36.26667404,35.68516159
5/6/2018,9:04:52 PM,459,184.865,47.48493958,53.05315781,45.1815567,42.76176453,41.4802475,41.32735443,34.09768295,37.45536423,36.24392319,35.66230392
5/6/2018,9:04:52 PM,729,185.135,47.57875824,53.08319855,45.13911438,42.79417801,41.46933365,41.283638,34.12083817,37.42156219,36.24392319,35.65087128
5/6/2018,9:04:52 PM,999,185.405,47.55791473,53.09320831,45.1072731,42.83738708,41.51298904,41.33828354,34.09768295,37.42156219,36.2211647,35.67373276
5/6/2018,9:04:53 PM,270,185.676,47.47451401,53.11323166,45.0860405,42.75095749,41.45841599,41.34920883,34.0281868,37.41028976,36.16425323,35.65087128
5/6/2018,9:04:53 PM,540,185.946,47.44322205,53.10322189,45.0860405,42.82658768,41.5020752,41.42566681,34.09768295,37.41028976,36.17564011,35.60513306
5/6/2018,9:04:54 PM,81,186.487,47.56833649,53.14325714,45.1815567,42.78337479,41.53480911,41.3819809,34.13241196,37.42156219,36.25529861,35.67373276
5/6/2018,9:04:54 PM,351,186.757,47.44322205,53.11323166,45.1178894,42.80498505,41.43658447,41.33828354,34.05135727,37.42156219,36.24392319,35.61656952
5/6/2018,9:04:54 PM,621,187.027,47.51622009,53.11323166,45.12850189,42.76176453,41.46933365,41.32735443,34.08610153,37.41028976,36.2211647,35.65087128
5/6/2018,9:04:54 PM,891,187.297,47.52664566,53.13325119,45.0860405,42.86978531,41.5020752,41.3819809,34.12083817,37.46663284,36.2211647,35.67373276
5/6/2018,9:04:55 PM,162,187.568,47.55791473,53.16327286,45.16033936,42.9021759,41.58934784,41.5020752,34.15555954,37.50042343,36.25529861,35.68516159
5/6/2018,9:04:55 PM,702,188.108,47.64126587,53.20329285,45.13911438,42.96693039,41.63295746,41.52389908,34.1902771,37.56798553,36.2894249,35.75371933
5/6/2018,9:04:55 PM,972,188.378,47.55791473,53.18328476,45.12850189,42.9021759,41.58934784,41.4802475,34.13241196,37.53421021,36.2894249,35.76514053
5/6/2018,9:04:56 PM,243,188.649,47.67251205,53.17327881,45.1815567,42.96693039,41.58934784,41.49116135,34.17870712,37.55672836,36.31216812,35.77656174
5/6/2018,9:04:56 PM,513,188.919,47.54749298,53.20329285,45.17094803,42.92376328,41.61115265,41.54571915,34.16713333,37.54546738,36.2894249,35.73086929
5/6/2018,9:04:57 PM,54,189.46,47.56833649,53.17327881,45.12850189,42.9129715,41.58934784,41.49116135,34.12083817,37.56798553,36.25529861,35.74229431
5/6/2018,9:04:57 PM,324,189.73,47.55791473,53.22330093,45.05418777,42.92376328,41.62205887,41.44750214,34.08610153,37.52294922,36.31216812,35.67373276
5/6/2018,9:04:57 PM,594,190,47.55791473,53.18328476,45.0966568,42.9021759,41.58934784,41.49116135,34.14398575,37.54546738,36.30079651,35.68516159
5/6/2018,9:04:58 PM,135,190.541,47.54749298,53.2132988,45.13911438,42.86978531,41.63295746,41.51298904,34.14398575,37.56798553,36.32353973,35.73086929
5/6/2018,9:04:58 PM,405,190.811,47.7141571,53.27330399,45.2664032,42.97771835,41.68745422,41.51298904,34.20184326,37.63550568,36.36901093,35.79940033
5/6/2018,9:04:58 PM,675,191.081,47.57875824,53.17327881,45.17094803,42.88058472,41.65475845,41.4802475,34.15555954,37.63550568,36.38037872,35.75371933
5/6/2018,9:04:58 PM,945,191.351,47.54749298,53.20329285,45.20277405,42.98850632,41.68745422,41.53480911,34.1902771,37.63550568,36.39174271,35.81081772
5/6/2018,9:04:59 PM,216,191.622,47.56833649,53.23330307,45.25580215,42.95613861,41.65475845,41.51298904,34.20184326,37.61300278,36.39174271,35.8336525
5/6/2018,9:04:59 PM,756,192.162,47.53707123,53.18328476,45.12850189,42.88058472,41.64385986,41.44750214,34.14398575,37.55672836,36.2894249,35.76514053
5/6/2018,9:05:00 PM,26,192.432,47.59959793,53.17327881,45.1072731,42.94534683,41.58934784,41.41474533,34.14398575,37.61300278,36.33490753,35.75371933
5/6/2018,9:05:00 PM,297,192.703,47.53707123,53.17327881,45.1178894,42.89138031,41.61115265,41.51298904,34.14398575,37.56798553,36.33490753,35.75371933
5/6/2018,9:05:00 PM,837,193.243,47.57875824,53.15326691,45.06480408,42.81578445,41.53480911,41.41474533,34.06293869,37.50042343,36.23254395,35.66230392
5/6/2018,9:05:01 PM,108,193.514,47.46408463,53.11323166,45.1178894,42.81578445,41.5020752,41.40382385,34.01660156,37.45536423,36.18702316,35.65087128
5/6/2018,9:05:01 PM,378,193.784,47.56833649,53.12324142,45.1072731,42.84819031,41.55662537,41.39290237,34.08610153,37.51168823,36.2211647,35.70801926
5/6/2018,9:05:01 PM,648,194.054,47.47451401,53.16327286,45.12850189,42.81578445,41.53480911,41.40382385,34.09768295,37.50042343,36.2211647,35.67373276
5/6/2018,9:05:01 PM,918,194.324,47.43279266,53.14325714,45.04356766,42.81578445,41.54571915,41.44750214,34.08610153,37.44409943,36.20978546,35.68516159
5/6/2018,9:05:02 PM,189,194.595,47.61001587,53.17327881,45.14972687,42.82658768,41.54571915,41.44750214,34.09768295,37.45536423,36.24392319,35.69659042
5/6/2018,9:05:02 PM,729,195.135,47.65168381,53.17327881,45.0860405,42.9021759,41.5675354,41.46933365,34.12083817,37.52294922,36.25529861,35.65087128
5/6/2018,9:05:02 PM,999,195.405,47.66209793,53.27330399,45.17094803,43.01008224,41.72014236,41.5675354,34.23654556,37.60174942,36.32353973,35.77656174
5/6/2018,9:05:03 PM,270,195.676,47.7141571,53.27330399,45.27700806,43.06399918,41.7419281,41.57844162,34.27123642,37.63550568,36.38037872,35.78798294
5/6/2018,9:05:03 PM,540,195.946,47.69333649,53.26330566,45.21338272,42.94534683,41.70924759,41.54571915,34.21341324,37.57923889,36.33490753,35.79940033
5/6/2018,9:05:03 PM,810,196.216,47.68292236,53.23330307,45.19216919,43.02086639,41.66566086,41.51298904,34.20184326,37.59049606,36.34627914,35.77656174
5/6/2018,9:05:04 PM,81,196.487,47.64126587,53.26330566,45.1815567,43.02086639,41.65475845,41.52389908,34.20184326,37.64675522,36.35764313,35.78798294
5/6/2018,9:05:04 PM,351,196.757,47.64126587,53.22330093,45.1178894,42.93455505,41.64385986,41.4802475,34.15555954,37.63550568,36.31216812,35.78798294
5/6/2018,9:05:04 PM,891,197.297,47.64126587,53.25330353,45.13911438,43.01008224,41.69835281,41.53480911,34.17870712,37.65800476,36.33490753,35.79940033
5/6/2018,9:05:05 PM,162,197.568,47.66209793,53.32328796,45.19216919,43.08556366,41.70924759,41.64385986,34.24811172,37.70299149,36.39174271,35.86789322
