20180509

11:36:16

test1

24000
26
25
26
26
291
257000000
0
0

20180509

11:36:30

test1

24000
26
25
26
26
288
257000000
0
0

20180509

11:36:40

test1

24000
26
25
26
26
291
257000000
0
0

20180509

11:36:51

test1

24000
26
25
26
26
288
257000000
0
0

20180509

11:37:01

test1

24000
26
25
26
26
288
257000000
0
0

20180509

11:37:12

test1

24000
26
25
26
26
285
257000000
0
0

