Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,24,23,23,283,281,281,114,233,234,237
Location Y,,,,63,117,176,63,113,174,118,60,117,175
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
5/2/2018,4:23:53 PM,594,27.838,38.83357239,42.52379608,38.4876442,40.45017242,40.59312439,38.39821625,34.20184326,37.33136749,36.17564011,35.2730217
5/2/2018,4:23:53 PM,864,28.108,38.84471512,42.45882034,38.45411682,40.39514923,40.59312439,38.36466599,34.1902771,37.34264755,36.15287018,35.23861313
5/2/2018,4:23:54 PM,134,28.378,38.82242584,42.50214386,38.44293976,40.48317719,40.56015015,38.40939713,34.23654556,37.30881119,36.15287018,35.2730217
5/2/2018,4:23:54 PM,405,28.649,38.6997757,42.44799042,38.37585068,40.43917084,40.56015015,38.29753494,34.17870712,37.27496719,36.13009644,35.23861313
5/2/2018,4:23:54 PM,675,28.919,38.78899002,42.59955978,38.46529388,40.48317719,40.59312439,38.37585068,34.25967407,37.36520004,36.19840622,35.31888199
5/2/2018,4:23:54 PM,945,29.189,38.84471512,42.59955978,38.52116013,40.49417496,40.626091,38.39821625,34.28279877,37.3877449,36.19840622,35.29595184
5/2/2018,4:23:55 PM,486,29.73,38.81128311,42.52379608,38.50999069,40.5161705,40.54915619,38.34229279,34.1902771,37.3539238,36.16425323,35.28448868
5/2/2018,4:23:55 PM,756,30,38.88927841,42.64283371,38.56583786,40.50517273,40.61510468,38.39821625,34.21341324,37.34264755,36.19840622,35.31888199
5/2/2018,4:23:56 PM,26,30.27,38.83357239,42.59955978,38.53233337,40.50517273,40.58213425,38.39821625,34.20184326,37.3877449,36.11870575,35.2730217
5/2/2018,4:23:56 PM,297,30.541,38.78899002,42.5454483,38.43175888,40.45017242,40.61510468,38.29753494,34.17870712,37.33136749,36.18702316,35.21566772
5/2/2018,4:23:56 PM,567,30.811,38.7443924,42.52379608,38.420578,40.53816223,40.59312439,38.30872726,34.15555954,37.34264755,36.15287018,35.21566772
5/2/2018,4:23:56 PM,837,31.081,38.6997757,42.51296997,38.38703537,40.52716827,40.5711441,38.25276184,34.16713333,37.29753113,36.13009644,35.16976929
5/2/2018,4:23:57 PM,378,31.622,38.76669312,42.5454483,38.47646713,40.58213425,40.63707733,38.28634262,34.14398575,37.3539238,36.15287018,35.25008392
5/2/2018,4:23:57 PM,648,31.892,38.73323822,42.5887413,38.47646713,40.52716827,40.626091,38.29753494,34.13241196,37.32009125,36.14148331,35.25008392
5/2/2018,4:23:57 PM,918,32.162,38.68862152,42.56709671,38.47646713,40.56015015,40.5711441,38.33110428,34.09768295,37.34264755,36.13009644,35.28448868
5/2/2018,4:23:58 PM,188,32.432,38.75554276,42.63201904,38.54350281,40.59312439,40.61510468,38.38703537,34.17870712,37.37647247,36.24392319,35.33034515
5/2/2018,4:23:58 PM,459,32.703,38.76669312,42.65365219,38.52116013,40.63707733,40.56015015,38.35348129,34.15555954,37.3877449,36.23254395,35.28448868
5/2/2018,4:23:58 PM,729,32.973,38.80013657,42.64283371,38.4876442,40.61510468,40.60411453,38.35348129,34.1902771,37.42156219,36.19840622,35.29595184
5/2/2018,4:23:58 PM,999,33.243,38.92268753,42.71852875,38.66630554,40.72493744,40.73591614,38.50999069,34.27123642,37.51168823,36.34627914,35.39910126
5/2/2018,4:23:59 PM,540,33.784,38.8781395,42.68609238,38.55467224,40.64806366,40.68101501,38.43175888,34.24811172,37.44409943,36.27804947,35.34180832
5/2/2018,4:23:59 PM,810,34.054,38.82242584,42.57791901,38.47646713,40.65904999,40.65904999,38.40939713,34.21341324,37.47789764,36.26667404,35.33034515
5/2/2018,4:24:00 PM,80,34.324,38.82242584,42.64283371,38.4876442,40.6700325,40.69199753,38.420578,34.21341324,37.46663284,36.26667404,35.33034515
5/2/2018,4:24:00 PM,351,34.595,38.93382263,42.71852875,38.57700729,40.69199753,40.74689484,38.46529388,34.28279877,37.51168823,36.39174271,35.37618637
5/2/2018,4:24:00 PM,621,34.865,38.8781395,42.7293396,38.59933853,40.75786972,40.84564972,38.52116013,34.29436111,37.61300278,36.43718719,35.39910126
5/2/2018,4:24:01 PM,161,35.405,38.88927841,42.68609238,38.61050034,40.77981949,40.81274033,38.49881744,34.30591965,37.62425613,36.39174271,35.44491577
5/2/2018,4:24:01 PM,432,35.676,38.85585785,42.7293396,38.58817291,40.75786972,40.8237114,38.56583786,34.32903671,37.61300278,36.42582703,35.44491577
5/2/2018,4:24:01 PM,702,35.946,38.88927841,42.78337479,38.57700729,40.81274033,40.81274033,38.56583786,34.35214615,37.6692543,36.49397278,35.45636749
5/2/2018,4:24:01 PM,972,36.216,38.94495773,42.80498505,38.58817291,40.77981949,40.8237114,38.56583786,34.40990448,37.68050003,36.50532913,35.47926331
5/2/2018,4:24:02 PM,242,36.486,38.88927841,42.71852875,38.55467224,40.76884842,40.80176926,38.58817291,34.30591965,37.68050003,36.44854736,35.42200851
5/2/2018,4:24:02 PM,513,36.757,38.90041351,42.74014664,38.58817291,40.73591614,40.77981949,38.57700729,34.32903671,37.68050003,36.45990372,35.43346405
5/2/2018,4:24:02 PM,783,37.027,38.88927841,42.81578445,38.56583786,40.69199753,40.81274033,38.56583786,34.29436111,37.68050003,36.44854736,35.41055679
5/2/2018,4:24:03 PM,324,37.568,38.92268753,42.81578445,38.59933853,40.79079437,40.81274033,38.56583786,34.32903671,37.7142334,36.48262024,35.4678154
5/2/2018,4:24:03 PM,594,37.838,38.85585785,42.74014664,38.55467224,40.75786972,40.85661697,38.62166214,34.32903671,37.70299149,36.50532913,35.43346405
5/2/2018,4:24:03 PM,864,38.108,38.8781395,42.79417801,38.61050034,40.8237114,40.88951492,38.63282394,34.32903671,37.72547913,36.48262024,35.49071121
5/2/2018,4:24:04 PM,134,38.378,38.8781395,42.81578445,38.56583786,40.84564972,40.94432831,38.62166214,34.32903671,37.78167725,36.55073166,35.50215912
5/2/2018,4:24:04 PM,405,38.649,38.92268753,42.80498505,38.57700729,40.86758423,40.94432831,38.64398575,34.32903671,37.73672104,36.50532913,35.50215912
5/2/2018,4:24:04 PM,675,38.919,38.94495773,42.9021759,38.58817291,40.86758423,40.97720337,38.61050034,34.37525177,37.79291534,36.55073166,35.51360321
5/2/2018,4:24:05 PM,215,39.459,38.94495773,42.8589859,38.59933853,40.94432831,40.94432831,38.65514755,34.34059143,37.80414963,36.56208038,35.52505112
5/2/2018,4:24:05 PM,486,39.73,38.94495773,42.8589859,38.63282394,40.95528793,41.03197861,38.67746353,34.35214615,37.84908295,36.60746765,35.54793549
5/2/2018,4:24:05 PM,756,40,39.05624771,42.9021759,38.66630554,41.0429306,41.03197861,38.71092987,34.37525177,37.89400101,36.64149475,35.58225632
5/2/2018,4:24:06 PM,26,40.27,38.97835541,42.93455505,38.65514755,40.97720337,41.0100708,38.73323822,34.39835739,37.86031723,36.60746765,35.54793549
5/2/2018,4:24:06 PM,567,40.811,38.94495773,42.88058472,38.67746353,40.98815918,40.99911499,38.67746353,34.37525177,37.87154388,36.57342911,35.55937576
5/2/2018,4:24:06 PM,837,41.081,38.8781395,42.88058472,38.66630554,40.88951492,41.0100708,38.68862152,34.35214615,37.81538773,36.57342911,35.54793549
5/2/2018,4:24:07 PM,107,41.351,38.93382263,42.8589859,38.58817291,40.87855148,41.02102661,38.61050034,34.34059143,37.84908295,36.56208038,35.52505112
5/2/2018,4:24:07 PM,378,41.622,38.90041351,42.86978531,38.61050034,40.93336868,40.99911499,38.65514755,34.32903671,37.82661819,36.57342911,35.54793549
5/2/2018,4:24:07 PM,648,41.892,38.97835541,42.88058472,38.57700729,40.97720337,41.06483078,38.62166214,34.35214615,37.83785248,36.58477783,35.54793549
5/2/2018,4:24:07 PM,918,42.162,38.94495773,42.9129715,38.55467224,41.0100708,41.11956787,38.66630554,34.35214615,37.84908295,36.56208038,35.55937576
5/2/2018,4:24:08 PM,188,42.432,38.96722412,42.92376328,38.58817291,40.99911499,41.11956787,38.68862152,34.34059143,37.86031723,36.59612274,35.57081604
5/2/2018,4:24:08 PM,459,42.703,39.04512405,42.94534683,38.61050034,41.0538826,41.11956787,38.63282394,34.32903671,37.84908295,36.59612274,35.55937576
