Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,31,282,283,162,32,121
Location Y,,,,115,69,114,115,66,116
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/24/2018,10:12:28 AM,945,32.702,37.47789764,29.02437782,28.89138222,30.03501892,34.74436951,28.96394348
4/24/2018,10:12:29 AM,216,32.973,37.59049606,29.15722275,28.97603416,30.11884689,34.8479805,29.04854202
4/24/2018,10:12:29 AM,486,33.243,37.54546738,29.15722275,28.97603416,30.13081741,34.89400101,29.1089325
4/24/2018,10:12:29 AM,756,33.513,37.60174942,29.13307953,29.0002079,30.21457672,34.88249969,29.14515114
4/24/2018,10:12:30 AM,297,34.054,37.51168823,29.16929245,28.9518528,30.09490204,34.87099457,29.06062317
4/24/2018,10:12:30 AM,567,34.324,37.53421021,29.13307953,28.93976212,30.11884689,34.83647156,29.06062317
4/24/2018,10:12:30 AM,837,34.594,37.54546738,29.12100792,28.97603416,30.14278603,34.85948563,29.02437782
4/24/2018,10:12:31 AM,108,34.865,37.59049606,29.1089325,28.96394348,30.14278603,34.90550613,29.09685707
4/24/2018,10:12:31 AM,378,35.135,37.54546738,29.15722275,28.93976212,30.11884689,34.80194092,29.02437782
4/24/2018,10:12:31 AM,648,35.405,37.56798553,29.13307953,28.97603416,30.11884689,34.81345367,29.03646088
4/24/2018,10:12:31 AM,918,35.675,37.55672836,29.1089325,29.0002079,30.0829277,34.83647156,28.96394348
4/24/2018,10:12:32 AM,189,35.946,37.60174942,29.15722275,28.98812103,30.11884689,34.82496262,29.03646088
4/24/2018,10:12:32 AM,459,36.216,37.56798553,29.14515114,28.93976212,30.0829277,34.79042816,28.96394348
4/24/2018,10:12:32 AM,999,36.756,37.57923889,29.15722275,28.98812103,30.13081741,34.87099457,29.04854202
4/24/2018,10:12:33 AM,270,37.027,37.54546738,29.1089325,28.96394348,30.11884689,34.85948563,29.08477974
4/24/2018,10:12:33 AM,540,37.297,37.62425613,29.19342613,29.01229286,30.17868614,34.87099457,29.08477974
4/24/2018,10:12:33 AM,810,37.567,37.70299149,29.25374222,29.07270241,30.20261383,34.95150375,29.18136024
4/24/2018,10:12:34 AM,81,37.838,37.70299149,29.31402588,29.15722275,30.26241112,34.99748611,29.19342613
4/24/2018,10:12:34 AM,351,38.108,37.73672104,29.35018158,29.13307953,30.26241112,35.02047348,29.18136024
4/24/2018,10:12:34 AM,621,38.378,37.78167725,29.33813095,29.19342613,30.31022835,35.03196335,29.217556
4/24/2018,10:12:35 AM,162,38.919,37.77043915,29.33813095,29.18136024,30.2982769,35.06642914,29.217556
4/24/2018,10:12:35 AM,432,39.189,37.83785248,29.43449974,29.30197144,30.38191605,35.12385178,29.30197144
4/24/2018,10:12:35 AM,702,39.459,37.84908295,29.44654083,29.26580048,30.38191605,35.16976929,29.30197144
4/24/2018,10:12:35 AM,972,39.729,37.80414963,29.33813095,29.16929245,30.31022835,35.11236954,29.24168015
4/24/2018,10:12:36 AM,243,40,37.77043915,29.39837074,29.24168015,30.27436829,35.11236954,29.22961998
4/24/2018,10:12:36 AM,513,40.27,37.69174576,29.30197144,29.14515114,30.25045395,35.02047348,29.18136024
4/24/2018,10:12:36 AM,783,40.54,37.70299149,29.32607841,29.18136024,30.26241112,34.99748611,29.20549202
4/24/2018,10:12:37 AM,324,41.081,37.6692543,29.26580048,29.13307953,30.20261383,34.91700745,29.13307953
4/24/2018,10:12:37 AM,594,41.351,37.63550568,29.22961998,29.08477974,30.20261383,34.91700745,29.09685707
4/24/2018,10:12:37 AM,864,41.621,37.63550568,29.22961998,29.07270241,30.16672134,34.90550613,29.12100792
4/24/2018,10:12:38 AM,135,41.892,37.56798553,29.18136024,29.0002079,30.11884689,34.82496262,29.07270241
4/24/2018,10:12:38 AM,405,42.162,37.60174942,29.19342613,29.03646088,30.19065094,34.87099457,29.1089325
4/24/2018,10:12:38 AM,675,42.432,37.63550568,29.26580048,29.09685707,30.19065094,34.98599243,29.1089325
4/24/2018,10:12:39 AM,216,42.973,37.68050003,29.28991508,29.12100792,30.2265377,34.96300125,29.14515114
4/24/2018,10:12:39 AM,486,43.243,37.64675522,29.26580048,29.08477974,30.19065094,34.92850494,29.12100792
4/24/2018,10:12:39 AM,756,43.513,37.68050003,29.27785873,29.06062317,30.15475464,34.96300125,29.09685707
4/24/2018,10:12:40 AM,27,43.784,37.6692543,29.22961998,29.1089325,30.16672134,34.90550613,29.12100792
4/24/2018,10:12:40 AM,567,44.324,37.65800476,29.19342613,29.07270241,30.17868614,34.92850494,29.07270241
4/24/2018,10:12:40 AM,837,44.594,37.63550568,29.27785873,29.15722275,30.17868614,34.92850494,29.09685707
4/24/2018,10:12:41 AM,108,44.865,37.56798553,29.20549202,29.03646088,30.11884689,34.8479805,29.07270241
4/24/2018,10:12:41 AM,378,45.135,37.63550568,29.30197144,29.1089325,30.13081741,35.02047348,29.1089325
4/24/2018,10:12:41 AM,648,45.405,37.70299149,29.3622303,29.19342613,30.26241112,35.04345322,29.16929245
4/24/2018,10:12:42 AM,189,45.946,37.73672104,29.35018158,29.20549202,30.25045395,34.99748611,29.16929245
4/24/2018,10:12:42 AM,459,46.216,37.53421021,29.26580048,29.03646088,30.09490204,34.90550613,29.02437782
4/24/2018,10:12:42 AM,729,46.486,37.53421021,29.18136024,29.01229286,30.0829277,34.8479805,29.0002079
4/24/2018,10:12:42 AM,999,46.756,37.59049606,29.18136024,29.01229286,30.11884689,34.82496262,29.02437782
4/24/2018,10:12:43 AM,270,47.027,37.57923889,29.217556,29.03646088,30.11884689,34.88249969,29.04854202
4/24/2018,10:12:43 AM,540,47.297,37.54546738,29.16929245,29.03646088,30.13081741,34.8479805,28.98812103
4/24/2018,10:12:43 AM,810,47.567,37.53421021,29.14515114,28.97603416,30.05897522,34.85948563,28.96394348
4/24/2018,10:12:44 AM,81,47.838,37.56798553,29.14515114,29.02437782,30.07095146,34.87099457,28.98812103
4/24/2018,10:12:44 AM,351,48.108,37.47789764,29.04854202,28.9518528,30.02303886,34.79042816,28.97603416
4/24/2018,10:12:44 AM,891,48.648,37.48916245,29.07270241,28.91557503,30.0110569,34.81345367,28.89138222
4/24/2018,10:12:45 AM,162,48.919,37.55672836,29.09685707,28.93976212,29.99907494,34.8479805,28.97603416
4/24/2018,10:12:45 AM,432,49.189,37.60174942,29.13307953,28.98812103,30.07095146,34.85948563,29.01229286
4/24/2018,10:12:45 AM,702,49.459,37.61300278,29.13307953,28.96394348,30.05897522,34.90550613,28.9518528
4/24/2018,10:12:45 AM,972,49.729,37.59049606,29.09685707,28.98812103,30.09490204,34.90550613,28.96394348
4/24/2018,10:12:46 AM,243,50,37.59049606,29.18136024,28.98812103,30.09490204,34.97449875,29.03646088
4/24/2018,10:12:46 AM,513,50.27,37.50042343,29.06062317,28.90347862,30.05897522,34.81345367,28.9518528
4/24/2018,10:12:47 AM,54,50.811,37.47789764,29.07270241,28.91557503,29.99907494,34.81345367,28.93976212
4/24/2018,10:12:47 AM,324,51.081,37.43283081,29.03646088,28.87928391,29.97510529,34.77891541,28.93976212
4/24/2018,10:12:47 AM,594,51.351,37.54546738,29.03646088,28.89138222,30.02303886,34.77891541,28.9518528
4/24/2018,10:12:47 AM,864,51.621,37.54546738,29.02437782,28.90347862,30.04699707,34.81345367,28.93976212
4/24/2018,10:12:48 AM,135,51.892,37.54546738,29.06062317,28.93976212,30.03501892,34.85948563,28.9518528
4/24/2018,10:12:48 AM,405,52.162,37.52294922,29.07270241,28.89138222,30.0110569,34.81345367,28.92766953
4/24/2018,10:12:48 AM,945,52.702,37.47789764,29.03646088,28.90347862,29.99907494,34.79042816,28.90347862
4/24/2018,10:12:49 AM,216,52.973,37.50042343,29.09685707,28.92766953,30.0110569,34.83647156,28.97603416
4/24/2018,10:12:49 AM,486,53.243,37.57923889,29.19342613,28.97603416,30.0829277,34.89400101,29.0002079
4/24/2018,10:12:49 AM,756,53.513,37.65800476,29.22961998,29.07270241,30.14278603,34.99748611,29.03646088
4/24/2018,10:12:50 AM,27,53.784,37.68050003,29.217556,29.13307953,30.16672134,34.99748611,29.12100792
4/24/2018,10:12:50 AM,297,54.054,37.69174576,29.16929245,29.06062317,30.17868614,34.96300125,29.1089325
4/24/2018,10:12:50 AM,567,54.324,37.62425613,29.15722275,29.03646088,30.15475464,34.90550613,29.07270241
4/24/2018,10:12:50 AM,837,54.594,37.64675522,29.24168015,29.0002079,30.16672134,34.94000626,29.01229286
4/24/2018,10:12:51 AM,378,55.135,37.63550568,29.20549202,29.03646088,30.15475464,34.95150375,29.06062317
4/24/2018,10:12:51 AM,648,55.405,37.57923889,29.18136024,28.98812103,30.14278603,34.96300125,29.03646088
4/24/2018,10:12:51 AM,918,55.675,37.51168823,29.08477974,28.91557503,30.05897522,34.83647156,28.93976212
4/24/2018,10:12:52 AM,189,55.946,37.51168823,29.09685707,28.93976212,30.05897522,34.82496262,28.9518528
4/24/2018,10:12:52 AM,459,56.216,37.47789764,29.02437782,28.86718369,30.0110569,34.76739883,28.93976212
