Plot 1 FLIR USB Video,,,,,
,,,,,
,,,,Sp1.Value,Sp2.Value
Emissivity,,,,0.9499999881,0.9499999881
Distance,,,,1,1
Reflected temperature,,,,23.9999939,23.9999939
Location X,,,,19,104
Location Y,,,,74,120
Size X,,,,,
Size Y,,,,,
Surface (pixels),,,,,
,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value
4/24/2018,3:32:02 PM,783,558.649,35.14708328,44.35654068
4/24/2018,3:32:03 PM,53,558.919,35.15855408,44.36721039
4/24/2018,3:32:03 PM,324,559.19,35.10118484,44.34587097
4/24/2018,3:32:03 PM,594,559.46,35.14708328,44.34587097
4/24/2018,3:32:04 PM,134,560,35.10118484,44.32453156
4/24/2018,3:32:04 PM,405,560.271,35.07823181,44.32453156
4/24/2018,3:32:04 PM,675,560.541,35.14708328,44.35654068
4/24/2018,3:32:04 PM,945,560.811,35.06675339,44.33520126
4/24/2018,3:32:05 PM,215,561.081,35.05527115,44.30318832
4/24/2018,3:32:05 PM,486,561.352,35.06675339,44.24980927
4/24/2018,3:32:05 PM,756,561.622,35.10118484,44.28183746
4/24/2018,3:32:06 PM,297,562.163,35.10118484,44.20709229
4/24/2018,3:32:06 PM,567,562.433,35.07823181,44.2604866
4/24/2018,3:32:06 PM,837,562.703,35.08971024,44.21777344
4/24/2018,3:32:07 PM,107,562.973,35.06675339,44.2925148
4/24/2018,3:32:07 PM,378,563.244,35.13560867,44.2604866
4/24/2018,3:32:07 PM,648,563.514,35.20442963,44.28183746
4/24/2018,3:32:07 PM,918,563.784,35.15855408,44.38854218
4/24/2018,3:32:08 PM,188,564.054,35.19296265,44.39920807
4/24/2018,3:32:08 PM,729,564.595,35.20442963,44.40987396
4/24/2018,3:32:08 PM,999,564.865,35.06675339,44.34587097
4/24/2018,3:32:09 PM,270,565.136,35.11266327,44.33520126
4/24/2018,3:32:09 PM,540,565.406,35.12413788,44.32453156
4/24/2018,3:32:09 PM,810,565.676,35.15855408,44.34587097
4/24/2018,3:32:10 PM,351,566.217,35.15855408,44.33520126
4/24/2018,3:32:10 PM,621,566.487,35.13560867,44.30318832
4/24/2018,3:32:10 PM,891,566.757,35.08971024,44.23913193
4/24/2018,3:32:11 PM,161,567.027,35.05527115,44.23913193
4/24/2018,3:32:11 PM,702,567.568,35.19296265,44.34587097
4/24/2018,3:32:11 PM,972,567.838,35.13560867,44.2604866
4/24/2018,3:32:12 PM,243,568.109,35.18149185,44.28183746
4/24/2018,3:32:12 PM,513,568.379,35.17002487,44.23913193
4/24/2018,3:32:13 PM,53,568.919,35.23882294,44.32453156
4/24/2018,3:32:13 PM,324,569.19,35.14708328,44.18572998
4/24/2018,3:32:13 PM,594,569.46,35.12413788,44.27116394
4/24/2018,3:32:13 PM,864,569.73,35.22735977,44.32453156
4/24/2018,3:32:14 PM,134,570,35.22735977,44.35654068
4/24/2018,3:32:14 PM,675,570.541,35.20442963,44.33520126
4/24/2018,3:32:14 PM,945,570.811,35.21589279,44.35654068
4/24/2018,3:32:15 PM,215,571.081,35.14708328,44.28183746
4/24/2018,3:32:15 PM,486,571.352,35.23882294,44.33520126
4/24/2018,3:32:15 PM,756,571.622,35.19296265,44.32453156
4/24/2018,3:32:16 PM,26,571.892,35.18149185,44.2925148
4/24/2018,3:32:16 PM,297,572.163,35.21589279,44.33520126
4/24/2018,3:32:16 PM,837,572.703,35.19296265,44.35654068
4/24/2018,3:32:17 PM,107,572.973,35.10118484,44.27116394
4/24/2018,3:32:17 PM,378,573.244,35.19296265,44.30318832
4/24/2018,3:32:17 PM,648,573.514,35.21589279,44.2925148
4/24/2018,3:32:17 PM,918,573.784,35.08971024,44.20709229
4/24/2018,3:32:18 PM,188,574.054,35.07823181,44.17504883
4/24/2018,3:32:18 PM,729,574.595,35.14708328,44.16436386
4/24/2018,3:32:18 PM,999,574.865,35.08971024,44.22845459
4/24/2018,3:32:19 PM,270,575.136,35.06675339,44.21777344
4/24/2018,3:32:19 PM,540,575.406,34.99785614,44.1109314
4/24/2018,3:32:19 PM,810,575.676,35.05527115,44.08955002
4/24/2018,3:32:20 PM,80,575.946,34.99785614,44.18572998
4/24/2018,3:32:20 PM,621,576.487,34.99785614,44.15367889
4/24/2018,3:32:20 PM,891,576.757,34.92892075,44.1109314
4/24/2018,3:32:21 PM,161,577.027,34.96339417,44.14299393
4/24/2018,3:32:21 PM,432,577.298,34.9519043,44.10024261
4/24/2018,3:32:21 PM,702,577.568,34.91742706,44.10024261
4/24/2018,3:32:21 PM,972,577.838,34.94041443,44.07886124
4/24/2018,3:32:22 PM,243,578.109,34.97488022,44.13230515
4/24/2018,3:32:22 PM,513,578.379,34.90593338,44.06816864
4/24/2018,3:32:23 PM,53,578.919,34.94041443,44.01469803
4/24/2018,3:32:23 PM,324,579.19,34.97488022,44.14299393
4/24/2018,3:32:23 PM,594,579.46,35.03231049,44.19641113
4/24/2018,3:32:23 PM,864,579.73,35.04379272,44.23913193
4/24/2018,3:32:24 PM,134,580,35.06675339,44.20709229
4/24/2018,3:32:24 PM,405,580.271,34.97488022,44.22845459
4/24/2018,3:32:24 PM,675,580.541,35.06675339,44.21777344
4/24/2018,3:32:25 PM,215,581.081,35.06675339,44.23913193
4/24/2018,3:32:25 PM,486,581.352,35.07823181,44.24980927
4/24/2018,3:32:25 PM,756,581.622,35.07823181,44.21777344
4/24/2018,3:32:26 PM,26,581.892,35.12413788,44.28183746
4/24/2018,3:32:26 PM,297,582.163,35.14708328,44.2604866
4/24/2018,3:32:26 PM,567,582.433,35.08971024,44.21777344
4/24/2018,3:32:26 PM,837,582.703,35.00934219,44.14299393
4/24/2018,3:32:27 PM,378,583.244,35.06675339,44.16436386
4/24/2018,3:32:27 PM,648,583.514,35.08971024,44.19641113
4/24/2018,3:32:27 PM,918,583.784,35.14708328,44.19641113
4/24/2018,3:32:28 PM,188,584.054,35.07823181,44.15367889
4/24/2018,3:32:28 PM,459,584.325,35.11266327,44.20709229
4/24/2018,3:32:28 PM,729,584.595,35.11266327,44.16436386
4/24/2018,3:32:28 PM,999,584.865,35.14708328,44.19641113
4/24/2018,3:32:29 PM,270,585.136,35.06675339,44.20709229
4/24/2018,3:32:29 PM,810,585.676,35.05527115,44.17504883
4/24/2018,3:32:30 PM,80,585.946,35.14708328,44.19641113
4/24/2018,3:32:30 PM,351,586.217,35.22735977,44.34587097
4/24/2018,3:32:30 PM,621,586.487,35.17002487,44.31385803
4/24/2018,3:32:30 PM,891,586.757,35.20442963,44.30318832
4/24/2018,3:32:31 PM,432,587.298,35.15855408,44.32453156
4/24/2018,3:32:31 PM,702,587.568,35.11266327,44.2925148
4/24/2018,3:32:31 PM,972,587.838,35.14708328,44.32453156
4/24/2018,3:32:32 PM,243,588.109,35.15855408,44.32453156
4/24/2018,3:32:32 PM,513,588.379,35.34194946,44.39920807
4/24/2018,3:32:32 PM,783,588.649,35.19296265,44.31385803
4/24/2018,3:32:33 PM,324,589.19,35.15855408,44.30318832
4/24/2018,3:32:33 PM,594,589.46,35.20442963,44.2925148
4/24/2018,3:32:33 PM,864,589.73,35.15855408,44.32453156
4/24/2018,3:32:34 PM,134,590,35.18149185,44.32453156
4/24/2018,3:32:34 PM,675,590.541,35.19296265,44.28183746
4/24/2018,3:32:34 PM,945,590.811,35.12413788,44.2604866
4/24/2018,3:32:35 PM,215,591.081,35.18149185,44.30318832
4/24/2018,3:32:35 PM,486,591.352,35.05527115,44.23913193
4/24/2018,3:32:35 PM,756,591.622,35.17002487,44.2925148
4/24/2018,3:32:36 PM,26,591.892,35.17002487,44.27116394
4/24/2018,3:32:36 PM,297,592.163,35.12413788,44.28183746
4/24/2018,3:32:36 PM,567,592.433,35.15855408,44.32453156
4/24/2018,3:32:37 PM,107,592.973,35.14708328,44.28183746
4/24/2018,3:32:37 PM,378,593.244,35.14708328,44.28183746
4/24/2018,3:32:37 PM,648,593.514,35.18149185,44.31385803
4/24/2018,3:32:37 PM,918,593.784,35.05527115,44.2604866
4/24/2018,3:32:38 PM,459,594.325,35.15855408,44.2604866
4/24/2018,3:32:38 PM,729,594.595,35.10118484,44.21777344
4/24/2018,3:32:38 PM,999,594.865,35.11266327,44.23913193
4/24/2018,3:32:39 PM,270,595.136,35.10118484,44.2925148
4/24/2018,3:32:39 PM,540,595.406,35.08971024,44.27116394
4/24/2018,3:32:39 PM,810,595.676,35.11266327,44.20709229
4/24/2018,3:32:40 PM,80,595.946,35.06675339,44.27116394
4/24/2018,3:32:40 PM,621,596.487,35.17002487,44.32453156
4/24/2018,3:32:40 PM,891,596.757,35.17002487,44.28183746
4/24/2018,3:32:41 PM,161,597.027,35.14708328,44.30318832
4/24/2018,3:32:41 PM,432,597.298,35.22735977,44.28183746
4/24/2018,3:32:41 PM,702,597.568,35.15855408,44.20709229
4/24/2018,3:32:41 PM,972,597.838,35.15855408,44.18572998
4/24/2018,3:32:42 PM,513,598.379,35.13560867,44.22845459
4/24/2018,3:32:42 PM,783,598.649,35.14708328,44.21777344
4/24/2018,3:32:43 PM,53,598.919,35.13560867,44.24980927
4/24/2018,3:32:43 PM,324,599.19,35.07823181,44.23913193
4/24/2018,3:32:43 PM,594,599.46,35.14708328,44.20709229
4/24/2018,3:32:44 PM,134,600,35.08971024,44.21777344
4/24/2018,3:32:44 PM,405,600.271,35.11266327,44.20709229
4/24/2018,3:32:44 PM,675,600.541,35.06675339,44.19641113
4/24/2018,3:32:44 PM,945,600.811,35.11266327,44.16436386
4/24/2018,3:32:45 PM,215,601.081,35.02082443,44.14299393
4/24/2018,3:32:45 PM,486,601.352,35.04379272,44.14299393
4/24/2018,3:32:45 PM,756,601.622,35.05527115,44.17504883
4/24/2018,3:32:46 PM,26,601.892,35.03231049,44.17504883
4/24/2018,3:32:46 PM,567,602.433,35.06675339,44.14299393
4/24/2018,3:32:46 PM,837,602.703,35.00934219,44.12162018
4/24/2018,3:32:47 PM,107,602.973,35.00934219,44.08955002
4/24/2018,3:32:47 PM,378,603.244,35.07823181,44.12162018
4/24/2018,3:32:47 PM,648,603.514,35.07823181,44.1109314
4/24/2018,3:32:47 PM,918,603.784,35.07823181,44.13230515
4/24/2018,3:32:48 PM,459,604.325,35.11266327,44.15367889
4/24/2018,3:32:48 PM,729,604.595,35.12413788,44.13230515
4/24/2018,3:32:48 PM,999,604.865,35.14708328,44.16436386
4/24/2018,3:32:49 PM,270,605.136,35.13560867,44.16436386
4/24/2018,3:32:49 PM,540,605.406,35.12413788,44.17504883
4/24/2018,3:32:49 PM,810,605.676,35.11266327,44.16436386
4/24/2018,3:32:50 PM,80,605.946,35.18149185,44.18572998
4/24/2018,3:32:50 PM,621,606.487,35.12413788,44.14299393
4/24/2018,3:32:50 PM,891,606.757,35.12413788,44.17504883
4/24/2018,3:32:51 PM,161,607.027,35.18149185,44.08955002
4/24/2018,3:32:51 PM,432,607.298,35.18149185,44.10024261
4/24/2018,3:32:51 PM,702,607.568,35.06675339,44.05747604
4/24/2018,3:32:51 PM,972,607.838,35.12413788,44.20709229
4/24/2018,3:32:52 PM,243,608.109,35.04379272,44.19641113
4/24/2018,3:32:52 PM,783,608.649,35.06675339,44.10024261
4/24/2018,3:32:53 PM,53,608.919,35.12413788,44.10024261
4/24/2018,3:32:53 PM,324,609.19,35.13560867,44.13230515
4/24/2018,3:32:53 PM,594,609.46,35.08971024,44.13230515
4/24/2018,3:32:53 PM,864,609.73,35.08971024,44.12162018
4/24/2018,3:32:54 PM,405,610.271,35.11266327,44.16436386
4/24/2018,3:32:54 PM,675,610.541,35.11266327,44.22845459
4/24/2018,3:32:54 PM,945,610.811,35.13560867,44.18572998
4/24/2018,3:32:55 PM,215,611.081,35.12413788,44.13230515
4/24/2018,3:32:55 PM,756,611.622,35.10118484,44.12162018
4/24/2018,3:32:56 PM,26,611.892,35.13560867,44.18572998
4/24/2018,3:32:56 PM,297,612.163,35.10118484,44.20709229
4/24/2018,3:32:56 PM,567,612.433,35.15855408,44.19641113
4/24/2018,3:32:57 PM,107,612.973,35.15855408,44.18572998
4/24/2018,3:32:57 PM,378,613.244,35.14708328,44.20709229
4/24/2018,3:32:57 PM,648,613.514,35.11266327,44.14299393
4/24/2018,3:32:57 PM,918,613.784,35.08971024,44.18572998
4/24/2018,3:32:58 PM,188,614.054,35.13560867,44.18572998
4/24/2018,3:32:58 PM,459,614.325,35.18149185,44.19641113
4/24/2018,3:32:58 PM,729,614.595,35.08971024,44.12162018
4/24/2018,3:32:59 PM,270,615.136,35.13560867,44.16436386
4/24/2018,3:32:59 PM,540,615.406,35.15855408,44.17504883
4/24/2018,3:32:59 PM,810,615.676,35.12413788,44.10024261
4/24/2018,3:33:00 PM,80,615.946,35.14708328,44.1109314
4/24/2018,3:33:00 PM,351,616.217,35.04379272,44.06816864
4/24/2018,3:33:00 PM,621,616.487,34.97488022,44.02539444
4/24/2018,3:33:01 PM,161,617.027,35.03231049,44.12162018
4/24/2018,3:33:01 PM,432,617.298,35.00934219,44.06816864
4/24/2018,3:33:01 PM,702,617.568,34.99785614,44.04678345
4/24/2018,3:33:01 PM,972,617.838,35.08971024,43.99330139
4/24/2018,3:33:02 PM,243,618.109,35.03231049,44.02539444
4/24/2018,3:33:02 PM,783,618.649,35.06675339,44.04678345
4/24/2018,3:33:03 PM,53,618.919,35.11266327,44.16436386
4/24/2018,3:33:03 PM,324,619.19,35.02082443,44.08955002
4/24/2018,3:33:03 PM,594,619.46,35.04379272,44.05747604
4/24/2018,3:33:03 PM,864,619.73,34.99785614,44.05747604
4/24/2018,3:33:04 PM,134,620,35.08971024,44.12162018
4/24/2018,3:33:04 PM,675,620.541,35.17002487,44.15367889
4/24/2018,3:33:04 PM,945,620.811,35.04379272,44.01469803
4/24/2018,3:33:05 PM,215,621.081,35.11266327,44.04678345
4/24/2018,3:33:05 PM,486,621.352,35.10118484,43.97190475
4/24/2018,3:33:05 PM,756,621.622,35.13560867,44.04678345
4/24/2018,3:33:06 PM,26,621.892,35.14708328,44.01469803
4/24/2018,3:33:06 PM,297,622.163,35.10118484,44.03608704
4/24/2018,3:33:06 PM,567,622.433,35.10118484,44.03608704
4/24/2018,3:33:07 PM,107,622.973,35.10118484,44.05747604
4/24/2018,3:33:07 PM,378,623.244,35.07823181,44.02539444
4/24/2018,3:33:07 PM,648,623.514,35.08971024,44.08955002
4/24/2018,3:33:07 PM,918,623.784,35.19296265,44.13230515
4/24/2018,3:33:08 PM,188,624.054,35.20442963,44.10024261
4/24/2018,3:33:08 PM,459,624.325,35.17002487,44.14299393
4/24/2018,3:33:08 PM,729,624.595,35.11266327,44.15367889
4/24/2018,3:33:09 PM,270,625.136,35.15855408,44.07886124
4/24/2018,3:33:09 PM,540,625.406,35.18149185,44.16436386
4/24/2018,3:33:09 PM,810,625.676,35.14708328,44.16436386
4/24/2018,3:33:10 PM,80,625.946,35.06675339,44.06816864
4/24/2018,3:33:10 PM,621,626.487,35.12413788,44.13230515
4/24/2018,3:33:10 PM,891,626.757,35.07823181,44.17504883
4/24/2018,3:33:11 PM,161,627.027,35.00934219,44.10024261
4/24/2018,3:33:11 PM,432,627.298,35.11266327,44.12162018
4/24/2018,3:33:11 PM,702,627.568,35.10118484,44.13230515
4/24/2018,3:33:11 PM,972,627.838,35.10118484,44.12162018
4/24/2018,3:33:12 PM,243,628.109,35.12413788,44.1109314
4/24/2018,3:33:12 PM,783,628.649,35.06675339,44.15367889
4/24/2018,3:33:13 PM,53,628.919,35.13560867,44.19641113
4/24/2018,3:33:13 PM,324,629.19,35.13560867,44.28183746
4/24/2018,3:33:13 PM,594,629.46,35.17002487,44.34587097
4/24/2018,3:33:13 PM,864,629.73,35.11266327,44.2604866
4/24/2018,3:33:14 PM,134,630,35.11266327,44.27116394
4/24/2018,3:33:14 PM,405,630.271,35.13560867,37.16104126
4/24/2018,3:33:14 PM,945,630.811,35.08971024,36.935112
4/24/2018,3:33:15 PM,215,631.081,35.06675339,37.02553177
4/24/2018,3:33:15 PM,486,631.352,35.05527115,36.9011879
4/24/2018,3:33:15 PM,756,631.622,34.99785614,42.62751007
4/24/2018,3:33:16 PM,26,631.892,34.98637009,43.15616608
4/24/2018,3:33:16 PM,297,632.163,34.96339417,43.47877502
4/24/2018,3:33:16 PM,567,632.433,34.98637009,43.68268585
4/24/2018,3:33:17 PM,107,632.973,35.04379272,43.82201767
4/24/2018,3:33:17 PM,378,633.244,35.02082443,43.88627625
4/24/2018,3:33:17 PM,648,633.514,35.03231049,43.88627625
4/24/2018,3:33:17 PM,918,633.784,35.00934219,43.85415268
4/24/2018,3:33:18 PM,188,634.054,35.05527115,43.9505043
4/24/2018,3:33:18 PM,459,634.325,35.08971024,43.93980026
4/24/2018,3:33:18 PM,999,634.865,35.08971024,44.10024261
4/24/2018,3:33:19 PM,270,635.136,35.00934219,44.03608704
4/24/2018,3:33:19 PM,540,635.406,34.99785614,44.01469803
4/24/2018,3:33:19 PM,810,635.676,34.99785614,43.92909622
4/24/2018,3:33:20 PM,80,635.946,34.94041443,43.96120453
4/24/2018,3:33:20 PM,351,636.217,35.00934219,44.01469803
4/24/2018,3:33:20 PM,621,636.487,35.03231049,44.04678345
4/24/2018,3:33:21 PM,161,637.027,34.96339417,44.07886124
4/24/2018,3:33:21 PM,432,637.298,34.96339417,43.92909622
4/24/2018,3:33:21 PM,702,637.568,35.02082443,44.01469803
4/24/2018,3:33:21 PM,972,637.838,34.97488022,43.97190475
4/24/2018,3:33:22 PM,243,638.109,35.04379272,44.01469803
4/24/2018,3:33:22 PM,783,638.649,34.94041443,43.98260498
4/24/2018,3:33:23 PM,53,638.919,34.9519043,43.99330139
4/24/2018,3:33:23 PM,324,639.19,34.99785614,44.00400162
4/24/2018,3:33:23 PM,594,639.46,34.97488022,44.05747604
4/24/2018,3:33:23 PM,864,639.73,35.00934219,44.05747604
4/24/2018,3:33:24 PM,134,640,35.00934219,44.08955002
4/24/2018,3:33:24 PM,675,640.541,34.98637009,44.03608704
4/24/2018,3:33:24 PM,945,640.811,34.99785614,44.03608704
4/24/2018,3:33:25 PM,215,641.081,34.98637009,44.04678345
4/24/2018,3:33:25 PM,486,641.352,35.03231049,44.08955002
4/24/2018,3:33:25 PM,756,641.622,35.05527115,44.07886124
4/24/2018,3:33:26 PM,26,641.892,35.06675339,44.01469803
4/24/2018,3:33:26 PM,297,642.163,35.07823181,43.99330139
4/24/2018,3:33:26 PM,567,642.433,35.10118484,44.04678345
4/24/2018,3:33:27 PM,107,642.973,35.04379272,44.04678345
4/24/2018,3:33:27 PM,378,643.244,35.07823181,44.06816864
4/24/2018,3:33:27 PM,648,643.514,35.00934219,43.96120453
4/24/2018,3:33:27 PM,918,643.784,35.03231049,44.07886124
4/24/2018,3:33:28 PM,188,644.054,35.02082443,44.07886124
4/24/2018,3:33:28 PM,459,644.325,35.07823181,44.10024261
4/24/2018,3:33:28 PM,999,644.865,35.12413788,44.21777344
4/24/2018,3:33:29 PM,270,645.136,35.14708328,44.20709229
4/24/2018,3:33:29 PM,540,645.406,35.05527115,44.07886124
4/24/2018,3:33:29 PM,810,645.676,35.08971024,44.15367889
4/24/2018,3:33:30 PM,80,645.946,35.11266327,44.19641113
4/24/2018,3:33:30 PM,351,646.217,35.12413788,44.17504883
4/24/2018,3:33:30 PM,621,646.487,35.10118484,44.02539444
4/24/2018,3:33:30 PM,891,646.757,35.08971024,44.01469803
4/24/2018,3:33:31 PM,432,647.298,35.15855408,44.17504883
4/24/2018,3:33:31 PM,702,647.568,35.17002487,44.22845459
4/24/2018,3:33:31 PM,972,647.838,35.12413788,44.20709229
4/24/2018,3:33:32 PM,243,648.109,35.14708328,44.08955002
4/24/2018,3:33:32 PM,513,648.379,35.13560867,44.20709229
4/24/2018,3:33:32 PM,783,648.649,35.13560867,44.15367889
4/24/2018,3:33:33 PM,53,648.919,35.12413788,44.10024261
4/24/2018,3:33:33 PM,324,649.19,35.12413788,44.19641113
4/24/2018,3:33:33 PM,864,649.73,35.10118484,44.1109314
4/24/2018,3:33:34 PM,134,650,35.00934219,44.1109314
4/24/2018,3:33:34 PM,405,650.271,35.03231049,44.12162018
4/24/2018,3:33:34 PM,675,650.541,35.07823181,44.14299393
4/24/2018,3:33:34 PM,945,650.811,35.05527115,44.04678345
4/24/2018,3:33:35 PM,215,651.081,35.12413788,44.14299393
4/24/2018,3:33:35 PM,756,651.622,35.12413788,44.15367889
4/24/2018,3:33:36 PM,26,651.892,35.13560867,44.1109314
4/24/2018,3:33:36 PM,297,652.163,35.17002487,44.18572998
4/24/2018,3:33:36 PM,567,652.433,35.17002487,44.04678345
4/24/2018,3:33:36 PM,837,652.703,35.06675339,43.96120453
4/24/2018,3:33:37 PM,107,652.973,35.06675339,44.02539444
4/24/2018,3:33:37 PM,378,653.244,35.13560867,44.03608704
4/24/2018,3:33:37 PM,918,653.784,35.12413788,44.15367889
4/24/2018,3:33:38 PM,188,654.054,35.10118484,44.13230515
4/24/2018,3:33:38 PM,459,654.325,35.13560867,44.19641113
4/24/2018,3:33:38 PM,729,654.595,35.14708328,44.18572998
4/24/2018,3:33:38 PM,999,654.865,35.12413788,44.1109314
4/24/2018,3:33:39 PM,540,655.406,35.11266327,44.05747604
4/24/2018,3:33:39 PM,810,655.676,35.10118484,44.07886124
4/24/2018,3:33:40 PM,80,655.946,35.17002487,44.13230515
4/24/2018,3:33:40 PM,351,656.217,35.12413788,44.13230515
4/24/2018,3:33:40 PM,621,656.487,35.17002487,44.05747604
4/24/2018,3:33:41 PM,161,657.027,35.15855408,44.10024261
4/24/2018,3:33:41 PM,432,657.298,35.06675339,44.04678345
4/24/2018,3:33:41 PM,702,657.568,35.07823181,43.96120453
4/24/2018,3:33:41 PM,972,657.838,35.08971024,44.08955002
4/24/2018,3:33:42 PM,243,658.109,35.19296265,44.23913193
4/24/2018,3:33:42 PM,513,658.379,35.15855408,44.1109314
4/24/2018,3:33:43 PM,53,658.919,35.10118484,44.12162018
4/24/2018,3:33:43 PM,324,659.19,35.11266327,44.17504883
4/24/2018,3:33:43 PM,594,659.46,35.12413788,44.15367889
4/24/2018,3:33:43 PM,864,659.73,35.06675339,44.18572998
4/24/2018,3:33:44 PM,134,660,35.06675339,44.14299393
4/24/2018,3:33:44 PM,405,660.271,35.12413788,44.16436386
4/24/2018,3:33:44 PM,675,660.541,35.06675339,44.1109314
4/24/2018,3:33:45 PM,215,661.081,35.06675339,44.22845459
4/24/2018,3:33:45 PM,486,661.352,35.14708328,44.18572998
4/24/2018,3:33:45 PM,756,661.622,35.13560867,44.16436386
4/24/2018,3:33:46 PM,26,661.892,35.14708328,44.16436386
4/24/2018,3:33:46 PM,297,662.163,35.05527115,44.13230515
