20180425,09:56:49,02_2D0,25000,25,24,25,24,265
20180425,09:57:49,02_2D0,25000,25,24,25,25,262
20180425,09:58:50,02_2D0,25000,25,25,25,25,265
20180425,09:59:50,02_2D0,25000,25,25,25,25,265
20180425,10:01:02,03_3D255,25000,25,25,25,25,265
20180425,10:02:02,03_3D255,26000,26,27,26,26,272
20180425,10:03:03,03_3D255,26000,27,28,27,26,281
20180425,10:04:03,03_3D255,27000,27,28,28,27,288
20180425,10:05:04,03_3D255,28000,28,29,28,28,294
20180425,10:06:04,03_3D255,28000,29,30,29,28,301
20180425,10:07:04,03_3D255,29000,29,30,29,29,307
20180425,10:08:05,03_3D255,29000,29,30,30,29,307
20180425,10:09:05,03_3D255,30000,30,31,30,30,310
20180425,10:10:05,03_3D255,30000,30,31,30,30,313
20180425,10:11:06,03_3D255,30000,31,32,31,30,317
20180425,10:12:06,03_3D255,31000,32,32,32,31,329
20180425,10:13:07,03_3D255,31000,31,32,31,31,326
20180425,10:14:07,03_3D255,31000,31,32,32,31,326
20180425,10:15:07,03_3D255,31000,32,33,32,31,333
20180425,10:16:08,03_3D255,32000,32,33,32,32,333
20180425,10:17:08,03_3D255,32000,32,33,32,32,336
20180425,10:18:08,03_3D255,32000,32,33,32,32,333
20180425,10:19:09,03_3D255,32000,32,33,32,32,333
20180425,10:20:09,03_3D255,33000,33,33,33,32,339
20180425,10:21:10,03_3D255,33000,33,34,33,32,339
20180425,10:22:10,03_3D255,33000,33,34,33,33,342
20180425,10:23:11,03_3D255,33000,33,34,33,33,342
20180425,10:24:11,03_3D255,33000,33,34,33,33,339
20180425,10:25:11,03_3D255,33000,33,34,33,33,345
20180425,10:26:12,03_3D255,33000,33,34,33,33,345
20180425,10:27:12,03_3D255,33000,34,34,34,33,349
20180425,10:28:12,03_3D255,34000,34,34,34,33,349
20180425,10:29:13,03_3D255,34000,34,35,34,33,349
20180425,10:30:13,03_3D255,34000,34,35,34,33,349
20180425,10:31:14,03_3D255,34000,34,35,34,33,349
20180425,10:32:14,03_3D255,34000,34,35,34,34,349
20180425,10:33:15,03_3D255,34000,35,35,35,34,355
20180425,10:34:15,03_3D255,34000,34,35,34,34,352
20180425,10:35:15,03_3D255,34000,35,35,35,34,355
20180425,10:36:16,03_3D255,34000,34,35,34,34,352
20180425,10:37:16,03_3D255,34000,34,35,34,34,355
20180425,10:38:17,03_3D255,35000,34,35,34,34,355
20180425,10:39:17,03_3D255,35000,34,35,34,34,352
20180425,10:40:17,03_3D255,35000,34,35,34,34,355
20180425,10:41:18,03_3D255,35000,34,35,34,34,355
20180425,10:42:18,03_3D255,35000,34,35,35,34,358
20180425,10:43:19,03_3D255,35000,34,35,35,34,355
20180425,10:44:31,04_RedPlayer_Avatar,35000,37,36,37,36,387
20180425,10:45:31,04_RedPlayer_Avatar,35000,37,37,37,36,390
20180425,10:46:32,04_RedPlayer_Avatar,36000,37,37,37,37,393
20180425,10:47:32,04_RedPlayer_Avatar,36000,37,37,37,37,393
20180425,10:48:32,04_RedPlayer_Avatar,36000,37,37,38,37,393
20180425,10:49:33,04_RedPlayer_Avatar,36000,38,38,38,37,403
20180425,10:50:33,04_RedPlayer_Avatar,36000,38,38,38,37,397
20180425,10:51:34,04_RedPlayer_Avatar,37000,38,38,38,38,400
20180425,10:52:34,04_RedPlayer_Avatar,37000,38,38,38,38,403
20180425,10:53:34,04_RedPlayer_Avatar,37000,38,38,38,38,400
