Plot 1 FLIR USB Video,,,,,,,,,,
,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,33,287,287,166,32,123,276
Location Y,,,,110,60,116,119,60,120,181
Size X,,,,,,,,,,
Size Y,,,,,,,,,,
Surface (pixels),,,,,,,,,,
,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value
4/23/2018,4:47:59 PM,783,16.216,34.79042816,34.88249969,35.63943863,36.050354,34.53688049,35.86789322,37.56798553
4/23/2018,4:48:00 PM,54,16.487,34.73284912,34.75588608,35.51360321,36.02756119,34.47917938,35.79940033,37.50042343
4/23/2018,4:48:00 PM,324,16.757,34.79042816,34.82496262,35.62800217,36.0617485,34.50226212,35.84506607,37.56798553
4/23/2018,4:48:00 PM,864,17.297,34.79042816,34.82496262,35.67373276,36.08453369,34.44454956,35.85647964,37.52294922
4/23/2018,4:48:01 PM,135,17.568,34.68676758,34.69828796,35.53649139,36.00476456,34.40990448,35.77656174,37.52294922
4/23/2018,4:48:01 PM,405,17.838,34.70981216,34.68676758,35.51360321,36.01616287,34.36370087,35.81081772,37.52294922
4/23/2018,4:48:01 PM,675,18.108,34.70981216,34.70981216,35.53649139,35.98196411,34.38680649,35.82223511,37.73672104
4/23/2018,4:48:01 PM,945,18.378,34.69828796,34.68676758,35.54793549,36.00476456,34.38680649,35.82223511,37.79291534
4/23/2018,4:48:02 PM,216,18.649,34.70981216,34.75588608,35.52505112,36.02756119,34.40990448,35.79940033,37.83785248
4/23/2018,4:48:02 PM,486,18.919,34.75588608,34.74436951,35.58225632,35.98196411,34.47917938,35.78798294,37.78167725
4/23/2018,4:48:02 PM,756,19.189,34.77891541,34.77891541,35.53649139,35.98196411,34.49072266,35.85647964,37.82661819
