Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,29,300,297,163,28,114
Location Y,,,,118,65,120,118,61,121
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/23/2018,12:19:07 PM,486,12.703,25.31610107,25.73965263,25.37848854,26.00046921,25.17873001,24.43904305
4/23/2018,12:19:07 PM,756,12.973,25.2911377,25.75208664,25.34106064,25.98806381,25.14123535,24.40130234
4/23/2018,12:19:08 PM,27,13.244,25.31610107,25.75208664,25.44083977,25.95083618,25.20371819,24.40130234
4/23/2018,12:19:08 PM,567,13.784,25.24119186,25.76451874,25.34106064,25.93842506,25.10372925,24.40130234
4/23/2018,12:19:08 PM,837,14.054,25.26616669,25.73965263,25.42837334,25.97565651,25.14123535,24.42646408
4/23/2018,12:19:09 PM,108,14.325,25.2911377,25.81423378,25.42837334,25.98806381,25.22870255,24.38871765
4/23/2018,12:19:09 PM,378,14.595,25.35353661,25.77694893,25.44083977,26.00046921,25.25368118,24.4516201
4/23/2018,12:19:09 PM,648,14.865,25.26616669,25.75208664,25.39096069,25.9632473,25.16623306,24.37613297
4/23/2018,12:19:09 PM,918,15.135,25.27865219,25.77694893,25.4533062,25.98806381,25.16623306,24.38871765
4/23/2018,12:19:10 PM,189,15.406,25.31610107,25.77694893,25.44083977,26.0128746,25.21621132,24.43904305
4/23/2018,12:19:10 PM,459,15.676,25.26616669,25.76451874,25.44083977,25.95083618,25.17873001,24.43904305
4/23/2018,12:19:10 PM,729,15.946,25.27865219,25.85150528,25.47823524,25.9632473,25.16623306,24.48934555
4/23/2018,12:19:11 PM,270,16.487,25.27865219,25.83908272,25.4533062,26.0128746,25.22870255,24.50191689
4/23/2018,12:19:11 PM,540,16.757,25.25368118,25.81423378,25.50315857,26.0128746,25.20371819,24.48934555
4/23/2018,12:19:11 PM,810,17.027,25.26616669,25.83908272,25.49069786,26.00046921,25.20371819,24.48934555
4/23/2018,12:19:11 PM,810,17.027,25.26616669,25.83908272,25.49069786,26.00046921,25.20371819,24.48934555
4/23/2018,12:19:13 PM,162,18.379,25.19122505,25.64013672,25.30361938,25.91359711,24.97861671,24.35095978
4/23/2018,12:19:13 PM,432,18.649,25.14123535,25.56544113,25.26616669,25.90118217,24.99113464,24.35095978
4/23/2018,12:19:13 PM,702,18.919,25.11623192,25.54053307,25.21621132,25.88876534,24.95357704,24.33837128
4/23/2018,12:19:14 PM,243,19.46,25.19122505,25.68990517,25.39096069,25.95083618,25.09122467,24.40130234
4/23/2018,12:19:14 PM,513,19.73,25.21621132,25.68990517,25.30361938,25.92601204,25.07871819,24.40130234
4/23/2018,12:19:14 PM,783,20,25.20371819,25.71478271,25.31610107,25.9632473,25.06620979,24.37613297
4/23/2018,12:19:15 PM,54,20.271,25.21621132,25.75208664,25.36601257,26.05008125,25.07871819,24.41388321
4/23/2018,12:19:15 PM,324,20.541,25.21621132,25.71478271,25.39096069,26.02527809,24.99113464,24.46419716
4/23/2018,12:19:15 PM,594,20.811,25.21621132,25.68990517,25.36601257,25.97565651,25.06620979,24.4516201
4/23/2018,12:19:16 PM,135,21.352,25.20371819,25.68990517,25.32858086,25.9632473,25.02867889,24.38871765
4/23/2018,12:19:16 PM,405,21.622,25.15373421,25.68990517,25.36601257,25.9632473,25.00365067,24.38871765
4/23/2018,12:19:16 PM,675,21.892,25.2911377,25.83908272,25.46577072,26.07487869,25.11623192,24.51448822
4/23/2018,12:19:16 PM,945,22.162,25.39096069,25.92601204,25.55298805,26.14923859,25.16623306,24.5773201
4/23/2018,12:19:17 PM,216,22.433,25.31610107,25.86392593,25.46577072,26.07487869,25.19122505,24.51448822
4/23/2018,12:19:17 PM,486,22.703,25.26616669,25.81423378,25.52807617,26.07487869,25.12873459,24.51448822
4/23/2018,12:19:17 PM,756,22.973,25.30361938,25.85150528,25.52807617,26.08727646,25.12873459,24.53962517
4/23/2018,12:19:18 PM,297,23.514,25.2911377,25.83908272,25.52807617,26.11206627,25.10372925,24.52705765
4/23/2018,12:19:18 PM,567,23.784,25.31610107,25.90118217,25.50315857,26.09967041,25.14123535,24.51448822
4/23/2018,12:19:18 PM,837,24.054,25.40343285,25.91359711,25.57789421,26.2111702,25.25368118,24.5773201
4/23/2018,12:19:19 PM,108,24.325,25.34106064,25.87634659,25.57789421,26.14923859,25.15373421,24.51448822
4/23/2018,12:19:19 PM,378,24.595,25.34106064,25.87634659,25.56544113,26.13685036,25.14123535,24.53962517
4/23/2018,12:19:19 PM,648,24.865,25.31610107,25.82665825,25.54053307,26.12445831,25.14123535,24.52705765
4/23/2018,12:19:19 PM,918,25.135,25.30361938,25.82665825,25.50315857,26.12445831,25.14123535,24.52705765
4/23/2018,12:19:20 PM,189,25.406,25.31610107,25.82665825,25.54053307,26.11206627,25.15373421,24.51448822
4/23/2018,12:19:20 PM,459,25.676,25.32858086,25.82665825,25.54053307,26.09967041,25.15373421,24.51448822
4/23/2018,12:19:20 PM,999,26.216,25.2911377,25.86392593,25.51561737,26.11206627,25.15373421,24.52705765
4/23/2018,12:19:21 PM,270,26.487,25.25368118,25.81423378,25.51561737,26.13685036,25.19122505,24.51448822
4/23/2018,12:19:21 PM,540,26.757,25.30361938,25.91359711,25.54053307,26.13685036,25.19122505,24.56475639
4/23/2018,12:19:21 PM,810,27.027,25.24119186,25.8018074,25.47823524,26.09967041,25.12873459,24.53962517
4/23/2018,12:19:22 PM,81,27.298,25.26616669,25.86392593,25.54053307,26.13685036,25.15373421,24.6024437
4/23/2018,12:19:22 PM,351,27.568,25.30361938,25.9632473,25.59034538,26.14923859,25.17873001,24.62756157
4/23/2018,12:19:22 PM,621,27.838,25.26616669,25.87634659,25.54053307,26.08727646,25.12873459,24.5773201
4/23/2018,12:19:22 PM,891,28.108,25.27865219,25.86392593,25.55298805,26.14923859,25.10372925,24.5773201
4/23/2018,12:19:23 PM,432,28.649,25.2911377,25.90118217,25.60279465,26.13685036,25.22870255,24.5898819
4/23/2018,12:19:23 PM,702,28.919,25.24119186,25.90118217,25.59034538,26.11206627,25.17873001,24.5773201
4/23/2018,12:19:23 PM,972,29.189,25.2911377,25.82665825,25.56544113,26.19878578,25.10372925,24.5773201
4/23/2018,12:19:24 PM,243,29.46,25.2911377,25.88876534,25.57789421,26.13685036,25.15373421,24.62756157
4/23/2018,12:19:24 PM,513,29.73,25.27865219,25.95083618,25.54053307,26.12445831,25.16623306,24.61500359
4/23/2018,12:19:24 PM,783,30,25.27865219,25.87634659,25.54053307,26.17401505,25.14123535,24.5898819
4/23/2018,12:19:25 PM,324,30.541,25.31610107,25.92601204,25.60279465,26.19878578,25.26616669,24.62756157
4/23/2018,12:19:25 PM,594,30.811,25.35353661,25.9632473,25.61524391,26.19878578,25.22870255,24.6024437
4/23/2018,12:19:25 PM,864,31.081,25.30361938,25.92601204,25.56544113,26.17401505,25.22870255,24.62756157
4/23/2018,12:19:26 PM,135,31.352,25.35353661,25.91359711,25.64013672,26.2111702,25.21621132,24.62756157
4/23/2018,12:19:26 PM,405,31.622,25.31610107,25.92601204,25.60279465,26.2235508,25.21621132,24.62756157
4/23/2018,12:19:26 PM,675,31.892,25.27865219,25.91359711,25.61524391,26.14923859,25.20371819,24.62756157
4/23/2018,12:19:26 PM,945,32.162,25.31610107,25.93842506,25.56544113,26.13685036,25.20371819,24.5773201
4/23/2018,12:19:27 PM,486,32.703,25.37848854,26.02527809,25.6650238,26.19878578,25.26616669,24.66522598
4/23/2018,12:19:27 PM,756,32.973,25.40343285,26.05008125,25.64013672,26.19878578,25.24119186,24.66522598
4/23/2018,12:19:28 PM,27,33.244,25.40343285,26.06248093,25.6650238,26.2235508,25.30361938,24.67777824
4/23/2018,12:19:28 PM,297,33.514,25.36601257,26.0128746,25.62769127,26.16162872,25.22870255,24.62756157
4/23/2018,12:19:28 PM,567,33.784,25.2911377,25.93842506,25.51561737,26.12445831,25.16623306,24.56475639
4/23/2018,12:19:28 PM,837,34.054,25.31610107,25.9632473,25.6650238,26.17401505,25.16623306,24.62756157
4/23/2018,12:19:29 PM,378,34.595,25.31610107,25.97565651,25.57789421,26.2111702,25.17873001,24.5898819
4/23/2018,12:19:29 PM,648,34.865,25.31610107,26.02527809,25.67746544,26.2359314,25.2911377,24.64011765
4/23/2018,12:19:29 PM,918,35.135,25.27865219,25.91359711,25.62769127,26.17401505,25.20371819,24.5898819
4/23/2018,12:19:30 PM,189,35.406,25.2911377,25.98806381,25.64013672,26.17401505,25.17873001,24.62756157
4/23/2018,12:19:30 PM,459,35.676,25.36601257,26.03767967,25.72721863,26.2359314,25.27865219,24.7154274
4/23/2018,12:19:30 PM,729,35.946,25.34106064,26.00046921,25.72721863,26.31018639,25.26616669,24.7530632
4/23/2018,12:19:31 PM,270,36.487,25.37848854,26.06248093,25.77694893,26.32255936,25.21621132,24.79068756
4/23/2018,12:19:31 PM,540,36.757,25.36601257,26.07487869,25.75208664,26.28544044,25.26616669,24.79068756
4/23/2018,12:19:31 PM,810,37.027,25.34106064,26.03767967,25.72721863,26.2235508,25.26616669,24.76560593
4/23/2018,12:19:32 PM,81,37.298,25.37848854,26.06248093,25.75208664,26.27306557,25.26616669,24.7154274
4/23/2018,12:19:32 PM,351,37.568,25.39096069,26.09967041,25.75208664,26.35966301,25.32858086,24.80322647
4/23/2018,12:19:32 PM,621,37.838,25.41590309,26.16162872,25.77694893,26.31018639,25.30361938,24.77814674
4/23/2018,12:19:32 PM,891,38.108,25.35353661,26.07487869,25.77694893,26.32255936,25.30361938,24.77814674
4/23/2018,12:19:33 PM,162,38.379,25.40343285,26.16162872,25.81423378,26.33492851,25.35353661,24.80322647
4/23/2018,12:19:33 PM,702,38.919,25.35353661,26.14923859,25.86392593,26.37203026,25.31610107,24.82829857
4/23/2018,12:19:33 PM,972,39.189,25.41590309,26.14923859,25.86392593,26.40911865,25.40343285,24.79068756
4/23/2018,12:19:34 PM,243,39.46,25.40343285,26.2235508,25.86392593,26.38439369,25.39096069,24.80322647
4/23/2018,12:19:34 PM,513,39.73,25.4533062,26.17401505,25.81423378,26.39675713,25.35353661,24.81576347
4/23/2018,12:19:34 PM,783,40,25.46577072,26.2111702,25.88876534,26.40911865,25.37848854,24.81576347
4/23/2018,12:19:35 PM,54,40.271,25.4533062,26.19878578,25.83908272,26.34729767,25.37848854,24.80322647
4/23/2018,12:19:35 PM,324,40.541,25.46577072,26.17401505,25.83908272,26.38439369,25.37848854,24.82829857
4/23/2018,12:19:35 PM,594,40.811,25.49069786,26.2359314,25.88876534,26.35966301,25.39096069,24.85336494
4/23/2018,12:19:36 PM,135,41.352,25.54053307,26.2235508,25.9632473,26.38439369,25.41590309,24.89095497
4/23/2018,12:19:36 PM,405,41.622,25.51561737,26.31018639,25.91359711,26.38439369,25.42837334,24.84083176
4/23/2018,12:19:36 PM,675,41.892,25.51561737,26.2111702,25.85150528,26.37203026,25.31610107,24.86589622
4/23/2018,12:19:36 PM,945,42.162,25.39096069,26.05008125,25.67746544,26.2359314,25.22870255,24.72797394
