Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,29,278,280,163,28,114
Location Y,,,,118,58,120,118,61,121
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/23/2018,2:23:37 PM,486,58.919,39.58907318,33.85428238,34.6060791,28.21193886,36.01616287,26.63140297
4/23/2018,2:23:37 PM,756,59.189,39.58907318,33.81947327,34.6060791,28.17542839,35.97056198,26.61906433
4/23/2018,2:23:38 PM,26,59.459,39.5779953,33.9238739,34.62913895,28.18759918,36.0617485,26.66840744
4/23/2018,2:23:38 PM,297,59.73,39.6776619,33.93547058,34.69828796,28.21193886,35.92494202,26.68074036
4/23/2018,2:23:38 PM,567,60,39.66659164,33.9238739,34.62913895,28.23627472,36.00476456,26.65607452
4/23/2018,2:23:39 PM,108,60.541,39.68872833,33.87748337,34.68676758,28.23627472,36.08453369,26.66840744
4/23/2018,2:23:39 PM,378,60.811,39.75512314,33.91228104,34.76739883,28.28492737,36.08453369,26.73005676
4/23/2018,2:23:39 PM,648,61.081,39.78830719,33.91228104,34.72133255,28.26060295,36.11870575,26.74238205
4/23/2018,2:23:39 PM,918,61.351,39.77724838,33.94706345,34.70981216,28.22410774,36.11870575,26.73005676
4/23/2018,2:23:40 PM,189,61.622,39.86570358,33.95865631,34.73284912,28.24843979,36.14148331,26.70540047
4/23/2018,2:23:40 PM,459,61.892,39.8104248,33.97024918,34.76739883,28.24843979,36.10731888,26.75470543
4/23/2018,2:23:40 PM,729,62.162,39.85464859,34.08610153,34.80194092,28.34571648,36.18702316,26.76702881
4/23/2018,2:23:41 PM,270,62.703,39.94305038,34.06293869,34.87099457,28.37002182,36.32353973,26.82862473
4/23/2018,2:23:41 PM,540,62.973,39.8435936,34.05135727,34.8479805,28.29708862,36.23254395,26.73005676
4/23/2018,2:23:41 PM,810,63.243,39.73299789,34.00501633,34.81345367,28.29708862,36.15287018,26.71772957
4/23/2018,2:23:42 PM,80,63.513,39.8325386,33.99342728,34.80194092,28.30924606,36.24392319,26.73005676
4/23/2018,2:23:42 PM,351,63.784,39.94305038,34.06293869,34.88249969,28.3578701,36.25529861,26.77935028
4/23/2018,2:23:42 PM,621,64.054,39.89885712,33.98183823,34.81345367,28.26060295,36.23254395,26.71772957
4/23/2018,2:23:42 PM,891,64.324,39.8435936,34.14398575,34.89400101,28.34571648,36.27804947,26.79167175
4/23/2018,2:23:43 PM,432,64.865,39.8325386,34.07452011,34.83647156,28.34571648,36.2211647,26.80399132
4/23/2018,2:23:43 PM,702,65.135,39.92095566,34.08610153,34.91700745,28.37002182,36.17564011,26.81630898
