Plot 1 FLIR USB Video,,,,,,,,,
,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,29,300,297,163,28,114
Location Y,,,,118,65,120,118,61,121
Size X,,,,,,,,,
Size Y,,,,,,,,,
Surface (pixels),,,,,,,,,
,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value
4/23/2018,1:34:18 PM,297,20.271,28.00488853,27.98050499,27.39375305,27.77303886,27.41826248,26.13685036
4/23/2018,1:34:18 PM,567,20.541,28.10237122,28.02926636,27.46726227,27.85851097,27.51624107,26.18640137
4/23/2018,1:34:19 PM,108,21.082,28.04145432,28.04145432,27.49175453,27.84630585,27.49175453,26.16162872
4/23/2018,1:34:19 PM,378,21.352,28.06582451,28.0170784,27.5039978,27.88292122,27.54072189,26.18640137
4/23/2018,1:34:19 PM,648,21.622,28.09018898,28.02926636,27.46726227,27.89512253,27.49175453,26.17401505
4/23/2018,1:34:19 PM,918,21.892,28.09018898,28.00488853,27.49175453,27.83409691,27.46726227,26.17401505
4/23/2018,1:34:20 PM,189,22.163,28.04145432,28.04145432,27.46726227,27.84630585,27.51624107,26.18640137
4/23/2018,1:34:20 PM,459,22.433,28.05364037,28.10237122,27.52848244,27.85851097,27.5651989,26.16162872
4/23/2018,1:34:20 PM,729,22.703,28.06582451,28.0170784,27.5039978,27.82188797,27.51624107,26.13685036
4/23/2018,1:34:21 PM,270,23.244,28.02926636,27.99269867,27.46726227,27.74860764,27.43051338,26.09967041
4/23/2018,1:34:21 PM,540,23.514,27.93172264,27.95611763,27.46726227,27.74860764,27.34472275,26.06248093
4/23/2018,1:34:21 PM,810,23.784,27.93172264,27.96831131,27.41826248,27.73638916,27.40600777,26.07487869
4/23/2018,1:34:22 PM,81,24.055,27.98050499,28.02926636,27.55296135,27.78525352,27.49175453,26.14923859
4/23/2018,1:34:22 PM,351,24.325,27.98050499,27.96831131,27.47950745,27.79746628,27.41826248,26.14923859
4/23/2018,1:34:22 PM,621,24.595,27.93172264,27.95611763,27.44276428,27.77303886,27.39375305,26.09967041
4/23/2018,1:34:22 PM,891,24.865,27.83409691,28.0170784,27.41826248,27.7608242,27.39375305,26.09967041
4/23/2018,1:34:23 PM,162,25.136,27.84630585,28.02926636,27.46726227,27.78525352,27.38149834,26.09967041
4/23/2018,1:34:23 PM,702,25.676,27.83409691,27.99269867,27.46726227,27.77303886,27.38149834,26.07487869
4/23/2018,1:34:23 PM,972,25.946,27.87071609,27.99269867,27.51624107,27.83409691,27.36924171,26.07487869
4/23/2018,1:34:24 PM,243,26.217,27.82188797,28.04145432,27.46726227,27.84630585,27.35698318,26.09967041
4/23/2018,1:34:24 PM,513,26.487,27.74860764,28.0170784,27.41826248,27.74860764,27.30793571,26.06248093
4/23/2018,1:34:24 PM,783,26.757,27.74860764,27.90732384,27.39375305,27.73638916,27.23432541,26.07487869
4/23/2018,1:34:25 PM,53,27.027,27.74860764,27.98050499,27.40600777,27.79746628,27.2834034,26.05008125
4/23/2018,1:34:25 PM,324,27.298,27.77303886,28.0170784,27.45501328,27.84630585,27.30793571,26.08727646
4/23/2018,1:34:25 PM,594,27.568,27.82188797,28.04145432,27.51624107,27.87071609,27.36924171,26.13685036
4/23/2018,1:34:26 PM,135,28.109,27.89512253,28.09018898,27.5651989,27.91952515,27.44276428,26.18640137
4/23/2018,1:34:26 PM,405,28.379,27.88292122,28.07800865,27.54072189,27.84630585,27.39375305,26.248312
4/23/2018,1:34:26 PM,675,28.649,27.82188797,28.04145432,27.52848244,27.89512253,27.40600777,26.2111702
4/23/2018,1:34:26 PM,945,28.919,27.82188797,28.07800865,27.52848244,27.89512253,27.36924171,26.19878578
4/23/2018,1:34:27 PM,216,29.19,27.82188797,28.04145432,27.5039978,27.89512253,27.39375305,26.16162872
4/23/2018,1:34:27 PM,486,29.46,27.74860764,28.0170784,27.49175453,27.85851097,27.35698318,26.13685036
4/23/2018,1:34:27 PM,756,29.73,27.85851097,28.10237122,27.57743454,27.90732384,27.38149834,26.2235508
4/23/2018,1:34:28 PM,26,30,27.82188797,28.05364037,27.54072189,27.89512253,27.44276428,26.2359314
4/23/2018,1:34:28 PM,567,30.541,27.80967903,28.10237122,27.52848244,27.89512253,27.44276428,26.2359314
4/23/2018,1:34:28 PM,837,30.811,27.78525352,28.05364037,27.5039978,27.88292122,27.32019997,26.17401505
4/23/2018,1:34:29 PM,108,31.082,27.7608242,28.07800865,27.54072189,27.89512253,27.34472275,26.18640137
4/23/2018,1:34:29 PM,378,31.352,27.73638916,27.99269867,27.46726227,27.85851097,27.35698318,26.13685036
4/23/2018,1:34:29 PM,648,31.622,27.73638916,27.99269867,27.51624107,27.85851097,27.33246231,26.18640137
4/23/2018,1:34:29 PM,918,31.892,27.73638916,28.05364037,27.52848244,27.87071609,27.29566956,26.17401505
4/23/2018,1:34:30 PM,189,32.163,27.71194839,28.0170784,27.51624107,27.89512253,27.34472275,26.2235508
4/23/2018,1:34:30 PM,459,32.433,27.74860764,28.07800865,27.52848244,27.89512253,27.34472275,26.26068878
4/23/2018,1:34:30 PM,999,32.973,27.68750381,28.06582451,27.49175453,27.83409691,27.27113724,26.2235508
4/23/2018,1:34:31 PM,270,33.244,27.72416878,28.12672806,27.60190392,27.90732384,27.32019997,26.248312
4/23/2018,1:34:31 PM,540,33.514,27.73638916,28.13890457,27.55296135,27.95611763,27.34472275,26.248312
4/23/2018,1:34:31 PM,810,33.784,27.74860764,28.05364037,27.52848244,27.90732384,27.39375305,26.2359314
4/23/2018,1:34:32 PM,81,34.055,27.71194839,28.09018898,27.57743454,27.94392014,27.35698318,26.28544044
4/23/2018,1:34:32 PM,351,34.325,27.67527962,28.04145432,27.49175453,27.89512253,27.30793571,26.2359314
4/23/2018,1:34:32 PM,621,34.595,27.61413574,27.94392014,27.41826248,27.83409691,27.19750214,26.17401505
4/23/2018,1:34:32 PM,891,34.865,27.58967018,27.94392014,27.41826248,27.77303886,27.22205353,26.08727646
4/23/2018,1:34:33 PM,432,35.406,27.57743454,27.93172264,27.41826248,27.79746628,27.20977783,26.09967041
4/23/2018,1:34:33 PM,702,35.676,27.5651989,27.90732384,27.35698318,27.7608242,27.20977783,26.08727646
4/23/2018,1:34:33 PM,972,35.946,27.5651989,28.04145432,27.45501328,27.74860764,27.20977783,26.12445831
4/23/2018,1:34:34 PM,243,36.217,27.61413574,28.0170784,27.51624107,27.85851097,27.27113724,26.17401505
4/23/2018,1:34:34 PM,783,36.757,27.57743454,27.99269867,27.5039978,27.82188797,27.29566956,26.2235508
4/23/2018,1:34:35 PM,53,37.027,27.5651989,27.89512253,27.39375305,27.80967903,27.17294884,26.14923859
4/23/2018,1:34:35 PM,324,37.298,27.54072189,27.98050499,27.49175453,27.83409691,27.20977783,26.13685036
4/23/2018,1:34:35 PM,594,37.568,27.60190392,27.98050499,27.45501328,27.87071609,27.22205353,26.16162872
4/23/2018,1:34:35 PM,864,37.838,27.5651989,27.93172264,27.45501328,27.87071609,27.23432541,26.17401505
4/23/2018,1:34:36 PM,135,38.109,27.54072189,27.95611763,27.46726227,27.83409691,27.23432541,26.14923859
4/23/2018,1:34:36 PM,405,38.379,27.45501328,27.88292122,27.36924171,27.7608242,27.11153793,26.13685036
4/23/2018,1:34:36 PM,675,38.649,27.43051338,27.87071609,27.34472275,27.73638916,27.11153793,26.08727646
4/23/2018,1:34:36 PM,945,38.919,27.30793571,27.7608242,27.20977783,27.71194839,27.00091553,26.02527809
4/23/2018,1:34:37 PM,486,39.46,27.38149834,27.78525352,27.32019997,27.73638916,27.0500946,26.07487869
4/23/2018,1:34:37 PM,756,39.73,27.38149834,27.82188797,27.33246231,27.73638916,27.03780174,26.05008125
4/23/2018,1:34:38 PM,26,40,27.34472275,27.83409691,27.2834034,27.71194839,27.02550697,26.03767967
4/23/2018,1:34:38 PM,297,40.271,27.33246231,27.80967903,27.29566956,27.68750381,27.03780174,26.0128746
4/23/2018,1:34:38 PM,567,40.541,27.35698318,27.83409691,27.24659729,27.72416878,27.0500946,26.05008125
4/23/2018,1:34:38 PM,837,40.811,27.33246231,27.77303886,27.24659729,27.68750381,27.00091553,25.95083618
4/23/2018,1:34:39 PM,108,41.082,27.32019997,27.71194839,27.32019997,27.6997261,26.98861694,25.98806381
4/23/2018,1:34:39 PM,378,41.352,27.32019997,27.77303886,27.33246231,27.6997261,27.02550697,26.02527809
4/23/2018,1:34:39 PM,918,41.892,27.32019997,27.83409691,27.34472275,27.6997261,27.0500946,26.0128746
4/23/2018,1:34:40 PM,189,42.163,27.2834034,27.78525352,27.35698318,27.72416878,27.00091553,26.0128746
4/23/2018,1:34:40 PM,459,42.433,27.32019997,27.88292122,27.39375305,27.74860764,27.0500946,26.05008125
4/23/2018,1:34:40 PM,729,42.703,27.34472275,27.87071609,27.32019997,27.73638916,27.07467461,26.07487869
4/23/2018,1:34:40 PM,999,42.973,27.30793571,27.88292122,27.33246231,27.77303886,27.06238556,26.08727646
4/23/2018,1:34:41 PM,270,43.244,27.35698318,27.93172264,27.40600777,27.85851097,27.08696365,26.13685036
4/23/2018,1:34:41 PM,810,43.784,27.39375305,27.90732384,27.45501328,27.85851097,27.08696365,26.17401505
4/23/2018,1:34:42 PM,81,44.055,27.35698318,27.87071609,27.40600777,27.78525352,27.06238556,26.13685036
4/23/2018,1:34:42 PM,351,44.325,27.24659729,27.74860764,27.35698318,27.74860764,26.96401787,26.07487869
4/23/2018,1:34:42 PM,621,44.595,27.22205353,27.73638916,27.30793571,27.6997261,26.91480255,26.0128746
4/23/2018,1:34:42 PM,891,44.865,27.24659729,27.7608242,27.30793571,27.6508255,27.03780174,26.00046921
4/23/2018,1:34:43 PM,162,45.136,27.25886726,27.73638916,27.30793571,27.6997261,26.95171547,26.02527809
