Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,3:06:23 PM,188,2587.297,44.99045563,39.41171265,40.39514923,34.75588608,41.81814957
4/20/2018,3:06:23 PM,459,2587.568,45.03294754,39.4671669,40.42816544,34.80194092,41.78548813
4/20/2018,3:06:23 PM,729,2587.838,45.03294754,39.51150894,40.40615463,34.79042816,41.89432907
4/20/2018,3:06:23 PM,999,2588.108,45.00107956,39.55583954,40.4721756,34.77891541,41.81814957
4/20/2018,3:06:24 PM,270,2588.379,44.89479828,39.45607758,40.43917084,34.73284912,41.72014236
4/20/2018,3:06:24 PM,810,2588.919,44.99045563,39.51150894,40.49417496,34.79042816,41.77460098
4/20/2018,3:06:25 PM,80,2589.189,44.96920395,39.43389893,40.46117401,34.75588608,41.75281906
4/20/2018,3:06:25 PM,351,2589.46,45.01170349,39.38952637,40.4721756,34.76739883,41.78548813
4/20/2018,3:06:25 PM,621,2589.73,45.06480408,39.50042343,40.50517273,34.76739883,41.87257004
4/20/2018,3:06:25 PM,891,2590,45.00107956,39.4671669,40.38414001,34.70981216,41.81814957
4/20/2018,3:06:26 PM,161,2590.27,45.00107956,39.42280579,40.45017242,34.70981216,41.88344955
4/20/2018,3:06:26 PM,702,2590.811,45.03294754,39.4671669,40.45017242,34.73284912,41.80726624
4/20/2018,3:06:26 PM,972,2591.081,45.01170349,39.45607758,40.43917084,34.76739883,41.87257004
4/20/2018,3:06:27 PM,243,2591.352,45.01170349,39.38952637,40.43917084,34.73284912,41.87257004
4/20/2018,3:06:27 PM,513,2591.622,44.9798317,39.4671669,40.42816544,34.77891541,41.86168671
4/20/2018,3:06:27 PM,783,2591.892,44.93732071,39.43389893,40.4721756,34.80194092,41.86168671
4/20/2018,3:06:28 PM,53,2592.162,45.04356766,39.48933792,40.50517273,34.83647156,41.90520859
4/20/2018,3:06:28 PM,324,2592.433,45.14972687,39.53367615,40.56015015,34.88249969,42.01394653
4/20/2018,3:06:28 PM,594,2592.703,45.1178894,39.62230301,40.53816223,34.87099457,41.93783951
4/20/2018,3:06:29 PM,134,2593.243,45.00107956,39.47825241,40.42816544,34.80194092,41.86168671
4/20/2018,3:06:29 PM,405,2593.514,45.07542419,39.56691742,40.50517273,34.85948563,41.76371002
4/20/2018,3:06:29 PM,675,2593.784,45.01170349,39.4671669,40.4721756,34.77891541,41.87257004
4/20/2018,3:06:29 PM,945,2594.054,44.99045563,39.48933792,40.5161705,34.82496262,41.82903671
4/20/2018,3:06:30 PM,216,2594.325,45.03294754,39.55583954,40.58213425,34.8479805,41.76371002
4/20/2018,3:06:30 PM,486,2594.595,45.0966568,39.64444733,40.59312439,34.87099457,41.85080338
4/20/2018,3:06:30 PM,756,2594.865,45.1178894,39.63337326,40.59312439,34.87099457,41.79637909
4/20/2018,3:06:31 PM,297,2595.406,45.1072731,39.60015106,40.53816223,34.88249969,41.92696381
4/20/2018,3:06:31 PM,567,2595.676,45.1072731,39.56691742,40.61510468,34.87099457,41.89432907
4/20/2018,3:06:31 PM,837,2595.946,45.05418777,39.58907318,40.61510468,34.83647156,41.90520859
4/20/2018,3:06:32 PM,107,2596.216,45.1072731,39.58907318,40.59312439,34.85948563,41.90520859
4/20/2018,3:06:32 PM,378,2596.487,45.13911438,39.62230301,40.56015015,34.85948563,41.93783951
4/20/2018,3:06:32 PM,648,2596.757,45.03294754,39.45607758,40.4721756,34.75588608,41.80726624
4/20/2018,3:06:32 PM,918,2597.027,45.0966568,39.53367615,40.54915619,34.79042816,41.87257004
4/20/2018,3:06:33 PM,188,2597.297,45.02232361,39.51150894,40.5161705,34.77891541,41.83992004
4/20/2018,3:06:33 PM,729,2597.838,45.04356766,39.52259445,40.52716827,34.76739883,41.85080338
4/20/2018,3:06:33 PM,999,2598.108,45.06480408,39.47825241,40.58213425,34.74436951,41.92696381
4/20/2018,3:06:34 PM,270,2598.379,45.06480408,39.55583954,40.59312439,34.77891541,41.93783951
4/20/2018,3:06:34 PM,540,2598.649,45.03294754,39.60015106,40.5161705,34.81345367,41.9595871
4/20/2018,3:06:34 PM,810,2598.919,45.07542419,39.56691742,40.56015015,34.76739883,41.86168671
4/20/2018,3:06:35 PM,351,2599.46,45.07542419,39.50042343,40.53816223,34.75588608,41.92696381
4/20/2018,3:06:35 PM,621,2599.73,45.05418777,39.47825241,40.46117401,34.77891541,41.89432907
4/20/2018,3:06:35 PM,891,2600,45.1072731,39.58907318,40.53816223,34.80194092,41.93783951
4/20/2018,3:06:36 PM,161,2600.27,45.05418777,39.45607758,40.5161705,34.77891541,41.91608429
4/20/2018,3:06:36 PM,432,2600.541,45.0860405,39.55583954,40.52716827,34.80194092,42.01394653
4/20/2018,3:06:36 PM,702,2600.811,45.1178894,39.56691742,40.52716827,34.8479805,41.90520859
4/20/2018,3:06:36 PM,972,2601.081,45.1072731,39.55583954,40.5161705,34.77891541,41.91608429
4/20/2018,3:06:37 PM,243,2601.352,45.04356766,39.51150894,40.46117401,34.76739883,41.88344955
4/20/2018,3:06:37 PM,783,2601.892,45.1072731,39.51150894,40.4721756,34.76739883,41.86168671
4/20/2018,3:06:38 PM,53,2602.162,45.07542419,39.54475784,40.48317719,34.80194092,41.99220657
4/20/2018,3:06:38 PM,324,2602.433,45.1072731,39.51150894,40.5161705,34.79042816,41.98133469
4/20/2018,3:06:38 PM,594,2602.703,45.1072731,39.4671669,40.45017242,34.77891541,41.91608429
4/20/2018,3:06:38 PM,864,2602.973,45.1072731,39.61122513,40.5161705,34.80194092,41.92696381
4/20/2018,3:06:38 PM,864,2602.973,45.1072731,39.61122513,40.5161705,34.80194092,41.92696381
4/20/2018,3:06:40 PM,486,2604.595,45.2451973,39.74406052,40.64806366,35.0089798,41.81814957
4/20/2018,3:06:40 PM,756,2604.865,45.2876091,39.69979858,40.626091,35.02047348,41.73103333
4/20/2018,3:06:41 PM,26,2605.135,45.23459244,39.63337326,40.56015015,34.95150375,41.73103333
4/20/2018,3:06:41 PM,567,2605.676,45.29821014,39.77724838,40.626091,35.03196335,41.86168671
4/20/2018,3:06:41 PM,837,2605.946,45.29821014,39.76618576,40.64806366,34.99748611,41.77460098
4/20/2018,3:06:42 PM,107,2606.216,45.2451973,39.71086502,40.59312439,34.94000626,41.77460098
4/20/2018,3:06:42 PM,378,2606.487,45.21338272,39.63337326,40.58213425,34.92850494,41.76371002
4/20/2018,3:06:42 PM,648,2606.757,45.2664032,39.65552139,40.53816223,34.94000626,41.78548813
4/20/2018,3:06:42 PM,918,2607.027,45.27700806,39.74406052,40.64806366,35.02047348,41.91608429
4/20/2018,3:06:43 PM,188,2607.297,45.2876091,39.73299789,40.61510468,34.97449875,41.76371002
4/20/2018,3:06:43 PM,459,2607.568,45.2664032,39.74406052,40.59312439,34.99748611,41.77460098
4/20/2018,3:06:43 PM,999,2608.108,45.2451973,39.76618576,40.58213425,35.0089798,41.83992004
4/20/2018,3:06:44 PM,270,2608.379,45.21338272,39.799366,40.56015015,34.99748611,41.91608429
4/20/2018,3:06:44 PM,540,2608.649,45.1815567,39.6776619,40.5711441,34.98599243,41.79637909
4/20/2018,3:06:44 PM,810,2608.919,45.22398758,39.58907318,40.46117401,34.95150375,41.76371002
4/20/2018,3:06:45 PM,80,2609.189,45.2451973,39.76618576,40.5161705,35.02047348,41.79637909
4/20/2018,3:06:45 PM,351,2609.46,45.2451973,39.75512314,40.48317719,34.99748611,41.88344955
4/20/2018,3:06:45 PM,621,2609.73,45.33000565,39.77724838,40.5711441,35.04345322,41.87257004
4/20/2018,3:06:45 PM,891,2610,45.23459244,39.65552139,40.53816223,34.98599243,41.83992004
4/20/2018,3:06:46 PM,432,2610.541,45.22398758,39.6776619,40.52716827,34.96300125,41.87257004
4/20/2018,3:06:46 PM,702,2610.811,45.27700806,39.68872833,40.48317719,35.0089798,41.90520859
4/20/2018,3:06:46 PM,972,2611.081,45.29821014,39.66659164,40.53816223,34.99748611,42.01394653
4/20/2018,3:06:47 PM,243,2611.352,45.3194046,39.72193146,40.60411453,35.05493927,41.90520859
4/20/2018,3:06:47 PM,513,2611.622,45.2664032,39.77724838,40.58213425,35.03196335,41.87257004
4/20/2018,3:06:48 PM,53,2612.162,45.27700806,39.76618576,40.58213425,35.02047348,41.79637909
4/20/2018,3:06:48 PM,324,2612.433,45.25580215,39.75512314,40.5711441,35.02047348,41.94871521
4/20/2018,3:06:48 PM,594,2612.703,45.29821014,39.69979858,40.56015015,35.03196335,41.92696381
4/20/2018,3:06:48 PM,864,2612.973,45.25580215,39.74406052,40.53816223,35.0089798,41.80726624
4/20/2018,3:06:49 PM,134,2613.243,45.29821014,39.78830719,40.58213425,35.0089798,41.91608429
4/20/2018,3:06:49 PM,405,2613.514,45.2876091,39.74406052,40.5711441,34.96300125,41.90520859
4/20/2018,3:06:49 PM,675,2613.784,45.2664032,39.75512314,40.5161705,35.02047348,41.86168671
4/20/2018,3:06:50 PM,216,2614.325,45.33000565,39.78830719,40.5711441,34.99748611,41.88344955
4/20/2018,3:06:50 PM,486,2614.595,45.2664032,39.74406052,40.54915619,34.96300125,41.89432907
4/20/2018,3:06:50 PM,756,2614.865,45.27700806,39.72193146,40.54915619,34.96300125,41.93783951
4/20/2018,3:06:51 PM,26,2615.135,45.2876091,39.77724838,40.59312439,34.99748611,41.91608429
4/20/2018,3:06:51 PM,297,2615.406,45.30880737,39.75512314,40.54915619,34.97449875,41.91608429
4/20/2018,3:06:51 PM,567,2615.676,45.23459244,39.74406052,40.60411453,35.0089798,41.81814957
4/20/2018,3:06:52 PM,107,2616.216,45.30880737,39.8435936,40.68101501,35.06642914,41.83992004
4/20/2018,3:06:52 PM,378,2616.487,45.29821014,39.77724838,40.59312439,35.08940125,41.85080338
4/20/2018,3:06:52 PM,648,2616.757,45.3194046,39.8104248,40.6700325,35.05493927,41.85080338
4/20/2018,3:06:52 PM,918,2617.027,45.2664032,39.85464859,40.6700325,35.06642914,41.82903671
4/20/2018,3:06:53 PM,188,2617.297,45.21338272,39.8325386,40.626091,35.03196335,41.77460098
4/20/2018,3:06:53 PM,459,2617.568,45.2664032,39.78830719,40.60411453,35.05493927,41.88344955
4/20/2018,3:06:53 PM,999,2618.108,45.27700806,39.87675476,40.68101501,35.05493927,41.85080338
4/20/2018,3:06:54 PM,270,2618.379,45.3194046,39.88780594,40.6700325,35.07791519,41.90520859
4/20/2018,3:06:54 PM,540,2618.649,45.27700806,39.78830719,40.5711441,35.02047348,41.93783951
4/20/2018,3:06:54 PM,810,2618.919,45.36179352,39.85464859,40.65904999,35.06642914,41.83992004
4/20/2018,3:06:55 PM,80,2619.189,45.36179352,39.76618576,40.59312439,35.04345322,41.79637909
4/20/2018,3:06:55 PM,621,2619.73,45.30880737,39.82148361,40.60411453,35.05493927,41.80726624
4/20/2018,3:06:55 PM,891,2620,45.33000565,39.85464859,40.64806366,35.06642914,41.89432907
4/20/2018,3:06:56 PM,161,2620.27,45.36179352,39.88780594,40.6700325,35.11236954,41.94871521
4/20/2018,3:06:56 PM,432,2620.541,45.27700806,39.90990829,40.69199753,35.05493927,41.94871521
4/20/2018,3:06:56 PM,702,2620.811,45.3194046,39.86570358,40.69199753,35.02047348,41.91608429
4/20/2018,3:06:56 PM,972,2621.081,45.34060287,39.85464859,40.73591614,35.06642914,41.86168671
4/20/2018,3:06:57 PM,243,2621.352,45.2876091,39.75512314,40.64806366,35.04345322,41.80726624
4/20/2018,3:06:57 PM,783,2621.892,45.35119629,39.86570358,40.69199753,35.10088348,41.90520859
4/20/2018,3:06:58 PM,53,2622.162,45.2876091,39.90990829,40.71395874,35.1353302,41.85080338
4/20/2018,3:06:58 PM,324,2622.433,45.2876091,39.89885712,40.6700325,35.12385178,41.89432907
4/20/2018,3:06:58 PM,594,2622.703,45.37238693,39.92095566,40.74689484,35.1812439,42.01394653
4/20/2018,3:06:58 PM,864,2622.973,45.35119629,39.88780594,40.72493744,35.10088348,41.88344955
4/20/2018,3:06:59 PM,405,2623.514,45.3194046,39.86570358,40.68101501,35.05493927,41.82903671
4/20/2018,3:06:59 PM,675,2623.784,45.34060287,39.8325386,40.70298004,35.10088348,41.82903671
4/20/2018,3:06:59 PM,945,2624.054,45.34060287,39.8325386,40.63707733,35.11236954,41.86168671
4/20/2018,3:07:00 PM,216,2624.325,45.2876091,39.89885712,40.70298004,35.08940125,41.85080338
4/20/2018,3:07:00 PM,486,2624.595,45.34060287,39.92095566,40.73591614,35.11236954,41.80726624
4/20/2018,3:07:00 PM,756,2624.865,45.29821014,39.9651413,40.71395874,35.10088348,41.80726624
4/20/2018,3:07:01 PM,297,2625.406,45.44652176,39.97618484,40.76884842,35.16976929,41.85080338
4/20/2018,3:07:01 PM,567,2625.676,45.36179352,39.97618484,40.75786972,35.12385178,42.02481461
4/20/2018,3:07:01 PM,837,2625.946,45.35119629,39.95409775,40.69199753,35.07791519,41.99220657
4/20/2018,3:07:02 PM,107,2626.216,45.35119629,39.93200302,40.70298004,35.1353302,41.87257004
4/20/2018,3:07:02 PM,378,2626.487,45.34060287,39.88780594,40.69199753,35.08940125,41.86168671
4/20/2018,3:07:02 PM,918,2627.027,45.38298035,39.92095566,40.70298004,35.11236954,41.98133469
4/20/2018,3:07:03 PM,188,2627.297,45.42534637,39.87675476,40.70298004,35.14681244,42.02481461
4/20/2018,3:07:03 PM,459,2627.568,45.44652176,39.88780594,40.73591614,35.07791519,41.94871521
4/20/2018,3:07:03 PM,729,2627.838,45.46769714,39.9651413,40.72493744,35.12385178,41.9704628
4/20/2018,3:07:03 PM,999,2628.108,45.40416336,39.90990829,40.74689484,35.1353302,41.93783951
4/20/2018,3:07:04 PM,270,2628.379,45.33000565,39.90990829,40.74689484,35.08940125,41.99220657
4/20/2018,3:07:04 PM,540,2628.649,45.33000565,39.93200302,40.73591614,35.07791519,41.80726624
4/20/2018,3:07:05 PM,80,2629.189,45.39357376,39.93200302,40.70298004,35.08940125,41.91608429
4/20/2018,3:07:05 PM,351,2629.46,45.38298035,39.93200302,40.70298004,35.08940125,41.89432907
4/20/2018,3:07:05 PM,621,2629.73,45.37238693,39.90990829,40.69199753,35.11236954,41.98133469
4/20/2018,3:07:05 PM,891,2630,45.38298035,39.93200302,40.79079437,35.16976929,41.87257004
4/20/2018,3:07:06 PM,161,2630.27,45.33000565,39.88780594,40.65904999,35.08940125,41.81814957
4/20/2018,3:07:06 PM,432,2630.541,45.34060287,39.90990829,40.6700325,35.04345322,41.85080338
4/20/2018,3:07:06 PM,972,2631.081,45.38298035,39.93200302,40.6700325,35.10088348,41.9595871
4/20/2018,3:07:07 PM,243,2631.352,45.34060287,39.87675476,40.73591614,35.11236954,41.86168671
4/20/2018,3:07:07 PM,513,2631.622,45.38298035,39.94305038,40.75786972,35.08940125,41.78548813
4/20/2018,3:07:07 PM,783,2631.892,45.39357376,39.93200302,40.74689484,35.1353302,41.83992004
4/20/2018,3:07:08 PM,53,2632.162,45.39357376,39.88780594,40.71395874,35.11236954,41.87257004
4/20/2018,3:07:08 PM,324,2632.433,45.38298035,40.0534668,40.68101501,35.12385178,41.88344955
4/20/2018,3:07:08 PM,594,2632.703,45.41475677,39.94305038,40.71395874,35.12385178,41.89432907
4/20/2018,3:07:08 PM,864,2632.973,45.41475677,39.98722839,40.73591614,35.11236954,41.9595871
4/20/2018,3:07:09 PM,405,2633.514,45.38298035,39.94305038,40.71395874,35.12385178,41.91608429
4/20/2018,3:07:09 PM,675,2633.784,45.3194046,39.8435936,40.63707733,35.10088348,41.81814957
4/20/2018,3:07:09 PM,945,2634.054,45.33000565,39.90990829,40.71395874,35.05493927,41.83992004
4/20/2018,3:07:10 PM,216,2634.325,45.35119629,39.89885712,40.70298004,35.07791519,41.91608429
4/20/2018,3:07:10 PM,756,2634.865,45.37238693,39.89885712,40.61510468,35.06642914,41.90520859
4/20/2018,3:07:11 PM,26,2635.135,45.36179352,40.02035141,40.73591614,35.11236954,41.92696381
4/20/2018,3:07:11 PM,297,2635.406,45.39357376,39.98722839,40.80176926,35.10088348,41.82903671
4/20/2018,3:07:11 PM,567,2635.676,45.34060287,39.9651413,40.65904999,35.05493927,41.88344955
4/20/2018,3:07:12 PM,107,2636.216,45.30880737,39.95409775,40.69199753,35.06642914,41.79637909
4/20/2018,3:07:12 PM,378,2636.487,45.33000565,39.93200302,40.74689484,35.12385178,41.89432907
4/20/2018,3:07:12 PM,648,2636.757,45.29821014,39.90990829,40.69199753,35.04345322,41.86168671
4/20/2018,3:07:12 PM,918,2637.027,45.3194046,39.90990829,40.63707733,35.07791519,41.83992004
4/20/2018,3:07:13 PM,188,2637.297,45.35119629,39.97618484,40.73591614,35.06642914,41.87257004
4/20/2018,3:07:13 PM,459,2637.568,45.36179352,39.92095566,40.70298004,35.06642914,41.85080338
4/20/2018,3:07:13 PM,999,2638.108,45.27700806,39.85464859,40.65904999,35.02047348,41.83992004
4/20/2018,3:07:14 PM,270,2638.379,45.37238693,39.8435936,40.65904999,35.03196335,41.88344955
4/20/2018,3:07:14 PM,540,2638.649,45.34060287,39.98722839,40.68101501,35.04345322,41.88344955
4/20/2018,3:07:14 PM,810,2638.919,45.35119629,39.92095566,40.70298004,35.06642914,41.94871521
4/20/2018,3:07:15 PM,351,2639.46,45.38298035,39.92095566,40.69199753,35.10088348,42.00307846
4/20/2018,3:07:15 PM,621,2639.73,45.3194046,39.85464859,40.68101501,35.07791519,41.91608429
4/20/2018,3:07:15 PM,891,2640,45.3194046,39.94305038,40.63707733,35.06642914,41.92696381
4/20/2018,3:07:16 PM,161,2640.27,45.30880737,39.88780594,40.70298004,35.06642914,41.85080338
4/20/2018,3:07:16 PM,432,2640.541,45.34060287,39.89885712,40.65904999,35.03196335,41.81814957
4/20/2018,3:07:16 PM,702,2640.811,45.29821014,39.86570358,40.70298004,35.07791519,41.82903671
4/20/2018,3:07:17 PM,243,2641.352,45.2664032,39.82148361,40.58213425,35.04345322,41.82903671
4/20/2018,3:07:17 PM,513,2641.622,45.38298035,39.85464859,40.72493744,35.1353302,41.92696381
4/20/2018,3:07:17 PM,783,2641.892,45.40416336,39.92095566,40.6700325,35.11236954,41.90520859
4/20/2018,3:07:18 PM,53,2642.162,45.41475677,39.88780594,40.64806366,35.07791519,41.91608429
4/20/2018,3:07:18 PM,324,2642.433,45.36179352,39.8435936,40.64806366,35.10088348,41.91608429
4/20/2018,3:07:18 PM,594,2642.703,45.3194046,39.77724838,40.61510468,35.07791519,41.76371002
4/20/2018,3:07:18 PM,864,2642.973,45.36179352,39.78830719,40.64806366,35.07791519,41.88344955
4/20/2018,3:07:19 PM,134,2643.243,45.41475677,39.85464859,40.60411453,35.11236954,41.9704628
4/20/2018,3:07:19 PM,675,2643.784,45.36179352,39.78830719,40.58213425,35.04345322,41.87257004
4/20/2018,3:07:19 PM,945,2644.054,45.42534637,39.86570358,40.64806366,35.07791519,41.90520859
4/20/2018,3:07:20 PM,216,2644.325,45.42534637,39.87675476,40.60411453,35.08940125,42.07914734
4/20/2018,3:07:20 PM,486,2644.595,45.44652176,39.86570358,40.64806366,35.07791519,41.90520859
4/20/2018,3:07:20 PM,756,2644.865,45.45711136,39.87675476,40.72493744,35.15829086,41.9704628
4/20/2018,3:07:21 PM,26,2645.135,45.42534637,39.93200302,40.65904999,35.10088348,41.87257004
4/20/2018,3:07:21 PM,297,2645.406,45.45711136,39.93200302,40.70298004,35.14681244,41.91608429
4/20/2018,3:07:21 PM,837,2645.946,45.41475677,39.94305038,40.73591614,35.12385178,41.88344955
4/20/2018,3:07:22 PM,107,2646.216,45.42534637,39.95409775,40.69199753,35.11236954,41.94871521
4/20/2018,3:07:22 PM,378,2646.487,45.47828293,39.98722839,40.73591614,35.21566772,41.9595871
4/20/2018,3:07:22 PM,648,2646.757,45.51003647,40.00931168,40.74689484,35.14681244,41.99220657
4/20/2018,3:07:22 PM,918,2647.027,45.43593597,39.90990829,40.72493744,35.1353302,41.93783951
4/20/2018,3:07:23 PM,459,2647.568,45.44652176,39.92095566,40.68101501,35.1353302,41.82903671
4/20/2018,3:07:23 PM,729,2647.838,45.39357376,39.90990829,40.64806366,35.11236954,41.83992004
4/20/2018,3:07:23 PM,999,2648.108,45.45711136,39.93200302,40.69199753,35.12385178,41.9595871
4/20/2018,3:07:24 PM,270,2648.379,45.53120041,40.02035141,40.75786972,35.20419693,41.94871521
4/20/2018,3:07:24 PM,540,2648.649,45.4994545,39.97618484,40.69199753,35.1353302,41.94871521
4/20/2018,3:07:25 PM,80,2649.189,45.54178238,40.00931168,40.75786972,35.16976929,41.99220657
4/20/2018,3:07:25 PM,351,2649.46,45.55236053,39.98722839,40.76884842,35.21566772,41.9704628
4/20/2018,3:07:25 PM,621,2649.73,45.57352066,40.08657455,40.76884842,35.21566772,41.9595871
4/20/2018,3:07:25 PM,891,2650,45.5629425,40.10863876,40.83467865,35.23861313,42.01394653
4/20/2018,3:07:26 PM,161,2650.27,45.51003647,39.99827194,40.70298004,35.12385178,41.9595871
4/20/2018,3:07:26 PM,702,2650.811,45.54178238,40.09760666,40.76884842,35.15829086,41.98133469
4/20/2018,3:07:26 PM,972,2651.081,45.48886871,40.00931168,40.6700325,35.07791519,41.88344955
4/20/2018,3:07:27 PM,243,2651.352,45.43593597,40.00931168,40.68101501,35.14681244,41.92696381
4/20/2018,3:07:27 PM,513,2651.622,45.46769714,39.98722839,40.6700325,35.16976929,41.9704628
4/20/2018,3:07:27 PM,783,2651.892,45.45711136,39.95409775,40.626091,35.12385178,42.01394653
4/20/2018,3:07:28 PM,53,2652.162,45.44652176,39.93200302,40.65904999,35.14681244,41.90520859
4/20/2018,3:07:28 PM,324,2652.433,45.40416336,39.92095566,40.65904999,35.11236954,41.86168671
4/20/2018,3:07:28 PM,594,2652.703,45.45711136,39.95409775,40.65904999,35.10088348,41.85080338
4/20/2018,3:07:28 PM,864,2652.973,45.44652176,40.04243088,40.75786972,35.16976929,41.91608429
4/20/2018,3:07:29 PM,405,2653.514,45.43593597,40.00931168,40.63707733,35.14681244,41.93783951
4/20/2018,3:07:29 PM,675,2653.784,45.43593597,40.02035141,40.63707733,35.14681244,41.85080338
4/20/2018,3:07:29 PM,945,2654.054,45.37238693,39.95409775,40.63707733,35.14681244,41.92696381
4/20/2018,3:07:30 PM,216,2654.325,45.38298035,39.94305038,40.65904999,35.11236954,41.87257004
4/20/2018,3:07:30 PM,756,2654.865,45.46769714,39.97618484,40.70298004,35.16976929,41.93783951
4/20/2018,3:07:31 PM,26,2655.135,45.46769714,40.11967087,40.74689484,35.21566772,42.05741501
4/20/2018,3:07:31 PM,297,2655.406,45.40416336,40.00931168,40.65904999,35.21566772,42.02481461
4/20/2018,3:07:31 PM,567,2655.676,45.3194046,39.97618484,40.65904999,35.1812439,41.87257004
4/20/2018,3:07:32 PM,107,2656.216,45.33000565,39.99827194,40.64806366,35.14681244,41.89432907
4/20/2018,3:07:32 PM,378,2656.487,45.37238693,40.02035141,40.6700325,35.11236954,41.81814957
4/20/2018,3:07:32 PM,648,2656.757,45.43593597,40.06450272,40.72493744,35.15829086,41.99220657
4/20/2018,3:07:32 PM,918,2657.027,45.38298035,40.02035141,40.64806366,35.14681244,41.90520859
4/20/2018,3:07:33 PM,188,2657.297,45.40416336,40.07553864,40.72493744,35.14681244,41.9595871
4/20/2018,3:07:33 PM,459,2657.568,45.40416336,40.06450272,40.6700325,35.16976929,41.98133469
4/20/2018,3:07:33 PM,729,2657.838,45.45711136,40.06450272,40.72493744,35.19272232,41.94871521
4/20/2018,3:07:33 PM,999,2658.108,45.41475677,39.9651413,40.73591614,35.15829086,41.92696381
4/20/2018,3:07:34 PM,270,2658.379,45.34060287,39.9651413,40.70298004,35.14681244,41.89432907
4/20/2018,3:07:34 PM,810,2658.919,45.39357376,39.9651413,40.76884842,35.15829086,41.88344955
4/20/2018,3:07:35 PM,80,2659.189,45.43593597,39.92095566,40.73591614,35.16976929,41.82903671
4/20/2018,3:07:35 PM,351,2659.46,45.4994545,40.0534668,40.77981949,35.23861313,41.90520859
4/20/2018,3:07:35 PM,621,2659.73,45.43593597,40.0534668,40.75786972,35.21566772,41.9704628
4/20/2018,3:07:35 PM,891,2660,45.40416336,39.9651413,40.70298004,35.14681244,41.93783951
4/20/2018,3:07:36 PM,161,2660.27,45.45711136,40.02035141,40.69199753,35.20419693,41.99220657
4/20/2018,3:07:36 PM,702,2660.811,45.45711136,40.06450272,40.72493744,35.21566772,42.03568268
4/20/2018,3:07:36 PM,972,2661.081,45.44652176,40.04243088,40.76884842,35.21566772,41.9704628
4/20/2018,3:07:37 PM,243,2661.352,45.43593597,40.0534668,40.80176926,35.1812439,41.88344955
4/20/2018,3:07:37 PM,513,2661.622,45.48886871,40.06450272,40.73591614,35.21566772,41.99220657
4/20/2018,3:07:37 PM,783,2661.892,45.46769714,39.97618484,40.75786972,35.20419693,41.90520859
4/20/2018,3:07:38 PM,53,2662.162,45.48886871,40.11967087,40.77981949,35.25008392,41.88344955
4/20/2018,3:07:38 PM,324,2662.433,45.5629425,40.21891022,40.93336868,35.31888199,41.99220657
4/20/2018,3:07:38 PM,864,2662.973,45.55236053,40.14173126,40.81274033,35.31888199,41.94871521
4/20/2018,3:07:39 PM,134,2663.243,45.46769714,40.07553864,40.8237114,35.30741882,41.93783951
4/20/2018,3:07:39 PM,405,2663.514,45.44652176,40.00931168,40.70298004,35.25008392,41.9595871
4/20/2018,3:07:39 PM,675,2663.784,45.47828293,39.98722839,40.72493744,35.30741882,41.94871521
4/20/2018,3:07:40 PM,216,2664.325,45.42534637,40.03139114,40.68101501,35.25008392,41.87257004
4/20/2018,3:07:40 PM,486,2664.595,45.48886871,40.0534668,40.75786972,35.28448868,41.98133469
4/20/2018,3:07:40 PM,756,2664.865,45.48886871,40.07553864,40.77981949,35.2615509,41.9704628
4/20/2018,3:07:41 PM,26,2665.135,45.44652176,40.00931168,40.72493744,35.21566772,41.91608429
4/20/2018,3:07:41 PM,297,2665.406,45.42534637,39.9651413,40.70298004,35.23861313,41.87257004
4/20/2018,3:07:41 PM,837,2665.946,45.40416336,39.97618484,40.68101501,35.16976929,41.85080338
4/20/2018,3:07:42 PM,107,2666.216,45.33000565,40.04243088,40.6700325,35.1812439,41.85080338
4/20/2018,3:07:42 PM,378,2666.487,45.33000565,40.02035141,40.69199753,35.22714233,41.90520859
4/20/2018,3:07:42 PM,648,2666.757,45.40416336,40.10863876,40.80176926,35.31888199,41.94871521
4/20/2018,3:07:42 PM,918,2667.027,45.41475677,40.08657455,40.77981949,35.2730217,41.94871521
4/20/2018,3:07:43 PM,188,2667.297,45.42534637,40.07553864,40.72493744,35.20419693,41.90520859
4/20/2018,3:07:43 PM,729,2667.838,45.40416336,40.13069916,40.74689484,35.23861313,41.9704628
4/20/2018,3:07:43 PM,999,2668.108,45.34060287,40.0534668,40.75786972,35.20419693,41.89432907
4/20/2018,3:07:44 PM,270,2668.379,45.39357376,40.11967087,40.75786972,35.21566772,41.9595871
4/20/2018,3:07:44 PM,540,2668.649,45.37238693,40.06450272,40.77981949,35.22714233,41.99220657
4/20/2018,3:07:44 PM,810,2668.919,45.38298035,40.08657455,40.76884842,35.2615509,42.01394653
