Plot 1 FLIR USB Video,,,,,,,,
,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,36,282,283,166,34
Location Y,,,,115,58,113,116,58
Size X,,,,,,,,
Size Y,,,,,,,,
Surface (pixels),,,,,,,,
,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value
4/20/2018,1:07:11 PM,567,214.595,24.23760796,24.46419716,24.23760796,23.92213631,24.2250061
4/20/2018,1:07:11 PM,837,214.865,24.23760796,24.48934555,24.27540398,23.96004105,24.26280594
4/20/2018,1:07:12 PM,107,215.135,24.35095978,24.5773201,24.38871765,24.02318382,24.32578087
4/20/2018,1:07:12 PM,378,215.406,24.37613297,24.6024437,24.42646408,24.0484314,24.36354637
4/20/2018,1:07:12 PM,648,215.676,24.43904305,24.61500359,24.41388321,24.08629227,24.42646408
4/20/2018,1:07:12 PM,918,215.946,24.37613297,24.61500359,24.38871765,24.0484314,24.38871765
4/20/2018,1:07:13 PM,459,216.487,24.42646408,24.64011765,24.42646408,24.06105423,24.41388321
4/20/2018,1:07:13 PM,729,216.757,24.47677231,24.67777824,24.46419716,24.11152649,24.46419716
4/20/2018,1:07:13 PM,999,217.027,24.42646408,24.6024437,24.43904305,24.0484314,24.38871765
4/20/2018,1:07:14 PM,270,217.298,24.42646408,24.64011765,24.43904305,24.0484314,24.38871765
4/20/2018,1:07:14 PM,540,217.568,24.51448822,24.67777824,24.51448822,24.08629227,24.46419716
4/20/2018,1:07:14 PM,810,217.838,24.53962517,24.7530632,24.55219078,24.13675308,24.53962517
4/20/2018,1:07:15 PM,80,218.108,24.51448822,24.7530632,24.5773201,24.14936447,24.52705765
4/20/2018,1:07:15 PM,351,218.379,24.52705765,24.7530632,24.55219078,24.16197586,24.51448822
4/20/2018,1:07:15 PM,891,218.919,24.51448822,24.76560593,24.52705765,24.14936447,24.53962517
4/20/2018,1:07:16 PM,162,219.19,24.52705765,24.72797394,24.52705765,24.18719101,24.50191689
4/20/2018,1:07:16 PM,432,219.46,24.48934555,24.65267181,24.50191689,24.12413979,24.50191689
4/20/2018,1:07:16 PM,702,219.73,24.48934555,24.70287895,24.50191689,24.12413979,24.48934555
4/20/2018,1:07:16 PM,972,220,24.43904305,24.65267181,24.48934555,24.09890938,24.41388321
4/20/2018,1:07:17 PM,243,220.271,24.41388321,24.5898819,24.42646408,24.11152649,24.37613297
4/20/2018,1:07:17 PM,783,220.811,24.47677231,24.65267181,24.50191689,24.16197586,24.46419716
4/20/2018,1:07:18 PM,53,221.081,24.52705765,24.7154274,24.55219078,24.17458534,24.50191689
4/20/2018,1:07:18 PM,324,221.352,24.41388321,24.65267181,24.47677231,24.12413979,24.43904305
4/20/2018,1:07:18 PM,594,221.622,24.4516201,24.7154274,24.4516201,24.14936447,24.51448822
4/20/2018,1:07:19 PM,135,222.163,24.52705765,24.61500359,24.48934555,24.11152649,24.51448822
4/20/2018,1:07:19 PM,405,222.433,24.50191689,24.67777824,24.42646408,24.08629227,24.51448822
4/20/2018,1:07:19 PM,675,222.703,24.53962517,24.7530632,24.55219078,24.17458534,24.53962517
4/20/2018,1:07:19 PM,945,222.973,24.51448822,24.70287895,24.51448822,24.11152649,24.47677231
4/20/2018,1:07:20 PM,216,223.244,24.52705765,24.72797394,24.51448822,24.09890938,24.48934555
4/20/2018,1:07:20 PM,486,223.514,24.48934555,24.65267181,24.47677231,24.07367325,24.48934555
4/20/2018,1:07:21 PM,26,224.054,24.42646408,24.62756157,24.42646408,24.06105423,24.38871765
4/20/2018,1:07:21 PM,297,224.325,24.43904305,24.65267181,24.4516201,24.0484314,24.47677231
4/20/2018,1:07:21 PM,567,224.595,24.41388321,24.61500359,24.43904305,24.06105423,24.46419716
4/20/2018,1:07:21 PM,837,224.865,24.46419716,24.64011765,24.46419716,24.08629227,24.47677231
4/20/2018,1:07:22 PM,107,225.135,24.4516201,24.61500359,24.43904305,24.07367325,24.4516201
4/20/2018,1:07:22 PM,378,225.406,24.47677231,24.69033051,24.48934555,24.13675308,24.47677231
4/20/2018,1:07:22 PM,648,225.676,24.46419716,24.61500359,24.4516201,24.12413979,24.4516201
4/20/2018,1:07:23 PM,189,226.217,24.43904305,24.64011765,24.43904305,24.07367325,24.41388321
4/20/2018,1:07:23 PM,459,226.487,24.41388321,24.5898819,24.35095978,24.03580856,24.37613297
4/20/2018,1:07:23 PM,729,226.757,24.42646408,24.64011765,24.43904305,24.11152649,24.41388321
4/20/2018,1:07:23 PM,999,227.027,24.46419716,24.66522598,24.42646408,24.12413979,24.50191689
4/20/2018,1:07:24 PM,270,227.298,24.46419716,24.69033051,24.46419716,24.12413979,24.52705765
4/20/2018,1:07:24 PM,540,227.568,24.42646408,24.72797394,24.46419716,24.11152649,24.43904305
4/20/2018,1:07:25 PM,80,228.108,24.42646408,24.69033051,24.43904305,24.11152649,24.43904305
4/20/2018,1:07:25 PM,351,228.379,24.43904305,24.69033051,24.4516201,24.09890938,24.46419716
4/20/2018,1:07:25 PM,621,228.649,24.46419716,24.7154274,24.4516201,24.13675308,24.46419716
4/20/2018,1:07:25 PM,891,228.919,24.41388321,24.64011765,24.37613297,24.09890938,24.4516201
4/20/2018,1:07:26 PM,162,229.19,24.46419716,24.65267181,24.43904305,24.06105423,24.42646408
4/20/2018,1:07:26 PM,432,229.46,24.47677231,24.70287895,24.51448822,24.13675308,24.47677231
4/20/2018,1:07:26 PM,702,229.73,24.43904305,24.70287895,24.47677231,24.07367325,24.43904305
4/20/2018,1:07:27 PM,243,230.271,24.40130234,24.5898819,24.37613297,24.02318382,24.35095978
4/20/2018,1:07:27 PM,513,230.541,24.31318855,24.53962517,24.28800011,23.96004105,24.28800011
4/20/2018,1:07:27 PM,783,230.811,24.35095978,24.64011765,24.40130234,24.03580856,24.40130234
4/20/2018,1:07:28 PM,53,231.081,24.33837128,24.5773201,24.37613297,24.01055908,24.35095978
4/20/2018,1:07:28 PM,324,231.352,24.27540398,24.51448822,24.30059433,23.92213631,24.2502079
4/20/2018,1:07:28 PM,594,231.622,24.28800011,24.56475639,24.33837128,23.99793053,24.37613297
4/20/2018,1:07:28 PM,864,231.892,24.35095978,24.6024437,24.38871765,23.97267151,24.32578087
4/20/2018,1:07:29 PM,135,232.163,24.30059433,24.53962517,24.27540398,23.94740677,24.26280594
4/20/2018,1:07:29 PM,405,232.433,24.2502079,24.51448822,24.28800011,23.96004105,24.2502079
4/20/2018,1:07:29 PM,945,232.973,24.2502079,24.46419716,24.23760796,23.88422012,24.26280594
4/20/2018,1:07:30 PM,216,233.244,24.30059433,24.51448822,24.32578087,23.92213631,24.33837128
4/20/2018,1:07:30 PM,486,233.514,24.35095978,24.55219078,24.28800011,23.96004105,24.35095978
4/20/2018,1:07:30 PM,756,233.784,24.35095978,24.56475639,24.32578087,23.98530197,24.32578087
4/20/2018,1:07:31 PM,26,234.054,24.41388321,24.6024437,24.32578087,23.98530197,24.41388321
4/20/2018,1:07:31 PM,297,234.325,24.36354637,24.5773201,24.33837128,23.99793053,24.36354637
4/20/2018,1:07:31 PM,567,234.595,24.37613297,24.52705765,24.33837128,24.03580856,24.37613297
4/20/2018,1:07:31 PM,837,234.865,24.38871765,24.5898819,24.32578087,24.01055908,24.35095978
4/20/2018,1:07:32 PM,378,235.406,24.38871765,24.5773201,24.32578087,23.99793053,24.35095978
4/20/2018,1:07:32 PM,648,235.676,24.27540398,24.48934555,24.28800011,23.96004105,24.32578087
4/20/2018,1:07:32 PM,918,235.946,24.27540398,24.52705765,24.30059433,23.94740677,24.31318855
4/20/2018,1:07:33 PM,189,236.217,24.33837128,24.53962517,24.28800011,23.97267151,24.28800011
4/20/2018,1:07:33 PM,459,236.487,24.28800011,24.50191689,24.21240234,23.94740677,24.33837128
4/20/2018,1:07:33 PM,729,236.757,24.26280594,24.51448822,24.2250061,23.90950012,24.31318855
4/20/2018,1:07:33 PM,999,237.027,24.32578087,24.48934555,24.26280594,23.90950012,24.33837128
4/20/2018,1:07:34 PM,540,237.568,24.28800011,24.47677231,24.2250061,23.94740677,24.30059433
4/20/2018,1:07:34 PM,810,237.838,24.31318855,24.53962517,24.28800011,23.92213631,24.32578087
4/20/2018,1:07:35 PM,80,238.108,24.31318855,24.46419716,24.26280594,23.90950012,24.28800011
4/20/2018,1:07:35 PM,351,238.379,24.35095978,24.51448822,24.26280594,23.93477249,24.35095978
4/20/2018,1:07:35 PM,621,238.649,24.31318855,24.46419716,24.2250061,23.92213631,24.32578087
4/20/2018,1:07:36 PM,162,239.19,24.26280594,24.42646408,24.2250061,23.88422012,24.26280594
4/20/2018,1:07:36 PM,432,239.46,24.2250061,24.46419716,24.23760796,23.88422012,24.27540398
4/20/2018,1:07:36 PM,702,239.73,24.28800011,24.52705765,24.32578087,23.92213631,24.30059433
4/20/2018,1:07:36 PM,972,240,24.2250061,24.50191689,24.28800011,23.85893631,24.21240234
4/20/2018,1:07:37 PM,243,240.271,24.19979858,24.50191689,24.27540398,23.89686012,24.27540398
4/20/2018,1:07:37 PM,513,240.541,24.19979858,24.40130234,24.18719101,23.79569817,24.18719101
4/20/2018,1:07:37 PM,783,240.811,24.23760796,24.40130234,24.14936447,23.84629059,24.18719101
4/20/2018,1:07:38 PM,53,241.081,24.23760796,24.43904305,24.2250061,23.84629059,24.2502079
4/20/2018,1:07:38 PM,594,241.622,24.30059433,24.46419716,24.27540398,23.89686012,24.2502079
4/20/2018,1:07:38 PM,864,241.892,24.2502079,24.47677231,24.21240234,23.90950012,24.21240234
4/20/2018,1:07:39 PM,135,242.163,24.27540398,24.41388321,24.23760796,23.88422012,24.28800011
4/20/2018,1:07:39 PM,405,242.433,24.27540398,24.43904305,24.2502079,23.88422012,24.2502079
4/20/2018,1:07:39 PM,675,242.703,24.26280594,24.47677231,24.18719101,23.87157822,24.2502079
4/20/2018,1:07:40 PM,216,243.244,24.35095978,24.61500359,24.35095978,24.02318382,24.36354637
4/20/2018,1:07:40 PM,486,243.514,24.35095978,24.55219078,24.26280594,23.97267151,24.31318855
4/20/2018,1:07:40 PM,756,243.784,24.41388321,24.55219078,24.37613297,23.99793053,24.35095978
4/20/2018,1:07:41 PM,26,244.054,24.33837128,24.4516201,24.30059433,23.94740677,24.27540398
4/20/2018,1:07:41 PM,297,244.325,24.40130234,24.55219078,24.32578087,24.01055908,24.35095978
4/20/2018,1:07:41 PM,567,244.595,24.40130234,24.6024437,24.38871765,24.03580856,24.37613297
4/20/2018,1:07:41 PM,837,244.865,24.38871765,24.55219078,24.33837128,23.99793053,24.33837128
4/20/2018,1:07:42 PM,378,245.406,24.42646408,24.53962517,24.36354637,23.99793053,24.41388321
4/20/2018,1:07:42 PM,648,245.676,24.43904305,24.64011765,24.40130234,23.98530197,24.43904305
4/20/2018,1:07:42 PM,918,245.946,24.40130234,24.6024437,24.36354637,23.98530197,24.42646408
4/20/2018,1:07:43 PM,189,246.217,24.48934555,24.62756157,24.43904305,23.98530197,24.50191689
4/20/2018,1:07:43 PM,459,246.487,24.50191689,24.64011765,24.43904305,23.99793053,24.48934555
4/20/2018,1:07:43 PM,729,246.757,24.41388321,24.5898819,24.37613297,23.97267151,24.40130234
4/20/2018,1:07:43 PM,999,247.027,24.43904305,24.56475639,24.31318855,23.96004105,24.4516201
4/20/2018,1:07:44 PM,540,247.568,24.41388321,24.61500359,24.32578087,23.96004105,24.41388321
4/20/2018,1:07:44 PM,810,247.838,24.43904305,24.5898819,24.32578087,23.98530197,24.4516201
4/20/2018,1:07:45 PM,80,248.108,24.52705765,24.67777824,24.42646408,24.02318382,24.47677231
4/20/2018,1:07:45 PM,351,248.379,24.46419716,24.65267181,24.37613297,23.98530197,24.51448822
4/20/2018,1:07:45 PM,621,248.649,24.36354637,24.53962517,24.33837128,23.94740677,24.43904305
4/20/2018,1:07:45 PM,891,248.919,24.33837128,24.55219078,24.30059433,23.94740677,24.38871765
4/20/2018,1:07:46 PM,432,249.46,24.40130234,24.55219078,24.31318855,23.93477249,24.43904305
4/20/2018,1:07:46 PM,702,249.73,24.32578087,24.51448822,24.2502079,23.93477249,24.38871765
4/20/2018,1:07:46 PM,972,250,24.27540398,24.46419716,24.2250061,23.88422012,24.32578087
4/20/2018,1:07:47 PM,243,250.271,24.28800011,24.47677231,24.28800011,23.89686012,24.27540398
4/20/2018,1:07:47 PM,513,250.541,24.26280594,24.52705765,24.26280594,23.90950012,24.31318855
4/20/2018,1:07:48 PM,53,251.081,24.28800011,24.53962517,24.30059433,23.93477249,24.28800011
4/20/2018,1:07:48 PM,324,251.352,24.32578087,24.53962517,24.31318855,23.97267151,24.33837128
4/20/2018,1:07:48 PM,594,251.622,24.33837128,24.51448822,24.37613297,23.98530197,24.35095978
4/20/2018,1:07:48 PM,864,251.892,24.38871765,24.55219078,24.35095978,24.01055908,24.37613297
4/20/2018,1:07:49 PM,135,252.163,24.37613297,24.5898819,24.32578087,23.96004105,24.36354637
4/20/2018,1:07:49 PM,405,252.433,24.42646408,24.5898819,24.36354637,24.01055908,24.40130234
4/20/2018,1:07:49 PM,675,252.703,24.40130234,24.55219078,24.37613297,24.01055908,24.35095978
4/20/2018,1:07:50 PM,216,253.244,24.38871765,24.64011765,24.41388321,24.01055908,24.40130234
4/20/2018,1:07:50 PM,486,253.514,24.37613297,24.52705765,24.27540398,23.94740677,24.35095978
4/20/2018,1:07:50 PM,756,253.784,24.42646408,24.5898819,24.42646408,24.02318382,24.41388321
4/20/2018,1:07:51 PM,26,254.054,24.46419716,24.6024437,24.41388321,24.02318382,24.46419716
4/20/2018,1:07:51 PM,297,254.325,24.40130234,24.62756157,24.41388321,24.02318382,24.47677231
4/20/2018,1:07:51 PM,567,254.595,24.46419716,24.65267181,24.4516201,24.06105423,24.41388321
4/20/2018,1:07:51 PM,837,254.865,24.35095978,24.55219078,24.32578087,23.94740677,24.32578087
4/20/2018,1:07:52 PM,107,255.135,24.27540398,24.50191689,24.26280594,23.90950012,24.26280594
4/20/2018,1:07:52 PM,648,255.676,24.2502079,24.46419716,24.27540398,23.94740677,24.26280594
4/20/2018,1:07:52 PM,918,255.946,24.23760796,24.46419716,24.2502079,23.90950012,24.21240234
4/20/2018,1:07:53 PM,189,256.217,24.27540398,24.51448822,24.27540398,23.90950012,24.27540398
4/20/2018,1:07:53 PM,459,256.487,24.26280594,24.4516201,24.26280594,23.89686012,24.2502079
4/20/2018,1:07:53 PM,729,256.757,24.28800011,24.46419716,24.27540398,23.92213631,24.26280594
4/20/2018,1:07:53 PM,999,257.027,24.32578087,24.47677231,24.26280594,23.88422012,24.30059433
4/20/2018,1:07:54 PM,540,257.568,24.30059433,24.47677231,24.26280594,23.90950012,24.33837128
4/20/2018,1:07:54 PM,810,257.838,24.2502079,24.42646408,24.19979858,23.84629059,24.26280594
4/20/2018,1:07:55 PM,80,258.108,24.2502079,24.4516201,24.23760796,23.88422012,24.27540398
4/20/2018,1:07:55 PM,351,258.379,24.31318855,24.42646408,24.26280594,23.92213631,24.28800011
4/20/2018,1:07:55 PM,621,258.649,24.33837128,24.47677231,24.28800011,23.94740677,24.30059433
4/20/2018,1:07:55 PM,891,258.919,24.35095978,24.53962517,24.31318855,23.96004105,24.38871765
4/20/2018,1:07:56 PM,162,259.19,24.36354637,24.53962517,24.33837128,23.97267151,24.33837128
4/20/2018,1:07:56 PM,702,259.73,24.47677231,24.66522598,24.43904305,24.03580856,24.46419716
4/20/2018,1:07:56 PM,972,260,24.38871765,24.6024437,24.40130234,24.01055908,24.38871765
4/20/2018,1:07:57 PM,243,260.271,24.55219078,24.70287895,24.47677231,24.08629227,24.53962517
4/20/2018,1:07:57 PM,513,260.541,24.46419716,24.7154274,24.53962517,24.06105423,24.50191689
4/20/2018,1:07:58 PM,53,261.081,24.43904305,24.65267181,24.40130234,24.06105423,24.43904305
4/20/2018,1:07:58 PM,324,261.352,24.33837128,24.55219078,24.33837128,23.98530197,24.33837128
4/20/2018,1:07:58 PM,594,261.622,24.33837128,24.61500359,24.40130234,24.01055908,24.43904305
4/20/2018,1:07:58 PM,864,261.892,24.32578087,24.53962517,24.33837128,24.01055908,24.35095978
4/20/2018,1:07:59 PM,135,262.163,24.30059433,24.53962517,24.27540398,23.94740677,24.31318855
4/20/2018,1:07:59 PM,405,262.433,24.32578087,24.56475639,24.28800011,23.96004105,24.33837128
4/20/2018,1:07:59 PM,675,262.703,24.33837128,24.5898819,24.36354637,23.97267151,24.38871765
4/20/2018,1:07:59 PM,945,262.973,24.37613297,24.64011765,24.37613297,23.99793053,24.32578087
4/20/2018,1:08:00 PM,486,263.514,24.33837128,24.53962517,24.35095978,23.96004105,24.35095978
4/20/2018,1:08:00 PM,756,263.784,24.33837128,24.56475639,24.35095978,23.96004105,24.37613297
4/20/2018,1:08:01 PM,26,264.054,24.32578087,24.51448822,24.27540398,23.90950012,24.35095978
4/20/2018,1:08:01 PM,297,264.325,24.33837128,24.46419716,24.27540398,23.94740677,24.31318855
4/20/2018,1:08:01 PM,567,264.595,24.37613297,24.56475639,24.31318855,23.98530197,24.42646408
4/20/2018,1:08:01 PM,837,264.865,24.32578087,24.51448822,24.30059433,23.93477249,24.36354637
4/20/2018,1:08:02 PM,107,265.135,24.35095978,24.50191689,24.36354637,23.97267151,24.27540398
4/20/2018,1:08:02 PM,378,265.406,24.33837128,24.50191689,24.32578087,23.96004105,24.27540398
4/20/2018,1:08:02 PM,918,265.946,24.47677231,24.64011765,24.43904305,24.08629227,24.42646408
4/20/2018,1:08:03 PM,189,266.217,24.42646408,24.5773201,24.40130234,24.06105423,24.38871765
4/20/2018,1:08:03 PM,459,266.487,24.38871765,24.61500359,24.37613297,24.01055908,24.37613297
4/20/2018,1:08:03 PM,729,266.757,24.31318855,24.48934555,24.33837128,23.97267151,24.30059433
4/20/2018,1:08:04 PM,270,267.298,24.32578087,24.48934555,24.31318855,23.96004105,24.28800011
4/20/2018,1:08:04 PM,540,267.568,24.37613297,24.52705765,24.31318855,23.98530197,24.35095978
4/20/2018,1:08:04 PM,810,267.838,24.42646408,24.55219078,24.30059433,23.98530197,24.37613297
4/20/2018,1:08:05 PM,80,268.108,24.37613297,24.5898819,24.37613297,24.01055908,24.40130234
4/20/2018,1:08:05 PM,351,268.379,24.42646408,24.61500359,24.41388321,24.02318382,24.42646408
4/20/2018,1:08:05 PM,891,268.919,24.43904305,24.61500359,24.43904305,24.0484314,24.40130234
4/20/2018,1:08:06 PM,162,269.19,24.35095978,24.5773201,24.37613297,23.97267151,24.31318855
4/20/2018,1:08:06 PM,432,269.46,24.27540398,24.47677231,24.2502079,23.94740677,24.27540398
4/20/2018,1:08:06 PM,702,269.73,24.30059433,24.53962517,24.30059433,23.89686012,24.31318855
4/20/2018,1:08:06 PM,972,270,24.32578087,24.51448822,24.30059433,23.94740677,24.32578087
4/20/2018,1:08:07 PM,243,270.271,24.27540398,24.47677231,24.27540398,23.94740677,24.31318855
4/20/2018,1:08:07 PM,513,270.541,24.32578087,24.51448822,24.26280594,23.92213631,24.31318855
4/20/2018,1:08:08 PM,53,271.081,24.30059433,24.51448822,24.23760796,23.85893631,24.32578087
4/20/2018,1:08:08 PM,324,271.352,24.27540398,24.50191689,24.18719101,23.90950012,24.33837128
4/20/2018,1:08:08 PM,594,271.622,24.32578087,24.48934555,24.2502079,23.90950012,24.37613297
4/20/2018,1:08:08 PM,864,271.892,24.28800011,24.47677231,24.27540398,23.88422012,24.32578087
4/20/2018,1:08:09 PM,135,272.163,24.36354637,24.51448822,24.31318855,23.96004105,24.32578087
4/20/2018,1:08:09 PM,405,272.433,24.36354637,24.52705765,24.30059433,23.92213631,24.36354637
4/20/2018,1:08:09 PM,675,272.703,24.35095978,24.53962517,24.31318855,23.90950012,24.38871765
4/20/2018,1:08:09 PM,945,272.973,24.33837128,24.51448822,24.26280594,23.96004105,24.33837128
4/20/2018,1:08:10 PM,486,273.514,24.23760796,24.50191689,24.2250061,23.88422012,24.27540398
4/20/2018,1:08:10 PM,756,273.784,24.26280594,24.4516201,24.2250061,23.90950012,24.2250061
4/20/2018,1:08:11 PM,26,274.054,24.35095978,24.51448822,24.33837128,23.90950012,24.27540398
4/20/2018,1:08:11 PM,297,274.325,24.23760796,24.41388321,24.26280594,23.84629059,24.2250061
4/20/2018,1:08:11 PM,567,274.595,24.31318855,24.46419716,24.26280594,23.87157822,24.28800011
4/20/2018,1:08:11 PM,837,274.865,24.28800011,24.4516201,24.2250061,23.88422012,24.28800011
4/20/2018,1:08:12 PM,107,275.135,24.26280594,24.43904305,24.2250061,23.85893631,24.35095978
4/20/2018,1:08:12 PM,378,275.406,24.2502079,24.43904305,24.2250061,23.84629059,24.2502079
4/20/2018,1:08:12 PM,918,275.946,24.27540398,24.50191689,24.2502079,23.87157822,24.33837128
4/20/2018,1:08:13 PM,189,276.217,24.35095978,24.53962517,24.33837128,23.96004105,24.36354637
4/20/2018,1:08:13 PM,459,276.487,24.37613297,24.46419716,24.30059433,23.93477249,24.35095978
4/20/2018,1:08:13 PM,729,276.757,24.42646408,24.5773201,24.40130234,23.94740677,24.47677231
4/20/2018,1:08:13 PM,999,277.027,24.37613297,24.52705765,24.33837128,23.99793053,24.38871765
4/20/2018,1:08:14 PM,270,277.298,24.38871765,24.53962517,24.33837128,23.96004105,24.40130234
4/20/2018,1:08:14 PM,810,277.838,24.33837128,24.53962517,24.33837128,23.92213631,24.41388321
4/20/2018,1:08:15 PM,80,278.108,24.36354637,24.56475639,24.35095978,23.94740677,24.35095978
4/20/2018,1:08:15 PM,351,278.379,24.30059433,24.55219078,24.31318855,23.92213631,24.36354637
4/20/2018,1:08:15 PM,621,278.649,24.31318855,24.52705765,24.35095978,23.94740677,24.35095978
4/20/2018,1:08:15 PM,891,278.919,24.31318855,24.46419716,24.31318855,23.92213631,24.32578087
4/20/2018,1:08:16 PM,162,279.19,24.27540398,24.51448822,24.27540398,23.88422012,24.32578087
4/20/2018,1:08:16 PM,702,279.73,24.35095978,24.56475639,24.43904305,23.97267151,24.40130234
4/20/2018,1:08:16 PM,972,280,24.28800011,24.48934555,24.32578087,23.88422012,24.36354637
4/20/2018,1:08:17 PM,243,280.271,24.2250061,24.4516201,24.27540398,23.80834961,24.27540398
4/20/2018,1:08:17 PM,513,280.541,24.21240234,24.46419716,24.27540398,23.82099724,24.27540398
4/20/2018,1:08:18 PM,53,281.081,24.19979858,24.40130234,24.23760796,23.80834961,24.19979858
4/20/2018,1:08:18 PM,324,281.352,24.18719101,24.41388321,24.2250061,23.79569817,24.2502079
4/20/2018,1:08:18 PM,594,281.622,24.21240234,24.42646408,24.2250061,23.80834961,24.2502079
4/20/2018,1:08:18 PM,864,281.892,24.2250061,24.47677231,24.26280594,23.80834961,24.23760796
4/20/2018,1:08:19 PM,135,282.163,24.16197586,24.36354637,24.18719101,23.79569817,24.19979858
4/20/2018,1:08:19 PM,405,282.433,24.18719101,24.40130234,24.18719101,23.83364487,24.2502079
4/20/2018,1:08:19 PM,675,282.703,24.12413979,24.33837128,24.13675308,23.78304672,24.18719101
4/20/2018,1:08:19 PM,945,282.973,24.18719101,24.41388321,24.21240234,23.84629059,24.27540398
4/20/2018,1:08:20 PM,486,283.514,24.33837128,24.52705765,24.32578087,23.90950012,24.36354637
4/20/2018,1:08:20 PM,756,283.784,24.37613297,24.51448822,24.32578087,23.89686012,24.35095978
4/20/2018,1:08:21 PM,26,284.054,24.31318855,24.42646408,24.27540398,23.89686012,24.33837128
4/20/2018,1:08:21 PM,297,284.325,24.37613297,24.55219078,24.36354637,23.97267151,24.40130234
4/20/2018,1:08:21 PM,567,284.595,24.38871765,24.6024437,24.40130234,24.03580856,24.41388321
4/20/2018,1:08:21 PM,837,284.865,24.35095978,24.5773201,24.35095978,23.98530197,24.32578087
4/20/2018,1:08:22 PM,378,285.406,24.38871765,24.61500359,24.42646408,23.99793053,24.41388321
4/20/2018,1:08:22 PM,648,285.676,24.36354637,24.53962517,24.40130234,23.97267151,24.37613297
4/20/2018,1:08:22 PM,918,285.946,24.36354637,24.56475639,24.38871765,23.93477249,24.38871765
4/20/2018,1:08:23 PM,189,286.217,24.33837128,24.48934555,24.33837128,23.94740677,24.37613297
4/20/2018,1:08:23 PM,459,286.487,24.35095978,24.47677231,24.36354637,23.94740677,24.35095978
4/20/2018,1:08:23 PM,729,286.757,24.32578087,24.48934555,24.31318855,23.94740677,24.31318855
4/20/2018,1:08:23 PM,999,287.027,24.37613297,24.52705765,24.36354637,23.99793053,24.37613297
4/20/2018,1:08:24 PM,270,287.298,24.31318855,24.46419716,24.27540398,23.94740677,24.37613297
4/20/2018,1:08:24 PM,540,287.568,24.30059433,24.52705765,24.31318855,23.97267151,24.38871765
4/20/2018,1:08:25 PM,80,288.108,24.32578087,24.51448822,24.30059433,23.93477249,24.40130234
4/20/2018,1:08:25 PM,351,288.379,24.37613297,24.50191689,24.27540398,23.97267151,24.40130234
4/20/2018,1:08:25 PM,621,288.649,24.36354637,24.52705765,24.33837128,24.01055908,24.38871765
4/20/2018,1:08:25 PM,891,288.919,24.35095978,24.55219078,24.33837128,23.98530197,24.38871765
4/20/2018,1:08:26 PM,162,289.19,24.38871765,24.56475639,24.41388321,24.0484314,24.42646408
4/20/2018,1:08:26 PM,432,289.46,24.37613297,24.6024437,24.40130234,24.06105423,24.41388321
4/20/2018,1:08:26 PM,702,289.73,24.33837128,24.52705765,24.41388321,23.98530197,24.38871765
4/20/2018,1:08:27 PM,243,290.271,24.42646408,24.55219078,24.40130234,24.02318382,24.40130234
4/20/2018,1:08:27 PM,513,290.541,24.38871765,24.53962517,24.40130234,23.99793053,24.37613297
4/20/2018,1:08:27 PM,783,290.811,24.33837128,24.55219078,24.33837128,23.99793053,24.36354637
4/20/2018,1:08:28 PM,53,291.081,24.33837128,24.50191689,24.36354637,23.96004105,24.33837128
4/20/2018,1:08:28 PM,324,291.352,24.36354637,24.6024437,24.41388321,23.99793053,24.38871765
4/20/2018,1:08:28 PM,594,291.622,24.38871765,24.5773201,24.4516201,24.01055908,24.40130234
4/20/2018,1:08:28 PM,864,291.892,24.41388321,24.62756157,24.4516201,24.03580856,24.42646408
4/20/2018,1:08:29 PM,405,292.433,24.46419716,24.67777824,24.4516201,24.0484314,24.43904305
4/20/2018,1:08:29 PM,675,292.703,24.42646408,24.64011765,24.41388321,24.0484314,24.4516201
4/20/2018,1:08:29 PM,945,292.973,24.47677231,24.64011765,24.43904305,24.08629227,24.48934555
4/20/2018,1:08:30 PM,216,293.244,24.41388321,24.61500359,24.38871765,24.03580856,24.46419716
4/20/2018,1:08:30 PM,486,293.514,24.42646408,24.56475639,24.41388321,24.06105423,24.47677231
4/20/2018,1:08:30 PM,756,293.784,24.41388321,24.56475639,24.37613297,24.0484314,24.43904305
4/20/2018,1:08:31 PM,297,294.325,24.37613297,24.51448822,24.33837128,23.99793053,24.38871765
4/20/2018,1:08:31 PM,567,294.595,24.36354637,24.51448822,24.32578087,24.02318382,24.35095978
4/20/2018,1:08:31 PM,837,294.865,24.33837128,24.5773201,24.31318855,23.98530197,24.40130234
4/20/2018,1:08:32 PM,107,295.135,24.33837128,24.56475639,24.36354637,23.97267151,24.41388321
4/20/2018,1:08:32 PM,378,295.406,24.37613297,24.5898819,24.40130234,23.99793053,24.42646408
4/20/2018,1:08:32 PM,648,295.676,24.36354637,24.52705765,24.36354637,23.99793053,24.35095978
4/20/2018,1:08:33 PM,189,296.217,24.27540398,24.43904305,24.27540398,23.96004105,24.2502079
