Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,25,25,25,281,285,285,95,230,228,229
Location Y,,,,62,112,173,61,112,172,117,61,115,170
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
5/7/2018,1:17:04 PM,733,0,33.73820877,36.70952225,33.62202072,27.40600777,27.12382317,27.41826248,27.93172264,26.74238205,26.58204269,26.39675713
5/7/2018,1:17:04 PM,866,0.133,33.74982071,36.65283585,33.62202072,26.84094048,27.17294884,27.43051338,27.96831131,26.77935028,26.48326111,26.39675713
5/7/2018,1:17:04 PM,933,0.2,33.71497726,36.66417313,33.52898788,26.87787628,27.18522644,27.44276428,27.93172264,26.77935028,26.4461956,26.39675713
5/7/2018,1:17:05 PM,66,0.333,33.68012619,36.63015366,33.58714294,26.92710876,27.18522644,27.43051338,27.94392014,26.76702881,26.4461956,26.40911865
5/7/2018,1:17:05 PM,133,0.4,33.69174576,36.59612274,33.56388474,26.93941307,27.17294884,26.96401787,27.93172264,26.76702881,26.42148018,26.39675713
5/7/2018,1:17:05 PM,333,0.6,33.77304077,36.69818497,33.58714294,26.92710876,27.18522644,26.76702881,27.96831131,26.79167175,26.42148018,26.42148018
5/7/2018,1:17:05 PM,399,0.666,33.73820877,36.69818497,33.59877014,26.93941307,27.24659729,26.74238205,27.98050499,26.79167175,26.4461956,26.42148018
5/7/2018,1:17:05 PM,600,0.867,33.76143265,36.70952225,33.64526749,26.96401787,27.29566956,26.77935028,27.96831131,26.80399132,26.4461956,26.48326111
5/7/2018,1:17:05 PM,733,1,33.74982071,36.73218918,33.61039352,26.97631836,27.27113724,26.76702881,27.99269867,26.90249634,26.45855331,26.49561501
5/7/2018,1:17:05 PM,866,1.133,33.74982071,36.68684769,33.65688705,26.97631836,27.2834034,26.73005676,28.06582451,26.90249634,26.45855331,26.50796509
5/7/2018,1:17:05 PM,933,1.2,33.77304077,36.72085571,33.64526749,27.00091553,27.29566956,26.77935028,28.02926636,26.90249634,26.48326111,26.53266335
5/7/2018,1:17:06 PM,66,1.333,33.74982071,36.74351883,33.71497726,27.00091553,27.2834034,26.82862473,28.06582451,26.95171547,26.52031517,26.55735588
5/7/2018,1:17:06 PM,133,1.4,33.80786514,36.75485229,33.72659302,26.98861694,27.33246231,26.82862473,28.02926636,26.92710876,26.53266335,26.58204269
5/7/2018,1:17:06 PM,333,1.6,33.83107758,36.73218918,33.72659302,26.95171547,27.30793571,26.81630898,28.06582451,26.42148018,26.54500961,26.55735588
5/7/2018,1:17:06 PM,399,1.666,33.84268188,36.70952225,33.72659302,26.96401787,27.30793571,26.80399132,28.10237122,26.32255936,26.54500961,26.64373779
5/7/2018,1:17:06 PM,533,1.8,33.88908386,36.74351883,33.41260147,27.00091553,27.36924171,26.84094048,28.11454964,26.34729767,26.56970024,26.65607452
5/7/2018,1:17:06 PM,600,1.867,33.9238739,36.73218918,33.4009552,27.02550697,27.35698318,26.87787628,28.09018898,26.32255936,26.56970024,26.66840744
5/7/2018,1:17:06 PM,733,2,33.54062271,36.75485229,33.37766266,27.02550697,27.38149834,26.91480255,28.06582451,26.32255936,26.56970024,26.73005676
5/7/2018,1:17:06 PM,866,2.133,33.47080994,36.74351883,33.41260147,26.61906433,27.36924171,26.93941307,28.07800865,26.29781532,26.56970024,26.73005676
5/7/2018,1:17:07 PM,0,2.267,33.4009552,36.75485229,33.47080994,26.60672569,27.34472275,26.93941307,28.13890457,26.32255936,26.56970024,26.71772957
5/7/2018,1:17:07 PM,66,2.333,33.4009552,36.76618195,33.4591713,26.56970024,27.35698318,26.93941307,28.11454964,26.33492851,26.58204269,26.73005676
5/7/2018,1:17:07 PM,200,2.467,33.37766266,36.82281494,33.4591713,26.54500961,27.00091553,26.89018631,28.12672806,26.33492851,26.63140297,26.74238205
5/7/2018,1:17:07 PM,399,2.666,33.48244858,36.81148911,33.41260147,26.63140297,26.74238205,26.96401787,28.17542839,26.34729767,26.66840744,26.79167175
5/7/2018,1:17:07 PM,533,2.8,33.4940834,36.85678482,33.47080994,26.63140297,26.73005676,27.00091553,28.19976997,26.38439369,26.66840744,26.77935028
5/7/2018,1:17:07 PM,600,2.867,33.47080994,36.8454628,33.48244858,26.63140297,26.74238205,27.0132122,28.22410774,26.38439369,26.68074036,26.4461956
5/7/2018,1:17:07 PM,733,3,33.48244858,36.89074326,33.42424393,26.70540047,26.71772957,27.07467461,28.19976997,26.39675713,26.73005676,26.38439369
5/7/2018,1:17:07 PM,866,3.133,33.47080994,36.91337585,33.44752884,26.73005676,26.71772957,27.06238556,28.23627472,26.42148018,26.73005676,26.34729767
5/7/2018,1:17:08 PM,0,3.267,33.4940834,36.91337585,33.43588638,26.75470543,26.75470543,27.02550697,27.80967903,26.43383789,26.73005676,26.33492851
5/7/2018,1:17:08 PM,133,3.4,33.50572205,36.91337585,33.42424393,26.75470543,26.74238205,27.03780174,27.72416878,26.43383789,26.76702881,26.35966301
5/7/2018,1:17:08 PM,200,3.467,33.47080994,36.44854736,33.42424393,26.77935028,26.80399132,27.0500946,27.67527962,26.4461956,26.80399132,26.37203026
5/7/2018,1:17:08 PM,333,3.6,33.4940834,36.49397278,33.4591713,26.75470543,26.79167175,27.03780174,27.66305351,26.47090721,26.81630898,26.33492851
5/7/2018,1:17:08 PM,399,3.666,33.50572205,36.53938293,33.56388474,26.75470543,26.80399132,27.0500946,27.62636757,26.45855331,26.80399132,26.34729767
5/7/2018,1:17:08 PM,533,3.8,33.56388474,36.5280304,33.26112747,26.79167175,26.85325432,27.09925079,27.62636757,26.45855331,26.85325432,26.37203026
5/7/2018,1:17:08 PM,800,4.067,33.58714294,36.53938293,33.23780823,26.84094048,26.86556625,27.13610649,27.66305351,26.49561501,26.85325432,26.39675713
5/7/2018,1:17:08 PM,866,4.133,33.59877014,36.55073166,33.19115067,26.81630898,26.86556625,27.13610649,27.67527962,26.53266335,26.84094048,26.38439369
5/7/2018,1:17:09 PM,0,4.267,33.52898788,36.59612274,33.23780823,26.80399132,26.85325432,27.16066933,27.67527962,26.54500961,26.84094048,26.40911865
5/7/2018,1:17:09 PM,66,4.333,33.54062271,36.57342911,33.20281601,26.81630898,26.84094048,27.16066933,27.68750381,26.54500961,26.93941307,26.42148018
5/7/2018,1:17:09 PM,200,4.467,33.58714294,36.57342911,33.19115067,26.79167175,26.87787628,27.14838791,27.72416878,26.54500961,26.96401787,26.43383789
5/7/2018,1:17:09 PM,333,4.6,33.57551193,36.59612274,33.2261467,26.80399132,26.89018631,27.19750214,27.74860764,26.61906433,26.56970024,26.43383789
5/7/2018,1:17:09 PM,466,4.733,33.68012619,36.58477783,33.26112747,26.82862473,26.92710876,27.23432541,27.7608242,26.61906433,26.53266335,26.43383789
5/7/2018,1:17:09 PM,533,4.8,33.66850662,36.59612274,33.29610062,26.87787628,26.96401787,27.18522644,27.7608242,26.59438515,26.47090721,26.42148018
5/7/2018,1:17:09 PM,666,4.933,33.73820877,36.59612274,33.2844429,26.86556625,26.97631836,27.19750214,27.74860764,26.65607452,26.4461956,26.42148018
5/7/2018,1:17:09 PM,800,5.067,33.71497726,36.57342911,33.31940842,26.86556625,27.02550697,27.17294884,27.7608242,26.69307137,26.45855331,26.40911865
5/7/2018,1:17:09 PM,866,5.133,33.71497726,36.53938293,33.29610062,26.87787628,27.00091553,27.18522644,27.77303886,26.69307137,26.49561501,26.40911865
5/7/2018,1:17:09 PM,866,5.133,33.71497726,36.59612274,33.30775452,26.85325432,27.00091553,27.20977783,27.74860764,26.70540047,26.48326111,26.42148018
5/7/2018,1:17:09 PM,866,5.133,33.71497726,36.59612274,33.30775452,26.93941307,27.00091553,27.23432541,27.77303886,26.74238205,26.48326111,26.4461956
5/7/2018,1:17:11 PM,0,6.267,33.21448135,36.31216812,33.38930893,26.93941307,27.0132122,27.2834034,27.77303886,26.73005676,26.48326111,26.49561501
5/7/2018,1:17:11 PM,133,6.4,33.2261467,36.26667404,33.4009552,26.93941307,27.00091553,27.2834034,27.80967903,26.75470543,26.49561501,26.52031517
5/7/2018,1:17:11 PM,266,6.533,33.30775452,36.26667404,33.43588638,26.96401787,27.06238556,27.32019997,27.84630585,26.74238205,26.53266335,26.54500961
