Plot 1 FLIR USB Video,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
Emissivity,,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,,1,1,1,1,1,1,1,1,1,1
Reflected temperature,,,,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,,25,26,25,268,247,228,95,230,224,264
Location Y,,,,62,120,173,65,114,181,117,61,115,175
Size X,,,,,,,,,,,,,
Size Y,,,,,,,,,,,,,
Surface (pixels),,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Time,Milliseconds,Relative time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value,Sp5.Value,Sp6.Value,Sp7.Value,Sp8.Value,Sp9.Value,Sp10.Value
5/7/2018,2:53:27 PM,81,18.379,47.95338058,52.72229004,46.19615555,40.41716003,40.35111237,37.91645432,34.89400101,34.75588608,36.15287018,36.91337585
5/7/2018,2:53:27 PM,351,18.649,47.85982132,52.70221329,46.10136414,40.39514923,40.39514923,37.90522766,34.89400101,34.76739883,36.14148331,36.92469406
5/7/2018,2:53:27 PM,621,18.919,47.7661972,52.72229004,46.09082794,40.24095535,40.28503036,37.84908295,34.83647156,34.67524338,36.09592819,36.83414078
5/7/2018,2:53:27 PM,891,19.189,47.78701019,52.75239944,46.18562698,40.40615463,40.36212158,37.92768097,34.8479805,34.77891541,36.15287018,36.90206146
5/7/2018,2:53:28 PM,432,19.73,47.83901978,52.812603,46.19615555,40.5161705,40.41716003,37.99500656,34.92850494,34.8479805,36.24392319,36.98125458
5/7/2018,2:53:28 PM,702,20,47.84942245,52.83266449,46.24878693,40.58213425,40.45017242,37.98378754,34.92850494,34.82496262,36.24392319,36.95863342
5/7/2018,2:53:28 PM,972,20.27,47.85982132,52.82263565,46.28035736,40.50517273,40.45017242,37.97256851,34.94000626,34.74436951,36.23254395,36.99256516
5/7/2018,2:53:29 PM,243,20.541,47.80781555,52.84269714,46.24878693,40.5161705,40.4721756,37.96134949,34.91700745,34.81345367,36.20978546,37.00387192
5/7/2018,2:53:29 PM,783,21.081,47.87022018,52.88280869,46.08029175,40.5711441,40.4721756,38.00622559,34.97449875,34.8479805,36.2211647,36.99256516
5/7/2018,2:53:30 PM,53,21.351,47.9325943,52.89283371,46.21720886,40.626091,40.52716827,38.05108643,34.99748611,34.85948563,36.30079651,37.0603981
5/7/2018,2:53:30 PM,324,21.622,47.9118042,52.94295502,46.21720886,40.60411453,40.50517273,38.00622559,34.97449875,34.89400101,36.27804947,36.99256516
5/7/2018,2:53:30 PM,594,21.892,47.90140915,52.94295502,46.15403366,40.56015015,40.49417496,38.03987122,34.96300125,34.85948563,36.33490753,36.969944
5/7/2018,2:53:30 PM,864,22.162,47.83901978,52.93293381,46.19615555,40.5161705,40.48317719,38.0174408,34.92850494,34.87099457,36.27804947,37.01517868
5/7/2018,2:53:31 PM,405,22.703,47.81821823,52.96299744,46.23826218,40.53816223,40.53816223,38.09593201,34.97449875,34.92850494,36.32353973,37.083004
5/7/2018,2:53:31 PM,675,22.973,47.78701019,52.98303986,46.22773743,40.5711441,40.5161705,38.05108643,34.95150375,34.92850494,36.26667404,37.02648544
5/7/2018,2:53:31 PM,945,23.243,47.92219925,52.98303986,46.24878693,40.59312439,40.52716827,38.08472061,34.95150375,34.85948563,36.35764313,37.01517868
5/7/2018,2:53:32 PM,216,23.514,47.90140915,52.94295502,46.18562698,40.56015015,40.53816223,38.07351303,34.91700745,34.88249969,36.32353973,37.04909515
5/7/2018,2:53:32 PM,486,23.784,47.85982132,52.99305725,46.2908783,40.59312439,40.56015015,38.05108643,34.97449875,34.90550613,36.36901093,37.10560226
5/7/2018,2:53:32 PM,756,24.054,47.84942245,53.03312683,46.25931168,40.58213425,40.5711441,38.09593201,35.0089798,34.92850494,36.36901093,37.13949203
5/7/2018,2:53:33 PM,26,24.324,47.7661972,52.94295502,46.1329689,40.65904999,40.5711441,38.06229782,34.99748611,34.87099457,36.31216812,37.10560226
5/7/2018,2:53:33 PM,567,24.865,47.78701019,52.95297623,46.08029175,40.59312439,40.50517273,38.03987122,34.97449875,34.85948563,36.32353973,37.03779221
5/7/2018,2:53:33 PM,837,25.135,47.79741287,52.98303986,46.1329689,40.58213425,40.56015015,38.00622559,34.98599243,34.85948563,36.2894249,37.03779221
5/7/2018,2:53:34 PM,108,25.406,47.7766037,52.91288376,46.09082794,40.61510468,40.50517273,38.00622559,34.96300125,34.89400101,36.31216812,37.04909515
5/7/2018,2:53:34 PM,378,25.676,47.84942245,52.95297623,46.08029175,40.59312439,40.43917084,38.02865982,34.96300125,34.82496262,36.34627914,37.0603981
5/7/2018,2:53:34 PM,648,25.946,47.84942245,52.95297623,46.09082794,40.52716827,40.46117401,38.00622559,34.91700745,34.80194092,36.2894249,36.98125458
5/7/2018,2:53:34 PM,918,26.216,47.84942245,52.99305725,46.1329689,40.6700325,40.48317719,37.93890381,34.97449875,34.83647156,36.25529861,37.01517868
5/7/2018,2:53:35 PM,189,26.487,47.75579071,52.95297623,46.06975174,40.61510468,40.41716003,37.98378754,34.94000626,34.80194092,36.2894249,37.02648544
5/7/2018,2:53:35 PM,729,27.027,47.85982132,53.00307465,46.16456604,40.63707733,40.4721756,38.02865982,35.0089798,34.92850494,36.33490753,37.04909515
5/7/2018,2:53:35 PM,999,27.297,47.87022018,53.03312683,46.21720886,40.71395874,40.54915619,38.07351303,35.04345322,34.96300125,36.39174271,37.1169014
5/7/2018,2:53:36 PM,270,27.568,47.81821823,52.98303986,46.16456604,40.65904999,40.56015015,38.05108643,34.99748611,34.89400101,36.38037872,37.083004
5/7/2018,2:53:36 PM,540,27.838,47.85982132,53.04314041,46.1750946,40.63707733,40.56015015,38.02865982,35.02047348,34.89400101,36.35764313,37.07170105
5/7/2018,2:53:36 PM,810,28.108,47.96377182,53.07318497,46.18562698,40.71395874,40.52716827,38.00622559,35.03196335,34.88249969,36.35764313,37.07170105
5/7/2018,2:53:37 PM,81,28.379,47.8910141,53.04314041,46.18562698,40.60411453,40.56015015,38.03987122,34.99748611,34.8479805,36.36901093,37.10560226
5/7/2018,2:53:37 PM,351,28.649,47.90140915,53.06317139,46.15403366,40.72493744,40.5711441,38.06229782,35.05493927,34.91700745,36.36901093,37.09430313
5/7/2018,2:53:37 PM,891,29.189,47.79741287,53.02310944,46.09082794,40.5711441,40.4721756,37.99500656,34.99748611,34.89400101,36.33490753,37.01517868
5/7/2018,2:53:38 PM,162,29.46,47.7766037,53.01309204,46.08029175,40.63707733,40.5711441,37.99500656,34.98599243,34.81345367,36.30079651,37.00387192
5/7/2018,2:53:38 PM,432,29.73,47.90140915,53.07318497,46.14350128,40.73591614,40.58213425,38.09593201,35.02047348,34.91700745,36.36901093,37.10560226
5/7/2018,2:53:38 PM,702,30,47.82862091,53.09320831,46.08029175,40.626091,40.5711441,38.06229782,34.96300125,34.89400101,36.39174271,37.12819672
5/7/2018,2:53:38 PM,972,30.27,47.85982132,53.05315781,46.06975174,40.61510468,40.54915619,37.98378754,34.95150375,34.8479805,36.35764313,36.95863342
5/7/2018,2:53:39 PM,243,30.541,47.7766037,53.01309204,45.93268204,40.56015015,40.5161705,38.05108643,34.94000626,34.89400101,36.35764313,37.00387192
5/7/2018,2:53:39 PM,783,31.081,47.7661972,53.07318497,45.96432495,40.58213425,40.5161705,38.00622559,34.95150375,34.8479805,36.35764313,36.99256516
5/7/2018,2:53:40 PM,53,31.351,47.82862091,53.09320831,46.05921555,40.52716827,40.50517273,38.02865982,34.92850494,34.83647156,36.33490753,37.03779221
5/7/2018,2:53:40 PM,324,31.622,47.79741287,53.13325119,46.06975174,40.5711441,40.56015015,38.07351303,34.96300125,34.92850494,36.36901093,37.0603981
5/7/2018,2:53:40 PM,594,31.892,47.90140915,53.15326691,46.1329689,40.60411453,40.54915619,38.10713959,35.0089798,34.92850494,36.45990372,37.1169014
5/7/2018,2:53:40 PM,864,32.162,47.7141571,53.03312683,46.09082794,40.5161705,40.48317719,38.00622559,34.92850494,34.81345367,36.32353973,36.99256516
5/7/2018,2:53:41 PM,135,32.433,47.72456741,53.01309204,45.99596405,40.52716827,40.4721756,37.96134949,34.90550613,34.81345367,36.27804947,36.92469406
5/7/2018,2:53:41 PM,405,32.703,47.7141571,53.05315781,46.12243652,40.58213425,40.48317719,38.03987122,34.94000626,34.85948563,36.34627914,37.02648544
5/7/2018,2:53:41 PM,945,33.243,47.80781555,53.06317139,46.1750946,40.5161705,40.45017242,38.03987122,34.91700745,34.89400101,36.32353973,37.01517868
5/7/2018,2:53:42 PM,216,33.514,47.85982132,53.05315781,46.14350128,40.52716827,40.40615463,38.0174408,34.88249969,34.8479805,36.2894249,36.95863342
5/7/2018,2:53:42 PM,486,33.784,47.87022018,53.05315781,46.1329689,40.5711441,40.46117401,38.05108643,34.90550613,34.92850494,36.32353973,36.95863342
5/7/2018,2:53:42 PM,756,34.054,47.87022018,53.08319855,46.14350128,40.4721756,40.43917084,38.0174408,34.90550613,34.87099457,36.35764313,37.00387192
5/7/2018,2:53:43 PM,26,34.324,47.7037468,52.98303986,46.12243652,40.48317719,40.42816544,37.98378754,34.85948563,34.80194092,36.25529861,36.91337585
5/7/2018,2:53:43 PM,297,34.595,47.7037468,52.96299744,46.06975174,40.52716827,40.42816544,38.0174408,34.94000626,34.83647156,36.34627914,36.98125458
5/7/2018,2:53:43 PM,567,34.865,47.7037468,52.93293381,46.01704788,40.41716003,40.3731308,37.95012665,34.83647156,34.80194092,36.24392319,36.89074326
5/7/2018,2:53:44 PM,108,35.406,47.65168381,52.94295502,46.01704788,40.49417496,40.39514923,37.91645432,34.85948563,34.83647156,36.2894249,36.92469406
5/7/2018,2:53:44 PM,378,35.676,47.83901978,52.99305725,45.99596405,40.46117401,40.39514923,37.92768097,34.89400101,34.8479805,36.27804947,36.89074326
5/7/2018,2:53:44 PM,648,35.946,47.72456741,52.96299744,46.04867554,40.43917084,40.42816544,37.99500656,34.85948563,34.8479805,36.34627914,36.92469406
5/7/2018,2:53:44 PM,918,36.216,47.62043381,52.90285873,46.00650787,40.53816223,40.3731308,37.98378754,34.88249969,34.82496262,36.31216812,36.90206146
5/7/2018,2:53:45 PM,189,36.487,47.7037468,52.96299744,46.03813171,40.54915619,40.43917084,37.99500656,34.87099457,34.88249969,36.31216812,36.93600845
5/7/2018,2:53:45 PM,459,36.757,47.8910141,52.95297623,46.08029175,40.54915619,40.43917084,37.98378754,34.89400101,34.87099457,36.26667404,36.98125458
5/7/2018,2:53:45 PM,729,37.027,47.79741287,53.04314041,46.1750946,40.61510468,40.42816544,38.00622559,34.91700745,34.85948563,36.38037872,37.00387192
5/7/2018,2:53:46 PM,270,37.568,47.82862091,53.04314041,46.1750946,40.65904999,40.40615463,38.0174408,34.94000626,34.90550613,36.35764313,37.00387192
5/7/2018,2:53:46 PM,540,37.838,47.7766037,52.96299744,46.10136414,40.626091,40.40615463,38.00622559,34.89400101,34.83647156,36.33490753,36.95863342
5/7/2018,2:53:46 PM,810,38.108,47.97415924,53.04314041,46.22773743,40.61510468,40.50517273,38.00622559,34.89400101,34.89400101,36.36901093,37.03779221
5/7/2018,2:53:47 PM,81,38.379,47.96377182,53.18328476,46.34347153,40.80176926,40.60411453,38.15196609,35.04345322,35.03196335,36.47126389,37.13949203
5/7/2018,2:53:47 PM,351,38.649,47.97415924,53.19329071,46.32243729,40.77981949,40.61510468,38.10713959,35.03196335,34.98599243,36.49397278,37.10560226
5/7/2018,2:53:47 PM,891,39.189,47.97415924,53.2132988,46.33295441,40.71395874,40.61510468,38.09593201,35.03196335,34.99748611,36.48262024,37.083004
5/7/2018,2:53:48 PM,162,39.46,47.92219925,53.11323166,46.25931168,40.71395874,40.58213425,38.07351303,34.99748611,35.0089798,36.43718719,37.02648544
5/7/2018,2:53:48 PM,432,39.73,47.96377182,53.19329071,46.35398865,40.75786972,40.63707733,38.16316986,35.03196335,34.99748611,36.44854736,37.09430313
5/7/2018,2:53:48 PM,702,40,48.02610016,53.18328476,46.35398865,40.72493744,40.5711441,38.08472061,34.98599243,34.96300125,36.41446686,37.02648544
5/7/2018,2:53:48 PM,972,40.27,48.00532913,53.19329071,46.26983261,40.73591614,40.59312439,38.08472061,35.04345322,34.95150375,36.42582703,37.0603981
5/7/2018,2:53:49 PM,243,40.541,47.95338058,53.25330353,46.34347153,40.8237114,40.65904999,38.11834717,35.06642914,35.05493927,36.51668167,37.12819672
5/7/2018,2:53:49 PM,513,40.811,47.84942245,53.24330521,46.28035736,40.75786972,40.64806366,38.06229782,35.0089798,35.02047348,36.48262024,37.07170105
5/7/2018,2:53:49 PM,783,41.081,48.00532913,53.25330353,46.38553238,40.71395874,40.61510468,38.10713959,35.05493927,35.04345322,36.51668167,37.03779221
5/7/2018,2:53:50 PM,324,41.622,48.01571274,53.24330521,46.31192017,40.75786972,40.60411453,38.06229782,34.99748611,35.07791519,36.43718719,37.00387192
5/7/2018,2:53:50 PM,594,41.892,47.96377182,53.29330063,46.30139923,40.85661697,40.63707733,38.10713959,35.05493927,35.10088348,36.47126389,37.04909515
5/7/2018,2:53:50 PM,864,42.162,47.95338058,53.23330307,46.36450577,40.71395874,40.626091,38.00622559,35.02047348,35.02047348,36.44854736,37.02648544
5/7/2018,2:53:51 PM,405,42.703,47.96377182,53.29330063,46.33295441,40.70298004,40.59312439,38.10713959,34.99748611,34.99748611,36.48262024,37.083004
5/7/2018,2:53:51 PM,675,42.973,47.97415924,53.27330399,46.30139923,40.75786972,40.60411453,38.14076233,35.0089798,35.02047348,36.5280304,37.12819672
5/7/2018,2:53:51 PM,945,43.243,47.90140915,53.29330063,46.40655899,40.79079437,40.69199753,38.14076233,35.07791519,35.05493927,36.53938293,37.1169014
5/7/2018,2:53:52 PM,216,43.514,47.98455048,53.32328796,46.45911026,40.80176926,40.6700325,38.16316986,35.05493927,35.08940125,36.59612274,37.13949203
5/7/2018,2:53:52 PM,486,43.784,47.84942245,53.23330307,46.36450577,40.68101501,40.54915619,38.09593201,34.96300125,35.03196335,36.47126389,37.04909515
5/7/2018,2:53:52 PM,756,44.054,47.9118042,53.2132988,46.45911026,40.69199753,40.52716827,38.06229782,34.94000626,34.98599243,36.39174271,37.01517868
5/7/2018,2:53:53 PM,26,44.324,47.9325943,53.23330307,46.4170723,40.71395874,40.5711441,38.05108643,34.98599243,35.06642914,36.43718719,37.01517868
5/7/2018,2:53:53 PM,297,44.595,47.7766037,53.17327881,46.38553238,40.74689484,40.53816223,38.03987122,34.95150375,34.92850494,36.39174271,37.01517868
5/7/2018,2:53:53 PM,567,44.865,47.66209793,53.11323166,46.26983261,40.71395874,40.48317719,37.96134949,34.94000626,34.90550613,36.38037872,36.90206146
5/7/2018,2:53:54 PM,108,45.406,47.83901978,53.11323166,46.25931168,40.626091,40.48317719,37.97256851,34.94000626,34.89400101,36.35764313,36.99256516
5/7/2018,2:53:54 PM,378,45.676,47.85982132,53.17327881,46.43809128,40.69199753,40.49417496,37.99500656,34.96300125,34.95150375,36.39174271,37.00387192
5/7/2018,2:53:54 PM,648,45.946,47.82862091,53.13325119,46.32243729,40.70298004,40.53816223,38.03987122,34.98599243,34.96300125,36.39174271,36.98125458
5/7/2018,2:53:54 PM,918,46.216,47.74538422,53.14325714,46.28035736,40.70298004,40.54915619,38.02865982,34.98599243,34.96300125,36.40310287,37.02648544
5/7/2018,2:53:55 PM,189,46.487,47.78701019,53.13325119,46.36450577,40.77981949,40.48317719,38.07351303,34.99748611,34.98599243,36.38037872,36.98125458
5/7/2018,2:53:55 PM,459,46.757,47.88061905,53.13325119,46.34347153,40.74689484,40.5161705,38.06229782,35.02047348,34.97449875,36.40310287,36.99256516
