Plot 1 FLIR USB Video,,,,,,
,,,,,,
,,,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value
Emissivity,,,0.9499999881,0.9499999881,0.9499999881,0.9499999881
Distance,,,1,1,1,1
Reflected temperature,,,19.9999939,19.9999939,19.9999939,19.9999939
Location X,,,32,287,288,157
Location Y,,,110,53,106,110
Size X,,,,,,
Size Y,,,,,,
Surface (pixels),,,,,,
,,,,,,
Date,Time,Time,Sp1.Value,Sp2.Value,Sp3.Value,Sp4.Value
4/18/2018,5:11:15 PM,17:11:15,34.17870712,31.44020844,31.42836952,31.71216965
4/18/2018,5:11:15 PM,17:11:15,34.17870712,31.53487396,31.39284706,31.70035744
4/18/2018,5:11:15 PM,17:11:15,34.1902771,31.51121521,31.41653061,31.70035744
4/18/2018,5:11:16 PM,17:11:16,34.1902771,31.57035446,31.46388245,31.75940323
4/18/2018,5:11:16 PM,17:11:16,34.16713333,31.48755074,31.42836952,31.73578835
4/18/2018,5:11:17 PM,17:11:17,34.2249794,31.5585289,31.46388245,31.74759674
4/18/2018,5:11:17 PM,17:11:17,34.17870712,31.48755074,31.49938393,31.72397995
4/18/2018,5:11:17 PM,17:11:17,34.1902771,31.53487396,31.47571754,31.67673111
4/18/2018,5:11:17 PM,17:11:17,34.16713333,31.46388245,31.41653061,31.66491699
4/18/2018,5:11:18 PM,17:11:18,34.15555954,31.47571754,31.42836952,31.66491699
4/18/2018,5:11:18 PM,17:11:18,34.08610153,31.35731316,31.34546661,31.59400177
4/18/2018,5:11:18 PM,17:11:18,34.12083817,31.51121521,31.39284706,31.67673111
4/18/2018,5:11:18 PM,17:11:18,34.15555954,31.49938393,31.42836952,31.67673111
4/18/2018,5:11:19 PM,17:11:19,34.07452011,31.41653061,31.34546661,31.64128304
4/18/2018,5:11:19 PM,17:11:19,34.03977203,31.38100433,31.27436066,31.59400177
4/18/2018,5:11:19 PM,17:11:19,34.13241196,31.45204544,31.34546661,31.65310097
4/18/2018,5:11:20 PM,17:11:20,34.12083817,31.45204544,31.41653061,31.65310097
4/18/2018,5:11:20 PM,17:11:20,34.10926056,31.44020844,31.39284706,31.67673111
4/18/2018,5:11:20 PM,17:11:20,34.13241196,31.46388245,31.41653061,31.67673111
4/18/2018,5:11:21 PM,17:11:21,34.03977203,31.42836952,31.34546661,31.61764526
4/18/2018,5:11:21 PM,17:11:21,34.09768295,31.42836952,31.41653061,31.65310097
4/18/2018,5:11:21 PM,17:11:21,34.12083817,31.47571754,31.39284706,31.6294651
4/18/2018,5:11:22 PM,17:11:22,34.13241196,31.46388245,31.35731316,31.65310097
4/18/2018,5:11:22 PM,17:11:22,34.16713333,31.49938393,31.42836952,31.65310097
4/18/2018,5:11:22 PM,17:11:22,34.17870712,31.5585289,31.45204544,31.67673111
4/18/2018,5:11:22 PM,17:11:22,34.17870712,31.53487396,31.45204544,31.65310097
4/18/2018,5:11:23 PM,17:11:23,34.15555954,31.54670143,31.42836952,31.65310097
4/18/2018,5:11:23 PM,17:11:23,34.17870712,31.58217812,31.47571754,31.67673111
4/18/2018,5:11:24 PM,17:11:24,34.16713333,31.5585289,31.45204544,31.71216965
4/18/2018,5:11:24 PM,17:11:24,34.17870712,31.54670143,31.47571754,31.72397995
4/18/2018,5:11:24 PM,17:11:24,34.17870712,31.51121521,31.40468979,31.68854523
4/18/2018,5:11:25 PM,17:11:25,34.17870712,31.52304459,31.40468979,31.68854523
4/18/2018,5:11:25 PM,17:11:25,34.15555954,31.5585289,31.40468979,31.66491699
4/18/2018,5:11:25 PM,17:11:25,34.14398575,31.49938393,31.41653061,31.67673111
4/18/2018,5:11:25 PM,17:11:25,34.09768295,31.53487396,31.41653061,31.68854523
4/18/2018,5:11:26 PM,17:11:26,34.09768295,31.47571754,31.35731316,31.6294651
4/18/2018,5:11:26 PM,17:11:26,34.09768295,31.44020844,31.40468979,31.61764526
4/18/2018,5:11:27 PM,17:11:27,34.08610153,31.47571754,31.41653061,31.64128304
4/18/2018,5:11:27 PM,17:11:27,34.16713333,31.45204544,31.42836952,31.68854523
4/18/2018,5:11:27 PM,17:11:27,34.17870712,31.58217812,31.45204544,31.70035744
4/18/2018,5:11:27 PM,17:11:27,34.2249794,31.5585289,31.53487396,31.74759674
4/18/2018,5:11:28 PM,17:11:28,34.2249794,31.5585289,31.53487396,31.73578835
4/18/2018,5:11:28 PM,17:11:28,34.20184326,31.5585289,31.51121521,31.72397995
4/18/2018,5:11:28 PM,17:11:28,34.2249794,31.60582352,31.52304459,31.74759674
4/18/2018,5:11:28 PM,17:11:28,34.2249794,31.54670143,31.48755074,31.71216965
4/18/2018,5:11:29 PM,17:11:29,34.2249794,31.58217812,31.54670143,31.75940323
4/18/2018,5:11:29 PM,17:11:29,34.24811172,31.64128304,31.53487396,31.73578835
4/18/2018,5:11:29 PM,17:11:29,34.29436111,31.65310097,31.6294651,31.80661964
4/18/2018,5:11:30 PM,17:11:30,34.24811172,31.59400177,31.58217812,31.73578835
4/18/2018,5:11:30 PM,17:11:30,34.2249794,31.64128304,31.54670143,31.71216965
4/18/2018,5:11:30 PM,17:11:30,34.25967407,31.66491699,31.57035446,31.75940323
4/18/2018,5:11:31 PM,17:11:31,34.2249794,31.64128304,31.61764526,31.73578835
4/18/2018,5:11:31 PM,17:11:31,34.28279877,31.64128304,31.60582352,31.77120972
4/18/2018,5:11:31 PM,17:11:31,34.34059143,31.6294651,31.66491699,31.80661964
4/18/2018,5:11:32 PM,17:11:32,34.21341324,31.59400177,31.54670143,31.73578835
4/18/2018,5:11:32 PM,17:11:32,34.28279877,31.61764526,31.60582352,31.80661964
4/18/2018,5:11:32 PM,17:11:32,34.35214615,31.65310097,31.61764526,31.77120972
4/18/2018,5:11:32 PM,17:11:32,34.25967407,31.65310097,31.58217812,31.73578835
4/18/2018,5:11:33 PM,17:11:33,34.29436111,31.61764526,31.60582352,31.79481697
4/18/2018,5:11:33 PM,17:11:33,34.31747818,31.64128304,31.61764526,31.75940323
4/18/2018,5:11:34 PM,17:11:34,34.2249794,31.65310097,31.57035446,31.71216965
4/18/2018,5:11:34 PM,17:11:34,34.2249794,31.6294651,31.57035446,31.72397995
4/18/2018,5:11:34 PM,17:11:34,34.17870712,31.67673111,31.5585289,31.72397995
4/18/2018,5:11:34 PM,17:11:34,34.20184326,31.59400177,31.51121521,31.74759674
4/18/2018,5:11:35 PM,17:11:35,34.23654556,31.65310097,31.60582352,31.7830143
4/18/2018,5:11:35 PM,17:11:35,34.25967407,31.60582352,31.61764526,31.73578835
4/18/2018,5:11:35 PM,17:11:35,34.15555954,31.59400177,31.53487396,31.68854523
4/18/2018,5:11:36 PM,17:11:36,34.27123642,31.66491699,31.61764526,31.75940323
4/18/2018,5:11:36 PM,17:11:36,34.24811172,31.64128304,31.6294651,31.7830143
4/18/2018,5:11:36 PM,17:11:36,34.16713333,31.5585289,31.51121521,31.71216965
4/18/2018,5:11:37 PM,17:11:37,34.20184326,31.60582352,31.5585289,31.73578835
4/18/2018,5:11:37 PM,17:11:37,34.24811172,31.64128304,31.6294651,31.71216965
4/18/2018,5:11:37 PM,17:11:37,34.1902771,31.61764526,31.60582352,31.67673111
4/18/2018,5:11:38 PM,17:11:38,34.23654556,31.65310097,31.58217812,31.72397995
4/18/2018,5:11:38 PM,17:11:38,34.20184326,31.5585289,31.53487396,31.65310097
4/18/2018,5:11:38 PM,17:11:38,34.09768295,31.54670143,31.46388245,31.59400177
4/18/2018,5:11:38 PM,17:11:38,34.14398575,31.54670143,31.49938393,31.60582352
4/18/2018,5:11:39 PM,17:11:39,34.09768295,31.47571754,31.46388245,31.57035446
4/18/2018,5:11:39 PM,17:11:39,34.13241196,31.47571754,31.42836952,31.6294651
4/18/2018,5:11:39 PM,17:11:39,34.16713333,31.53487396,31.49938393,31.67673111
4/18/2018,5:11:39 PM,17:11:39,34.23654556,31.5585289,31.47571754,31.66491699
4/18/2018,5:11:40 PM,17:11:40,34.20184326,31.57035446,31.5585289,31.66491699
4/18/2018,5:11:40 PM,17:11:40,34.2249794,31.57035446,31.5585289,31.66491699
4/18/2018,5:11:41 PM,17:11:41,34.17870712,31.57035446,31.53487396,31.65310097
4/18/2018,5:11:41 PM,17:11:41,34.17870712,31.53487396,31.53487396,31.66491699
4/18/2018,5:11:41 PM,17:11:41,34.13241196,31.5585289,31.48755074,31.6294651
4/18/2018,5:11:42 PM,17:11:42,34.13241196,31.49938393,31.52304459,31.61764526
4/18/2018,5:11:42 PM,17:11:42,34.08610153,31.47571754,31.47571754,31.61764526
4/18/2018,5:11:42 PM,17:11:42,34.21341324,31.57035446,31.6294651,31.66491699
4/18/2018,5:11:42 PM,17:11:42,34.10926056,31.57035446,31.58217812,31.65310097
4/18/2018,5:11:43 PM,17:11:43,34.16713333,31.52304459,31.52304459,31.64128304
4/18/2018,5:11:43 PM,17:11:43,34.15555954,31.5585289,31.5585289,31.65310097
4/18/2018,5:11:43 PM,17:11:43,34.14398575,31.52304459,31.51121521,31.59400177
4/18/2018,5:11:44 PM,17:11:44,34.10926056,31.48755074,31.45204544,31.61764526
4/18/2018,5:11:44 PM,17:11:44,34.09768295,31.5585289,31.46388245,31.66491699
4/18/2018,5:11:44 PM,17:11:44,34.12083817,31.47571754,31.46388245,31.65310097
4/18/2018,5:11:45 PM,17:11:45,34.05135727,31.45204544,31.38100433,31.58217812
4/18/2018,5:11:45 PM,17:11:45,34.20184326,31.54670143,31.52304459,31.67673111
4/18/2018,5:11:45 PM,17:11:45,34.16713333,31.53487396,31.47571754,31.65310097
4/18/2018,5:11:45 PM,17:11:45,34.23654556,31.59400177,31.5585289,31.68854523
4/18/2018,5:11:46 PM,17:11:46,34.10926056,31.47571754,31.39284706,31.57035446
4/18/2018,5:11:46 PM,17:11:46,33.99342728,31.46388245,31.41653061,31.58217812
4/18/2018,5:11:47 PM,17:11:47,34.03977203,31.41653061,31.38100433,31.59400177
4/18/2018,5:11:47 PM,17:11:47,34.08610153,31.42836952,31.41653061,31.6294651
4/18/2018,5:11:47 PM,17:11:47,34.09768295,31.48755074,31.40468979,31.6294651
4/18/2018,5:11:47 PM,17:11:47,34.08610153,31.48755074,31.44020844,31.6294651
4/18/2018,5:11:48 PM,17:11:48,34.13241196,31.45204544,31.46388245,31.61764526
4/18/2018,5:11:48 PM,17:11:48,34.09768295,31.42836952,31.40468979,31.57035446
4/18/2018,5:11:48 PM,17:11:48,34.05135727,31.40468979,31.33361816,31.49938393
4/18/2018,5:11:49 PM,17:11:49,34.0281868,31.41653061,31.38100433,31.49938393
4/18/2018,5:11:49 PM,17:11:49,34.0281868,31.41653061,31.40468979,31.5585289
4/18/2018,5:11:49 PM,17:11:49,34.07452011,31.41653061,31.40468979,31.58217812
4/18/2018,5:11:49 PM,17:11:49,34.08610153,31.45204544,31.45204544,31.59400177
4/18/2018,5:11:50 PM,17:11:50,34.07452011,31.48755074,31.40468979,31.5585289
4/18/2018,5:11:50 PM,17:11:50,34.10926056,31.45204544,31.45204544,31.61764526
4/18/2018,5:11:50 PM,17:11:50,34.06293869,31.49938393,31.40468979,31.57035446
4/18/2018,5:11:51 PM,17:11:51,34.14398575,31.47571754,31.48755074,31.58217812
4/18/2018,5:11:51 PM,17:11:51,34.07452011,31.47571754,31.39284706,31.5585289
4/18/2018,5:11:51 PM,17:11:51,34.08610153,31.39284706,31.33361816,31.54670143
4/18/2018,5:11:52 PM,17:11:52,34.05135727,31.39284706,31.34546661,31.54670143
4/18/2018,5:11:52 PM,17:11:52,34.15555954,31.51121521,31.3691597,31.58217812
4/18/2018,5:11:52 PM,17:11:52,34.07452011,31.44020844,31.3691597,31.53487396
4/18/2018,5:11:53 PM,17:11:53,34.06293869,31.39284706,31.3691597,31.53487396
4/18/2018,5:11:53 PM,17:11:53,34.09768295,31.42836952,31.41653061,31.54670143
4/18/2018,5:11:53 PM,17:11:53,34.09768295,31.52304459,31.46388245,31.57035446
4/18/2018,5:11:54 PM,17:11:54,34.0281868,31.39284706,31.32176971,31.48755074
4/18/2018,5:11:54 PM,17:11:54,33.99342728,31.35731316,31.27436066,31.48755074
4/18/2018,5:11:54 PM,17:11:54,34.01660156,31.33361816,31.30991936,31.48755074
4/18/2018,5:11:54 PM,17:11:54,34.01660156,31.41653061,31.35731316,31.46388245
4/18/2018,5:11:55 PM,17:11:55,33.94706345,31.26250648,31.27436066,31.44020844
4/18/2018,5:11:55 PM,17:11:55,34.03977203,31.39284706,31.32176971,31.46388245
4/18/2018,5:11:55 PM,17:11:55,33.95865631,31.26250648,31.26250648,31.40468979
4/18/2018,5:11:56 PM,17:11:56,33.84268188,31.21507454,31.1557579,31.38100433
4/18/2018,5:11:56 PM,17:11:56,33.86588287,31.23879242,31.16762352,31.35731316
4/18/2018,5:11:57 PM,17:11:57,33.91228104,31.26250648,31.25065041,31.40468979
4/18/2018,5:11:57 PM,17:11:57,33.97024918,31.25065041,31.27436066,31.41653061
4/18/2018,5:11:57 PM,17:11:57,33.94706345,31.27436066,31.21507454,31.44020844
4/18/2018,5:11:57 PM,17:11:57,33.93547058,31.26250648,31.23879242,31.40468979
4/18/2018,5:11:58 PM,17:11:58,33.93547058,31.27436066,31.25065041,31.40468979
4/18/2018,5:11:58 PM,17:11:58,33.95865631,31.30991936,31.30991936,31.42836952
4/18/2018,5:11:58 PM,17:11:58,33.90068054,31.27436066,31.27436066,31.40468979
4/18/2018,5:11:59 PM,17:11:59,33.90068054,31.21507454,31.23879242,31.39284706
4/18/2018,5:11:59 PM,17:11:59,33.91228104,31.28621483,31.28621483,31.39284706
4/18/2018,5:11:59 PM,17:11:59,33.95865631,31.29806709,31.30991936,31.48755074
4/18/2018,5:11:59 PM,17:11:59,33.94706345,31.40468979,31.34546661,31.46388245
4/18/2018,5:12:00 PM,17:12:00,33.97024918,31.40468979,31.3691597,31.49938393
4/18/2018,5:12:00 PM,17:12:00,33.91228104,31.33361816,31.27436066,31.42836952
4/18/2018,5:12:01 PM,17:12:01,33.94706345,31.39284706,31.32176971,31.45204544
4/18/2018,5:12:01 PM,17:12:01,33.88908386,31.27436066,31.23879242,31.41653061
4/18/2018,5:12:01 PM,17:12:01,33.88908386,31.22693443,31.23879242,31.42836952
4/18/2018,5:12:01 PM,17:12:01,33.90068054,31.22693443,31.27436066,31.42836952
4/18/2018,5:12:02 PM,17:12:02,33.90068054,31.25065041,31.27436066,31.38100433
4/18/2018,5:12:02 PM,17:12:02,33.9238739,31.26250648,31.25065041,31.35731316
4/18/2018,5:12:02 PM,17:12:02,33.9238739,31.27436066,31.27436066,31.38100433
4/18/2018,5:12:03 PM,17:12:03,33.95865631,31.29806709,31.27436066,31.34546661
4/18/2018,5:12:03 PM,17:12:03,33.98183823,31.30991936,31.22693443,31.38100433
4/18/2018,5:12:03 PM,17:12:03,33.91228104,31.28621483,31.19135094,31.32176971
4/18/2018,5:12:04 PM,17:12:04,33.87748337,31.26250648,31.21507454,31.38100433
4/18/2018,5:12:04 PM,17:12:04,33.90068054,31.28621483,31.20321274,31.38100433
4/18/2018,5:12:04 PM,17:12:04,33.94706345,31.29806709,31.20321274,31.41653061
4/18/2018,5:12:05 PM,17:12:05,33.90068054,31.28621483,31.19135094,31.39284706
4/18/2018,5:12:05 PM,17:12:05,33.91228104,31.22693443,31.25065041,31.38100433
4/18/2018,5:12:05 PM,17:12:05,33.93547058,31.27436066,31.20321274,31.33361816
4/18/2018,5:12:05 PM,17:12:05,33.95865631,31.33361816,31.23879242,31.40468979
4/18/2018,5:12:06 PM,17:12:06,34.00501633,31.32176971,31.27436066,31.42836952
4/18/2018,5:12:06 PM,17:12:06,33.99342728,31.38100433,31.33361816,31.44020844
4/18/2018,5:12:07 PM,17:12:07,33.99342728,31.34546661,31.29806709,31.44020844
4/18/2018,5:12:07 PM,17:12:07,33.98183823,31.3691597,31.23879242,31.3691597
4/18/2018,5:12:07 PM,17:12:07,34.00501633,31.38100433,31.27436066,31.44020844
4/18/2018,5:12:07 PM,17:12:07,34.05135727,31.33361816,31.27436066,31.44020844
4/18/2018,5:12:08 PM,17:12:08,33.99342728,31.30991936,31.23879242,31.40468979
4/18/2018,5:12:08 PM,17:12:08,33.98183823,31.35731316,31.20321274,31.42836952
4/18/2018,5:12:08 PM,17:12:08,34.00501633,31.29806709,31.23879242,31.41653061
4/18/2018,5:12:09 PM,17:12:09,33.97024918,31.30991936,31.21507454,31.41653061
4/18/2018,5:12:09 PM,17:12:09,33.98183823,31.32176971,31.25065041,31.38100433
4/18/2018,5:12:09 PM,17:12:09,34.00501633,31.33361816,31.23879242,31.39284706
4/18/2018,5:12:09 PM,17:12:09,34.01660156,31.26250648,31.20321274,31.38100433
4/18/2018,5:12:10 PM,17:12:10,34.06293869,31.33361816,31.22693443,31.44020844
4/18/2018,5:12:10 PM,17:12:10,34.03977203,31.29806709,31.26250648,31.41653061
4/18/2018,5:12:11 PM,17:12:11,33.93547058,31.28621483,31.16762352,31.3691597
4/18/2018,5:12:11 PM,17:12:11,33.99342728,31.3691597,31.26250648,31.40468979
4/18/2018,5:12:11 PM,17:12:11,33.99342728,31.29806709,31.20321274,31.35731316
4/18/2018,5:12:11 PM,17:12:11,33.90068054,31.22693443,31.12015343,31.28621483
4/18/2018,5:12:12 PM,17:12:12,33.95865631,31.22693443,31.17948723,31.34546661
4/18/2018,5:12:12 PM,17:12:12,33.9238739,31.25065041,31.20321274,31.3691597
4/18/2018,5:12:12 PM,17:12:12,33.94706345,31.27436066,31.17948723,31.38100433
4/18/2018,5:12:13 PM,17:12:13,33.93547058,31.22693443,31.14389038,31.34546661
4/18/2018,5:12:13 PM,17:12:13,33.91228104,31.23879242,31.16762352,31.39284706
4/18/2018,5:12:13 PM,17:12:13,33.94706345,31.28621483,31.26250648,31.42836952
4/18/2018,5:12:14 PM,17:12:14,33.97024918,31.32176971,31.26250648,31.44020844
4/18/2018,5:12:14 PM,17:12:14,33.94706345,31.25065041,31.22693443,31.42836952
4/18/2018,5:12:14 PM,17:12:14,33.95865631,31.27436066,31.22693443,31.44020844
4/18/2018,5:12:15 PM,17:12:15,33.95865631,31.26250648,31.20321274,31.38100433
4/18/2018,5:12:15 PM,17:12:15,33.95865631,31.26250648,31.20321274,31.42836952
4/18/2018,5:12:15 PM,17:12:15,33.97024918,31.25065041,31.20321274,31.44020844
4/18/2018,5:12:16 PM,17:12:16,34.00501633,31.23879242,31.26250648,31.42836952
4/18/2018,5:12:16 PM,17:12:16,34.05135727,31.30991936,31.32176971,31.49938393
4/18/2018,5:12:16 PM,17:12:16,34.07452011,31.29806709,31.29806709,31.47571754
4/18/2018,5:12:17 PM,17:12:17,34.08610153,31.33361816,31.30991936,31.48755074
4/18/2018,5:12:17 PM,17:12:17,34.0281868,31.33361816,31.27436066,31.45204544
4/18/2018,5:12:17 PM,17:12:17,34.00501633,31.32176971,31.26250648,31.44020844
4/18/2018,5:12:17 PM,17:12:17,33.97024918,31.22693443,31.17948723,31.41653061
4/18/2018,5:12:18 PM,17:12:18,33.99342728,31.29806709,31.23879242,31.45204544
4/18/2018,5:12:18 PM,17:12:18,34.03977203,31.29806709,31.25065041,31.44020844
4/18/2018,5:12:18 PM,17:12:18,33.95865631,31.23879242,31.25065041,31.44020844
4/18/2018,5:12:19 PM,17:12:19,33.9238739,31.17948723,31.22693443,31.39284706
4/18/2018,5:12:19 PM,17:12:19,33.91228104,31.14389038,31.19135094,31.34546661
4/18/2018,5:12:19 PM,17:12:19,33.91228104,31.20321274,31.17948723,31.34546661
4/18/2018,5:12:19 PM,17:12:19,33.83107758,31.1557579,31.12015343,31.33361816
4/18/2018,5:12:20 PM,17:12:20,33.84268188,31.13202095,31.16762352,31.32176971
4/18/2018,5:12:20 PM,17:12:20,33.85428238,31.12015343,31.1557579,31.32176971
4/18/2018,5:12:21 PM,17:12:21,33.79626083,31.12015343,31.10828209,31.28621483
4/18/2018,5:12:21 PM,17:12:21,33.84268188,31.1557579,31.21507454,31.30991936
4/18/2018,5:12:21 PM,17:12:21,33.85428238,31.14389038,31.12015343,31.28621483
4/18/2018,5:12:21 PM,17:12:21,33.84268188,31.14389038,31.02515411,31.26250648
4/18/2018,5:12:22 PM,17:12:22,33.83107758,31.14389038,31.08453751,31.29806709
4/18/2018,5:12:22 PM,17:12:22,33.80786514,31.07266235,31.0607872,31.26250648
4/18/2018,5:12:22 PM,17:12:22,33.88908386,31.12015343,31.10828209,31.30991936
4/18/2018,5:12:23 PM,17:12:23,33.91228104,31.20321274,31.1557579,31.34546661
4/18/2018,5:12:23 PM,17:12:23,33.9238739,31.20321274,31.1557579,31.32176971
4/18/2018,5:12:23 PM,17:12:23,33.94706345,31.22693443,31.1557579,31.30991936
4/18/2018,5:12:24 PM,17:12:24,33.90068054,31.20321274,31.20321274,31.34546661
4/18/2018,5:12:24 PM,17:12:24,33.86588287,31.19135094,31.12015343,31.33361816
4/18/2018,5:12:24 PM,17:12:24,33.87748337,31.19135094,31.17948723,31.30991936
4/18/2018,5:12:25 PM,17:12:25,33.88908386,31.21507454,31.21507454,31.29806709
4/18/2018,5:12:25 PM,17:12:25,33.87748337,31.20321274,31.1557579,31.29806709
4/18/2018,5:12:25 PM,17:12:25,33.90068054,31.23879242,31.16762352,31.30991936
4/18/2018,5:12:25 PM,17:12:25,33.94706345,31.23879242,31.17948723,31.32176971
4/18/2018,5:12:26 PM,17:12:26,33.86588287,31.12015343,31.12015343,31.27436066
4/18/2018,5:12:26 PM,17:12:26,33.80786514,31.10828209,31.08453751,31.29806709
4/18/2018,5:12:27 PM,17:12:27,33.84268188,31.12015343,31.12015343,31.28621483
4/18/2018,5:12:27 PM,17:12:27,33.90068054,31.1557579,31.1557579,31.28621483
4/18/2018,5:12:27 PM,17:12:27,33.86588287,31.16762352,31.19135094,31.34546661
4/18/2018,5:12:27 PM,17:12:27,33.84268188,31.14389038,31.16762352,31.29806709
4/18/2018,5:12:28 PM,17:12:28,33.85428238,31.10828209,31.12015343,31.30991936
4/18/2018,5:12:28 PM,17:12:28,33.86588287,31.1557579,31.14389038,31.29806709
4/18/2018,5:12:28 PM,17:12:28,33.79626083,31.0607872,31.08453751,31.23879242
4/18/2018,5:12:29 PM,17:12:29,33.78465271,31.0607872,31.04891205,31.26250648
4/18/2018,5:12:29 PM,17:12:29,33.78465271,31.02515411,31.03703308,31.17948723
4/18/2018,5:12:29 PM,17:12:29,33.77304077,31.02515411,31.0607872,31.20321274
4/18/2018,5:12:29 PM,17:12:29,33.84268188,31.09641075,31.08453751,31.23879242
4/18/2018,5:12:30 PM,17:12:30,33.79626083,31.13202095,31.13202095,31.25065041
4/18/2018,5:12:30 PM,17:12:30,33.81947327,31.10828209,31.14389038,31.26250648
4/18/2018,5:12:31 PM,17:12:31,33.86588287,31.21507454,31.1557579,31.29806709
4/18/2018,5:12:31 PM,17:12:31,33.85428238,31.13202095,31.16762352,31.35731316
4/18/2018,5:12:31 PM,17:12:31,33.83107758,31.12015343,31.20321274,31.29806709
4/18/2018,5:12:31 PM,17:12:31,33.88908386,31.22693443,31.22693443,31.32176971
4/18/2018,5:12:32 PM,17:12:32,33.94706345,31.20321274,31.23879242,31.3691597
4/18/2018,5:12:32 PM,17:12:32,33.87748337,31.16762352,31.14389038,31.28621483
4/18/2018,5:12:32 PM,17:12:32,33.83107758,31.12015343,31.09641075,31.28621483
4/18/2018,5:12:33 PM,17:12:33,33.85428238,31.21507454,31.19135094,31.34546661
4/18/2018,5:12:33 PM,17:12:33,33.84268188,31.1557579,31.1557579,31.33361816
4/18/2018,5:12:33 PM,17:12:33,33.84268188,31.16762352,31.17948723,31.30991936
4/18/2018,5:12:34 PM,17:12:34,33.79626083,31.16762352,31.1557579,31.27436066
4/18/2018,5:12:34 PM,17:12:34,33.78465271,31.12015343,31.0607872,31.20321274
4/18/2018,5:12:34 PM,17:12:34,33.73820877,31.08453751,31.10828209,31.25065041
4/18/2018,5:12:34 PM,17:12:34,33.78465271,31.09641075,31.08453751,31.19135094
4/18/2018,5:12:35 PM,17:12:35,33.70336151,31.00139427,31.0607872,31.1557579
4/18/2018,5:12:35 PM,17:12:35,33.71497726,31.00139427,31.01327515,31.1557579
4/18/2018,5:12:35 PM,17:12:35,33.77304077,31.08453751,31.08453751,31.13202095
4/18/2018,5:12:36 PM,17:12:36,33.73820877,31.03703308,31.03703308,31.14389038
4/18/2018,5:12:36 PM,17:12:36,33.77304077,31.09641075,31.12015343,31.20321274
4/18/2018,5:12:36 PM,17:12:36,33.77304077,31.12015343,31.10828209,31.16762352
4/18/2018,5:12:37 PM,17:12:37,33.76143265,31.08453751,31.07266235,31.13202095
4/18/2018,5:12:37 PM,17:12:37,33.78465271,31.10828209,31.08453751,31.20321274
4/18/2018,5:12:37 PM,17:12:37,33.65688705,31.0607872,31.0607872,31.13202095
4/18/2018,5:12:38 PM,17:12:38,33.68012619,31.03703308,30.95385742,31.10828209
4/18/2018,5:12:38 PM,17:12:38,33.68012619,31.09641075,31.01327515,31.14389038
4/18/2018,5:12:38 PM,17:12:38,33.68012619,31.04891205,31.02515411,31.14389038
4/18/2018,5:12:38 PM,17:12:38,33.76143265,31.04891205,31.04891205,31.19135094
4/18/2018,5:12:39 PM,17:12:39,33.76143265,31.09641075,31.04891205,31.20321274
4/18/2018,5:12:39 PM,17:12:39,33.74982071,31.08453751,31.0607872,31.14389038
4/18/2018,5:12:39 PM,17:12:39,33.68012619,31.08453751,31.0607872,31.13202095
4/18/2018,5:12:40 PM,17:12:40,33.77304077,31.1557579,31.14389038,31.20321274
4/18/2018,5:12:40 PM,17:12:40,33.79626083,31.19135094,31.16762352,31.25065041
4/18/2018,5:12:40 PM,17:12:40,33.70336151,31.12015343,31.04891205,31.1557579
4/18/2018,5:12:41 PM,17:12:41,33.73820877,31.1557579,31.12015343,31.17948723
4/18/2018,5:12:41 PM,17:12:41,33.70336151,31.14389038,31.07266235,31.16762352
4/18/2018,5:12:41 PM,17:12:41,33.79626083,31.17948723,31.13202095,31.20321274
4/18/2018,5:12:42 PM,17:12:42,33.79626083,31.14389038,31.13202095,31.20321274
4/18/2018,5:12:42 PM,17:12:42,33.70336151,31.0607872,31.03703308,31.14389038
4/18/2018,5:12:42 PM,17:12:42,33.70336151,31.09641075,31.07266235,31.14389038
4/18/2018,5:12:43 PM,17:12:43,33.61039352,30.98951149,30.94196892,31.0607872
4/18/2018,5:12:43 PM,17:12:43,33.68012619,31.0607872,30.95385742,31.12015343
4/18/2018,5:12:43 PM,17:12:43,33.66850662,31.01327515,30.91819191,31.07266235
4/18/2018,5:12:44 PM,17:12:44,33.71497726,31.07266235,30.98951149,31.12015343
4/18/2018,5:12:44 PM,17:12:44,33.6336441,30.94196892,30.91819191,31.04891205
4/18/2018,5:12:44 PM,17:12:44,33.62202072,31.00139427,30.93008041,31.01327515
4/18/2018,5:12:45 PM,17:12:45,33.61039352,30.98951149,30.93008041,31.0607872
4/18/2018,5:12:45 PM,17:12:45,33.58714294,31.00139427,30.96574211,31.03703308
4/18/2018,5:12:45 PM,17:12:45,33.57551193,30.9776268,30.89440918,31.02515411
4/18/2018,5:12:45 PM,17:12:45,33.51735687,30.95385742,30.85872459,31.01327515
4/18/2018,5:12:46 PM,17:12:46,33.54062271,30.91819191,30.88251495,31.01327515
4/18/2018,5:12:46 PM,17:12:46,33.56388474,31.00139427,30.94196892,31.02515411
4/18/2018,5:12:46 PM,17:12:46,33.50572205,30.94196892,30.87062073,31.00139427
4/18/2018,5:12:47 PM,17:12:47,33.61039352,30.9776268,30.87062073,31.04891205
4/18/2018,5:12:47 PM,17:12:47,33.62202072,31.00139427,30.91819191,31.02515411
4/18/2018,5:12:47 PM,17:12:47,33.57551193,30.93008041,30.83493042,31.00139427
